# epoch 0  H=7.9971 C=8.0032 HO=-0.0034  A(t)=0
         1  ...._.e.)E.;...z  fffcd6b25f1265972945fe3b2e13b17a
         1  ..Q........r.Q.,  fffa510183ccb3bfb98fb072ce519e2c
         1  ...L..._."....K.  fff8e74cdb2ee45f1d22a8a8b8864bc1
         1  ..>....J.....1$R  fff83ecea2d7e74ae50fc318c6312452
         1  .....(....9.....  fff78ce28628c6e4978b39b4e7fb9408
# epoch 1350  H=7.9786 C=8.0024 HO=-0.0218  A(t)=0
         1  ..R[..].1v.T~...  ffff525b94a65dff3176b6547e1b1004
         1  ....r....F....a.  ffff16b07203c399a346b80fd11a61b5
         1  ....,~.TPI...Q..  fffecb082c7e80545049c417ea5119b4
         1  ..i.........._>.  fffe690780d3d9a6c2eceabdf05f3ecb
         1  ......Q..y......  fffdee8b031951d69479d6a3870fd796
         1  ...._.e.)E.;...z  fffcd6b25f1265972945fe3b2e13b17a
         1  ..Q........r.Q.,  fffa510183ccb3bfb98fb072ce519e2c
         1  ...L..._."....K.  fff8e74cdb2ee45f1d22a8a8b8864bc1
         1  ..>....J.....1$R  fff83ecea2d7e74ae50fc318c6312452
         1  .....(....9.....  fff78ce28628c6e4978b39b4e7fb9408
# epoch 1400  H=7.9785 C=8.0026 HO=-0.0220  A(t)=0
         1  ..R[..].1v.T~...  ffff525b94a65dff3176b6547e1b1004
         1  ....r....F....a.  ffff16b07203c399a346b80fd11a61b5
         1  ....,~.TPI...Q..  fffecb082c7e80545049c417ea5119b4
         1  ..i.........._>.  fffe690780d3d9a6c2eceabdf05f3ecb
         1  ......Q..y......  fffdee8b031951d69479d6a3870fd796
         1  ...._.e.)E.;...z  fffcd6b25f1265972945fe3b2e13b17a
         1  ..Q........r.Q.,  fffa510183ccb3bfb98fb072ce519e2c
         1  ...L..._."....K.  fff8e74cdb2ee45f1d22a8a8b8864bc1
         1  ..>..........1$R  fff83ecea2d7e7d1e50fc318c6312452
         1  .....(....9.....  fff78ce28628c6e4978b39b4e7fb9408
# epoch 1450  H=7.9771 C=8.0017 HO=-0.0234  A(t)=0
         1  ..R[I.].1v.T~...  ffff525b49a65dff3176b6547e1b1004
         1  ....r....F....a.  ffff16b07203c399a346b80fd11a61b5
         1  ....,..TPI...Q..  fffecb082cd780545049c417ea5119b4
         1  ..ii........._>.  fffe696980d3d9a6c2eceabdf05f3ecb
         1  ......Q..y......  fffdee8b031951d69479d6a3870fd796
         1  ...._.e.)E.;...z  fffcd6b25f1265972945fe3b2e13b17a
         1  ..Q..........Q.,  fffa510183ccb3bfb98fb0c7ce519e2c
         1  ...L..._."....K.  fff8e74cdb2ee45f1d22a8a8b8864bc1
         1  ..>..........1$R  fff83ecea2d7e7d1e50fc318c6312452
         1  .....(....9.....  fff78ce28628c6e4978b39b4e7fb9408
# epoch 1500  H=7.9764 C=8.0004 HO=-0.0241  A(t)=0
         1  ..R[I.].1v.T~...  ffff525b49a65dff3176b6547e1b1004
         1  ....r....F....a.  ffff16b07203c399a346b80fd11a61b5
         1  ....,..TPI...Q..  fffecb082cd780545049c417ea5119b4
         1  ..ii........._>.  fffe696980d3d9a6c2eceabdf05f3ecb
         1  ......Q..y......  fffdee8b031951d69479d6a3870fd796
         1  ..Q..........Q.,  fffa510183ccb3bfb98fb0c7ce519e2c
         1  ...L....."....K.  fff8e74cdb2ee4c71d22a8a8b8864bc1
         1  ..>..........1$R  fff83ecea2d7e7d1e50fc318c6312452
         1  .....(....9.....  fff78ce28628c6e4978b39b4e7fb9408
         1  ..A....<....u:..  fff741a8b5931d3c171db3cc753ad7f0
# epoch 1550  H=7.9764 C=8.0004 HO=-0.0240  A(t)=0
         1  ..R[I.].1v.T~...  ffff525b49a65dff3176b6547e1b1004
         1  ....r....F....a.  ffff16b07203c399a346b80fd11a61b5
         1  ....,..TPI...Q..  fffecb082cd780545049c417ea5119b4
         1  ..ii........._>.  fffe696980d3d9a6c2eceabdf05f3ecb
         1  ..?...Q..y......  fffd3f8b031951d69479d6a3f80fd796
         1  ..Q..........Q.,  fffa510183ccb3bfb98fb0c7ce519e2c
         1  ...L....."....K.  fff8e74cdb2ee4c71d22a8a8b8864bc1
         1  ..>..........1$R  fff83ecea2d7e7d1e50fc318c6312452
         1  ...w.(....9.....  fff78c778628c6e4978b39b4e7fb9408
         1  ..7.G..\........  fff737fc47d51a5c93c3dd95fdf309ef
# epoch 1600  H=7.9768 C=8.0006 HO=-0.0237  A(t)=0
         1  ..N[I.].1v.T~...  ffff4e5b49a65dff3176b6547e1b1004
         1  ....r....F....a.  ffff16b07203c399a346b80fd11a61b5
         1  ....,..TPI...Q..  fffecb082cd780545049c4cfea5119b4
         1  ..ii........._>.  fffe696980d3d9a6c2eceabdf05f3ecb
         1  ..?...Q..y......  fffd3f8b031951d69479d6a3f80fd796
         1  ..Q..........Q.,  fffa510183ccb3bfb98fb0c7ce519e2c
         1  ...L....."....K.  fff8e74cdb2ee4c71d22a8a8b8864bc1
         1  ..>..........1$R  fff83ecea2d7e7d1e50fc318c6312452
         1  ...w.(..........  fff78c778628c6e4978bd6b4e7fb9408
         1  ..7.G..\........  fff737fc47d51a5c93c3dd95fdf309ef
# epoch 1650  H=7.9768 C=8.0010 HO=-0.0237  A(t)=0
