epoch,wall_s,sim_s,entropy_bits,comp_bits,high_order_entropy,brotli2_bits,zlib_bits,hoe_zlib,mean_steps,frac_copy_runs,frac_steps_in_loop,ops_per_run,frac_term_budget,frac_term_off_region,frac_term_unmatched,runs,steps,mutations,distinct_windows,n_persistent,A_t,n_persistent_naive,A_t_naive
0,1.206,0.0,7.999911,8.000019,-0.000108,8.000019,8.002464,-0.002553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1867776,0,0,0,0
250,15.538,13.098,7.986812,7.90136,0.085453,7.960308,7.876354,0.110458,825.1346,0.567962,0.879746,122.0736,0.087513,0.624886,0.287601,4096000,3379751308,127982,1852095,0,0,0,0
500,29.904,26.14,7.962632,7.890457,0.072175,7.94416,7.838249,0.124383,801.7454,0.686167,0.878681,137.3384,0.085601,0.612721,0.301677,4096000,3283949233,128058,1852943,0,0,0,0
750,43.556,38.667,7.936699,7.853645,0.083054,7.917736,7.796215,0.140484,744.3054,0.760616,0.871341,144.5738,0.078779,0.595647,0.325574,4096000,3048674828,127905,1851389,0,0,0,0
1000,57.918,51.711,7.911983,7.806377,0.105605,7.887173,7.745045,0.166938,781.8362,0.788757,0.88149,165.8933,0.083612,0.554257,0.362131,4096000,3202400967,128103,1847934,0,0,0,0
1250,72.736,65.376,7.88618,7.760479,0.125701,7.851368,7.695869,0.190311,837.937,0.791167,0.893897,191.1627,0.090779,0.509606,0.399615,4096000,3432189970,127895,1844203,200,200,200,200
1500,88.146,79.652,7.870773,7.740063,0.13071,7.831448,7.66658,0.204193,864.6893,0.777293,0.901774,215.3148,0.094404,0.46681,0.438786,4096000,3541767332,127777,1842096,201,209,201,209
1750,104.257,94.491,7.859155,7.715588,0.143568,7.813335,7.6455,0.213655,914.7342,0.770267,0.908319,235.4395,0.100443,0.453666,0.445891,4096000,3746751196,128465,1839282,216,226,216,226
2000,121.267,110.196,7.85052,7.712963,0.137557,7.808495,7.643467,0.207053,977.4169,0.764677,0.915246,260.0799,0.108127,0.44049,0.451383,4096000,4003499481,127850,1839921,229,247,229,247
2250,137.865,125.775,7.839602,7.70092,0.138682,7.797195,7.629128,0.210475,980.8365,0.758915,0.916852,268.0945,0.108648,0.423503,0.467848,4096000,4017506173,128020,1838994,246,267,246,267
2500,154.85,141.798,7.830599,7.688553,0.142046,7.787769,7.62043,0.210169,1009.6461,0.747601,0.920488,287.7732,0.112232,0.411895,0.475873,4096000,4135510584,127986,1838395,263,288,263,288
2750,172.735,158.345,7.818549,7.683819,0.13473,7.77895,7.61298,0.205569,1032.8391,0.749799,0.921654,292.7143,0.115101,0.4215,0.463399,4096000,4230508765,127381,1838379,280,303,280,303
