epoch,wall_s,sim_s,entropy_bits,zlib_bits,high_order_entropy,mean_steps,frac_copy_runs,frac_term_budget,frac_term_off_region,frac_term_unmatched,runs,steps,mutations,distinct_windows,n_persistent,A_t
29200,34.874,31.815,7.42446,7.038452,0.386008,361.146,0.803672,0.031289,0.745049,0.223662,102400,36981351,3205,56688,13,160
29400,35.053,31.97,7.418463,7.141724,0.276739,340.0905,0.78583,0.028916,0.73084,0.240244,102400,34825268,3057,57316,12,161
29600,35.255,32.151,7.445668,7.170044,0.275624,370.9096,0.789707,0.032471,0.73335,0.23418,102400,37981145,3170,57148,14,161
29800,35.478,32.352,7.426538,7.067017,0.359522,423.2643,0.782119,0.038848,0.735078,0.226074,102400,43342263,3181,56531,11,163
30000,35.665,32.519,7.459666,7.007812,0.451853,395.365,0.80998,0.034863,0.787676,0.177461,102400,40485378,3131,56097,10,163
30200,35.86,32.694,7.455473,6.998047,0.457427,426.858,0.838506,0.038359,0.821729,0.139912,102400,43710255,3092,56324,9,163
30400,36.068,32.882,7.43554,7.008179,0.427361,491.6568,0.864131,0.045791,0.858057,0.096152,102400,50345655,3053,56433,10,163
30600,36.288,33.083,7.404219,7.045776,0.358443,557.5918,0.855645,0.054287,0.823301,0.122412,102400,57097396,3139,56820,14,163
30800,36.523,33.298,7.430963,7.049683,0.38128,592.9425,0.859746,0.058701,0.828906,0.112393,102400,60717310,3127,56647,16,164
31000,36.758,33.513,7.461988,7.098633,0.363355,583.9096,0.886553,0.057363,0.855713,0.086924,102400,59792338,3204,56755,13,164
31200,36.997,33.732,7.438561,7.090088,0.348473,623.2054,0.88834,0.062295,0.841553,0.096152,102400,63816238,3093,56735,12,165
31400,37.248,33.963,7.37844,7.02356,0.354881,691.1473,0.848447,0.071152,0.7929,0.135947,102400,70773483,3106,56394,13,167
31600,37.502,34.192,7.37712,7.043823,0.333297,693.2558,0.871025,0.070908,0.820586,0.108506,102400,70989391,3183,56662,12,168
31800,37.74,34.411,7.355363,6.971191,0.384171,622.5527,0.894326,0.06167,0.853076,0.085254,102400,63749399,3137,56299,11,168
32000,37.967,34.617,7.351627,7.010864,0.340763,574.5573,0.904678,0.05583,0.876377,0.067793,102400,58834666,3171,56787,10,168
32200,38.187,34.818,7.277614,6.943848,0.333766,513.8328,0.914727,0.04833,0.874229,0.077441,102400,52616475,3064,56564,13,169
32400,38.416,35.027,7.260018,6.910278,0.34974,583.4025,0.913018,0.056836,0.859121,0.084043,102400,59740420,3126,56701,11,169
32600,38.648,35.238,7.321131,6.939331,0.3818,604.2882,0.902324,0.059766,0.844277,0.095957,102400,61879107,3205,56827,11,170
32800,38.881,35.452,7.304715,6.918335,0.38638,617.2778,0.896895,0.061416,0.843096,0.095488,102400,63209244,3217,56498,10,170
33000,39.127,35.678,7.322216,6.963257,0.358959,622.9792,0.892021,0.062051,0.831953,0.105996,102400,63793070,3199,56679,9,170
33200,39.359,35.891,7.320325,6.983398,0.336926,611.8933,0.899502,0.060195,0.851152,0.088652,102400,62657877,3069,56793,10,171
33400,39.593,36.104,7.366238,7.010254,0.355984,612.6368,0.894941,0.060498,0.835996,0.103506,102400,62734009,3113,56610,9,171
33600,39.833,36.325,7.375711,7.006104,0.369608,629.7548,0.88707,0.063154,0.815312,0.121533,102400,64486892,3227,56542,9,171
33800,40.065,36.538,7.38996,6.994507,0.395453,616.2921,0.872607,0.061934,0.787168,0.150898,102400,63108312,3037,56361,13,172
34000,40.302,36.752,7.400672,6.994873,0.405799,618.3138,0.863936,0.062197,0.775078,0.162725,102400,63315335,3189,56485,12,172
34200,40.545,36.975,7.419097,7.037354,0.381743,600.4214,0.852129,0.06041,0.755352,0.184238,102400,61483151,3066,56564,10,173
34400,40.796,37.2,7.41839,7.084961,0.333429,596.4135,0.829834,0.059658,0.74041,0.199932,102400,61072743,3136,56788,12,173
34600,41.039,37.423,7.423024,7.084595,0.338429,573.4989,0.822676,0.057275,0.718789,0.223936,102400,58726289,3211,56601,8,174
34800,41.249,37.614,7.451534,7.095581,0.355953,507.2143,0.830156,0.048975,0.737588,0.213438,102400,51938749,3109,56610,12,174
35000,41.465,37.81,7.463326,7.13208,0.331246,449.8728,0.820117,0.042031,0.736396,0.221572,102400,46066973,3170,56924,12,174
35200,41.665,37.988,7.478926,7.114746,0.364179,442.0433,0.800713,0.040967,0.750352,0.208682,102400,45265239,3114,56787,11,174
35400,41.86,38.162,7.513623,7.226562,0.28706,428.1149,0.790176,0.039453,0.738574,0.221973,102400,43838964,3083,57306,8,174
