epoch,wall_s,sim_s,entropy_bits,comp_bits,high_order_entropy,brotli2_bits,zlib_bits,hoe_zlib,mean_steps,frac_copy_runs,frac_steps_in_loop,ops_per_run,frac_term_budget,frac_term_off_region,frac_term_unmatched,runs,steps,mutations,distinct_windows,n_persistent,A_t,n_persistent_naive,A_t_naive
0,1.207,0.0,7.999923,8.000019,-9.6e-05,8.000019,8.002464,-0.002542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1867776,0,0,0,0
250,15.435,12.958,7.987993,7.905693,0.0823,7.965149,7.878208,0.109785,812.8649,0.566136,0.878599,121.378,0.086165,0.616214,0.297621,4096000,3329494745,128385,1853207,0,0,0,0
500,29.804,25.99,7.962563,7.879387,0.083176,7.935669,7.826332,0.136231,814.8634,0.686724,0.881767,140.639,0.087273,0.593492,0.319234,4096000,3337680297,127547,1850712,0,0,0,0
750,44.422,39.295,7.932083,7.823677,0.108406,7.897659,7.762478,0.169605,834.2225,0.764328,0.886238,162.2852,0.089879,0.581402,0.328719,4096000,3416975552,128063,1846929,0,0,0,0
1000,60.036,53.543,7.90395,7.781109,0.122841,7.864994,7.71339,0.19056,879.7662,0.791106,0.894923,197.9571,0.095581,0.55264,0.351779,4096000,3603522228,127874,1845367,0,0,0,0
1250,75.96,68.129,7.883533,7.743771,0.139762,7.838127,7.675617,0.207915,906.7979,0.797514,0.90087,219.8501,0.099055,0.522267,0.378677,4096000,3714244048,128032,1840906,219,219,219,219
1500,91.817,82.692,7.868604,7.735249,0.133355,7.827549,7.663456,0.205148,911.5369,0.791006,0.903785,228.2421,0.099722,0.495924,0.404354,4096000,3733655209,128077,1840882,223,225,223,225
1750,107.635,97.177,7.856852,7.728886,0.127966,7.818428,7.660118,0.196734,898.761,0.7802,0.905948,230.9302,0.098436,0.459782,0.441781,4096000,3681325173,127721,1842423,231,242,231,242
2000,123.743,111.969,7.852073,7.724995,0.127079,7.817631,7.658123,0.19395,912.0355,0.765291,0.90945,240.7394,0.100345,0.441843,0.457812,4096000,3735697334,128354,1842049,238,255,238,255
2250,140.175,127.109,7.846226,7.714893,0.131333,7.807598,7.646862,0.199364,943.8313,0.754255,0.914117,259.0858,0.104225,0.42209,0.473686,4096000,3865933086,127828,1840370,243,268,243,268
2500,157.532,143.067,7.835879,7.695816,0.140063,7.78986,7.625801,0.210078,1016.9953,0.747755,0.921053,285.2497,0.113208,0.412063,0.474728,4096000,4165612930,127957,1837919,252,283,252,283
2750,175.459,159.628,7.826006,7.692581,0.133425,7.787312,7.624954,0.201052,1044.784,0.743316,0.923211,295.3488,0.11651,0.409949,0.473541,4096000,4279435179,127867,1839551,259,293,259,293
3000,193.309,176.104,7.820763,7.692322,0.128442,7.786026,7.624741,0.196023,1043.5683,0.735792,0.923836,294.0474,0.116428,0.405784,0.477788,4096000,4274455723,128478,1839710,264,296,264,296
3250,211.031,192.447,7.8108,7.679039,0.131761,7.772991,7.612988,0.197812,1020.1612,0.734976,0.922457,290.0605,0.113704,0.400157,0.486139,4096000,4178580196,128476,1839430,263,301,263,301
3500,229.374,209.433,7.807665,7.660118,0.147547,7.761559,7.594162,0.213503,1076.8748,0.733777,0.925873,301.484,0.120499,0.407732,0.471769,4096000,4410879170,127931,1837766,273,307,273,307
3750,247.928,226.628,7.802072,7.646114,0.155958,7.748428,7.57803,0.224042,1115.9055,0.737494,0.927465,311.0645,0.12502,0.420887,0.454093,4096000,4570748963,128013,1835991,276,307,276,307
4000,280.176,257.937,6.187765,0.497585,5.69018,0.760399,0.797138,5.390627,2369.5876,0.789789,0.970188,811.0497,0.279378,0.338303,0.382319,4096000,9705830999,127972,25349,4,307,4,307
4250,375.779,352.662,6.363733,0.517086,5.846647,0.826237,0.996799,5.366933,8106.7325,0.999629,0.996707,3040.347,0.988481,0.004815,0.006705,4096000,33205176438,128108,29215,2,307,2,307
4500,471.562,447.49,6.563163,0.51981,6.043353,0.867371,1.130371,5.432792,8114.6143,0.999636,0.996686,2987.9967,0.989095,0.005674,0.005231,4096000,33237460044,128583,33445,2,307,2,307
4750,567.924,542.926,6.664427,0.519615,6.144812,0.889652,1.150314,5.514113,8142.9692,0.999633,0.996727,2943.8015,0.993479,0.00127,0.005251,4096000,33353601892,128140,34006,1,307,1,307
5000,663.699,637.76,6.720693,0.523563,6.197129,0.898483,1.180538,5.540154,8139.1899,0.999561,0.996658,2890.6003,0.992851,0.001958,0.005191,4096000,33338121800,127943,35316,506,812,506,812
5250,759.139,732.306,6.801191,0.516861,6.28433,0.892429,1.1562,5.644991,8121.0462,0.999542,0.996578,2829.8736,0.990133,0.004164,0.005704,4096000,33263805239,127586,33876,717,1205,717,1205
5500,854.526,826.774,6.863742,0.510708,6.353035,0.882133,1.199959,5.663784,8114.9408,0.999562,0.996602,2780.4549,0.989785,0.0015,0.008715,4096000,33238797511,128326,34624,843,1607,843,1607
