epoch,entropy_bits,comp_bits,high_order_entropy,brotli2_bits,zlib_bits,hoe_zlib,distinct_windows,n_persistent,A_t,n_persistent_naive,A_t_naive
0,7.994859,8.000488,-0.005629,7.999634,7.96936,0.025499,58026,0,0,0,0
100,5.822847,0.311279,5.511568,0.479492,0.301025,5.521822,786,0,0,0,0
200,5.907599,0.332764,5.574835,0.516357,0.324585,5.583014,885,0,0,0,0
300,5.945538,0.338867,5.606671,0.532471,0.331909,5.613629,1021,0,0,0,0
400,5.883333,0.341064,5.542269,0.531372,0.334839,5.548494,980,0,0,0,0
