epoch,entropy_bits,comp_bits,high_order_entropy,brotli2_bits,zlib_bits,hoe_zlib,distinct_windows,n_persistent,A_t,n_persistent_naive,A_t_naive
0,7.999913,8.000019,-0.000106,8.000019,8.002464,-0.002551,1867776,0,0,0,0
8000,7.544083,7.297127,0.246957,7.420086,7.248718,0.295365,1815477,0,0,0,0
16000,7.493405,7.25536,0.238045,7.381954,7.208881,0.284524,1818775,314,314,314,314
24000,7.502824,7.23019,0.272634,7.368095,7.181278,0.321546,1814629,312,327,312,327
32000,7.510455,7.196213,0.314243,7.340698,7.149223,0.361232,1804651,323,345,323,345
40000,7.483336,7.21767,0.265666,7.34882,7.166801,0.316535,1812182,329,357,329,357
48000,7.472975,7.170341,0.302634,7.30817,7.125328,0.347647,1803932,331,365,331,365
56000,7.511199,7.218338,0.292861,7.356014,7.1689,0.342299,1809369,320,369,320,369
64000,7.509717,7.227364,0.282353,7.367363,7.174538,0.335179,1812445,318,372,318,372
