epoch,wall_s,sim_s,entropy_bits,zlib_bits,high_order_entropy,mean_steps,frac_copy_runs,frac_term_budget,frac_term_off_region,frac_term_unmatched,runs,steps,mutations,distinct_windows,n_persistent,A_t
14800,598.647,522.566,7.511925,7.214886,0.297039,660.3471,0.85814,0.066643,0.830351,0.103006,3276800,2163825215,100743,1817088,295,414
15000,606.905,529.994,7.505754,7.216137,0.289617,648.2931,0.855753,0.065137,0.830688,0.104175,3276800,2124326882,100528,1818141,296,415
15200,615.201,537.326,7.502205,7.212738,0.289467,644.1222,0.857006,0.0647,0.827417,0.107882,3276800,2110659470,100740,1817903,297,416
15400,623.589,544.667,7.496745,7.214718,0.282028,645.555,0.858226,0.064913,0.825787,0.1093,3276800,2115354650,100656,1819029,305,420
15600,632.024,551.959,7.489303,7.199203,0.2901,639.8448,0.859052,0.064242,0.82387,0.111888,3276800,2096643312,101131,1817284,306,420
15800,640.519,559.293,7.486461,7.198097,0.288364,643.6485,0.859009,0.064687,0.825645,0.109668,3276800,2109107515,100305,1816852,306,422
16000,649.116,566.77,7.493405,7.208881,0.284524,647.0099,0.859489,0.065151,0.825145,0.109704,3276800,2120121918,100364,1818775,304,422
16200,657.618,574.224,7.487706,7.209976,0.27773,652.9211,0.859807,0.065893,0.825852,0.108254,3276800,2139491952,100926,1819347,301,423
16400,666.315,581.896,7.493708,7.216408,0.2773,660.0732,0.859441,0.066754,0.82583,0.107416,3276800,2162927922,100418,1819356,297,427
16600,674.792,589.594,7.501629,7.223278,0.278351,661.5058,0.863773,0.066888,0.828583,0.104528,3276800,2167622344,101083,1819313,293,428
16800,682.936,596.994,7.500433,7.216526,0.283907,651.9559,0.861377,0.065727,0.825697,0.108576,3276800,2136329108,100868,1817888,288,428
17000,691.105,604.37,7.503022,7.21059,0.292431,646.14,0.860976,0.065007,0.822468,0.112525,3276800,2117271701,100514,1815898,286,428
17200,699.6,611.882,7.498089,7.204132,0.293957,644.6908,0.861368,0.064846,0.823229,0.111925,3276800,2112522936,101048,1816147,288,428
17400,707.779,619.035,7.500911,7.208042,0.292869,645.9899,0.85894,0.06501,0.820668,0.114322,3276800,2116779680,101095,1816448,287,428
17600,715.966,626.256,7.500138,7.200569,0.299569,643.511,0.856528,0.06474,0.819957,0.115303,3276800,2108656999,100265,1815129,287,428
17800,724.194,633.462,7.49202,7.190491,0.30153,638.9916,0.856431,0.064139,0.81993,0.115931,3276800,2093847779,101001,1814736,290,430
18000,732.82,641.005,7.489422,7.183109,0.306312,644.3858,0.858864,0.064798,0.818767,0.116435,3276800,2111523448,100736,1813827,292,431
18200,741.296,648.468,7.482944,7.179565,0.303379,645.7298,0.866586,0.064942,0.824237,0.110821,3276800,2115927308,100219,1813917,299,432
18400,750.178,656.282,7.482405,7.182941,0.299464,648.0921,0.872969,0.065129,0.831335,0.103536,3276800,2123668300,100371,1814857,301,432
18600,758.373,663.523,7.494906,7.200294,0.294611,636.9907,0.873353,0.063773,0.831661,0.104566,3276800,2087291279,99817,1817486,302,432
18800,766.669,670.878,7.503759,7.210064,0.293695,628.5716,0.870945,0.062786,0.829027,0.108187,3276800,2059703533,100545,1817592,294,432
19000,775.056,678.168,7.507047,7.208946,0.298101,625.6023,0.869259,0.062491,0.822926,0.114583,3276800,2049973686,100697,1816673,296,433
19200,784.568,686.626,7.513189,7.189442,0.323748,628.3379,0.86209,0.062931,0.815504,0.121565,3276800,2058937750,100636,1811320,298,434
19400,793.028,693.82,7.516645,7.185402,0.331244,637.6634,0.860011,0.064063,0.816254,0.119683,3276800,2089495455,101029,1810848,291,434
19600,801.302,701.021,7.516451,7.172478,0.343974,633.2477,0.857283,0.063572,0.811394,0.125034,3276800,2075025950,100352,1808165,292,434
19800,809.659,708.257,7.518838,7.171604,0.347234,633.2584,0.859443,0.063535,0.813356,0.123109,3276800,2075061181,100741,1807997,287,434
20000,820.386,717.524,7.518362,7.167805,0.350557,628.1148,0.858584,0.062901,0.814709,0.12239,3276800,2058206422,101322,1808167,288,434
20200,829.569,725.803,7.516542,7.168018,0.348524,629.5288,0.861974,0.063078,0.817798,0.119123,3276800,2062839913,100843,1808518,287,434
20400,837.941,733.221,7.519133,7.166367,0.352767,630.0177,0.862818,0.063071,0.820521,0.116408,3276800,2064441910,100743,1807755,296,435
20600,846.184,740.557,7.515658,7.171486,0.344172,632.7339,0.862075,0.063447,0.819728,0.116825,3276800,2073342474,100922,1810174,304,435
20800,855.497,748.98,7.51349,7.166702,0.346788,634.7966,0.858009,0.063766,0.814088,0.122147,3276800,2080101503,100381,1809777,301,435
21000,866.2,758.416,7.512213,7.163784,0.348429,625.4116,0.857608,0.062623,0.813984,0.123393,3276800,2049348885,100879,1809490,299,435
21200,874.575,765.971,7.509574,7.167248,0.342326,625.8969,0.858723,0.062697,0.812518,0.124785,3276800,2050939002,100574,1810729,298,435
21400,882.95,773.129,7.506457,7.173859,0.332599,625.2492,0.860705,0.06263,0.811865,0.125506,3276800,2048816463,101025,1812041,299,435
21600,891.284,780.449,7.511622,7.183044,0.328577,626.9925,0.855892,0.062896,0.80875,0.128354,3276800,2054528907,100055,1812179,295,436
