epoch,wall_s,sim_s,entropy_bits,comp_bits,high_order_entropy,brotli2_bits,zlib_bits,hoe_zlib,mean_steps,frac_copy_runs,frac_steps_in_loop,ops_per_run,frac_term_budget,frac_term_off_region,frac_term_unmatched,runs,steps,mutations,distinct_windows,n_persistent,A_t,n_persistent_naive,A_t_naive
0,0.515,0.0,7.999613,8.000076,-0.000463,8.000076,8.002533,-0.00292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,466944,0,0,0,0
50,1.943,1.07,7.999281,8.000076,-0.000795,7.95845,7.935303,0.063979,627.5636,0.508052,0.840797,60.9267,0.061792,0.61959,0.318618,204800,128525033,6170,462240,0,0,0,0
100,3.362,2.14,7.999026,7.902496,0.09653,7.9319,7.901459,0.097567,623.7795,0.492051,0.844818,69.8924,0.062793,0.597358,0.339849,204800,127750040,6401,460418,0,0,0,0
150,4.859,3.261,7.998607,7.889847,0.10876,7.919403,7.888382,0.110225,623.6788,0.484565,0.847272,68.9939,0.063281,0.585991,0.350728,204800,127729423,6355,459921,0,0,0,0
200,6.255,4.305,7.998149,7.875702,0.122447,7.907562,7.873199,0.12495,610.5775,0.47915,0.846906,71.6045,0.062007,0.574355,0.363638,204800,125046277,6357,459355,0,0,0,0
250,7.743,5.346,7.997398,7.872635,0.124763,7.906235,7.865311,0.132087,625.2772,0.471113,0.853177,75.5708,0.064229,0.559463,0.376309,204800,128056763,6129,459155,0,0,0,0
300,9.164,6.409,7.996969,7.866699,0.13027,7.905823,7.861176,0.135793,624.6948,0.461914,0.855598,76.5956,0.064478,0.546489,0.389033,204800,127937488,6493,459307,100,100,100,100
350,10.577,7.443,7.996216,7.851822,0.144394,7.89418,7.846573,0.149643,628.9066,0.460991,0.857973,77.5876,0.064995,0.53917,0.395835,204800,128800067,6203,458861,122,124,122,124
400,11.966,8.46,7.995011,7.841141,0.15387,7.886902,7.829651,0.16536,619.8231,0.460229,0.857205,78.1991,0.064048,0.532998,0.402954,204800,126939765,6268,458226,129,135,129,135
450,13.402,9.537,7.994241,7.829697,0.164544,7.884384,7.820847,0.173394,626.9026,0.456152,0.860312,81.9608,0.065049,0.525435,0.409517,204800,128389662,6241,457974,138,145,138,145
500,14.762,10.546,7.99319,7.822784,0.170406,7.876602,7.809174,0.184017,612.4912,0.452822,0.858095,83.99,0.063325,0.521494,0.415181,204800,125438206,6348,457747,138,146,138,146
550,16.127,11.554,7.992636,7.819305,0.17333,7.871796,7.802124,0.190512,605.3203,0.448911,0.857986,84.3643,0.06269,0.514312,0.422998,204800,123969595,6317,457608,136,151,136,151
600,17.503,12.548,7.991792,7.808502,0.18329,7.864502,7.789856,0.201936,602.173,0.445098,0.857941,87.6396,0.062378,0.511934,0.425688,204800,123325039,6359,457187,142,161,142,161
650,19.008,13.742,7.990773,7.799362,0.19141,7.859283,7.783401,0.207371,599.9167,0.446699,0.858311,85.3106,0.0623,0.509912,0.427788,204800,122862934,6252,457158,147,170,147,170
700,20.395,14.763,7.990206,7.79953,0.190676,7.859238,7.780624,0.209582,594.3111,0.443862,0.858116,86.4336,0.061782,0.502783,0.435435,204800,121714912,6368,457481,150,178,150,178
750,21.739,15.749,7.989259,7.793076,0.196183,7.856735,7.775131,0.214128,596.8287,0.44354,0.85884,85.5079,0.062065,0.502593,0.435342,204800,122230521,6304,457489,152,185,152,185
800,23.131,16.774,7.989031,7.800552,0.188479,7.866852,7.77977,0.209261,588.9156,0.435039,0.858426,86.6346,0.061138,0.495425,0.443438,204800,120609919,6305,458100,156,193,156,193
850,24.583,17.865,7.988445,7.794754,0.193691,7.864822,7.773804,0.214641,590.6226,0.43314,0.860114,87.7703,0.061489,0.489131,0.44938,204800,120959507,6299,458047,158,200,158,200
900,25.992,18.859,7.987523,7.794724,0.192799,7.862946,7.768646,0.218877,599.0902,0.43186,0.862747,90.7857,0.062495,0.485713,0.451792,204800,122693673,6300,458024,159,208,159,208
950,27.365,19.881,7.986763,7.794495,0.192268,7.859161,7.765823,0.22094,609.3138,0.428955,0.866254,99.8017,0.063984,0.478613,0.457402,204800,124787466,6276,458020,156,209,156,209
1000,28.826,20.892,7.986039,7.793228,0.192811,7.862808,7.765701,0.220338,606.5905,0.430654,0.865901,96.1511,0.063599,0.479912,0.456489,204800,124229734,6360,458171,152,211,152,211
1050,30.214,21.911,7.985638,7.793411,0.192227,7.862198,7.76503,0.220608,610.1757,0.431797,0.867525,98.3978,0.064111,0.474834,0.461055,204800,124963992,6170,458382,145,215,145,215
1100,31.62,22.936,7.984395,7.791321,0.193074,7.866272,7.765411,0.218984,600.8574,0.432739,0.866459,101.8881,0.063247,0.470288,0.466465,204800,123055605,6276,458704,146,217,146,217
1150,33.124,24.043,7.982532,7.782974,0.199557,7.85965,7.75563,0.226901,595.3479,0.435898,0.865888,101.9946,0.062476,0.467148,0.470376,204800,121927254,6167,458419,145,222,145,222
1200,34.247,24.784,7.981923,7.779144,0.202778,7.861481,7.750168,0.231755,603.8103,0.43501,0.868523,107.6039,0.063569,0.462729,0.473701,204800,123660341,6314,458192,140,224,140,224
1250,35.674,25.818,7.981388,7.781647,0.199741,7.858398,7.747864,0.233524,605.0382,0.433945,0.869099,105.6508,0.063784,0.460293,0.475923,204800,123911814,6314,458332,142,226,142,226
