epoch,wall_s,sim_s,entropy_bits,comp_bits,high_order_entropy,brotli2_bits,zlib_bits,hoe_zlib,mean_steps,frac_copy_runs,frac_steps_in_loop,ops_per_run,frac_term_budget,frac_term_off_region,frac_term_unmatched,runs,steps,mutations,distinct_windows,n_persistent,A_t,n_persistent_naive,A_t_naive
0,1.34,0.0,7.999914,8.000019,-0.000105,8.000019,8.002464,-0.002551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1867776,0,0,0,0
250,15.668,13.171,7.986019,7.901432,0.084587,7.961533,7.871254,0.114765,819.7617,0.569051,0.880291,123.4405,0.086919,0.611493,0.301588,4096000,3357743975,128205,1852267,0,0,0,0
500,30.183,26.588,7.962029,7.872654,0.089375,7.935329,7.81908,0.142949,839.007,0.678519,0.887235,151.8536,0.090328,0.577177,0.332495,4096000,3436572601,128185,1850344,0,0,0,0
750,44.712,40.005,7.930209,7.816818,0.113391,7.891247,7.752289,0.177921,840.7698,0.738494,0.891394,164.7819,0.090891,0.540605,0.368504,4096000,3443793032,127885,1846281,0,0,0,0
1000,59.465,53.774,7.900755,7.778,0.122756,7.866512,7.710667,0.190089,853.5263,0.775642,0.894895,189.4498,0.092642,0.519448,0.38791,4096000,3496043665,128287,1845328,0,0,0,0
1250,75.369,68.496,7.874572,7.73687,0.137702,7.832817,7.666386,0.208187,912.6406,0.786566,0.904937,222.0737,0.100015,0.482029,0.417957,4096000,3738175749,128229,1842112,211,211,211,211
1500,91.654,83.718,7.860715,7.720917,0.139799,7.818878,7.644806,0.21591,950.6598,0.784772,0.909899,242.2703,0.104722,0.472175,0.423103,4096000,3893902373,127463,1840700,220,225,220,225
1750,108.496,99.211,7.850015,7.717033,0.132981,7.814014,7.646656,0.203359,966.0125,0.778229,0.912023,255.8147,0.106483,0.464969,0.428548,4096000,3956787375,128050,1841688,228,239,228,239
2000,131.903,121.701,6.165215,1.417236,4.747978,1.833584,2.030254,4.13496,1232.165,0.777867,0.932621,273.6062,0.137116,0.438718,0.424166,4096000,5046947905,128074,265724,132,240,132,240
2250,186.253,174.987,5.874208,1.233334,4.640875,1.722809,1.63842,4.235788,4118.5108,0.931482,0.983727,420.4102,0.423304,0.345998,0.230698,4096000,16869420176,128182,250156,35,240,35,240
2500,269.148,256.793,5.961203,0.846867,5.114337,1.298656,1.444393,4.51681,6183.9414,0.99071,0.992172,661.5477,0.685748,0.084186,0.230066,4096000,25329423960,127781,109558,18,240,18,240
2750,372.006,358.582,6.123442,0.812614,5.310828,1.265049,1.42815,4.695292,8044.1491,0.999031,0.99444,851.0615,0.976101,0.009136,0.014763,4096000,32948834721,127787,106534,10,240,10,240
3000,468.318,453.717,6.317592,0.814442,5.50315,1.286839,1.473049,4.844543,8095.4138,0.998865,0.994503,859.9572,0.984503,0.004364,0.011133,4096000,33158814986,126828,111798,81,312,81,312
3250,573.221,557.584,6.520647,0.83913,5.681517,1.334423,1.530426,4.990221,7658.0909,0.993794,0.994094,814.6359,0.910757,0.021324,0.067919,4096000,31367540374,128108,119534,300,545,300,545
3500,661.6,644.837,6.57766,0.828255,5.749405,1.317783,1.522659,5.055001,7430.6742,0.989252,0.993849,793.711,0.874455,0.032196,0.093349,4096000,30436041637,127908,119212,617,936,617,936
3750,756.258,738.677,6.691326,0.812462,5.878864,1.30518,1.537148,5.154179,7976.2607,0.998631,0.994354,858.928,0.964232,0.010462,0.025306,4096000,32670763804,128402,116209,742,1266,742,1266
