epoch,wall_s,sim_s,entropy_bits,zlib_bits,high_order_entropy,mean_steps,frac_copy_runs,frac_term_budget,frac_term_off_region,frac_term_unmatched,runs,steps,mutations,distinct_windows,n_persistent,A_t
540,1.552,0.692,7.950026,7.505737,0.444289,546.28,0.493066,0.054395,0.615723,0.329883,10240,5593907,325,55828,59,75
560,1.624,0.724,7.945492,7.480713,0.464779,540.5176,0.501367,0.053906,0.618359,0.327734,10240,5534900,310,55694,60,76
580,1.696,0.757,7.941577,7.479492,0.462085,523.5559,0.499512,0.051953,0.618848,0.329199,10240,5361212,292,55725,59,77
600,1.768,0.79,7.939124,7.481567,0.457557,542.7941,0.507715,0.054199,0.621777,0.324023,10240,5558212,355,55806,61,79
620,1.84,0.823,7.936069,7.476196,0.459872,545.1403,0.520801,0.054102,0.617676,0.328223,10240,5582237,289,55826,59,79
640,1.913,0.856,7.932141,7.469482,0.462659,549.2979,0.533887,0.055273,0.616602,0.328125,10240,5624811,288,55841,60,82
660,1.984,0.89,7.929639,7.476807,0.452832,551.3361,0.543359,0.055078,0.624707,0.320215,10240,5645682,318,55952,59,82
680,2.055,0.921,7.926774,7.467896,0.458878,481.0362,0.553223,0.046484,0.625293,0.328223,10240,4925811,285,55953,58,83
700,2.122,0.953,7.918553,7.439941,0.478612,488.6233,0.559473,0.046484,0.625684,0.327832,10240,5003503,311,55776,58,84
720,2.193,0.986,7.916891,7.431763,0.485129,488.3703,0.572363,0.046777,0.633301,0.319922,10240,5000912,332,55794,55,84
740,2.264,1.018,7.912969,7.421875,0.491094,494.8021,0.589453,0.047852,0.641602,0.310547,10240,5066774,308,55779,55,84
760,2.331,1.05,7.914849,7.444946,0.469903,491.4369,0.590527,0.047266,0.640723,0.312012,10240,5032314,344,55980,54,85
780,2.401,1.082,7.913078,7.426025,0.487053,490.1876,0.593359,0.04707,0.640234,0.312695,10240,5019521,327,55854,57,88
800,2.472,1.114,7.907371,7.417969,0.489402,449.8261,0.592676,0.041699,0.646484,0.311816,10240,4606219,302,55812,59,92
820,2.543,1.145,7.902276,7.395996,0.50628,446.809,0.596191,0.041113,0.650488,0.308398,10240,4575324,305,55736,62,96
840,2.613,1.176,7.892086,7.382812,0.509273,431.1076,0.601855,0.03916,0.65459,0.30625,10240,4414542,320,55721,61,96
860,2.679,1.208,7.887399,7.358276,0.529123,455.3026,0.621875,0.041895,0.655273,0.302832,10240,4662299,295,55614,62,99
880,2.748,1.239,7.888094,7.380249,0.507845,425.8315,0.637988,0.038477,0.663379,0.298145,10240,4360515,314,55818,60,99
900,2.815,1.266,7.883365,7.380737,0.502627,413.6314,0.643848,0.036719,0.667969,0.295312,10240,4235586,333,55871,58,99
920,2.9,1.306,7.879883,7.387817,0.492066,411.1548,0.648438,0.036816,0.676367,0.286816,10240,4210225,317,55988,56,99
940,2.966,1.333,7.870057,7.358521,0.511536,408.879,0.672168,0.035645,0.685742,0.278613,10240,4186921,328,55770,55,101
960,3.038,1.364,7.865104,7.354126,0.510978,417.9263,0.674902,0.037305,0.687891,0.274805,10240,4279565,326,55795,53,101
980,3.109,1.395,7.859063,7.339355,0.519708,419.0114,0.682324,0.037988,0.687402,0.274609,10240,4290677,341,55705,52,102
1000,3.175,1.427,7.854349,7.334595,0.519755,438.7393,0.68418,0.040234,0.692871,0.266895,10240,4492690,304,55704,52,103
1020,3.246,1.454,7.8408,7.327637,0.513163,422.5721,0.68877,0.038184,0.700684,0.261133,10240,4327138,286,55812,53,105
1040,3.317,1.486,7.841544,7.358521,0.483024,414.929,0.688184,0.037305,0.700098,0.262598,10240,4248873,326,56035,52,108
1060,3.356,1.505,7.830442,7.333496,0.496946,424.569,0.701855,0.038574,0.703027,0.258398,10240,4347587,294,55913,49,110
1080,3.392,1.522,7.819093,7.324463,0.49463,445.4497,0.713086,0.040918,0.718164,0.240918,10240,4561405,293,55917,49,112
1100,3.43,1.54,7.80337,7.2948,0.50857,454.6603,0.718457,0.04209,0.728613,0.229297,10240,4655721,328,55746,45,112
1120,3.467,1.558,7.805881,7.285767,0.520114,437.2717,0.719824,0.039062,0.743359,0.217578,10240,4477662,265,55663,42,112
1140,3.503,1.574,7.796092,7.275024,0.521067,446.5204,0.73877,0.040137,0.749219,0.210645,10240,4572369,292,55674,43,115
1160,3.54,1.59,7.786906,7.281006,0.5059,432.2083,0.74668,0.038672,0.759473,0.201855,10240,4425813,290,55794,42,116
1180,3.576,1.606,7.778532,7.2854,0.493131,450.9752,0.764062,0.041113,0.758691,0.200195,10240,4617986,282,55912,44,118
1200,3.618,1.624,7.768513,7.271851,0.496662,443.6451,0.781836,0.039941,0.762402,0.197656,10240,4542926,284,55904,46,123
1220,3.696,1.657,7.757634,7.275757,0.481877,488.9618,0.777051,0.045898,0.766309,0.187793,10240,5006969,331,55987,46,123
1240,3.748,1.69,7.759721,7.290649,0.469072,488.7898,0.785156,0.045898,0.767285,0.186816,10240,5005208,272,56100,47,123
1260,3.785,1.707,7.760423,7.297363,0.463059,490.7597,0.768359,0.046582,0.766504,0.186914,10240,5025379,294,56095,42,125
1280,3.824,1.728,7.753255,7.289917,0.463338,486.6116,0.775781,0.045898,0.775,0.179102,10240,4982903,301,56093,46,127
1300,3.86,1.745,7.746815,7.280518,0.466297,492.3432,0.781738,0.046289,0.789746,0.163965,10240,5041594,311,56001,47,127
1320,3.899,1.764,7.74934,7.296021,0.45332,494.9448,0.789941,0.046777,0.794727,0.158496,10240,5068235,317,56046,48,129
1340,3.944,1.784,7.76118,7.299438,0.461741,517.115,0.787207,0.049316,0.795801,0.154883,10240,5295258,303,56070,50,133
1360,3.986,1.802,7.758935,7.311279,0.447656,518.2154,0.785059,0.049902,0.78623,0.163867,10240,5306526,336,56178,50,136
1380,4.031,1.828,7.756737,7.329712,0.427025,507.2114,0.772949,0.04834,0.783301,0.168359,10240,5193845,312,56368,48,136
1400,4.067,1.846,7.755489,7.337524,0.417964,504.3033,0.777051,0.048145,0.786035,0.16582,10240,5164066,338,56471,46,136
1420,4.104,1.864,7.754728,7.342529,0.412199,513.9285,0.759863,0.049219,0.781152,0.169629,10240,5262628,315,56511,46,138
1440,4.142,1.882,7.754249,7.346802,0.407447,527.3569,0.760059,0.050781,0.778418,0.170801,10240,5400135,306,56566,45,139
1460,4.199,1.901,7.749406,7.343262,0.406144,557.7998,0.766992,0.05459,0.781641,0.16377,10240,5711870,283,56594,45,141
1480,4.284,1.944,7.734124,7.296021,0.438104,531.9036,0.785156,0.051367,0.787695,0.160938,10240,5446693,298,56300,45,143
1500,4.324,1.963,7.721755,7.287964,0.433791,526.3267,0.787891,0.050781,0.796191,0.153027,10240,5389585,328,56264,43,143
1520,4.364,1.982,7.720488,7.291138,0.429351,527.0533,0.810645,0.050098,0.799707,0.150195,10240,5397026,327,56245,43,145
1540,4.404,2.001,7.71487,7.274048,0.440822,521.1259,0.807227,0.049707,0.796875,0.153418,10240,5336329,324,56173,43,145
1560,4.442,2.02,7.715391,7.283447,0.431944,512.474,0.806934,0.049023,0.796777,0.154199,10240,5247734,298,56330,47,147
1580,4.48,2.039,7.706836,7.260132,0.446704,543.2116,0.805469,0.052832,0.798535,0.148633,10240,5562487,300,56168,45,148
1600,4.519,2.059,7.702254,7.249512,0.452743,535.3527,0.802832,0.05166,0.803223,0.145117,10240,5482012,318,56069,45,149
1620,4.567,2.078,7.692642,7.25293,0.439713,540.2976,0.805078,0.052148,0.807422,0.14043,10240,5532647,335,56194,46,150
1640,4.606,2.097,7.699372,7.257202,0.44217,550.0398,0.813965,0.053418,0.810742,0.13584,10240,5632408,320,56212,48,151
1660,4.645,2.117,7.70488,7.27124,0.43364,553.1737,0.807422,0.053906,0.808984,0.137109,10240,5664499,321,56297,51,154
1680,4.683,2.136,7.711501,7.268066,0.443434,558.8734,0.803809,0.054395,0.804785,0.14082,10240,5722864,303,56278,52,155
1700,4.722,2.156,7.719931,7.264038,0.455893,559.5797,0.81377,0.054395,0.812988,0.132617,10240,5730096,290,56243,54,156
1720,4.76,2.175,7.712856,7.253906,0.458949,548.3856,0.800781,0.053027,0.817383,0.12959,10240,5615469,313,56237,51,157
1740,4.815,2.195,7.700059,7.245117,0.454941,570.4681,0.803613,0.055859,0.816309,0.127832,10240,5841593,335,56221,50,158
1760,4.894,2.239,7.693668,7.249878,0.44379,597.2052,0.798828,0.05918,0.811035,0.129785,10240,6115381,307,56325,49,160
1780,4.979,2.287,7.693557,7.259766,0.433791,595.9457,0.807812,0.058984,0.812598,0.128418,10240,6102484,313,56421,52,165
1800,5.019,2.307,7.697621,7.274414,0.423207,591.0281,0.800684,0.058008,0.80752,0.134473,10240,6052128,322,56497,51,165
1820,5.059,2.328,7.69641,7.271729,0.424682,600.8468,0.793555,0.059277,0.806152,0.13457,10240,6152671,304,56516,54,170
1840,5.098,2.348,7.692994,7.25,0.442994,589.4142,0.792285,0.058496,0.796387,0.145117,10240,6035601,283,56408,51,170
1860,5.139,2.369,7.681404,7.231812,0.449593,593.1989,0.801074,0.059082,0.795605,0.145312,10240,6074357,303,56330,51,170
1880,5.179,2.39,7.684098,7.246582,0.437516,595.7532,0.795898,0.058789,0.800684,0.140527,10240,6100513,323,56409,49,170
1900,5.219,2.41,7.677994,7.248901,0.429093,598.6775,0.791113,0.059375,0.80332,0.137305,10240,6130458,320,56429,49,172
1920,5.295,2.447,7.680001,7.251343,0.428658,606.3002,0.800488,0.060547,0.807031,0.132422,10240,6208514,355,56440,50,174
1940,5.375,2.487,7.669864,7.245605,0.424258,589.0778,0.800684,0.058398,0.815039,0.126562,10240,6032157,287,56507,49,174
1960,5.43,2.523,7.668032,7.249023,0.419009,590.1539,0.806152,0.058594,0.812012,0.129395,10240,6043176,335,56547,48,175
1980,5.469,2.542,7.667299,7.25354,0.413759,569.7602,0.795898,0.056055,0.812109,0.131836,10240,5834344,338,56642,47,176
2000,5.509,2.562,7.660407,7.248779,0.411628,580.8815,0.790039,0.057422,0.80918,0.133398,10240,5948227,288,56629,49,178
2020,5.556,2.588,7.652756,7.242798,0.409958,574.843,0.793848,0.056641,0.807129,0.13623,10240,5886392,310,56574,48,179
2040,5.599,2.608,7.65225,7.255249,0.397001,545.9605,0.799609,0.053223,0.814648,0.132129,10240,5590636,311,56670,47,179
2060,5.678,2.647,7.655174,7.276855,0.378319,551.4007,0.801367,0.053809,0.811035,0.135156,10240,5646343,321,56784,46,179
2080,5.736,2.686,7.647508,7.273926,0.373582,547.9705,0.801465,0.053027,0.810645,0.136328,10240,5611218,318,56821,46,180
2100,5.775,2.705,7.652062,7.277344,0.374718,533.1671,0.797949,0.050684,0.815234,0.134082,10240,5459631,325,56803,46,180
2120,5.813,2.724,7.648827,7.280273,0.368554,502.668,0.804883,0.047266,0.819629,0.133105,10240,5147320,318,56891,45,181
2140,5.851,2.743,7.650417,7.277832,0.372585,519.7609,0.813867,0.049316,0.816895,0.133789,10240,5322352,323,56821,45,181
2160,5.889,2.762,7.644463,7.28833,0.356133,524.0413,0.808203,0.050586,0.81416,0.135254,10240,5366183,302,56966,43,181
2180,5.927,2.781,7.64853,7.300903,0.347626,535.6649,0.80918,0.051953,0.813184,0.134863,10240,5485209,329,57017,40,181
2200,5.97,2.805,7.649661,7.317261,0.332401,526.7119,0.814355,0.050977,0.805176,0.143848,10240,5393530,315,57101,40,182
2220,6.009,2.824,7.641459,7.30603,0.335429,546.7451,0.818359,0.053418,0.800977,0.145605,10240,5598670,326,57098,43,183
2240,6.049,2.843,7.639409,7.317749,0.32166,538.4866,0.832031,0.052246,0.803516,0.144238,10240,5514103,276,57175,41,183
2260,6.089,2.863,7.641752,7.317139,0.324614,539.5909,0.829297,0.052246,0.807129,0.140625,10240,5525411,326,57106,40,183
2280,6.128,2.882,7.638097,7.318726,0.319371,530.3999,0.827637,0.05127,0.807617,0.141113,10240,5431295,328,57153,38,183
2300,6.168,2.901,7.641302,7.312866,0.328436,547.1668,0.839355,0.05332,0.810156,0.136523,10240,5602988,305,57046,41,187
2320,6.212,2.921,7.642302,7.312866,0.329436,532.2269,0.852832,0.05127,0.823633,0.125098,10240,5450003,299,57052,37,187
2340,6.25,2.941,7.65291,7.325806,0.327104,524.9632,0.855273,0.050195,0.828711,0.121094,10240,5375623,281,57097,36,188
2360,6.289,2.959,7.661281,7.344604,0.316676,518.602,0.854199,0.049707,0.824707,0.125586,10240,5310484,337,57144,36,189
2380,6.33,2.979,7.665474,7.350342,0.315132,530.5199,0.852051,0.050977,0.82998,0.119043,10240,5432524,311,57152,41,193
2400,6.369,2.999,7.66188,7.330322,0.331558,553.9936,0.847949,0.053711,0.830957,0.115332,10240,5672894,301,57025,39,193
2420,6.409,3.018,7.661148,7.338379,0.322769,543.7101,0.850977,0.052734,0.832324,0.114941,10240,5567591,310,57107,41,194
2440,6.452,3.038,7.660181,7.340576,0.319605,546.6099,0.86543,0.052539,0.83418,0.113281,10240,5597285,308,57109,42,194
2460,6.531,3.073,7.663354,7.336426,0.326929,523.6176,0.865137,0.048828,0.838281,0.112891,10240,5361844,291,57011,42,196
2480,6.61,3.108,7.660593,7.334961,0.325632,524.8555,0.860254,0.049023,0.843262,0.107715,10240,5374520,298,57041,44,197
2500,6.69,3.148,7.652342,7.319092,0.33325,514.3354,0.859961,0.047754,0.851367,0.100879,10240,5266795,330,56905,43,197
2520,6.762,3.191,7.650218,7.317261,0.332958,488.0352,0.86416,0.045215,0.854785,0.1,10240,4997480,278,56851,41,197
2540,6.803,3.209,7.644817,7.317261,0.327556,477.5629,0.866309,0.044141,0.855078,0.100781,10240,4890244,314,56895,40,199
2560,6.845,3.229,7.643666,7.321899,0.321767,510.2188,0.86875,0.048242,0.858496,0.093262,10240,5224640,310,56988,39,199
2580,6.884,3.248,7.634201,7.304688,0.329513,517.6249,0.875879,0.048926,0.863672,0.087402,10240,5300479,306,56892,40,200
2600,6.938,3.27,7.631965,7.294189,0.337776,521.1477,0.886328,0.049219,0.871484,0.079297,10240,5336552,325,56751,42,200
2620,6.98,3.29,7.639294,7.308228,0.331066,500.0121,0.888281,0.04668,0.878223,0.075098,10240,5120124,305,56814,41,200
2640,7.031,3.314,7.628213,7.299194,0.329019,513.0507,0.894629,0.048242,0.875977,0.075781,10240,5253639,317,56850,37,200
2660,7.074,3.332,7.628775,7.299438,0.329337,492.4424,0.89502,0.045605,0.881348,0.073047,10240,5042610,317,56906,39,202
2680,7.113,3.352,7.641138,7.311646,0.329493,495.7977,0.885547,0.045996,0.879297,0.074707,10240,5076968,317,56948,40,204
2700,7.211,3.409,7.635549,7.314453,0.321096,508.82,0.888379,0.047754,0.877148,0.075098,10240,5210317,301,56992,39,205
2720,7.29,3.449,7.647573,7.317017,0.330557,532.1136,0.892676,0.050586,0.877441,0.071973,10240,5448843,302,56975,47,212
2740,7.37,3.489,7.642758,7.327148,0.31561,552.9459,0.891211,0.053125,0.87207,0.074805,10240,5662166,326,57043,46,214
2760,7.451,3.529,7.643708,7.32312,0.320588,529.6957,0.900684,0.050098,0.879395,0.070508,10240,5424084,327,57053,43,215
2780,7.531,3.568,7.639844,7.332275,0.307569,532.5999,0.900293,0.050488,0.88457,0.064941,10240,5453823,303,57088,40,215
2800,7.61,3.608,7.6224,7.311157,0.311243,533.4159,0.903516,0.050684,0.883301,0.066016,10240,5462179,308,57041,39,218
2820,7.689,3.647,7.623133,7.314575,0.308558,506.7775,0.898047,0.047461,0.884668,0.067871,10240,5189402,360,57123,37,218
2840,7.768,3.687,7.612028,7.307373,0.304655,492.8432,0.892285,0.045801,0.887109,0.06709,10240,5046714,315,57116,40,219
2860,7.848,3.727,7.610219,7.309326,0.300893,507.803,0.894824,0.047656,0.886328,0.066016,10240,5199903,306,57126,39,219
2880,7.923,3.766,7.605304,7.311157,0.294147,506.4544,0.887891,0.047461,0.880566,0.071973,10240,5186093,308,57216,38,221
2900,7.986,3.809,7.605985,7.318237,0.287748,516.6408,0.887695,0.048828,0.870312,0.080859,10240,5290402,324,57232,39,221
2920,8.025,3.829,7.613156,7.328979,0.284177,509.3205,0.887012,0.048047,0.862012,0.089941,10240,5215442,331,57303,38,221
2940,8.064,3.848,7.617615,7.338257,0.279358,499.722,0.877148,0.046777,0.856641,0.096582,10240,5117153,300,57297,37,222
2960,8.102,3.867,7.614844,7.329346,0.285498,479.6663,0.88125,0.044434,0.859961,0.095605,10240,4911783,305,57224,34,224
2980,8.177,3.901,7.612097,7.300415,0.311682,472.6967,0.888965,0.043359,0.865332,0.091309,10240,4840414,286,57059,32,224
3000,8.256,3.941,7.613805,7.313232,0.300572,500.536,0.894043,0.046973,0.866211,0.086816,10240,5125489,314,57106,32,224
3020,8.307,3.972,7.611878,7.317383,0.294495,505.0714,0.891113,0.047461,0.860645,0.091895,10240,5171931,347,57146,33,224
3040,8.347,3.991,7.613029,7.308105,0.304923,515.5372,0.895215,0.048828,0.861523,0.089648,10240,5279101,288,57108,33,225
3060,8.386,4.011,7.622597,7.325317,0.29728,492.015,0.901172,0.045898,0.867285,0.086816,10240,5038234,326,57127,37,226
3080,8.425,4.031,7.625483,7.325684,0.299799,505.4959,0.899121,0.047559,0.864941,0.0875,10240,5176278,305,57172,36,226
3100,8.465,4.051,7.625658,7.321655,0.304003,518.1542,0.894043,0.049316,0.857031,0.093652,10240,5305899,333,57113,35,226
3120,8.503,4.07,7.624909,7.323975,0.300935,513.1602,0.897266,0.048633,0.862207,0.08916,10240,5254760,315,57083,35,227
3140,8.541,4.09,7.63072,7.338135,0.292585,515.3367,0.899805,0.048828,0.860645,0.090527,10240,5277048,286,57112,35,227
3160,8.58,4.109,7.626161,7.339233,0.286927,495.7544,0.899414,0.046484,0.856836,0.09668,10240,5076525,313,57183,38,227
3180,8.656,4.146,7.618115,7.338867,0.279248,494.5124,0.901172,0.046387,0.85752,0.096094,10240,5063807,317,57214,37,228
3200,8.736,4.186,7.614986,7.342773,0.272212,484.2021,0.901465,0.044922,0.849023,0.106055,10240,4958229,285,57250,37,230
3220,8.81,4.221,7.613363,7.343262,0.270101,468.0935,0.90127,0.043164,0.845898,0.110938,10240,4793277,293,57256,34,230
3240,8.86,4.251,7.607839,7.351929,0.25591,451.5045,0.899805,0.041211,0.83877,0.12002,10240,4623406,312,57307,34,231
3260,8.898,4.27,7.609062,7.349243,0.259819,442.331,0.896582,0.040137,0.836621,0.123242,10240,4529469,301,57316,36,232
3280,8.935,4.288,7.617562,7.338257,0.279306,440.5556,0.892773,0.039746,0.839453,0.120801,10240,4511289,296,57183,36,232
3300,8.977,4.306,7.629309,7.351196,0.278113,428.8951,0.890527,0.038281,0.848926,0.112793,10240,4391886,327,57229,38,234
3320,9.014,4.324,7.614053,7.336426,0.277628,449.8766,0.882812,0.041016,0.848633,0.110352,10240,4606736,312,57231,37,234
3340,9.08,4.351,7.604689,7.338013,0.266677,460.4595,0.889551,0.042188,0.85,0.107812,10240,4715105,335,57233,34,235
3360,9.145,4.384,7.604431,7.342896,0.261536,431.8166,0.888672,0.038672,0.854199,0.107129,10240,4421802,311,57291,37,237
3380,9.183,4.403,7.605829,7.347778,0.25805,439.5393,0.894434,0.039746,0.851562,0.108691,10240,4500882,316,57315,38,237
3400,9.222,4.421,7.608977,7.315674,0.293303,431.8124,0.889453,0.038574,0.847363,0.114062,10240,4421759,360,57137,39,237
3420,9.259,4.44,7.611206,7.332275,0.278931,431.759,0.879297,0.038477,0.853711,0.107812,10240,4421212,297,57216,39,237
3440,9.297,4.458,7.603187,7.32666,0.276527,448.8927,0.87002,0.040625,0.846191,0.113184,10240,4596661,308,57215,39,237
3460,9.336,4.477,7.595494,7.314941,0.280552,452.4997,0.873535,0.041016,0.844531,0.114453,10240,4633597,326,57169,36,237
3480,9.411,4.516,7.601251,7.306152,0.295099,486.0021,0.86875,0.045117,0.835449,0.119434,10240,4976661,324,57064,39,239
3500,9.489,4.555,7.594011,7.296631,0.29738,491.2144,0.861523,0.045898,0.827637,0.126465,10240,5030035,312,56951,35,239
3520,9.566,4.586,7.586782,7.290771,0.296011,482.3019,0.862598,0.044531,0.834961,0.120508,10240,4938771,301,56915,34,239
3540,9.606,4.604,7.59399,7.292969,0.301022,462.3201,0.860645,0.04248,0.825488,0.132031,10240,4734158,313,56913,35,239
3560,9.644,4.623,7.603614,7.300903,0.302711,459.6268,0.858496,0.04209,0.821094,0.136816,10240,4706578,335,56916,37,241
3580,9.683,4.642,7.604058,7.286377,0.317681,465.8424,0.858594,0.042578,0.828809,0.128613,10240,4770226,330,56801,39,241
3600,9.722,4.661,7.590747,7.252319,0.338428,502.6303,0.849902,0.04707,0.82666,0.12627,10240,5146934,308,56649,42,243
3620,9.76,4.68,7.589992,7.265503,0.32449,504.3348,0.84043,0.047461,0.824805,0.127734,10240,5164388,328,56748,44,244
3640,9.831,4.71,7.593302,7.268311,0.324992,523.7367,0.851465,0.049902,0.826074,0.124023,10240,5363064,321,56712,43,245
3660,9.918,4.75,7.593239,7.239014,0.354225,524.9679,0.844531,0.050098,0.824121,0.125781,10240,5375671,317,56478,44,246
3680,9.998,4.789,7.58906,7.228027,0.361033,521.8688,0.841895,0.049805,0.82334,0.126855,10240,5343937,318,56456,46,246
3700,10.077,4.828,7.59341,7.223389,0.370021,514.2616,0.840332,0.048828,0.82666,0.124512,10240,5266039,309,56372,46,246
3720,10.139,4.866,7.576163,7.217896,0.358267,516.323,0.831055,0.049121,0.830566,0.120312,10240,5287148,307,56458,48,247
3740,10.177,4.885,7.578255,7.229736,0.348519,505.5086,0.821875,0.047949,0.825586,0.126465,10240,5176408,317,56601,45,248
3760,10.216,4.905,7.584474,7.239746,0.344728,533.3243,0.821777,0.051562,0.818457,0.12998,10240,5461241,341,56557,44,248
3780,10.256,4.925,7.583914,7.247803,0.336111,537.7332,0.828711,0.052051,0.821289,0.12666,10240,5506388,287,56698,47,248
3800,10.294,4.945,7.582506,7.235718,0.346788,535.6892,0.834668,0.05166,0.824902,0.123438,10240,5485457,312,56595,47,248
3820,10.333,4.964,7.588581,7.250366,0.338214,536.9787,0.833887,0.051758,0.831055,0.117188,10240,5498662,333,56720,46,249
3840,10.372,4.984,7.582386,7.244995,0.337391,516.0814,0.837109,0.048926,0.834375,0.116699,10240,5284674,321,56658,46,252
3860,10.41,5.003,7.587717,7.233398,0.354319,536.7935,0.839453,0.05166,0.837793,0.110547,10240,5496765,334,56507,44,252
3880,10.454,5.027,7.588096,7.243164,0.344932,541.4526,0.844238,0.051953,0.838672,0.109375,10240,5544475,324,56547,41,252
3900,10.493,5.047,7.589875,7.233521,0.356355,535.0106,0.83291,0.051465,0.839355,0.10918,10240,5478509,321,56494,40,252
3920,10.532,5.068,7.58488,7.244873,0.340007,547.8073,0.824707,0.053125,0.821777,0.125098,10240,5609547,317,56521,39,252
3940,10.572,5.088,7.581052,7.217041,0.364011,553.5423,0.823242,0.053613,0.812793,0.133594,10240,5668273,305,56358,40,255
3960,10.623,5.108,7.588387,7.230591,0.357796,555.3277,0.818066,0.054102,0.813867,0.132031,10240,5686556,307,56460,39,256
3980,10.691,5.148,7.588195,7.237793,0.350402,547.3184,0.823242,0.05293,0.812891,0.13418,10240,5604540,274,56550,37,256
4000,10.734,5.168,7.580618,7.222778,0.35784,575.1309,0.831152,0.056348,0.816016,0.127637,10240,5889340,297,56509,39,259
4020,10.773,5.188,7.590141,7.233276,0.356864,543.3393,0.83125,0.052637,0.818164,0.129199,10240,5563794,317,56520,43,261
4040,10.813,5.209,7.595125,7.232544,0.362581,549.07,0.826172,0.053516,0.810254,0.13623,10240,5622477,298,56576,44,261
4060,10.854,5.23,7.604313,7.231201,0.373112,554.7879,0.828027,0.054199,0.80625,0.139551,10240,5681028,320,56524,42,262
4080,10.918,5.267,7.605655,7.234985,0.37067,565.0643,0.82373,0.055566,0.802441,0.141992,10240,5786258,302,56597,46,265
4100,10.96,5.289,7.613968,7.255005,0.358963,580.5482,0.83877,0.05752,0.80127,0.141211,10240,5944814,330,56689,42,265
4120,11.003,5.31,7.604445,7.258911,0.345534,585.9498,0.832715,0.058105,0.798535,0.143359,10240,6000126,321,56687,40,265
