epoch,wall_s,sim_s,entropy_bits,zlib_bits,high_order_entropy,mean_steps,frac_copy_runs,frac_term_budget,frac_term_off_region,frac_term_unmatched,runs,steps,mutations,distinct_windows,n_persistent,A_t
5850,16.795,11.609,1.30177,1.243042,0.058728,128.7902,0.808438,0.0,0.996621,0.003379,51200,6594059,825,10230,312,799
5900,16.919,11.681,1.281012,1.2229,0.058112,128.7236,0.82707,0.0,0.995742,0.004258,51200,6590650,834,10159,301,802
5950,17.041,11.749,1.282057,1.222778,0.059279,128.7071,0.820488,0.0,0.995469,0.004531,51200,6589806,764,10247,302,810
6000,17.163,11.817,1.455886,1.347168,0.108718,128.7062,0.842676,0.0,0.995566,0.004434,51200,6589755,839,12225,318,812
6050,17.289,11.888,1.406932,1.348755,0.058177,128.7659,0.832637,0.0,0.996504,0.003496,51200,6592813,802,11331,317,817
6100,17.413,11.957,1.407117,1.33313,0.073987,128.7862,0.837012,0.0,0.996602,0.003398,51200,6593854,847,11832,311,822
6150,17.536,12.027,1.292013,1.250244,0.041769,128.9544,0.834082,0.0,0.999395,0.000605,51200,6602465,811,10699,302,822
6200,17.658,12.096,1.25968,1.232178,0.027502,128.7435,0.849219,0.0,0.996328,0.003672,51200,6591666,818,10547,297,822
6250,17.786,12.164,1.282917,1.273193,0.009723,128.7723,0.838672,0.0,0.996484,0.003516,51200,6593143,778,11269,303,832
6300,17.927,12.253,1.363585,1.315063,0.048521,128.7027,0.836309,0.0,0.99541,0.00459,51200,6589580,789,11650,303,833
6350,18.05,12.322,1.316809,1.287598,0.029211,128.914,0.832051,0.0,0.998535,0.001465,51200,6600397,746,11780,297,834
6400,18.171,12.39,1.27147,1.26355,0.00792,128.5482,0.821992,0.0,0.993066,0.006934,51200,6581666,824,10721,290,841
6450,18.294,12.462,1.283281,1.217285,0.065996,128.6344,0.793379,0.0,0.994492,0.005508,51200,6586080,775,10440,301,850
6500,18.413,12.529,1.239279,1.192871,0.046408,128.7591,0.802148,0.0,0.996016,0.003984,51200,6592468,748,10037,305,852
6550,18.533,12.597,1.256496,1.200806,0.055691,128.9806,0.79543,0.0,0.999707,0.000293,51200,6603807,738,9598,294,853
6600,18.665,12.668,1.263047,1.233032,0.030014,128.9162,0.817969,0.0,0.998633,0.001367,51200,6600512,812,10213,284,855
6650,18.788,12.736,1.322898,1.251587,0.071312,128.8773,0.822402,0.0,0.998164,0.001836,51200,6598520,783,10701,287,857
6700,18.91,12.804,1.470533,1.37146,0.099073,128.941,0.812871,0.0,0.999121,0.000879,51200,6601777,831,12704,273,857
6750,19.033,12.874,1.549474,1.445068,0.104405,128.9107,0.829199,0.0,0.998555,0.001445,51200,6600228,832,13330,273,859
6800,19.157,12.944,1.499557,1.410034,0.089523,128.9297,0.829785,0.0,0.998867,0.001133,51200,6601202,792,12716,289,875
6850,19.279,13.013,1.461632,1.373169,0.088463,128.6976,0.827363,0.0,0.995195,0.004805,51200,6589317,784,11842,305,892
6900,19.404,13.085,1.42894,1.327271,0.10167,128.6828,0.828691,0.0,0.994863,0.005137,51200,6588558,749,11265,312,904
6950,19.528,13.154,1.370742,1.281738,0.089004,128.6883,0.830195,0.0,0.995254,0.004746,51200,6588841,775,10613,318,912
7000,19.655,13.223,1.377846,1.298218,0.079628,128.8101,0.818691,0.0,0.99707,0.00293,51200,6595079,800,10723,293,912
7050,19.782,13.293,1.273887,1.226074,0.047813,128.9216,0.834863,0.0,0.998789,0.001211,51200,6600786,813,9930,284,913
7100,19.907,13.363,1.403495,1.283569,0.119926,128.8997,0.836406,0.0,0.998555,0.001445,51200,6599666,759,11031,279,913
7150,20.029,13.432,1.255235,1.233521,0.021714,128.6884,0.820391,0.0,0.995254,0.004746,51200,6588848,807,10653,282,916
7200,20.149,13.5,1.283052,1.194702,0.08835,128.6106,0.814805,0.0,0.993789,0.006211,51200,6584861,776,10206,286,921
7250,20.278,13.57,1.270265,1.245361,0.024904,128.2988,0.808301,0.0,0.989648,0.010352,51200,6568899,793,10385,296,938
7300,20.4,13.639,1.354732,1.323486,0.031245,128.5044,0.812461,0.0,0.991914,0.008086,51200,6579426,799,12005,289,938
7350,20.522,13.709,1.418652,1.354004,0.064648,128.6826,0.800645,0.0,0.994824,0.005176,51200,6588549,706,12534,287,938
7400,20.645,13.778,1.362564,1.296021,0.066543,128.8576,0.808359,0.0,0.997695,0.002305,51200,6597507,714,11385,302,945
7450,20.768,13.846,1.300498,1.25647,0.044028,128.8482,0.81168,0.0,0.997441,0.002559,51200,6597028,778,10852,310,955
7500,20.892,13.915,1.398552,1.320435,0.078118,128.7332,0.83209,0.0,0.995918,0.004082,51200,6591139,805,11892,314,967
7550,21.028,13.984,1.381008,1.302734,0.078273,128.7334,0.836914,0.0,0.995859,0.004141,51200,6591152,804,11589,297,972
7600,21.154,14.056,1.426676,1.290405,0.136271,128.7371,0.842129,0.0,0.995996,0.004004,51200,6591342,813,11467,294,974
7650,21.275,14.125,1.404741,1.30127,0.103471,128.5922,0.840332,0.0,0.993457,0.006543,51200,6583923,808,11168,287,975
7700,21.396,14.194,1.347636,1.272095,0.075541,128.6767,0.830332,0.0,0.995195,0.004805,51200,6588249,801,10523,284,981
7750,21.517,14.263,1.37073,1.282471,0.088259,129.039,0.839941,3.9e-05,0.995547,0.004414,51200,6606799,771,11239,286,986
7800,21.639,14.332,1.453699,1.32312,0.130579,128.7045,0.845137,0.0,0.995215,0.004785,51200,6589671,826,12322,278,986
7850,21.784,14.401,1.344221,1.259399,0.084821,128.6161,0.840293,0.0,0.993789,0.006211,51200,6585146,799,10641,290,994
7900,21.907,14.471,1.308047,1.259766,0.048281,135.4574,0.833633,0.00082,0.993633,0.005547,51200,6935417,792,10719,290,994
7950,22.037,14.541,1.409406,1.295166,0.11424,135.828,0.84002,0.000801,0.995293,0.003906,51200,6954393,778,11125,293,995
8000,22.163,14.611,1.322562,1.227417,0.095145,131.1989,0.862031,0.000312,0.994902,0.004785,51200,6717382,826,9858,292,995
8050,22.288,14.68,1.247219,1.199585,0.047634,128.8674,0.864336,0.0,0.997949,0.002051,51200,6598011,749,9349,292,996
8100,22.41,14.749,1.16673,1.114258,0.052472,128.9293,0.871582,0.0,0.998809,0.001191,51200,6601180,758,8125,309,1012
