epoch,wall_s,sim_s,entropy_bits,comp_bits,high_order_entropy,brotli2_bits,zlib_bits,hoe_zlib,mean_steps,frac_copy_runs,frac_steps_in_loop,ops_per_run,copies_per_run,frac_term_budget,frac_term_off_region,frac_term_unmatched,runs,steps,mutations,distinct_windows,n_persistent,A_t,n_persistent_naive,A_t_naive,distinct_tapes,distinct_labels
4500,274.552,253.592,7.957666,7.812553,0.145112,7.914955,7.761227,0.196439,782.47,0.575944,0.892104,165.2979,11.2788,0.085132,0.47551,0.439357,4096000,3204997270,127656,1853865,184,256,184,256,32768,
4750,289.341,267.536,7.955429,7.805294,0.150135,7.910011,7.754406,0.201023,778.4067,0.578259,0.891846,165.8873,10.8914,0.084685,0.473324,0.441991,4096000,3188353761,128357,1853434,186,256,186,256,32768,
5000,304.161,281.263,7.953978,7.80761,0.146369,7.912453,7.755344,0.198634,768.4284,0.580141,0.890873,158.6363,11.0225,0.083466,0.470443,0.446091,4096000,3147482707,128274,1853973,187,256,187,256,32768,
5250,318.661,294.781,7.95283,7.805756,0.147075,7.908585,7.751457,0.201373,769.6599,0.58099,0.891436,159.7041,11.3933,0.083629,0.468023,0.448348,4096000,3152526872,128135,1853617,173,256,173,256,32768,
5500,333.944,308.943,7.952867,7.802044,0.150823,7.905621,7.746132,0.206735,790.9137,0.583783,0.894125,165.1122,10.5709,0.08619,0.46911,0.444699,4096000,3239582686,127682,1852878,173,256,173,256,32768,
5750,348.738,322.914,7.952993,7.799557,0.153437,7.905163,7.746159,0.206835,786.8394,0.579986,0.893738,166.738,10.9155,0.085682,0.467228,0.447091,4096000,3222894115,127950,1853181,181,256,181,256,32768,
6000,363.81,336.992,7.952322,7.798836,0.153486,7.902557,7.742241,0.210081,788.0759,0.578107,0.893487,169.1709,11.4596,0.085832,0.469603,0.444566,4096000,3227959091,128113,1853156,186,256,186,256,32768,
6250,379.261,351.308,7.951134,7.796783,0.15435,7.904583,7.741203,0.20993,785.5795,0.578505,0.893388,168.7395,12.4776,0.085626,0.466969,0.447405,4096000,3217733713,127912,1853382,185,256,185,256,32768,
6500,394.669,365.406,7.950256,7.797775,0.152481,7.901798,7.738453,0.211803,787.5953,0.578173,0.89397,170.3516,12.6151,0.085921,0.465046,0.449033,4096000,3225990530,128333,1853950,187,256,187,256,32768,
6750,409.917,379.423,7.948892,7.790115,0.158777,7.899757,7.733803,0.215089,781.6643,0.581527,0.892981,168.7853,11.9299,0.085187,0.466997,0.447816,4096000,3201697153,128396,1853908,193,256,193,256,32768,
7000,425.144,393.47,7.948255,7.789387,0.158868,7.898869,7.734406,0.21385,786.3649,0.583367,0.893409,169.219,12.1698,0.085733,0.468962,0.445304,4096000,3220950651,127987,1853784,195,256,195,256,32768,
7250,440.682,407.652,7.949124,7.789196,0.159928,7.898949,7.734051,0.215073,803.5369,0.584252,0.89574,170.8641,12.5967,0.08782,0.469464,0.442716,4096000,3291287169,127895,1852858,190,256,190,256,32768,
7500,456.137,421.814,7.94925,7.790718,0.158532,7.897984,7.730206,0.219045,790.3554,0.587386,0.893851,169.2346,13.646,0.086247,0.471335,0.442418,4096000,3237295514,128015,1852894,197,256,197,256,32768,
7750,471.768,436.15,7.946863,7.791687,0.155176,7.899002,7.732822,0.21404,799.1129,0.585519,0.895306,172.1764,13.4562,0.087341,0.469341,0.443318,4096000,3273166625,128558,1853489,196,256,196,256,32768,
8000,487.551,450.62,7.947142,7.795708,0.151434,7.898155,7.732655,0.214487,804.6107,0.585072,0.896153,172.675,13.3749,0.087997,0.468924,0.44308,4096000,3295685446,128142,1853707,196,256,196,256,32768,
8250,503.726,465.56,7.947113,7.795708,0.151405,7.900547,7.736282,0.21083,806.1747,0.582294,0.896378,172.6099,13.1117,0.088229,0.469658,0.442112,4096000,3302091573,127967,1854189,197,256,197,256,32768,
8500,519.292,479.794,7.947757,7.792183,0.155574,7.897316,7.733181,0.214576,810.7627,0.57949,0.897063,174.4984,12.7122,0.088761,0.469262,0.441977,4096000,3320883838,127919,1853715,190,256,190,256,32768,
8750,535.639,494.797,7.947971,7.794773,0.153198,7.899994,7.735062,0.21291,813.2685,0.577404,0.897175,175.741,12.7154,0.089018,0.471131,0.439851,4096000,3331147658,127811,1853885,188,256,188,256,32768,
9000,551.967,509.955,7.947991,7.797535,0.150456,7.901993,7.738068,0.209923,813.8536,0.577802,0.897387,178.8221,13.1174,0.089115,0.469933,0.440951,4096000,3333544339,128164,1854216,186,256,186,256,32768,
9250,567.803,524.683,7.946279,7.790806,0.155473,7.897488,7.733631,0.212647,799.6006,0.578893,0.895647,175.6285,12.5341,0.087321,0.468437,0.444242,4096000,3275163893,127718,1853506,179,256,179,256,32768,
9500,583.551,539.084,7.945404,7.792507,0.152897,7.899754,7.734978,0.210426,796.9646,0.580042,0.895488,174.7325,12.0937,0.08707,0.465824,0.447106,4096000,3264367164,127944,1854059,178,256,178,256,32768,
9750,599.314,553.563,7.944019,7.786304,0.157715,7.894276,7.72768,0.216339,798.4908,0.579844,0.896024,181.6686,12.8488,0.087274,0.462336,0.45039,4096000,3270618345,127849,1852933,184,256,184,256,32768,
10000,615.31,568.279,7.944513,7.787479,0.157033,7.897171,7.729321,0.215192,782.9367,0.582866,0.893782,176.424,13.0078,0.085337,0.463731,0.450932,4096000,3206908735,127401,1853343,188,256,188,256,32768,
10250,630.907,582.567,7.942134,7.777447,0.164687,7.890194,7.720627,0.221507,789.4967,0.585138,0.894585,176.5469,13.2094,0.086106,0.46499,0.448904,4096000,3233778652,128399,1853360,183,256,183,256,32768,
10500,646.718,597.115,7.94207,7.778145,0.163926,7.887733,7.718369,0.223702,798.705,0.584288,0.895728,179.2472,13.4686,0.087183,0.466689,0.446128,4096000,3271495583,128220,1852820,181,256,181,256,32768,
10750,662.523,611.664,7.942334,7.775074,0.16726,7.886475,7.71727,0.225065,809.4809,0.58057,0.897273,185.6418,14.447,0.088488,0.465574,0.445938,4096000,3315633949,127762,1852510,185,256,185,256,32768,
11000,678.372,626.268,7.94219,7.775791,0.166399,7.886021,7.715843,0.226347,809.499,0.582369,0.897062,186.1096,14.4883,0.088513,0.467216,0.444271,4096000,3315707799,128234,1852038,184,256,184,256,32768,
11250,694.39,640.974,7.941252,7.774353,0.166899,7.886005,7.714348,0.226904,814.5824,0.582458,0.897458,191.0361,14.2231,0.089161,0.470413,0.440426,4096000,3336529535,127667,1852132,195,256,195,256,32768,
11500,710.579,655.77,7.940514,7.777798,0.162716,7.888756,7.713367,0.227146,822.8265,0.582597,0.898367,192.8445,14.551,0.090166,0.471384,0.43845,4096000,3370297302,127757,1852880,196,256,196,256,32768,
11750,726.843,670.742,7.940881,7.779053,0.161828,7.8881,7.712563,0.228318,814.3138,0.584038,0.89739,189.4232,13.8396,0.089132,0.470477,0.440391,4096000,3335429429,128371,1852710,199,256,199,256,32768,
12000,742.766,685.492,7.940424,7.775726,0.164697,7.889114,7.715965,0.224459,821.8177,0.580384,0.898539,186.8901,13.7574,0.090089,0.467342,0.442569,4096000,3366165129,128302,1852637,194,256,194,256,32768,
12250,758.703,700.141,7.938706,7.769436,0.16927,7.881565,7.710392,0.228314,819.019,0.58448,0.898316,188.0315,14.3231,0.089801,0.465953,0.444246,4096000,3354701746,127477,1851852,200,256,200,256,32768,
12500,774.451,714.768,7.939448,7.772022,0.167425,7.878937,7.708504,0.230944,826.3314,0.584304,0.899029,187.4745,14.0464,0.090602,0.467242,0.442156,4096000,3384653501,128191,1851632,199,256,199,256,32768,
12750,790.333,729.406,7.938777,7.763542,0.175235,7.875824,7.704613,0.234164,820.5191,0.583775,0.898341,185.9308,13.7705,0.089914,0.467712,0.442374,4096000,3360846117,127791,1850793,201,256,201,256,32768,
13000,806.382,744.154,7.938806,7.767727,0.171079,7.877468,7.705257,0.233549,815.1343,0.585618,0.897763,189.1286,13.932,0.089291,0.467961,0.442749,4096000,3338789943,127773,1851479,204,256,204,256,32768,
13250,822.194,758.657,7.937732,7.76759,0.170142,7.881405,7.704971,0.23276,807.6345,0.585499,0.896637,190.0293,12.5968,0.08835,0.469719,0.441932,4096000,3308070747,127469,1852156,209,256,209,256,32768,
13500,838.355,773.565,7.937622,7.769222,0.1684,7.880344,7.703724,0.233898,828.9047,0.588408,0.899101,197.1469,12.8316,0.090951,0.470328,0.438721,4096000,3395193604,127799,1852347,203,256,203,256,32768,
13750,854.496,788.445,7.937795,7.768131,0.169664,7.885506,7.708794,0.229001,834.6367,0.588647,0.899871,191.6917,12.9597,0.091717,0.469766,0.438518,4096000,3418671851,127876,1853155,199,256,199,256,32768,
14000,870.412,803.092,7.937134,7.76963,0.167503,7.880299,7.705803,0.231331,836.396,0.588214,0.899955,189.4557,13.0324,0.091854,0.472021,0.436124,4096000,3425877932,128132,1852228,196,256,196,256,32768,
14250,886.431,817.812,7.936483,7.768238,0.168245,7.879833,7.706306,0.230177,829.4537,0.586657,0.899461,191.3092,12.3105,0.091008,0.468757,0.440235,4096000,3397442286,128981,1852312,193,256,193,256,32768,
14500,902.46,832.55,7.937591,7.773399,0.164192,7.882633,7.712017,0.225574,834.6018,0.587271,0.90032,187.8588,13.2052,0.091672,0.46557,0.442758,4096000,3418528868,127864,1852716,190,256,190,256,32768,
14750,918.493,847.297,7.93814,7.775463,0.162677,7.886105,7.713989,0.224151,817.1228,0.588083,0.897786,183.9052,12.2869,0.089571,0.468531,0.441898,4096000,3346934915,127471,1852997,191,256,191,256,32768,
15000,933.949,861.465,7.938375,7.774319,0.164057,7.885475,7.714619,0.223757,806.63,0.589483,0.896037,182.4018,12.0721,0.088248,0.470948,0.440803,4096000,3303956435,128052,1852912,190,256,190,256,32768,
15250,950.156,876.36,7.939334,7.778061,0.161273,7.886417,7.714592,0.224742,823.6042,0.589871,0.897969,192.3333,12.5392,0.090276,0.472131,0.437593,4096000,3373482731,127805,1852682,200,256,200,256,32768,
15500,966.133,891.299,7.939779,7.775337,0.164442,7.885494,7.715225,0.224554,827.6643,0.588604,0.898869,193.4492,13.3726,0.090841,0.46889,0.44027,4096000,3390112991,128220,1852702,198,256,198,256,32768,
15750,982.273,906.088,7.939773,7.769455,0.170318,7.880806,7.709038,0.230735,833.7574,0.584458,0.90032,191.7842,13.7757,0.091606,0.462997,0.445397,4096000,3415070426,127739,1851824,204,256,204,256,32768,
16000,998.213,921.026,7.940649,7.772827,0.167822,7.885757,7.712894,0.227755,841.3955,0.584846,0.901639,192.0556,14.4354,0.09257,0.45797,0.449459,4096000,3446355785,128296,1851894,204,256,204,256,32768,
