epoch,wall_s,sim_s,entropy_bits,comp_bits,high_order_entropy,brotli2_bits,zlib_bits,hoe_zlib,mean_steps,frac_copy_runs,frac_steps_in_loop,ops_per_run,copies_per_run,frac_term_budget,frac_term_off_region,frac_term_unmatched,runs,steps,mutations,distinct_windows,n_persistent,A_t,n_persistent_naive,A_t_naive,distinct_tapes,distinct_labels
5000,301.538,276.307,7.952895,7.807323,0.145572,7.909225,7.750011,0.202884,764.8827,0.58611,0.888864,164.9603,11.11,0.082891,0.483774,0.433335,4096000,3132959640,128024,1854185,186,255,186,255,32768,
5250,316.752,290.21,7.951899,7.803795,0.148104,7.906559,7.747715,0.204184,777.1364,0.589299,0.890785,171.0109,10.6929,0.084412,0.48182,0.433768,4096000,3183150532,127635,1854132,192,255,192,255,32768,
5500,332.416,304.576,7.950014,7.801811,0.148202,7.902912,7.744659,0.205354,786.0948,0.59131,0.892159,173.627,10.8633,0.085498,0.480048,0.434454,4096000,3219844264,128644,1853773,197,255,197,255,32768,
5750,347.871,318.746,7.948426,7.797108,0.151318,7.901909,7.741608,0.206818,792.6757,0.591116,0.893445,178.4892,11.7791,0.086393,0.476712,0.436894,4096000,3246799807,127674,1853341,192,255,192,255,32767,
6000,363.387,332.97,7.94783,7.796299,0.151531,7.89967,7.736469,0.211361,801.9332,0.591434,0.894971,182.3981,11.8383,0.087586,0.474613,0.437801,4096000,3284718539,127962,1853800,194,255,194,255,32768,
6250,378.595,346.902,7.949003,7.795475,0.153528,7.902969,7.738274,0.21073,788.9727,0.589785,0.893402,175.3825,11.402,0.085983,0.474834,0.439184,4096000,3231632160,128043,1854177,186,255,186,255,32768,
6500,394.411,361.512,7.949269,7.799755,0.149514,7.902401,7.73922,0.210049,795.5488,0.58695,0.894702,179.8551,11.8682,0.086864,0.471727,0.441409,4096000,3258567967,128281,1854072,182,255,182,255,32768,
6750,409.977,375.745,7.947484,7.794426,0.153058,7.899578,7.735455,0.21203,805.5641,0.583925,0.895821,186.2502,12.0782,0.088039,0.473855,0.438106,4096000,3299590454,128072,1853432,179,255,179,255,32768,
7000,425.385,389.871,7.947512,7.803219,0.144293,7.903774,7.740246,0.207266,798.8523,0.581138,0.895098,186.4593,11.6634,0.087258,0.47327,0.439472,4096000,3272098955,128287,1854235,183,256,183,256,32768,
7250,440.94,404.129,7.947489,7.796658,0.150832,7.900795,7.73687,0.210619,800.2904,0.580552,0.895399,183.6243,11.5954,0.087384,0.471076,0.44154,4096000,3277989655,128251,1853584,179,256,179,256,32768,
7500,456.463,418.393,7.947472,7.793705,0.153767,7.89917,7.735863,0.211609,809.153,0.580185,0.896948,184.3339,11.9277,0.08853,0.465835,0.445636,4096000,3314290631,128602,1853155,186,256,186,256,32768,
7750,472.257,432.848,7.946987,7.798405,0.148582,7.899784,7.735371,0.211616,810.9298,0.57948,0.89735,186.5616,12.4204,0.088804,0.464342,0.446854,4096000,3321568604,128471,1853405,190,256,190,256,32768,
8000,487.998,447.312,7.944312,7.786335,0.157977,7.892464,7.725773,0.21854,830.8602,0.579018,0.899619,193.3105,12.8979,0.091222,0.465898,0.442879,4096000,3403203368,127458,1852567,193,256,193,256,32768,
8250,504.323,462.274,7.944459,7.791325,0.153134,7.896065,7.729702,0.214757,839.0248,0.579977,0.900354,192.4708,12.7346,0.092146,0.468192,0.439662,4096000,3436645596,128444,1853600,190,256,190,256,32768,
8500,520.163,476.842,7.944572,7.788326,0.156246,7.895576,7.726635,0.217937,827.5591,0.580384,0.898848,188.5467,12.8948,0.09076,0.46999,0.43925,4096000,3389682100,127978,1852743,191,256,191,256,32768,
8750,536.024,491.542,7.944259,7.783253,0.161006,7.891937,7.72403,0.22023,835.3935,0.581773,0.899748,197.457,12.9523,0.091731,0.469088,0.43918,4096000,3421771834,128218,1852339,194,256,194,256,32768,
9000,552.016,506.441,7.943862,7.780643,0.163218,7.889725,7.719326,0.224536,850.5707,0.582855,0.901738,196.8428,13.4114,0.093626,0.467707,0.438667,4096000,3483937551,127575,1852066,193,256,193,256,32768,
9250,567.943,521.417,7.943161,7.777691,0.16547,7.885189,7.714695,0.228466,849.0503,0.580783,0.901916,201.1705,13.7493,0.093447,0.464717,0.441836,4096000,3477710031,128109,1851319,192,256,192,256,32768,
9500,583.68,536.21,7.943132,7.78595,0.157183,7.890514,7.718719,0.224413,843.5444,0.577636,0.901422,202.8563,14.0064,0.092715,0.464614,0.442671,4096000,3455158067,128661,1852536,192,256,192,256,32768,
9750,599.572,551.193,7.941854,7.784908,0.156946,7.895279,7.722698,0.219156,850.1168,0.575963,0.902436,199.3991,13.8139,0.093557,0.462091,0.444352,4096000,3482078375,127639,1853003,184,256,184,256,32768,
10000,615.416,566.126,7.940802,7.784584,0.156218,7.890606,7.71981,0.220992,849.0692,0.577118,0.902232,192.4435,13.2999,0.093438,0.462159,0.444404,4096000,3477787448,127923,1853024,183,256,183,256,32768,
10250,631.158,580.736,7.939626,7.77935,0.160276,7.886173,7.71479,0.224835,832.2689,0.581879,0.899678,187.9388,12.7855,0.091341,0.468793,0.439866,4096000,3408973421,127889,1852576,181,256,181,256,32768,
10500,647.002,595.385,7.94004,7.776699,0.163341,7.885689,7.713573,0.226467,831.3937,0.582403,0.89933,186.9817,12.3779,0.091246,0.472048,0.436706,4096000,3405388712,128248,1852482,181,256,181,256,32768,
10750,662.906,610.152,7.939943,7.783993,0.15595,7.891209,7.72094,0.219003,834.9236,0.582354,0.899824,192.0996,13.6917,0.09164,0.470576,0.437784,4096000,3419846989,128334,1853594,180,256,180,256,32768,
11000,678.961,624.964,7.940639,7.780422,0.160216,7.8899,7.720016,0.220622,828.0031,0.586387,0.8988,189.8116,13.6334,0.090762,0.471746,0.437492,4096000,3391500607,127842,1853253,186,256,186,256,32768,
11250,694.631,639.478,7.941026,7.780857,0.160169,7.887775,7.717903,0.223123,823.7269,0.585763,0.898102,185.1813,13.3852,0.090246,0.473046,0.436708,4096000,3373985322,128353,1852940,185,256,185,256,32768,
11500,710.304,653.919,7.93946,7.776791,0.16267,7.885323,7.715233,0.224227,814.6232,0.585522,0.897068,182.6724,13.1847,0.089118,0.47226,0.438622,4096000,3336696480,128968,1852573,192,256,192,256,32768,
11750,725.964,668.288,7.938063,7.77951,0.158552,7.883381,7.717369,0.220694,811.5148,0.585672,0.897344,184.5465,13.3095,0.088777,0.467047,0.444176,4096000,3323964779,128267,1852860,190,256,190,256,32768,
12000,741.811,683.015,7.936815,7.777325,0.15949,7.882847,7.713303,0.223512,823.016,0.586114,0.898476,186.9355,13.6984,0.090133,0.468807,0.441061,4096000,3371073605,128222,1852480,189,256,189,256,32768,
12250,757.473,697.543,7.93688,7.775982,0.160898,7.883823,7.716228,0.220652,819.2961,0.587766,0.897897,183.5572,13.5591,0.089699,0.470723,0.439578,4096000,3355836967,127486,1852879,193,256,193,256,32768,
12500,773.023,711.786,7.936686,7.770634,0.166052,7.881451,7.711117,0.225569,811.3121,0.588422,0.896987,178.3514,13.3283,0.088724,0.469867,0.441409,4096000,3323134401,127674,1852156,189,256,189,256,32768,
12750,788.574,726.029,7.936857,7.770309,0.166547,7.880608,7.712303,0.224554,804.0682,0.585281,0.896292,178.775,12.6309,0.087847,0.468312,0.443841,4096000,3293463269,128163,1852380,188,256,188,256,32768,
13000,804.168,740.303,7.937629,7.771389,0.16624,7.884659,7.715443,0.222187,803.9411,0.580907,0.896682,180.7319,12.2923,0.087943,0.465041,0.447016,4096000,3292942918,127726,1852852,192,256,192,256,32768,
13250,819.659,754.519,7.938286,7.777782,0.160504,7.888508,7.719654,0.218632,801.7491,0.578196,0.896776,178.1992,12.7312,0.087743,0.463203,0.449054,4096000,3283964254,128366,1853774,205,259,205,259,32768,
13500,835.46,768.984,7.939402,7.777393,0.162009,7.886967,7.717461,0.221942,825.9133,0.578755,0.900116,186.7866,13.3108,0.090693,0.460505,0.448802,4096000,3382940890,128383,1853353,206,259,206,259,32768,
13750,851.358,783.565,7.93935,7.776638,0.162712,7.886559,7.714787,0.224564,831.7867,0.578986,0.901,188.319,12.8107,0.091411,0.458994,0.449595,4096000,3406998402,128379,1853332,204,259,204,259,32768,
14000,867.386,798.232,7.939771,7.78006,0.159711,7.88493,7.716255,0.223516,830.454,0.577808,0.900858,189.3541,12.5155,0.091228,0.457418,0.451354,4096000,3401539733,128229,1853488,203,259,203,259,32768,
14250,883.121,812.638,7.940853,7.775639,0.165214,7.887299,7.716999,0.223854,815.1546,0.578524,0.898646,182.5797,12.7887,0.089375,0.460284,0.450341,4096000,3338873092,127907,1852855,191,259,191,259,32768,
14500,898.691,826.875,7.940558,7.78249,0.158068,7.888546,7.721367,0.219191,810.0891,0.580717,0.897893,181.9898,13.4635,0.088703,0.460847,0.45045,4096000,3318125100,127966,1853423,185,259,185,259,32768,
14750,914.576,841.431,7.941114,7.782452,0.158663,7.887199,7.719009,0.222105,821.8156,0.581282,0.899515,192.801,13.1714,0.090151,0.458541,0.451308,4096000,3366156516,127855,1853319,185,259,185,259,32768,
15000,930.182,855.687,7.941861,7.781525,0.160336,7.887264,7.718712,0.223149,810.9352,0.580182,0.897907,186.8119,12.4817,0.088838,0.460047,0.451116,4096000,3321590383,127145,1852725,191,259,191,259,32768,
15250,946.036,870.141,7.94162,7.782223,0.159397,7.888718,7.722992,0.218628,819.1865,0.579864,0.898654,189.6363,12.3578,0.089841,0.462048,0.448111,4096000,3355388086,127639,1853367,191,259,191,259,32768,
15500,962.008,884.745,7.941396,7.786739,0.154657,7.891281,7.725422,0.215974,815.1882,0.579872,0.8982,188.2865,11.8476,0.089339,0.462049,0.448613,4096000,3339010788,127926,1853665,193,259,193,259,32768,
15750,978.133,899.496,7.941175,7.780472,0.160704,7.885128,7.71973,0.221445,829.8358,0.579602,0.900295,190.9191,12.0973,0.091138,0.459181,0.449681,4096000,3399007331,127851,1852410,197,259,197,259,32768,
16000,994.236,914.244,7.940513,7.779972,0.160541,7.885708,7.71727,0.223244,837.4899,0.580324,0.901359,192.6209,12.9584,0.092101,0.458136,0.449763,4096000,3430358831,127686,1852108,194,259,194,259,32768,
