epoch,wall_s,sim_s,entropy_bits,comp_bits,high_order_entropy,brotli2_bits,zlib_bits,hoe_zlib,mean_steps,frac_copy_runs,frac_steps_in_loop,ops_per_run,frac_term_budget,frac_term_off_region,frac_term_unmatched,runs,steps,mutations,distinct_windows,n_persistent,A_t,n_persistent_naive,A_t_naive
0,0.193,0.0,7.99958,8.000076,-0.000497,8.000076,8.002533,-0.002953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,466944,0,0,0,0
50,0.867,0.503,7.999324,8.000076,-0.000753,7.994888,7.990463,0.00886,590.1595,0.514316,0.833985,63.5924,0.058911,0.595044,0.346045,204800,120864675,6430,465696,0,0,0,0
100,1.54,1.002,7.998953,8.000076,-0.001123,7.995178,7.986374,0.012579,607.2259,0.501216,0.845333,66.8623,0.061733,0.561333,0.376934,204800,124359858,6303,465386,0,0,0,0
150,2.213,1.503,7.998408,8.000076,-0.001668,7.987549,7.979141,0.019267,603.6713,0.49228,0.849094,67.5445,0.061499,0.536973,0.401528,204800,123631891,6327,465027,0,0,0,0
200,2.881,1.997,7.997745,8.000076,-0.002331,7.98674,7.973938,0.023807,594.247,0.481792,0.851781,69.3575,0.060908,0.509751,0.429341,204800,121701785,6284,464752,0,0,0,0
250,3.551,2.49,7.997387,8.000076,-0.002689,7.989075,7.974045,0.023342,595.8347,0.473213,0.85589,70.624,0.061372,0.48918,0.449448,204800,122026952,6496,464868,0,0,0,0
300,4.219,2.988,7.996853,8.000076,-0.003223,7.985245,7.971588,0.025265,609.0756,0.46521,0.862523,69.878,0.063252,0.47168,0.465068,204800,124738676,6206,464816,25,25,25,25
350,4.888,3.487,7.996348,8.000076,-0.003729,7.985397,7.971054,0.025294,604.4006,0.460151,0.864326,73.7712,0.062856,0.457007,0.480137,204800,123781237,6285,464840,29,30,29,30
400,5.602,4.021,7.99594,8.000076,-0.004136,7.986267,7.968597,0.027343,608.1375,0.456724,0.867922,73.2645,0.063457,0.442959,0.493584,204800,124546569,6273,464810,35,38,35,38
450,6.278,4.523,7.995281,8.000076,-0.004795,7.987854,7.96666,0.028622,592.063,0.454966,0.865858,71.1456,0.061582,0.43623,0.502188,204800,121254501,6203,464748,36,40,36,40
500,6.998,5.066,7.994929,8.000076,-0.005148,7.9832,7.96199,0.032938,608.3036,0.451226,0.871298,75.3093,0.063638,0.426499,0.509863,204800,124580572,6229,464545,36,40,36,40
550,7.663,5.556,7.994667,8.000076,-0.005409,7.984695,7.961517,0.03315,598.6202,0.447686,0.870578,74.5433,0.062812,0.419399,0.517788,204800,122597423,6249,464569,36,41,36,41
600,8.332,6.055,7.994394,8.000076,-0.005683,7.986374,7.962219,0.032174,608.4408,0.446167,0.874119,76.8452,0.064185,0.41189,0.523926,204800,124608669,6255,464680,38,43,38,43
650,9.019,6.565,7.994101,8.000076,-0.005975,7.981155,7.958099,0.036002,617.3122,0.446528,0.876401,77.5043,0.065298,0.409795,0.524907,204800,126425544,6486,464463,36,45,36,45
700,9.71,7.074,7.993871,8.000076,-0.006205,7.980972,7.959778,0.034094,607.0944,0.448242,0.875082,75.2787,0.064204,0.406299,0.529497,204800,124332934,6335,464671,38,48,38,48
750,10.382,7.571,7.993646,8.000076,-0.00643,7.982498,7.958557,0.035089,609.0416,0.447095,0.876215,73.875,0.064512,0.401997,0.533491,204800,124731721,6368,464705,41,52,41,52
800,11.076,8.088,7.993515,8.000076,-0.006561,7.983292,7.958572,0.034943,610.7286,0.444053,0.876663,76.9335,0.064795,0.40313,0.532075,204800,125077213,6167,464741,42,54,42,54
