rep,epoch,frac_bytes_a,frac_tapes_a,distinct_tapes,mean_steps,copies_per_run
0,0,0.5,0.5,3276,0.0,0.0
0,10,0.488972,0.489258,1277,8146.95,502.901
0,20,0.507877,0.508179,1014,8156.83,501.467
0,30,0.526901,0.527222,966,8141.44,496.653
0,40,0.541357,0.541504,873,8147.83,495.746
0,50,0.511257,0.511353,809,8149.4,484.462
0,60,0.496153,0.496094,805,8152.14,478.997
0,70,0.466213,0.466309,819,8150.01,478.308
0,80,0.464584,0.464722,805,8154.89,485.648
0,90,0.468571,0.468384,762,8140.59,483.613
0,100,0.452459,0.452148,748,8134.69,485.678
0,110,0.444874,0.444519,723,8139.33,485.931
0,120,0.446161,0.445312,734,8137.0,490.939
0,130,0.425154,0.424072,750,8150.89,500.151
0,140,0.453865,0.453491,727,8145.41,498.628
0,150,0.456579,0.4552,768,8160.87,474.8
0,160,0.486973,0.486145,729,8164.11,476.975
0,170,0.461702,0.461121,708,8160.69,477.798
0,180,0.466181,0.466309,722,8155.11,481.84
0,190,0.451752,0.451599,726,8147.74,480.309
0,200,0.427498,0.427673,709,8155.93,487.092
0,210,0.450052,0.450195,683,8159.27,485.926
0,220,0.458767,0.459351,781,8152.45,473.979
0,230,0.4736,0.473999,719,8154.01,471.834
0,240,0.441015,0.440918,727,8157.36,471.429
0,250,0.452553,0.452698,688,8167.99,466.041
0,260,0.453819,0.453979,720,8156.57,461.733
0,270,0.479168,0.479492,694,8162.7,459.083
0,280,0.484404,0.484497,711,8163.36,450.896
0,290,0.491564,0.491577,718,8162.29,454.799
0,300,0.493618,0.493652,696,8163.41,452.58
1,0,0.5,0.5,3195,0.0,0.0
1,10,0.480473,0.480469,1202,8146.58,507.368
1,20,0.533514,0.533569,972,8120.03,493.169
1,30,0.53153,0.53125,872,8129.21,480.697
1,40,0.552864,0.552734,843,8127.93,470.702
1,50,0.565985,0.56604,826,8138.74,472.38
1,60,0.570827,0.570801,735,8158.25,464.142
1,70,0.545998,0.546143,755,8153.81,475.044
1,80,0.518393,0.518311,736,8162.4,487.707
1,90,0.538473,0.538269,799,8161.32,487.172
1,100,0.532692,0.532349,720,8162.11,474.033
1,110,0.511105,0.510986,773,8156.6,462.352
1,120,0.513126,0.512817,747,8150.26,465.142
1,130,0.504873,0.504639,744,8148.44,465.576
1,140,0.533113,0.532654,737,8141.45,474.872
1,150,0.559162,0.558594,726,8149.81,469.664
1,160,0.54884,0.548462,711,8136.9,465.068
1,170,0.540474,0.539917,673,8140.08,464.906
1,180,0.541031,0.540161,692,8147.32,461.989
1,190,0.541115,0.541138,741,8143.91,461.567
1,200,0.541779,0.541626,766,8144.62,461.227
1,210,0.522366,0.521606,764,8146.81,458.604
1,220,0.521776,0.519897,724,8155.79,457.366
1,230,0.513664,0.512695,757,8158.28,465.242
1,240,0.533848,0.532959,750,8160.37,469.513
1,250,0.544006,0.542847,738,8166.65,471.224
1,260,0.527363,0.525574,773,8162.94,475.735
1,270,0.527391,0.525757,795,8166.11,486.982
1,280,0.509111,0.507324,863,8153.88,493.348
1,290,0.493788,0.491028,878,8141.29,497.902
1,300,0.52232,0.520996,857,8150.83,496.483
2,0,0.5,0.5,3273,0.0,0.0
2,10,0.478964,0.479126,1205,8145.68,497.143
2,20,0.481516,0.481445,929,8160.4,493.251
2,30,0.496717,0.496094,832,8164.54,492.454
2,40,0.515511,0.515503,809,8164.5,490.587
2,50,0.502865,0.502075,819,8153.98,490.438
2,60,0.512499,0.512085,794,8162.1,489.496
2,70,0.511337,0.510986,802,8153.35,489.817
2,80,0.522163,0.522217,765,8153.74,488.463
2,90,0.491262,0.491394,760,8156.6,486.403
2,100,0.485264,0.485229,742,8154.49,489.287
2,110,0.484909,0.484863,741,8160.94,483.59
2,120,0.485027,0.485596,750,8155.71,479.713
2,130,0.496967,0.496704,730,8161.91,482.896
2,140,0.511744,0.511963,768,8156.36,477.495
2,150,0.499655,0.499146,800,8156.68,480.855
2,160,0.49654,0.4953,739,8153.67,485.009
2,170,0.481411,0.480591,748,8154.8,485.708
2,180,0.502918,0.500061,742,8161.64,485.264
2,190,0.500044,0.496704,792,8159.52,478.411
2,200,0.533718,0.532837,738,8156.0,472.968
2,210,0.525703,0.52417,771,8169.24,481.013
2,220,0.522652,0.520752,759,8162.57,487.201
2,230,0.521351,0.520508,765,8161.05,490.289
2,240,0.494221,0.493225,741,8164.43,484.511
2,250,0.4839,0.483276,775,8150.72,485.232
2,260,0.485212,0.484863,744,8163.03,485.255
2,270,0.468557,0.468201,773,8162.98,491.644
2,280,0.483046,0.483032,770,8163.41,488.486
2,290,0.478447,0.478149,757,8141.02,481.903
2,300,0.488436,0.487671,762,8153.4,480.567
3,0,0.5,0.5,3227,0.0,0.0
3,10,0.508831,0.509155,1252,8142.72,505.057
3,20,0.519917,0.519897,996,8153.1,506.718
3,30,0.494307,0.493774,926,8150.21,498.45
3,40,0.48661,0.485413,881,8146.03,500.346
3,50,0.497465,0.496704,844,8161.65,507.321
3,60,0.51992,0.519897,793,8162.55,500.5
3,70,0.536579,0.536499,731,8162.52,494.195
3,80,0.560541,0.560852,724,8165.72,482.022
3,90,0.561615,0.561523,733,8166.62,479.914
3,100,0.604158,0.603394,726,8154.58,462.208
3,110,0.587362,0.587402,743,8146.64,456.03
3,120,0.569798,0.571045,748,8148.36,469.109
3,130,0.567074,0.567383,733,8158.0,473.115
3,140,0.583258,0.583984,702,8158.25,467.772
3,150,0.570576,0.572021,732,8167.38,466.001
3,160,0.590031,0.59375,711,8157.26,461.078
3,170,0.603115,0.608154,733,8166.42,453.775
3,180,0.581951,0.585205,746,8157.31,445.778
3,190,0.576876,0.581543,711,8162.42,443.093
3,200,0.521305,0.524414,679,8168.79,445.554
3,210,0.51148,0.515381,728,8164.65,449.617
3,220,0.520487,0.522461,747,8162.86,448.917
3,230,0.525841,0.529175,717,8155.73,448.791
3,240,0.527769,0.531128,719,8148.77,451.169
3,250,0.546932,0.552124,708,8171.58,447.342
3,260,0.565132,0.571655,713,8165.62,440.648
3,270,0.5578,0.562988,728,8160.77,442.45
3,280,0.561144,0.566467,718,8162.04,447.458
3,290,0.56793,0.574951,719,8159.85,440.063
3,300,0.6068,0.616821,743,8163.77,438.563
4,0,0.5,0.5,3235,0.0,0.0
4,10,0.476683,0.477051,1230,8141.66,510.652
4,20,0.498901,0.500061,1032,8154.87,512.698
4,30,0.504395,0.505737,914,8149.75,506.041
4,40,0.51116,0.514221,843,8150.42,504.048
4,50,0.509426,0.512939,769,8157.63,502.202
4,60,0.511053,0.513489,765,8158.7,505.968
4,70,0.511354,0.513916,761,8150.92,495.521
4,80,0.467278,0.469238,683,8152.86,499.174
4,90,0.463186,0.463623,730,8157.97,499.298
4,100,0.452177,0.452209,736,8147.93,496.716
4,110,0.436132,0.436035,723,8129.23,500.06
4,120,0.420292,0.420166,742,8133.67,504.586
