rep,epoch,frac_bytes_a,frac_tapes_a,distinct_tapes,mean_steps,copies_per_run
0,0,0.5,0.5,3317,0.0,0.0
0,10,0.485901,0.48584,1278,8146.42,397.031
0,20,0.503641,0.50354,1037,8160.0,396.59
0,30,0.526289,0.526001,963,8155.88,395.061
0,40,0.55419,0.554077,851,8159.51,401.896
0,50,0.537453,0.537292,847,8160.92,402.769
0,60,0.525921,0.525391,827,8160.87,406.894
0,70,0.500395,0.500183,869,8147.12,403.374
0,80,0.500612,0.500793,819,8159.25,400.2
0,90,0.506748,0.506592,836,8153.08,398.014
0,100,0.49231,0.492798,776,8167.58,395.565
0,110,0.492668,0.493225,754,8164.73,397.485
0,120,0.486824,0.487061,797,8162.93,399.117
0,130,0.471558,0.472046,807,8166.47,403.74
0,140,0.490103,0.490112,800,8171.76,413.767
0,150,0.488949,0.488892,849,8166.77,415.481
0,160,0.514193,0.514038,842,8164.44,415.324
0,170,0.495583,0.495789,841,8168.79,410.414
0,180,0.49547,0.495972,809,8162.43,407.902
0,190,0.463331,0.463989,810,8171.73,409.448
0,200,0.447191,0.44751,795,8160.54,410.398
0,210,0.453211,0.453369,767,8156.03,408.967
0,220,0.455784,0.456299,826,8156.72,416.583
0,230,0.489311,0.489624,769,8152.0,415.054
0,240,0.478489,0.47876,795,8164.38,412.738
0,250,0.49193,0.492188,740,8170.86,408.071
0,260,0.505638,0.50592,759,8154.87,402.673
0,270,0.525469,0.525269,715,8160.39,397.792
0,280,0.562567,0.562622,737,8168.83,400.663
0,290,0.560429,0.55957,760,8168.33,399.801
0,300,0.570328,0.569214,711,8162.34,401.354
1,0,0.5,0.5,3365,0.0,0.0
1,10,0.480753,0.480835,1309,8132.13,395.968
1,20,0.529171,0.528809,1119,8136.7,398.742
1,30,0.52343,0.523315,997,8149.19,399.141
1,40,0.543264,0.543396,1020,8140.42,397.742
1,50,0.548355,0.54834,973,8149.35,399.706
1,60,0.563702,0.563477,936,8164.92,399.127
1,70,0.541037,0.540771,936,8157.47,397.763
1,80,0.516602,0.515869,973,8172.37,395.636
1,90,0.526396,0.526123,1014,8165.7,395.704
1,100,0.526855,0.526489,927,8163.35,393.662
1,110,0.49979,0.499756,971,8146.0,396.411
1,120,0.496475,0.496582,971,8154.16,401.928
1,130,0.478872,0.47876,1012,8160.86,410.104
1,140,0.494509,0.49408,1041,8155.73,410.937
1,150,0.504129,0.50415,1053,8156.1,407.819
1,160,0.480911,0.481201,1033,8157.95,404.632
1,170,0.478626,0.478516,1008,8160.14,399.529
1,180,0.473553,0.473389,1035,8154.28,394.22
1,190,0.481939,0.481689,1054,8143.66,390.732
1,200,0.478798,0.478149,1108,8165.39,395.011
1,210,0.477634,0.476562,1137,8153.99,394.081
1,220,0.49905,0.496826,1131,8158.73,394.213
1,230,0.477633,0.475464,1101,8159.61,389.606
1,240,0.469126,0.46637,1114,8163.38,388.163
1,250,0.492863,0.491943,1132,8164.99,388.608
1,260,0.432814,0.430786,1124,8164.28,385.716
1,270,0.404568,0.40271,1125,8164.37,382.039
1,280,0.403023,0.401978,1155,8149.5,380.082
1,290,0.400339,0.39917,1106,8158.7,380.956
1,300,0.437283,0.435303,1083,8160.81,381.704
2,0,0.5,0.5,3296,0.0,0.0
2,10,0.480183,0.47998,1291,8142.58,393.043
2,20,0.488157,0.487915,1054,8152.42,393.952
2,30,0.510139,0.509888,921,8152.58,390.116
2,40,0.524714,0.524292,934,8145.81,385.589
2,50,0.504749,0.503906,980,8136.27,388.166
2,60,0.513155,0.512085,978,8108.14,391.394
2,70,0.503345,0.502686,942,8111.05,388.965
2,80,0.512957,0.511719,898,8103.68,383.778
2,90,0.499962,0.499268,885,8107.33,385.805
2,100,0.49719,0.496216,898,8105.07,387.842
2,110,0.501759,0.501221,906,8072.61,390.467
2,120,0.500687,0.500244,906,8021.05,385.158
2,130,0.524847,0.524536,883,8002.43,378.576
2,140,0.51343,0.513794,863,8017.4,375.995
2,150,0.519514,0.520142,906,7956.3,370.476
2,160,0.538185,0.538818,869,7866.39,363.956
2,170,0.527489,0.52771,918,7794.04,362.396
2,180,0.534124,0.534302,918,7763.93,364.437
2,190,0.523153,0.523438,981,7724.02,365.631
2,200,0.538317,0.538574,958,7766.22,371.892
2,210,0.531157,0.531738,977,7782.74,377.37
2,220,0.523285,0.524536,978,7797.68,375.397
2,230,0.523005,0.524658,913,7866.44,374.916
2,240,0.521416,0.523682,918,7950.04,378.541
2,250,0.515476,0.515442,939,7977.31,378.68
2,260,0.514616,0.51709,957,7984.51,377.107
2,270,0.515842,0.518799,986,7927.35,375.198
2,280,0.534739,0.537598,956,7937.9,375.628
2,290,0.548996,0.551758,951,7988.13,381.246
2,300,0.551222,0.554932,931,7991.58,384.265
3,0,0.5,0.5,3318,0.0,0.0
3,10,0.512701,0.512512,1284,8133.5,394.293
3,20,0.518097,0.518188,1015,8152.55,389.396
3,30,0.494017,0.493652,938,8149.53,389.68
3,40,0.488121,0.488037,904,8155.93,390.579
3,50,0.498812,0.498901,822,8168.99,387.746
3,60,0.515413,0.515015,807,8165.39,389.914
3,70,0.504486,0.504272,769,8169.2,392.857
3,80,0.519281,0.519348,749,8168.49,388.839
3,90,0.509291,0.509888,770,8170.58,391.988
3,100,0.523235,0.523438,767,8156.31,394.889
3,110,0.530605,0.531006,741,8165.74,392.965
3,120,0.507908,0.509338,745,8160.17,392.584
3,130,0.501295,0.501953,736,8150.07,395.635
3,140,0.509428,0.51001,733,8169.07,395.664
3,150,0.484329,0.484985,741,8170.15,395.901
3,160,0.506433,0.507324,715,8167.52,397.147
3,170,0.521828,0.523193,734,8162.86,399.67
3,180,0.487104,0.487793,729,8166.14,401.587
3,190,0.471924,0.472595,693,8159.05,406.786
3,200,0.435371,0.435791,673,8170.9,402.725
3,210,0.440498,0.440918,739,8144.74,400.135
3,220,0.436117,0.4375,764,8155.4,402.431
3,230,0.430485,0.431885,751,8149.31,403.454
3,240,0.449833,0.451355,748,8157.57,404.499
3,250,0.451931,0.453247,724,8156.6,404.174
3,260,0.452812,0.453613,725,8160.32,408.564
3,270,0.430376,0.431152,717,8156.51,411.514
3,280,0.418325,0.418762,692,8157.46,412.985
3,290,0.423176,0.42395,692,8170.9,414.973
3,300,0.440826,0.441772,717,8167.54,418.255
4,0,0.5,0.5,3321,0.0,0.0
4,10,0.480383,0.480225,1342,8118.23,396.902
4,20,0.502357,0.502319,1171,8110.48,395.21
