rep,epoch,frac_bytes_a,frac_tapes_a,distinct_tapes,mean_steps,copies_per_run
0,0,0.5,0.5,3930,0.0,0.0
0,10,0.487589,0.487,1819,8106.34,374.92
0,20,0.504602,0.504089,1581,8091.74,378.736
0,30,0.521835,0.521667,1477,8063.96,369.303
0,40,0.554701,0.554443,1314,8091.9,367.499
0,50,0.536118,0.536194,1197,8139.64,364.792
0,60,0.525309,0.525146,1177,8157.11,363.42
0,70,0.504751,0.504761,1213,8151.82,361.313
0,80,0.504419,0.504883,1204,8141.55,362.308
0,90,0.512627,0.512329,1151,8153.96,369.37
0,100,0.493958,0.49408,1185,8165.89,369.277
0,110,0.492702,0.493103,1124,8151.61,368.925
0,120,0.477625,0.477905,1138,8162.39,378.249
0,130,0.461079,0.46106,1200,8162.14,388.33
0,140,0.484755,0.484741,1171,8170.66,391.039
0,150,0.481705,0.481445,1199,8163.57,388.449
0,160,0.496843,0.497009,1163,8168.48,386.945
0,170,0.475576,0.47583,1105,8156.94,385.758
0,180,0.475245,0.475464,1050,8167.04,387.122
0,190,0.46241,0.462646,1063,8165.93,389.631
0,200,0.427866,0.427368,1081,8159.16,395.185
0,210,0.443375,0.443298,1026,8166.21,394.28
0,220,0.436039,0.436035,1088,8164.7,390.501
0,230,0.461121,0.460815,1060,8155.63,382.645
0,240,0.468493,0.468262,1126,8164.85,381.689
0,250,0.463448,0.463745,1123,8168.96,379.349
0,260,0.502275,0.502686,1178,8167.96,379.95
0,270,0.511812,0.512207,1173,8166.95,380.206
0,280,0.530399,0.530884,1204,8168.07,380.475
0,290,0.545113,0.545776,1252,8160.96,380.75
0,300,0.545139,0.545288,1129,8165.73,377.156
1,0,0.5,0.5,3959,0.0,0.0
1,10,0.489817,0.488831,1789,8048.35,367.092
1,20,0.538528,0.536255,1633,7980.82,365.293
1,30,0.532545,0.529907,1457,7939.18,368.384
1,40,0.557022,0.554199,1417,7934.31,369.743
1,50,0.57008,0.567444,1396,7947.58,374.747
1,60,0.574837,0.57251,1388,7975.64,377.909
1,70,0.530933,0.526978,1410,7898.17,370.653
1,80,0.504627,0.500061,1426,7837.35,368.2
1,90,0.519527,0.515625,1373,7870.68,372.241
1,100,0.520811,0.516479,1303,7952.78,377.122
1,110,0.482191,0.479736,1300,7956.75,383.436
1,120,0.485962,0.482727,1223,7950.58,376.736
1,130,0.469103,0.465576,1241,7922.36,377.785
1,140,0.492035,0.488647,1199,7921.43,375.045
1,150,0.504675,0.502441,1221,8001.59,377.656
1,160,0.490643,0.488159,1231,8011.43,371.683
1,170,0.506718,0.504639,1123,7996.95,370.736
1,180,0.494722,0.492676,1161,8003.51,368.143
1,190,0.487766,0.48645,1199,7984.28,365.255
1,200,0.473696,0.473145,1181,7994.08,361.825
1,210,0.463232,0.462769,1236,7999.66,358.954
1,220,0.461023,0.461426,1138,7986.65,356.009
1,230,0.45273,0.453247,1253,8008.51,360.633
1,240,0.468994,0.469055,1242,8025.3,364.959
1,250,0.484262,0.484436,1232,8022.41,368.29
1,260,0.427216,0.427612,1281,7991.89,363.724
1,270,0.402405,0.402405,1188,7987.36,354.068
1,280,0.392576,0.392578,1155,8027.2,354.628
1,290,0.389013,0.388855,1092,8057.91,354.37
1,300,0.419077,0.419067,1038,8050.52,347.655
2,0,0.5,0.5,4026,0.0,0.0
2,10,0.478853,0.478088,1786,8072.02,368.745
2,20,0.487471,0.486755,1603,8077.12,372.83
2,30,0.503855,0.503296,1424,8067.14,370.382
2,40,0.531214,0.530762,1392,8043.18,366.081
2,50,0.525343,0.524841,1399,8011.16,362.948
2,60,0.534908,0.534546,1384,8020.69,366.002
2,70,0.530165,0.530151,1336,7987.19,367.87
2,80,0.527937,0.527466,1333,7977.89,366.139
2,90,0.490173,0.48999,1235,7987.12,366.336
2,100,0.50473,0.504822,1306,7924.88,359.984
2,110,0.512844,0.512939,1289,7887.65,361.771
2,120,0.515915,0.516357,1305,7887.57,358.437
2,130,0.527962,0.52832,1333,7929.56,356.899
2,140,0.532379,0.532654,1373,7954.29,356.521
2,150,0.530821,0.530884,1462,7975.56,359.189
2,160,0.534197,0.533813,1371,8023.79,360.467
2,170,0.507071,0.506409,1394,8039.69,361.468
2,180,0.522135,0.52124,1410,8030.13,364.883
2,190,0.490767,0.489868,1462,8043.21,363.635
2,200,0.516745,0.515381,1392,8062.11,366.413
2,210,0.504942,0.502686,1431,8042.65,364.336
2,220,0.494438,0.492432,1444,8017.43,362.309
2,230,0.488754,0.484558,1423,8004.61,355.218
2,240,0.471821,0.467041,1462,8000.06,353.183
2,250,0.481224,0.478149,1506,7995.44,352.098
