rep,epoch,frac_bytes_a,frac_tapes_a,distinct_tapes,mean_steps,copies_per_run
0,0,0.5,0.5,3233,0.0,0.0
0,10,0.487104,0.487305,1255,8136.85,556.898
0,20,0.510303,0.510498,1013,8153.31,559.09
0,30,0.527363,0.527588,939,8147.27,555.777
0,40,0.546453,0.546753,837,8147.48,560.791
0,50,0.526909,0.527039,802,8155.57,547.399
0,60,0.50243,0.502075,810,8155.67,542.021
0,70,0.466816,0.466675,821,8148.6,540.688
0,80,0.459927,0.459961,777,8157.12,544.502
0,90,0.461266,0.460693,754,8148.53,541.817
0,100,0.454813,0.45459,724,8155.56,543.26
0,110,0.439863,0.439453,719,8154.87,539.275
0,120,0.435286,0.434692,754,8137.92,537.457
0,130,0.424738,0.424194,747,8152.96,543.804
0,140,0.437733,0.437134,721,8153.77,547.228
0,150,0.432941,0.432373,766,8161.63,532.194
0,160,0.459053,0.458618,722,8157.89,528.053
0,170,0.422665,0.422363,697,8163.13,523.415
0,180,0.423588,0.422974,729,8157.62,530.466
0,190,0.401134,0.400452,711,8151.59,523.815
0,200,0.373547,0.372864,711,8156.02,525.236
0,210,0.387177,0.386597,670,8152.09,529.025
0,220,0.399929,0.399536,737,8155.45,524.021
0,230,0.428751,0.427856,713,8152.35,520.141
0,240,0.414129,0.413452,720,8155.35,511.138
0,250,0.416054,0.415405,692,8164.24,509.77
0,260,0.437628,0.436646,719,8154.99,498.221
0,270,0.432922,0.431763,685,8163.28,493.428
0,280,0.444874,0.443542,697,8166.57,488.481
0,290,0.45653,0.455078,735,8157.04,490.488
0,300,0.452335,0.450806,701,8167.37,496.334
1,0,0.5,0.5,3195,0.0,0.0
1,10,0.483311,0.483276,1222,8145.67,566.055
1,20,0.535086,0.5354,1006,8111.56,554.657
1,30,0.524006,0.52478,894,8120.51,547.215
1,40,0.533958,0.534302,881,8099.09,534.677
1,50,0.547033,0.546997,819,8133.63,536.582
