rep,epoch,frac_bytes_a,frac_tapes_a,distinct_tapes,mean_steps,copies_per_run
0,0,0.5,0.5,3372,0.0,0.0
0,10,0.486265,0.486328,1375,8133.26,409.189
0,20,0.500776,0.500977,1134,8133.34,402.003
0,30,0.512085,0.512329,1019,8096.78,400.078
0,40,0.547857,0.547729,917,8095.16,400.452
0,50,0.537441,0.537048,888,8104.89,409.014
0,60,0.516417,0.515625,917,8094.6,409.091
0,70,0.511854,0.511963,916,8067.6,407.796
0,80,0.510733,0.511108,894,8038.99,401.494
0,90,0.522133,0.521606,916,8009.67,394.611
0,100,0.503531,0.503296,895,8025.75,402.273
0,110,0.506302,0.506104,893,8009.3,409.781
0,120,0.509277,0.509033,883,8000.77,411.348
0,130,0.488655,0.488159,916,8001.07,409.493
0,140,0.511974,0.511597,875,7971.17,400.328
0,150,0.523331,0.522644,958,7983.15,396.246
0,160,0.533861,0.533508,942,7991.92,403.678
0,170,0.512503,0.511963,917,8027.55,403.484
0,180,0.527655,0.527222,899,8044.71,407.112
0,190,0.51684,0.516479,895,8079.32,404.535
0,200,0.488777,0.488159,904,8072.6,408.26
0,210,0.494909,0.494263,866,8076.38,403.132
0,220,0.500977,0.50061,935,8085.62,402.056
0,230,0.523676,0.523071,906,8092.69,404.779
0,240,0.521307,0.520874,915,8119.59,405.197
0,250,0.524073,0.523682,887,8130.9,405.372
0,260,0.537014,0.536377,942,8142.3,401.86
0,270,0.576565,0.57605,918,8146.61,399.559
0,280,0.610102,0.609375,942,8144.69,398.874
0,290,0.596718,0.595764,994,8124.62,394.037
0,300,0.595789,0.594971,957,8128.04,399.392
1,0,0.5,0.5,3421,0.0,0.0
1,10,0.481701,0.481567,1389,8155.43,412.388
1,20,0.527594,0.527344,1172,8146.5,409.407
1,30,0.526398,0.526367,1091,8156.23,403.664
1,40,0.550371,0.549866,1058,8158.25,399.013
1,50,0.571507,0.571167,1004,8155.92,390.592
1,60,0.574949,0.575073,969,8142.26,383.175
1,70,0.554007,0.554138,982,8139.58,382.745
1,80,0.516241,0.515869,989,8153.95,385.931
1,90,0.52804,0.527832,1003,8152.6,386.344
1,100,0.51774,0.5177,912,8155.31,381.829
1,110,0.487482,0.488037,946,8162.71,383.221
1,120,0.479387,0.479492,975,8166.97,386.789
1,130,0.457476,0.457397,1023,8165.35,384.93
1,140,0.475904,0.476013,1012,8161.95,387.547
1,150,0.502777,0.502808,940,8169.69,390.021
1,160,0.481916,0.481812,910,8155.35,392.099
1,170,0.494179,0.494263,929,8155.09,388.396
1,180,0.504622,0.504761,935,8143.7,388.172
1,190,0.497837,0.497437,995,8156.74,391.819
1,200,0.488733,0.487732,1013,8165.47,400.493
1,210,0.470057,0.469482,974,8169.12,403.621
1,220,0.451889,0.451782,958,8149.87,406.602
1,230,0.430164,0.42865,960,8156.23,409.75
1,240,0.437149,0.435303,909,8163.03,413.647
1,250,0.449568,0.448425,870,8169.97,413.412
1,260,0.414755,0.412781,864,8165.54,414.645
1,270,0.389889,0.388184,814,8161.99,412.418
1,280,0.372751,0.371155,838,8168.17,410.761
1,290,0.39209,0.390137,827,8165.85,407.078
1,300,0.413324,0.411499,826,8159.44,409.617
2,0,0.5,0.5,3401,0.0,0.0
2,10,0.480804,0.480896,1317,8156.83,415.123
2,20,0.488285,0.488647,1080,8171.25,419.258
2,30,0.504391,0.504517,956,8167.0,420.112
2,40,0.519402,0.519775,888,8163.39,418.802
2,50,0.500795,0.500366,921,8169.26,423.027
2,60,0.520735,0.520142,884,8167.65,421.178
2,70,0.508812,0.507019,921,8157.25,417.639
2,80,0.515064,0.513672,879,8161.75,420.358
2,90,0.484266,0.482422,865,8171.73,414.43
2,100,0.487991,0.483887,865,8160.84,414.999
2,110,0.480486,0.479248,864,8168.73,418.332
2,120,0.479841,0.478882,897,8156.87,412.209
2,130,0.502989,0.500122,861,8166.58,411.27
2,140,0.492832,0.48999,881,8167.77,413.697
2,150,0.485971,0.482544,876,8163.64,407.583
2,160,0.492815,0.489258,781,8166.86,401.444
2,170,0.485613,0.480347,810,8166.66,398.649
2,180,0.505987,0.500732,804,8164.59,398.076
2,190,0.486303,0.480347,831,8166.7,392.485
2,200,0.51268,0.507446,838,8161.62,393.078
2,210,0.500124,0.495728,896,8162.39,395.347
2,220,0.506542,0.502625,894,8162.56,400.432
2,230,0.522942,0.514648,917,8160.36,398.911
2,240,0.52179,0.508057,915,8165.25,400.301
2,250,0.519184,0.506104,924,8157.86,401.211
2,260,0.518133,0.503418,915,8168.73,403.588
2,270,0.517382,0.502075,917,8166.12,392.62
2,280,0.539694,0.526001,956,8177.29,384.402
2,290,0.541397,0.528687,956,8163.82,381.595
2,300,0.552771,0.545776,978,8156.35,381.415
3,0,0.5,0.5,3409,0.0,0.0
3,10,0.514242,0.51416,1435,8133.34,411.166
3,20,0.523027,0.522095,1203,8111.38,409.187
3,30,0.489378,0.488525,1123,8109.0,406.927
3,40,0.486029,0.485535,1126,8092.89,403.479
3,50,0.514124,0.514526,1099,8101.73,399.968
3,60,0.533438,0.533569,1053,8072.74,394.829
3,70,0.535774,0.535889,1034,8073.61,401.539
3,80,0.553499,0.553589,983,8039.65,405.118
3,90,0.544613,0.5448,1002,8051.89,400.438
3,100,0.56843,0.568481,1009,8059.72,398.809
3,110,0.54917,0.550049,1082,8038.77,401.416
3,120,0.527256,0.527832,1090,8026.52,397.298
3,130,0.527132,0.527222,1057,8036.31,402.173
3,140,0.549721,0.550293,1053,8025.55,398.492
3,150,0.521847,0.522583,1034,8071.17,404.546
3,160,0.538538,0.541382,1064,8045.42,404.438
3,170,0.564985,0.568115,1027,8047.89,404.133
3,180,0.564121,0.569458,1017,8028.51,403.916
3,190,0.565874,0.572266,974,8034.83,409.719
3,200,0.530916,0.535156,964,8065.89,408.132
3,210,0.523539,0.528442,1009,8072.44,406.848
3,220,0.523335,0.526855,1056,8061.93,399.033
3,230,0.504774,0.511169,1088,8018.39,393.186
3,240,0.515009,0.520142,1067,7977.24,395.932
3,250,0.537245,0.540161,1013,7982.65,397.391
3,260,0.564602,0.567322,947,8037.31,398.487
3,270,0.521708,0.523193,949,8070.8,397.957
3,280,0.539145,0.540771,931,8081.78,393.965
3,290,0.536766,0.538452,918,8072.15,389.147
3,300,0.558863,0.560913,907,8056.77,388.088
4,0,0.5,0.5,3430,0.0,0.0
4,10,0.486147,0.485962,1360,8145.57,412.393
4,20,0.511625,0.511719,1112,8135.75,410.923
4,30,0.520454,0.520508,1065,8133.89,410.482
4,40,0.526646,0.526978,996,8153.84,413.707
4,50,0.530529,0.530518,926,8166.67,418.205
4,60,0.538584,0.538452,905,8168.04,422.991
4,70,0.570148,0.569824,874,8171.58,420.249
4,80,0.518951,0.518799,841,8173.43,429.189
4,90,0.542408,0.542175,909,8166.79,439.249
4,100,0.528971,0.528931,853,8165.25,434.938
4,110,0.498272,0.497925,872,8166.34,430.196
4,120,0.501911,0.501831,901,8164.13,436.001
4,130,0.517643,0.517334,909,8167.08,428.868
4,140,0.501022,0.50061,872,8176.07,424.155
4,150,0.491968,0.491455,896,8171.28,423.886
4,160,0.511023,0.510742,875,8171.28,422.037
4,170,0.518641,0.518433,882,8171.14,408.701
4,180,0.508522,0.508118,920,8166.19,405.999
4,190,0.503904,0.50354,925,8166.17,404.672
4,200,0.511551,0.511108,906,8168.69,408.642
4,210,0.475431,0.475098,833,8172.81,414.467
4,220,0.48105,0.480469,836,8170.69,411.181
4,230,0.470242,0.469971,886,8164.75,405.515
4,240,0.461664,0.461731,873,8166.52,406.39
4,250,0.468588,0.468384,885,8166.49,409.58
4,260,0.453611,0.453491,884,8164.88,408.054
4,270,0.460186,0.459961,859,8171.35,407.02
4,280,0.466698,0.466064,828,8164.08,398.452
4,290,0.471317,0.470581,769,8159.85,395.391
4,300,0.464441,0.463989,852,8162.58,397.871
