epoch,wall_s,sim_s,entropy_bits,zlib_bits,high_order_entropy,mean_steps,frac_copy_runs,frac_term_budget,frac_term_off_region,frac_term_unmatched,runs,steps,mutations,distinct_windows,n_persistent,A_t
1350,5.292,4.545,7.06052,5.900635,1.159885,913.3588,0.617344,0.08498,0.748105,0.166914,51200,46763972,803,56531,67,91
1400,5.458,4.682,6.951323,5.775391,1.175932,867.7915,0.629766,0.080762,0.759688,0.159551,51200,44430927,778,55294,77,104
1450,5.621,4.816,6.87321,5.679199,1.194011,834.3007,0.625527,0.076562,0.76668,0.156758,51200,42716198,810,54142,75,105
1500,5.781,4.947,6.809368,5.613037,1.196331,795.2374,0.64082,0.072266,0.774805,0.15293,51200,40716153,816,53938,77,114
1550,5.94,5.076,6.724165,5.535767,1.188399,762.1102,0.664863,0.069316,0.779434,0.15125,51200,39020044,780,52920,78,115
1600,6.12,5.224,6.616542,5.408569,1.207973,754.2531,0.671172,0.06709,0.782031,0.150879,51200,38617757,753,51674,80,118
1650,6.277,5.349,6.48602,5.255615,1.230405,718.9832,0.689004,0.06584,0.789922,0.144238,51200,36811942,757,50440,86,125
1700,6.431,5.473,6.378469,5.092407,1.286062,670.6186,0.686973,0.061875,0.798281,0.139844,51200,34335674,767,49422,88,130
1750,6.58,5.591,6.359324,5.079468,1.279856,633.557,0.677812,0.056621,0.806602,0.136777,51200,32438117,764,49943,90,139
1800,6.728,5.708,6.342058,5.057739,1.284319,596.626,0.659043,0.051074,0.815742,0.133184,51200,30547251,746,49872,96,154
1850,6.876,5.823,6.210462,4.9729,1.237561,595.0115,0.658223,0.049492,0.818496,0.132012,51200,30464588,764,48477,89,154
1900,7.021,5.934,6.10939,4.842896,1.266495,533.5522,0.664785,0.042754,0.826836,0.13041,51200,27317874,775,47854,87,166
1950,7.164,6.042,6.016364,4.729126,1.287238,515.0727,0.672988,0.03957,0.825879,0.134551,51200,26371720,799,46726,84,173
2000,7.306,6.148,5.860347,4.585571,1.274776,482.6395,0.689531,0.036797,0.837422,0.125781,51200,24711144,736,44975,91,189
2050,7.449,6.253,5.693177,4.444946,1.248231,476.2627,0.688906,0.035117,0.848496,0.116387,51200,24384650,780,43363,96,202
2100,7.591,6.356,5.565661,4.30127,1.264392,449.9719,0.693906,0.033086,0.859902,0.107012,51200,23038563,806,42200,103,206
2150,7.73,6.457,5.468442,4.206909,1.261533,434.7616,0.718652,0.033359,0.870234,0.096406,51200,22259792,820,41079,138,234
2200,7.87,6.556,5.340523,4.090332,1.250191,416.5298,0.722773,0.029785,0.873418,0.096797,51200,21326324,771,39527,150,247
2250,8.003,6.65,5.226477,3.985718,1.24076,352.3054,0.721074,0.021914,0.877812,0.100273,51200,18038034,829,38734,188,281
2300,8.138,6.744,5.185856,3.977539,1.208317,332.2781,0.713145,0.020469,0.884336,0.095195,51200,17012639,779,39272,194,301
2350,8.272,6.835,5.005871,3.828491,1.17738,324.2595,0.701602,0.019902,0.892168,0.08793,51200,16602088,728,37374,206,320
2400,8.408,6.927,4.864642,3.695923,1.16872,323.2546,0.709648,0.019863,0.897891,0.082246,51200,16550633,802,36481,179,327
2450,8.539,7.015,4.751829,3.601318,1.150511,289.9458,0.702344,0.016445,0.90582,0.077734,51200,14845223,818,35939,177,339
2500,8.673,7.103,4.712724,3.585449,1.127275,284.2564,0.701719,0.015195,0.910391,0.074414,51200,14553927,793,35967,189,350
2550,8.807,7.191,4.602487,3.479004,1.123483,274.8428,0.708379,0.01373,0.914727,0.071543,51200,14071952,790,35429,194,359
2600,8.941,7.279,4.395627,3.339722,1.055906,278.3345,0.703965,0.015098,0.909902,0.075,51200,14250725,832,32914,192,364
2650,9.074,7.365,4.19568,3.161743,1.033937,269.4957,0.710996,0.014297,0.925176,0.060527,51200,13798179,785,31102,215,378
2700,9.21,7.449,4.083236,3.037109,1.046127,235.299,0.720781,0.010293,0.93252,0.057188,51200,12047309,827,29287,243,395
2750,9.341,7.532,4.012163,2.970215,1.041948,235.1406,0.720801,0.010039,0.930703,0.059258,51200,12039197,773,28766,270,420
2800,9.471,7.615,3.945714,2.903931,1.041784,230.4184,0.720508,0.009902,0.930254,0.059844,51200,11797423,792,28765,293,452
2850,9.6,7.697,3.883304,2.8573,1.026004,223.962,0.736016,0.009785,0.929258,0.060957,51200,11466852,806,28133,283,465
2900,9.741,7.785,3.773927,2.696899,1.077027,222.3381,0.754766,0.010879,0.928242,0.060879,51200,11383712,783,26200,277,476
2950,9.869,7.866,3.696344,2.630005,1.066339,209.4819,0.745586,0.009102,0.935605,0.055293,51200,10725475,745,25059,273,481
3000,9.994,7.945,3.685156,2.577026,1.10813,193.5125,0.73457,0.007012,0.942754,0.050234,51200,9907842,830,24817,283,498
3050,10.121,8.024,3.603038,2.489014,1.114024,185.8232,0.762324,0.00625,0.940703,0.053047,51200,9514150,797,24216,293,516
3100,10.247,8.101,3.544196,2.458618,1.085578,176.0619,0.761309,0.00543,0.945723,0.048848,51200,9014368,791,24000,298,523
3150,10.369,8.178,3.446769,2.395508,1.051262,176.8436,0.762773,0.005605,0.944434,0.049961,51200,9054392,768,23540,304,528
3200,10.493,8.255,3.371078,2.348267,1.022811,172.7002,0.767461,0.005215,0.945508,0.049277,51200,8842252,840,23163,316,543
3250,10.622,8.334,3.388343,2.377441,1.010902,163.4424,0.772969,0.004238,0.949922,0.04584,51200,8368252,736,23248,308,544
3300,10.746,8.411,3.228229,2.209839,1.01839,181.498,0.785625,0.006836,0.955703,0.037461,51200,9292698,763,20927,329,548
3350,10.876,8.492,3.085239,2.095581,0.989658,193.5818,0.798887,0.00832,0.957129,0.034551,51200,9911387,775,18738,324,548
3400,11.0,8.568,2.97648,2.024292,0.952188,188.3745,0.813203,0.007617,0.962168,0.030215,51200,9644775,781,18306,323,548
3450,11.122,8.643,2.935716,1.957764,0.977952,175.6081,0.804473,0.006035,0.964512,0.029453,51200,8991133,832,17737,329,552
3500,11.243,8.718,2.852316,1.865234,0.987082,173.0665,0.816445,0.005684,0.97002,0.024297,51200,8861003,771,16950,332,552
3550,11.363,8.791,2.644973,1.704468,0.940505,164.2478,0.828828,0.00457,0.972441,0.022988,51200,8409487,812,14854,331,556
3600,11.482,8.864,2.468285,1.550537,0.917748,164.4925,0.827461,0.004551,0.978574,0.016875,51200,8422015,784,13021,317,559
3650,11.604,8.935,2.376934,1.496094,0.880841,166.0238,0.822051,0.004746,0.978203,0.017051,51200,8500417,785,12165,322,563
3700,11.725,9.007,2.377449,1.470947,0.906502,165.767,0.838887,0.004648,0.980176,0.015176,51200,8487268,740,12116,321,564
3750,11.845,9.078,2.390793,1.500244,0.890549,146.6069,0.835488,0.002227,0.982617,0.015156,51200,7506275,789,12691,328,572
3800,11.963,9.15,2.403897,1.481445,0.922452,142.6071,0.854609,0.001816,0.981738,0.016445,51200,7301481,771,13251,336,577
3850,12.08,9.22,2.527511,1.62207,0.905441,127.9056,0.853496,0.0,0.98459,0.01541,51200,6548765,790,15648,341,583
3900,12.199,9.29,2.36364,1.51355,0.85009,128.0743,0.829102,0.0,0.985137,0.014863,51200,6557405,764,13845,320,583
3950,12.317,9.359,2.302235,1.479004,0.823231,128.1509,0.825918,0.0,0.988379,0.011621,51200,6561328,826,13012,309,583
4000,12.437,9.429,2.240585,1.421875,0.81871,128.489,0.846758,0.0,0.992812,0.007188,51200,6578635,825,12578,324,599
4050,12.555,9.498,2.045805,1.25769,0.788114,128.5042,0.845957,0.0,0.993281,0.006719,51200,6579415,763,11134,314,599
4100,12.672,9.567,1.950108,1.207031,0.743077,128.8448,0.838008,3.9e-05,0.993066,0.006895,51200,6596852,773,10768,314,601
4150,12.79,9.636,1.833452,1.140625,0.692827,128.7601,0.848555,0.0,0.996406,0.003594,51200,6592516,766,9763,323,607
4200,12.905,9.704,1.812956,1.082764,0.730193,128.7789,0.834238,0.0,0.996465,0.003535,51200,6593481,778,8868,333,610
4250,13.022,9.772,1.801724,1.120728,0.680996,128.5818,0.841445,0.0,0.993477,0.006523,51200,6583388,788,9484,332,611
4300,13.14,9.84,1.732037,1.074829,0.657208,128.5847,0.834629,0.0,0.99332,0.00668,51200,6583536,797,8510,333,613
4350,13.276,9.907,1.747963,1.065918,0.682045,128.6297,0.852969,0.0,0.99375,0.00625,51200,6585839,795,8691,328,613
4400,13.401,9.983,1.76295,1.069946,0.693004,128.6407,0.832949,0.0,0.994258,0.005742,51200,6586405,761,8792,321,613
4450,13.518,10.051,1.82289,1.12854,0.69435,128.6046,0.823223,0.0,0.993887,0.006113,51200,6584558,774,10016,321,615
4500,13.634,10.118,1.764059,1.11377,0.65029,128.4725,0.823281,0.0,0.991797,0.008203,51200,6577791,769,9944,299,615
4550,13.75,10.186,1.802229,1.146606,0.655623,128.5784,0.804531,0.0,0.993301,0.006699,51200,6583214,758,10263,295,618
4600,13.869,10.254,1.856126,1.161377,0.694749,128.7379,0.812871,0.0,0.995918,0.004082,51200,6591380,768,9509,300,621
4650,13.987,10.323,1.876679,1.164917,0.711762,128.7812,0.838652,0.0,0.996562,0.003438,51200,6593598,737,10122,290,623
4700,14.104,10.392,1.826756,1.143799,0.682957,128.854,0.838613,0.0,0.997754,0.002246,51200,6597327,753,9679,283,627
4750,14.233,10.46,1.950603,1.181152,0.76945,128.6847,0.82416,0.0,0.995059,0.004941,51200,6588657,808,10140,296,632
4800,14.369,10.548,2.032367,1.2771,0.755267,128.5388,0.80752,0.0,0.992695,0.007305,51200,6581189,828,11621,298,635
4850,14.489,10.616,2.019191,1.271973,0.747218,128.6366,0.811504,0.0,0.994199,0.005801,51200,6586195,794,11296,308,645
4900,14.608,10.685,1.929679,1.222778,0.706901,128.4007,0.834473,0.0,0.990527,0.009473,51200,6574118,862,10708,306,650
4950,14.73,10.755,1.927578,1.194336,0.733242,128.5597,0.842598,0.0,0.993184,0.006816,51200,6582255,782,10136,311,660
5000,14.85,10.824,1.924676,1.17334,0.751336,128.6403,0.839199,0.0,0.994473,0.005527,51200,6586384,769,10677,316,663
5050,14.971,10.892,1.969056,1.250244,0.718811,128.6196,0.832324,0.0,0.993887,0.006113,51200,6585325,813,11354,317,669
5100,15.092,10.963,1.916648,1.230591,0.686057,128.4641,0.85332,0.0,0.991855,0.008145,51200,6577363,759,11461,312,671
5150,15.211,11.032,1.861034,1.167358,0.693675,128.4903,0.837227,0.0,0.992285,0.007715,51200,6578704,775,10405,309,671
5200,15.333,11.1,1.868965,1.209473,0.659492,128.5696,0.823184,0.0,0.993496,0.006504,51200,6582762,798,10661,314,671
5250,15.456,11.169,1.87413,1.222412,0.651718,128.6736,0.832891,0.0,0.995078,0.004922,51200,6588087,798,10147,315,672
5300,15.577,11.238,1.842124,1.196899,0.645224,128.8741,0.860312,0.0,0.99793,0.00207,51200,6598356,804,9973,330,676
5350,15.698,11.309,1.825029,1.144043,0.680986,128.8713,0.852168,0.0,0.99791,0.00209,51200,6598211,767,9591,328,678
5400,15.818,11.379,1.7714,1.120361,0.651039,128.771,0.847773,0.0,0.996367,0.003633,51200,6593073,806,9713,328,686
5450,15.935,11.447,1.811346,1.153564,0.657781,128.7147,0.830137,0.0,0.995352,0.004648,51200,6590195,769,10292,318,695
5500,16.054,11.517,1.912698,1.227417,0.685281,128.7612,0.827891,0.0,0.996328,0.003672,51200,6592575,810,11091,314,698
5550,16.172,11.585,1.915375,1.214478,0.700897,128.9984,0.816191,0.0,0.99998,2e-05,51200,6604720,772,10738,317,703
5600,16.292,11.654,1.917586,1.216309,0.701277,128.9711,0.800312,0.0,0.999492,0.000508,51200,6603321,772,10340,320,716
5650,16.413,11.724,1.986142,1.246094,0.740049,128.9186,0.816172,0.0,0.99873,0.00127,51200,6600630,793,10453,331,726
5700,16.531,11.792,1.800286,1.109497,0.690789,128.8401,0.831055,0.0,0.997441,0.002559,51200,6596612,778,8765,335,728
5750,16.648,11.86,1.880112,1.156006,0.724106,129.5312,0.834707,9.8e-05,0.995801,0.004102,51200,6631999,782,10064,361,759
5800,16.776,11.932,1.890561,1.203979,0.686582,144.1815,0.841738,0.001895,0.995527,0.002578,51200,7382092,790,9787,352,764
5850,16.9,12.003,1.908093,1.192261,0.715832,136.0831,0.85084,0.000898,0.996699,0.002402,51200,6967455,855,10339,342,771
5900,17.019,12.072,1.820633,1.099976,0.720658,128.929,0.85127,0.0,0.998867,0.001133,51200,6601167,780,9043,320,774
5950,17.134,12.14,1.728856,1.033447,0.695408,128.8246,0.846973,0.0,0.997188,0.002812,51200,6595820,788,8419,320,780
6000,17.252,12.208,1.818763,1.150269,0.668495,128.8743,0.835977,0.0,0.997852,0.002148,51200,6598366,790,10037,325,791
6050,17.369,12.275,1.827451,1.129761,0.697691,128.9425,0.826797,0.0,0.99916,0.00084,51200,6601856,793,9580,319,794
6100,17.489,12.345,1.93086,1.239258,0.691602,128.9149,0.83248,0.0,0.998496,0.001504,51200,6600443,797,11544,298,794
6150,17.606,12.413,1.882981,1.167114,0.715867,128.981,0.83291,0.0,0.999746,0.000254,51200,6603827,771,10328,289,799
6200,17.723,12.482,1.835892,1.145508,0.690384,128.9048,0.823789,0.0,0.998398,0.001602,51200,6599927,802,10174,294,800
6250,17.841,12.55,1.74064,1.095703,0.644936,128.9265,0.813809,0.0,0.998848,0.001152,51200,6601038,791,9217,285,805
6300,17.956,12.619,1.786179,1.094849,0.69133,128.8068,0.817012,0.0,0.99709,0.00291,51200,6594906,771,9258,279,805
6350,18.074,12.686,1.820488,1.131348,0.68914,128.8455,0.80584,0.0,0.997637,0.002363,51200,6596890,755,9829,285,807
6400,18.194,12.755,1.904056,1.219238,0.684818,128.8529,0.802051,0.0,0.997676,0.002324,51200,6597267,833,10732,302,814
6450,18.324,12.824,2.044397,1.288208,0.756189,128.7529,0.815742,0.0,0.995625,0.004375,51200,6592146,786,12134,306,815
6500,18.465,12.913,2.01511,1.297729,0.717381,128.7891,0.836641,0.0,0.996777,0.003223,51200,6594002,807,11550,317,819
6550,18.584,12.982,2.068399,1.28125,0.787149,128.9001,0.847285,0.0,0.998379,0.001621,51200,6599684,784,11336,320,823
6600,18.703,13.052,2.052235,1.270996,0.781238,128.5547,0.837676,0.0,0.992949,0.007051,51200,6582002,800,11727,325,827
6650,18.823,13.121,2.110808,1.308594,0.802214,128.4933,0.819766,0.0,0.992676,0.007324,51200,6578855,764,12526,322,835
6700,18.946,13.191,2.028823,1.248413,0.78041,128.2359,0.819355,0.0,0.988926,0.011074,51200,6565679,748,11487,309,837
6750,19.068,13.259,2.023069,1.24646,0.776609,128.6956,0.836152,0.0,0.995391,0.004609,51200,6589217,779,11721,311,840
6800,19.208,13.348,2.006826,1.228638,0.778188,128.6789,0.819727,0.0,0.994961,0.005039,51200,6588359,800,11488,298,843
6850,19.33,13.417,2.076012,1.304565,0.771447,128.6258,0.813887,0.0,0.993828,0.006172,51200,6585642,796,11767,304,852
6900,19.452,13.487,2.020923,1.258911,0.762012,128.4047,0.813691,0.0,0.990645,0.009355,51200,6574320,817,11397,314,860
6950,19.572,13.556,1.977753,1.214478,0.763276,128.396,0.829004,0.0,0.990371,0.009629,51200,6573875,770,10625,324,865
7000,19.692,13.625,1.924257,1.180908,0.743349,128.4596,0.828145,0.0,0.991699,0.008301,51200,6577134,789,10231,313,868
7050,19.816,13.695,1.907681,1.184692,0.722988,128.4692,0.816777,0.0,0.991777,0.008223,51200,6577624,812,9589,333,870
7100,19.935,13.765,1.897159,1.145386,0.751774,128.431,0.813398,0.0,0.991699,0.008301,51200,6575665,760,10044,343,876
7150,20.055,13.833,1.937241,1.182739,0.754502,128.4059,0.828242,0.0,0.990957,0.009043,51200,6574382,798,10421,342,880
7200,20.179,13.904,2.186338,1.359741,0.826597,128.5137,0.828496,0.0,0.99207,0.00793,51200,6579904,802,12423,345,881
7250,20.301,13.976,2.177526,1.390869,0.786657,129.0522,0.854141,0.0,0.996641,0.003359,51200,6607472,802,12558,342,885
7300,20.425,14.047,2.174162,1.374146,0.800016,129.4861,0.863203,0.0,0.997578,0.002422,51200,6629686,813,11748,332,885
7350,20.544,14.116,2.0857,1.258423,0.827277,128.8691,0.85666,0.0,0.997031,0.002969,51200,6598099,764,10983,332,889
7400,20.665,14.186,2.057695,1.251709,0.805986,128.907,0.845527,0.0,0.998535,0.001465,51200,6600038,789,9863,332,891
7450,20.785,14.255,2.044644,1.243408,0.801236,128.8834,0.84543,0.0,0.998066,0.001934,51200,6598831,793,10064,326,891
7500,20.912,14.329,2.005947,1.240356,0.765591,128.9007,0.853477,0.0,0.998379,0.001621,51200,6599714,817,10154,326,893
7550,21.031,14.398,2.066348,1.271362,0.794986,129.0,0.848984,0.0,1.0,0.0,51200,6604800,820,11325,325,901
7600,21.153,14.468,2.088801,1.305542,0.783259,128.7792,0.836641,0.0,0.996504,0.003496,51200,6593493,817,11282,332,902
7650,21.27,14.537,1.985884,1.174683,0.811202,128.7013,0.823027,0.0,0.995254,0.004746,51200,6589509,736,9911,341,910
7700,21.389,14.606,1.924167,1.166992,0.757174,128.7223,0.830801,0.0,0.995566,0.004434,51200,6590583,805,9923,334,919
7750,21.507,14.674,1.917186,1.179565,0.73762,128.7071,0.856387,0.0,0.995293,0.004707,51200,6589805,818,10003,340,920
7800,21.626,14.743,1.902661,1.173096,0.729565,128.6483,0.851191,0.0,0.994473,0.005527,51200,6586792,827,10275,336,921
7850,21.746,14.811,1.934382,1.197144,0.737238,128.6812,0.834531,0.0,0.995117,0.004883,51200,6588479,809,10875,336,923
7900,21.894,14.909,1.986741,1.248291,0.73845,128.684,0.828477,0.0,0.995488,0.004512,51200,6588620,747,11663,330,929
7950,22.013,14.979,2.165168,1.423096,0.742072,128.7558,0.829336,0.0,0.996055,0.003945,51200,6592298,827,13944,332,939
8000,22.138,15.049,2.182464,1.420776,0.761687,128.6516,0.827852,0.0,0.994727,0.005273,51200,6586964,787,12750,327,941
8050,22.26,15.12,2.054546,1.291504,0.763042,128.616,0.853164,0.0,0.993848,0.006152,51200,6585140,765,11292,346,957
8100,22.381,15.19,2.019713,1.254761,0.764952,128.9947,0.844414,0.0,0.999883,0.000117,51200,6604528,838,10818,340,959
8150,22.5,15.259,2.069008,1.258179,0.810829,128.8564,0.845117,0.0,0.997734,0.002266,51200,6597447,758,11049,363,964
8200,22.62,15.33,1.977766,1.206421,0.771345,128.6188,0.847988,0.0,0.993984,0.006016,51200,6585280,810,9946,365,965
8250,22.738,15.399,1.985103,1.215576,0.769527,128.6931,0.840332,0.0,0.995391,0.004609,51200,6589087,821,10455,352,968
8300,22.856,15.468,2.013241,1.234131,0.77911,128.704,0.848457,0.0,0.995527,0.004473,51200,6589645,812,11209,334,977
8350,22.974,15.537,2.025495,1.250244,0.775251,128.9277,0.852617,0.0,0.998887,0.001113,51200,6601097,781,11164,329,980
8400,23.093,15.607,1.891683,1.164673,0.72701,128.9384,0.857949,0.0,0.999023,0.000977,51200,6601647,790,10576,328,980
8450,23.209,15.675,1.860591,1.137695,0.722896,128.9161,0.83668,0.0,0.998711,0.001289,51200,6600505,754,10201,316,985
8500,23.329,15.744,1.92301,1.152344,0.770666,128.7624,0.833047,0.0,0.996465,0.003535,51200,6592634,819,10047,318,990
8550,23.447,15.813,1.927631,1.142578,0.785053,128.8865,0.84377,0.0,0.998242,0.001758,51200,6598987,808,10262,341,996
8600,23.565,15.882,1.843272,1.094116,0.749155,128.9424,0.850566,0.0,0.99916,0.00084,51200,6601851,753,9054,327,999
8650,23.683,15.951,1.896949,1.14856,0.748389,128.8545,0.84209,0.0,0.997578,0.002422,51200,6597348,801,10254,330,1004
8700,23.801,16.02,1.961648,1.166504,0.795145,128.7431,0.838262,0.0,0.996211,0.003789,51200,6591645,727,10273,343,1009
8750,23.919,16.09,1.982074,1.228638,0.753436,128.8313,0.842031,0.0,0.997266,0.002734,51200,6596161,811,11598,336,1009
8800,24.039,16.16,2.127873,1.317993,0.80988,128.9103,0.834668,0.0,0.998535,0.001465,51200,6600207,800,13124,333,1011
8850,24.161,16.231,2.190737,1.377563,0.813173,128.8138,0.820215,0.0,0.997383,0.002617,51200,6595266,840,13338,332,1013
8900,24.28,16.301,2.108084,1.300049,0.808036,128.6506,0.825391,0.0,0.994258,0.005742,51200,6586913,789,12609,319,1014
8950,24.402,16.371,2.188284,1.401489,0.786795,128.5309,0.823691,0.0,0.9925,0.0075,51200,6580781,836,13354,318,1015
9000,24.526,16.442,2.179549,1.368896,0.810652,128.4759,0.824141,0.0,0.991973,0.008027,51200,6577967,741,12531,333,1017
9050,24.651,16.514,2.199956,1.414917,0.785039,128.499,0.837012,0.0,0.992539,0.007461,51200,6579150,795,13004,339,1017
9100,24.774,16.586,2.22974,1.405762,0.823978,132.6389,0.854629,0.000508,0.992363,0.007129,51200,6791112,809,12984,341,1018
9150,24.896,16.657,2.179467,1.404785,0.774682,128.4293,0.854551,0.0,0.991172,0.008828,51200,6575578,824,12794,363,1022
9200,25.017,16.728,2.118139,1.279175,0.838965,128.5556,0.862695,0.0,0.993379,0.006621,51200,6582049,764,11104,376,1026
9250,25.137,16.797,1.941221,1.177734,0.763487,128.8273,0.867031,0.0,0.997383,0.002617,51200,6595959,807,9205,374,1030
9300,25.257,16.868,2.021694,1.199097,0.822598,128.8812,0.863438,0.0,0.998203,0.001797,51200,6598717,756,10209,359,1030
9350,25.378,16.938,1.972499,1.203369,0.76913,128.7812,0.878066,0.0,0.996602,0.003398,51200,6593600,770,9591,361,1032
9400,25.496,17.008,1.877322,1.140015,0.737307,128.8215,0.874746,0.0,0.997324,0.002676,51200,6595661,760,8935,358,1033
9450,25.615,17.077,1.911791,1.160522,0.751268,128.6943,0.868984,0.0,0.995371,0.004629,51200,6589147,773,9497,361,1040
9500,25.734,17.147,1.982351,1.20166,0.780691,128.8309,0.854941,0.0,0.99752,0.00248,51200,6596142,813,10295,362,1040
9550,25.852,17.216,2.003909,1.179565,0.824344,128.8842,0.835781,0.0,0.997051,0.002949,51200,6598869,814,10820,373,1049
9600,25.972,17.286,1.956083,1.179077,0.777005,128.8259,0.83916,0.0,0.995938,0.004062,51200,6595884,818,10286,370,1053
9650,26.09,17.354,1.927967,1.144165,0.783802,128.5034,0.830684,0.0,0.992109,0.007891,51200,6579376,804,9964,366,1068
9700,26.208,17.423,1.976232,1.207642,0.76859,128.467,0.833418,0.0,0.991758,0.008242,51200,6577511,802,10065,356,1069
9750,26.323,17.491,1.924027,1.157959,0.766068,128.8344,0.843145,0.0,0.997402,0.002598,51200,6596319,772,9509,337,1069
9800,26.44,17.559,1.946583,1.207153,0.739429,128.9244,0.845078,0.0,0.998848,0.001152,51200,6600930,768,10175,341,1075
9850,26.557,17.628,2.012282,1.218872,0.79341,128.8501,0.846211,0.0,0.997715,0.002285,51200,6597126,798,10159,339,1077
9900,26.677,17.7,1.965491,1.184692,0.780799,128.6064,0.834395,0.0,0.993711,0.006289,51200,6584646,809,10090,339,1083
9950,26.796,17.768,1.974456,1.192627,0.781829,128.6532,0.833848,0.0,0.994922,0.005078,51200,6587045,868,10047,346,1087
10000,26.916,17.837,2.054111,1.241089,0.813023,128.829,0.850449,0.0,0.997109,0.002891,51200,6596043,781,10387,345,1090
10050,27.038,17.906,2.180699,1.321777,0.858922,128.723,0.84082,0.0,0.995801,0.004199,51200,6590616,771,11500,348,1091
10100,27.158,17.976,2.231197,1.382812,0.848384,128.6403,0.853848,0.0,0.994102,0.005898,51200,6586381,803,12704,348,1097
10150,27.28,18.045,2.226267,1.386841,0.839426,128.7918,0.859004,0.0,0.996895,0.003105,51200,6594142,830,12303,343,1100
10200,27.398,18.115,2.144428,1.315796,0.828632,128.8922,0.870918,0.0,0.998242,0.001758,51200,6599280,774,11458,349,1108
10250,27.512,18.184,2.041401,1.216064,0.825336,128.9773,0.844922,0.0,0.999707,0.000293,51200,6603639,775,10968,336,1109
10300,27.631,18.252,1.978579,1.192017,0.786562,128.9355,0.846973,0.0,0.998965,0.001035,51200,6601497,810,10060,336,1112
