epoch,wall_s,sim_s,entropy_bits,comp_bits,high_order_entropy,brotli2_bits,zlib_bits,hoe_zlib,mean_steps,frac_copy_runs,frac_steps_in_loop,ops_per_run,frac_term_budget,frac_term_off_region,frac_term_unmatched,runs,steps,mutations,distinct_windows,n_persistent,A_t,n_persistent_naive,A_t_naive
0,1.206,0.0,7.999908,8.000019,-0.000111,8.000019,8.002464,-0.002556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1867776,0,0,0,0
250,15.401,13.119,7.987345,7.906284,0.08106,7.96191,7.878593,0.108751,825.0215,0.559715,0.880826,122.5663,0.087615,0.611354,0.301031,4096000,3379288001,128146,1852825,0,0,0,0
500,30.023,26.662,7.964847,7.874588,0.090259,7.932564,7.817692,0.147155,851.9615,0.662562,0.888567,142.03,0.091883,0.573206,0.334911,4096000,3489634284,127360,1849164,0,0,0,0
750,45.299,40.782,7.93724,7.833572,0.103667,7.907116,7.769638,0.167602,864.7926,0.727523,0.892958,164.7535,0.093724,0.547071,0.359204,4096000,3542190532,127921,1848064,0,0,0,0
1000,60.007,54.279,7.911531,7.79245,0.119081,7.877472,7.725895,0.185636,835.5677,0.761027,0.892353,180.4669,0.09042,0.522638,0.386942,4096000,3422485369,128402,1845656,0,0,0,0
1250,75.423,68.601,7.885231,7.755322,0.129909,7.845699,7.682564,0.202667,882.5428,0.771663,0.902012,201.3451,0.096476,0.480533,0.42299,4096000,3614895328,128568,1843163,203,203,203,203
1500,91.103,83.324,7.865409,7.721409,0.144,7.820511,7.648064,0.217345,928.5418,0.768087,0.909543,227.8013,0.102238,0.450219,0.447543,4096000,3803307252,127902,1840055,214,219,214,219
1750,107.486,98.758,7.860261,7.734325,0.125936,7.82729,7.665752,0.194509,962.5903,0.770487,0.913999,250.502,0.106481,0.435488,0.458031,4096000,3942769867,128359,1843090,223,233,223,233
2000,124.013,114.385,7.849602,7.717194,0.132409,7.810596,7.64687,0.202733,968.1426,0.764603,0.915257,261.8952,0.107137,0.42764,0.465223,4096000,3965512027,128076,1839921,233,249,233,249
2250,140.584,129.972,7.841424,7.711697,0.129727,7.802559,7.639999,0.201424,966.4866,0.762424,0.914567,267.9379,0.106761,0.435588,0.457651,4096000,3958728970,128162,1839925,245,267,245,267
2500,157.593,145.874,7.83481,7.714352,0.120458,7.804466,7.645885,0.188925,992.62,0.758013,0.916873,279.6668,0.109953,0.434749,0.455298,4096000,4065771618,127928,1841895,252,281,252,281
2750,175.259,162.252,7.824789,7.697681,0.127107,7.788254,7.625488,0.1993,1033.0725,0.753444,0.920684,291.7297,0.114865,0.430096,0.45504,4096000,4231465146,127394,1839222,254,288,254,288
3000,193.332,178.927,7.818949,7.691059,0.12789,7.784744,7.625816,0.193133,1061.0908,0.753452,0.923104,295.6464,0.118341,0.425248,0.456411,4096000,4346227871,127823,1840177,259,296,259,296
3250,211.506,195.747,7.81394,7.676189,0.137751,7.769875,7.608414,0.205526,1048.8403,0.748583,0.922407,292.1635,0.116811,0.420703,0.462486,4096000,4296049953,128193,1837897,260,296,260,296
3500,229.252,212.184,7.804989,7.666824,0.138165,7.763897,7.603409,0.20158,1035.1651,0.752246,0.920719,292.2574,0.115127,0.432654,0.452219,4096000,4240036373,127714,1838274,257,297,257,297
3750,247.545,229.168,7.796343,7.653358,0.142984,7.751789,7.586857,0.209486,1061.3496,0.744102,0.924283,305.7162,0.11856,0.414886,0.466554,4096000,4347288045,127754,1837187,254,300,254,300
4000,266.064,246.381,7.794527,7.647865,0.146662,7.751087,7.582581,0.211947,1086.8434,0.740469,0.925866,314.6952,0.121454,0.414881,0.463665,4096000,4451710515,127478,1838402,253,301,253,301
4250,284.737,263.922,7.793926,7.645061,0.148864,7.744724,7.574852,0.219074,1129.8819,0.740742,0.92774,314.8015,0.12657,0.425402,0.448028,4096000,4627996388,128109,1836904,261,301,261,301
4500,303.483,281.773,7.788664,7.641094,0.14757,7.738956,7.572124,0.21654,1135.8913,0.73884,0.929005,320.1839,0.127479,0.414726,0.457796,4096000,4652610676,128338,1836868,261,302,261,302
4750,321.402,298.781,7.782505,7.632446,0.150059,7.737347,7.566105,0.2164,1101.3375,0.740726,0.92619,309.4441,0.123147,0.419416,0.457437,4096000,4511078300,127713,1837261,260,302,260,302
5000,339.429,315.636,7.784651,7.646049,0.138602,7.742737,7.579868,0.204783,1064.6226,0.744272,0.922691,294.1383,0.118628,0.433901,0.447471,4096000,4360694214,127719,1839002,261,305,261,305
5250,357.111,331.968,7.782093,7.637482,0.144611,7.735622,7.572536,0.209557,1022.1478,0.753977,0.918955,287.9851,0.113384,0.440768,0.445848,4096000,4186717476,128737,1837413,261,305,261,305
5500,404.166,378.018,5.544955,0.743252,4.801704,1.085175,1.274467,4.270488,3788.8506,0.861584,0.984659,675.1032,0.450552,0.207254,0.342194,4096000,15519132024,128207,54133,19,305,19,305
5750,499.84,472.818,5.682258,0.783176,4.899081,1.212986,1.309086,4.373172,8173.5554,0.998731,0.995952,1314.1671,0.997438,0.000159,0.002403,4096000,33478882959,127316,64301,10,305,10,305
6000,594.873,566.936,5.822686,0.783363,5.039323,1.232574,1.365444,4.457242,8173.8459,0.998778,0.995942,1307.5572,0.997487,0.000186,0.002327,4096000,33480072618,128074,71051,9,305,9,305
6250,689.935,660.974,5.989282,0.787365,5.201917,1.241249,1.394428,4.594853,8172.7429,0.998692,0.995952,1311.1884,0.99733,0.000214,0.002456,4096000,33475555006,127912,79858,9,305,9,305
6500,784.404,754.486,6.16551,0.781021,5.384488,1.220951,1.423321,4.742189,8172.2127,0.998805,0.995966,1321.5349,0.997273,0.000244,0.002483,4096000,33473383132,127997,87296,672,970,672,970
6750,879.379,848.445,6.258141,0.785393,5.472748,1.253853,1.456268,4.801873,8171.7791,0.998723,0.995977,1331.4894,0.997214,0.000247,0.002538,4096000,33471607051,128033,91848,913,1441,913,1441
7000,973.835,942.01,6.401347,0.783379,5.617969,1.246155,1.514713,4.886634,8169.8283,0.998702,0.995967,1331.4599,0.996935,0.000353,0.002712,4096000,33463616892,128685,98487,952,1812,952,1812
