epoch,wall_s,sim_s,entropy_bits,comp_bits,high_order_entropy,brotli2_bits,zlib_bits,hoe_zlib,mean_steps,frac_copy_runs,frac_steps_in_loop,ops_per_run,frac_term_budget,frac_term_off_region,frac_term_unmatched,runs,steps,mutations,distinct_windows,n_persistent,A_t,n_persistent_naive,A_t_naive
0,1.465,0.0,7.999914,8.000019,-0.000105,8.000019,8.002464,-0.00255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1867776,0,0,0,0
250,20.431,17.267,7.986828,7.910419,0.076408,7.967838,7.885685,0.101143,816.8987,0.573364,0.878708,119.3715,0.086551,0.622521,0.290927,4096000,3346016999,127352,1853959,0,0,0,0
500,40.419,35.635,7.962345,7.878551,0.083794,7.93644,7.827084,0.135262,857.3155,0.680941,0.888572,147.0012,0.092524,0.584683,0.322794,4096000,3511564482,127610,1850480,0,0,0,0
750,60.782,54.619,7.930845,7.821712,0.109133,7.893269,7.75798,0.172865,852.6825,0.75955,0.888877,171.7147,0.092064,0.574625,0.333311,4096000,3492587477,127866,1846339,0,0,0,0
1000,82.316,74.423,7.903797,7.785378,0.118419,7.871574,7.721043,0.182754,869.4928,0.793402,0.893482,194.0898,0.094252,0.547866,0.357881,4096000,3561442684,128023,1846024,0,0,0,0
1250,104.034,94.671,7.887041,7.757595,0.129446,7.848705,7.691082,0.195959,907.9504,0.802321,0.900769,218.2887,0.099144,0.519356,0.3815,4096000,3718964712,128707,1843479,212,212,212,212
1500,126.535,116.087,7.872229,7.755058,0.11717,7.842812,7.686417,0.185812,962.3438,0.790293,0.9099,243.0763,0.10602,0.481347,0.412633,4096000,3941760197,128329,1844601,223,229,223,229
1750,149.163,137.22,7.862954,7.740074,0.12288,7.831062,7.67062,0.192334,959.9435,0.772891,0.912224,246.2638,0.106007,0.452678,0.441315,4096000,3931928634,127677,1842997,229,241,229,241
2000,174.621,161.082,7.851567,7.719604,0.131963,7.812496,7.651199,0.200368,1014.0547,0.760473,0.918945,270.7933,0.112602,0.430863,0.456535,4096000,4153568083,127643,1840338,230,248,230,248
2250,198.49,183.291,7.839125,7.706581,0.132544,7.800411,7.639675,0.19945,1006.5294,0.752129,0.919496,283.0597,0.111865,0.417416,0.47072,4096000,4122744575,127766,1839146,242,264,242,264
2500,222.946,206.258,7.832591,7.700985,0.131606,7.793247,7.631252,0.201339,1006.1123,0.744992,0.919901,281.9275,0.11177,0.412175,0.476055,4096000,4121036044,127771,1839156,252,280,252,280
2750,246.816,228.884,7.824587,7.67104,0.153547,7.771843,7.603664,0.220922,1046.7773,0.737852,0.923401,292.0355,0.116712,0.408572,0.474716,4096000,4287599658,128410,1835737,264,289,264,289
3000,271.469,251.925,7.821499,7.671284,0.150215,7.773048,7.602879,0.21862,1073.9245,0.74269,0.924347,301.6166,0.119886,0.420172,0.459941,4096000,4398794922,128018,1837255,271,295,271,295
3250,297.399,276.071,7.816443,7.677864,0.138579,7.775871,7.608208,0.208236,1066.7908,0.743353,0.923467,307.3635,0.119011,0.425221,0.455768,4096000,4369575001,127409,1838679,274,302,274,302
3500,322.201,299.378,7.810441,7.66877,0.141671,7.767391,7.60257,0.207871,1057.7691,0.740421,0.923379,299.135,0.118044,0.418541,0.463415,4096000,4332622117,128617,1837936,268,302,268,302
3750,347.161,322.602,7.80299,7.660976,0.142014,7.756718,7.590694,0.212295,1050.4985,0.736435,0.923582,295.9085,0.117199,0.409669,0.473131,4096000,4302842049,127455,1836804,272,305,272,305
4000,371.57,345.609,7.800663,7.646309,0.154354,7.748131,7.57938,0.221283,1080.3127,0.740788,0.925743,313.7796,0.120733,0.410018,0.469249,4096000,4424961020,128099,1836598,271,307,271,307
4250,396.963,369.978,7.792729,7.642071,0.150658,7.742393,7.573601,0.219128,1101.5094,0.746096,0.926299,319.2047,0.123136,0.423567,0.453298,4096000,4511782626,128212,1837174,269,307,269,307
4500,421.916,393.672,7.795385,7.645718,0.149667,7.745605,7.577843,0.217542,1077.5619,0.752638,0.923233,308.2152,0.120094,0.440629,0.439276,4096000,4413693344,128153,1838291,271,307,271,307
4750,446.715,416.824,7.79853,7.652283,0.146247,7.750977,7.587063,0.211467,1057.4533,0.754552,0.920977,295.0086,0.117574,0.45313,0.429295,4096000,4331328652,128709,1837451,276,308,276,308
5000,470.955,439.903,7.794269,7.641529,0.15274,7.74477,7.576477,0.217792,1076.4274,0.748468,0.922924,294.6365,0.119938,0.447229,0.432833,4096000,4409046789,127684,1837333,273,309,273,309
5250,496.021,463.014,7.791489,7.643265,0.148224,7.746181,7.578304,0.213184,1052.431,0.745107,0.921064,289.4411,0.116952,0.445516,0.437532,4096000,4310757249,127355,1836938,274,310,274,310
5500,520.345,485.944,7.788451,7.640388,0.148062,7.740685,7.576553,0.211897,1074.6086,0.745163,0.923463,305.1649,0.119743,0.435324,0.444932,4096000,4401596964,127884,1837674,272,310,272,310
5750,544.346,508.443,7.788211,7.652714,0.135497,7.751289,7.590065,0.198146,1039.194,0.74661,0.921374,294.035,0.115644,0.431172,0.453184,4096000,4256538763,127598,1839776,268,310,268,310
6000,569.497,531.877,7.789274,7.642178,0.147096,7.739758,7.576897,0.212377,1054.6485,0.75073,0.921899,296.4705,0.11742,0.435996,0.446584,4096000,4319840075,127829,1836940,269,310,269,310
6250,596.347,556.909,7.785556,7.63237,0.153186,7.735527,7.567791,0.217765,1080.3686,0.752902,0.922991,307.0279,0.1204,0.4476,0.431999,4096000,4425189976,128019,1836331,263,310,263,310
6500,621.539,580.282,7.789101,7.65472,0.13438,7.749901,7.587124,0.201977,1043.3732,0.751866,0.919679,295.5275,0.115899,0.454543,0.429558,4096000,4273656586,127689,1840062,257,310,257,310
6750,644.803,602.271,7.788423,7.632763,0.15566,7.734825,7.566792,0.221631,1072.0166,0.754026,0.921519,297.1883,0.119275,0.453936,0.426789,4096000,4390979812,128085,1835736,248,311,248,311
