epoch,wall_s,sim_s,entropy_bits,comp_bits,high_order_entropy,brotli2_bits,zlib_bits,hoe_zlib,mean_steps,frac_copy_runs,frac_steps_in_loop,ops_per_run,frac_term_budget,frac_term_off_region,frac_term_unmatched,runs,steps,mutations,distinct_windows,n_persistent,A_t,n_persistent_naive,A_t_naive
0,0.173,0.0,7.999641,8.000076,-0.000435,8.000076,8.002533,-0.002892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,466944,0,0,0,0
50,0.853,0.508,7.999498,8.000076,-0.000578,7.996658,7.989532,0.009965,598.2548,0.508809,0.835952,64.1973,0.060098,0.600898,0.339004,204800,122522591,6163,465651,0,0,0,0
100,1.524,1.012,7.999205,8.000076,-0.000871,7.99556,7.98317,0.016035,611.9552,0.491934,0.847754,69.0292,0.062588,0.556465,0.380947,204800,125328418,6292,465275,0,0,0,0
150,2.204,1.523,7.998859,8.000076,-0.001217,7.995071,7.979843,0.019016,626.9778,0.483081,0.855814,71.7728,0.06458,0.531689,0.40373,204800,128405054,6230,465073,0,0,0,0
200,2.894,2.038,7.998556,8.000076,-0.00152,7.994934,7.97821,0.020346,632.4147,0.473359,0.861169,72.8274,0.065557,0.508579,0.425864,204800,129518532,6396,465006,0,0,0,0
250,3.581,2.553,7.998357,8.000076,-0.001719,7.995804,7.97908,0.019277,637.6845,0.466895,0.865756,72.9466,0.066445,0.488413,0.445142,204800,130597777,6293,465099,0,0,0,0
300,4.275,3.069,7.998003,8.000076,-0.002074,7.991104,7.976501,0.021501,636.7784,0.461021,0.868401,72.0935,0.066572,0.472764,0.460664,204800,130412214,6443,464941,35,35,35,35
350,4.958,3.578,7.99773,8.000076,-0.002346,7.990875,7.975433,0.022297,629.3952,0.457808,0.869229,71.2872,0.065732,0.460273,0.473994,204800,128900139,6271,464907,39,40,39,40
400,5.67,4.103,7.99748,8.000076,-0.002596,7.990921,7.972961,0.024519,642.1063,0.451011,0.873983,74.4104,0.067373,0.448564,0.484062,204800,131503364,6266,464855,40,43,40,43
450,6.366,4.623,7.99717,8.000076,-0.002906,7.991043,7.971512,0.025658,635.5415,0.447524,0.874385,77.4274,0.066699,0.440142,0.493159,204800,130158892,6294,464886,40,45,40,45
500,7.092,5.176,7.996714,8.000076,-0.003362,7.988434,7.968292,0.028422,658.2798,0.447964,0.880408,78.0528,0.069424,0.429419,0.501157,204800,134815710,6239,464726,41,47,41,47
550,7.78,5.691,7.996368,8.000076,-0.003708,7.988663,7.966797,0.029571,635.4484,0.447217,0.877049,76.9622,0.066714,0.42645,0.506836,204800,130139823,6184,464680,44,52,44,52
600,8.459,6.195,7.99621,8.000076,-0.003867,7.982956,7.963745,0.032465,629.8943,0.442354,0.876852,77.8022,0.066025,0.421807,0.512168,204800,129002359,6334,464643,41,52,41,52
650,9.133,6.697,7.995926,8.000076,-0.00415,7.982513,7.962143,0.033783,623.6608,0.441499,0.876746,78.9897,0.065503,0.415732,0.518765,204800,127725741,6307,464587,43,54,43,54
700,9.805,7.195,7.995609,8.000076,-0.004467,7.981079,7.960175,0.035434,622.7008,0.439023,0.877369,77.3215,0.065522,0.412964,0.521514,204800,127529131,6205,464568,41,54,41,54
750,10.475,7.695,7.995383,8.000076,-0.004693,7.979675,7.959427,0.035957,621.1276,0.433906,0.878432,77.7173,0.065278,0.405601,0.529121,204800,127206926,6304,464579,44,57,44,57
800,11.152,8.199,7.995207,8.000076,-0.004869,7.978012,7.958481,0.036726,625.8689,0.430283,0.880024,79.3187,0.065776,0.40252,0.531704,204800,128177946,6285,464608,39,57,39,57
850,11.839,8.708,7.99507,8.000076,-0.005006,7.978897,7.957291,0.03778,628.038,0.426187,0.880956,78.8025,0.066128,0.399561,0.534312,204800,128622178,6386,464601,43,64,43,64
900,12.533,9.221,7.995,8.000076,-0.005076,7.979446,7.957489,0.037511,627.4125,0.42312,0.881382,80.3262,0.06647,0.397725,0.535806,204800,128494078,6193,464601,42,66,42,66
950,13.234,9.743,7.99496,8.000076,-0.005116,7.981613,7.957672,0.037288,630.3957,0.42644,0.882104,82.0467,0.066787,0.397593,0.53562,204800,129105040,6447,464688,40,68,40,68
1000,13.92,10.257,7.99488,8.000076,-0.005197,7.98233,7.957825,0.037055,626.6342,0.426357,0.882079,79.4549,0.066621,0.39354,0.539839,204800,128334679,6255,464752,36,69,36,69
1050,14.617,10.767,7.994607,8.000076,-0.005469,7.983734,7.957245,0.037363,611.0514,0.426675,0.879806,75.0594,0.064849,0.391797,0.543354,204800,125143322,6423,464803,38,72,38,72
1100,15.277,11.257,7.994345,8.000076,-0.005731,7.97876,7.953888,0.040458,600.8169,0.424819,0.878083,74.8045,0.063716,0.39,0.546284,204800,123047307,6225,464611,39,75,39,75
1150,15.956,11.754,7.994062,8.000076,-0.006015,7.980286,7.954437,0.039624,589.5129,0.424561,0.876051,72.0889,0.062368,0.389185,0.548447,204800,120732243,6206,464741,40,78,40,78
1200,16.631,12.252,7.993575,8.000076,-0.006502,7.983185,7.954422,0.039153,602.1733,0.424453,0.879635,75.1926,0.064272,0.382349,0.553379,204800,123325102,6326,464799,37,80,37,80
1250,17.307,12.744,7.993277,8.000076,-0.006799,7.985016,7.954575,0.038703,605.5359,0.420386,0.881193,75.3311,0.064658,0.379614,0.555728,204800,124013761,6292,464885,35,82,35,82
1300,17.976,13.237,7.993155,8.000076,-0.006921,7.984833,7.955322,0.037833,607.2301,0.420698,0.881808,76.3298,0.06498,0.378193,0.556826,204800,124360728,6225,465013,36,83,36,83
