epoch,wall_s,sim_s,entropy_bits,comp_bits,high_order_entropy,brotli2_bits,zlib_bits,hoe_zlib,mean_steps,frac_copy_runs,frac_steps_in_loop,ops_per_run,frac_term_budget,frac_term_off_region,frac_term_unmatched,runs,steps,mutations,distinct_windows,n_persistent,A_t,n_persistent_naive,A_t_naive
0,0.277,0.0,7.999613,8.000076,-0.000463,8.000076,8.002533,-0.00292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,466944,0,0,0,0
50,1.396,0.876,7.999384,8.000076,-0.000692,7.999222,7.993454,0.00593,643.5824,0.510728,0.84505,57.0781,0.064956,0.614121,0.320923,204800,131805682,6170,465905,0,0,0,0
100,2.385,1.655,7.999001,8.000076,-0.001075,7.997467,7.988876,0.010124,648.0966,0.493667,0.853107,59.2966,0.066631,0.572388,0.360981,204800,132730183,6401,465606,0,0,0,0
150,3.144,2.241,7.998593,8.000076,-0.001484,7.994171,7.983963,0.01463,659.2571,0.480386,0.860691,61.2378,0.06835,0.542822,0.388828,204800,135015852,6355,465320,0,0,0,0
200,4.028,2.898,7.99826,8.000076,-0.001816,7.994965,7.979858,0.018402,671.6634,0.47312,0.866886,64.6815,0.070264,0.52207,0.407666,204800,137556659,6357,465094,0,0,0,0
250,5.026,3.726,7.997745,8.000076,-0.002331,7.992737,7.97641,0.021335,667.7844,0.466475,0.869164,65.345,0.070054,0.504614,0.425332,204800,136762240,6129,464908,0,0,0,0
300,6.276,4.728,7.997235,8.000076,-0.002841,7.989197,7.97113,0.026105,669.2679,0.461953,0.871866,69.9487,0.070317,0.491631,0.438052,204800,137066056,6493,464639,26,26,26,26
350,7.214,5.435,7.996731,8.000076,-0.003345,7.98642,7.968216,0.028515,663.489,0.45917,0.873399,69.4626,0.069937,0.477983,0.45208,204800,135882544,6203,464548,27,28,27,28
400,8.246,6.23,7.996228,8.000076,-0.003848,7.985336,7.966156,0.030072,664.7058,0.460298,0.875174,68.9264,0.070122,0.469404,0.460474,204800,136131747,6268,464486,30,31,30,31
450,9.302,6.984,7.995819,8.000076,-0.004257,7.988098,7.966064,0.029755,666.187,0.455068,0.877531,70.2547,0.070254,0.457432,0.472314,204800,136435093,6241,464545,31,35,31,35
500,10.165,7.672,7.995483,8.000076,-0.004593,7.983139,7.962891,0.032593,661.9971,0.45395,0.877875,72.6839,0.070005,0.451953,0.478042,204800,135577013,6348,464445,32,37,32,37
550,11.246,8.465,7.995332,8.000076,-0.004744,7.981796,7.960281,0.035051,653.488,0.450537,0.877867,74.0611,0.06918,0.443325,0.487495,204800,133834352,6317,464338,34,41,34,41
600,12.302,9.266,7.995169,8.000076,-0.004907,7.981674,7.960373,0.034796,654.8125,0.447578,0.879323,74.0521,0.069302,0.436592,0.494106,204800,134105610,6359,464405,34,42,34,42
650,13.172,9.956,7.994948,8.000076,-0.005128,7.974899,7.958344,0.036605,648.4104,0.449287,0.878795,74.1431,0.068521,0.434912,0.496567,204800,132794459,6252,464375,39,49,39,49
700,14.218,10.74,7.994773,8.000076,-0.005303,7.977585,7.957657,0.037116,636.6596,0.44958,0.877793,73.3871,0.067266,0.428174,0.504561,204800,130387877,6368,464389,38,49,38,49
750,15.296,11.495,7.994602,8.000076,-0.005474,7.979858,7.957626,0.036976,651.5874,0.448198,0.881516,77.8205,0.06938,0.423774,0.506846,204800,133445102,6304,464446,40,52,40,52
800,16.369,12.294,7.994439,8.000076,-0.005637,7.978241,7.95726,0.037179,647.3724,0.44395,0.881895,77.28,0.068853,0.417891,0.513257,204800,132581877,6305,464472,42,56,42,56
850,17.22,12.885,7.994286,8.000076,-0.005791,7.980316,7.954041,0.040245,647.0095,0.443867,0.882755,77.7013,0.068896,0.411187,0.519917,204800,132507548,6299,464367,44,60,44,60
900,18.326,13.76,7.994181,8.000076,-0.005895,7.982956,7.954117,0.040065,646.8259,0.441968,0.883516,77.5764,0.068887,0.407329,0.523784,204800,132469949,6300,464393,46,64,46,64
950,19.164,14.379,7.994018,8.000076,-0.006058,7.979111,7.952469,0.041549,640.9082,0.444463,0.882828,77.7018,0.068105,0.405796,0.526099,204800,131257990,6276,464349,42,64,42,64
1000,20.365,15.38,7.993981,8.000076,-0.006095,7.981247,7.952667,0.041314,649.6668,0.440806,0.885385,80.8144,0.069321,0.400381,0.530298,204800,133051758,6360,464442,41,66,41,66
1050,21.731,16.377,7.993958,8.000076,-0.006119,7.9823,7.954086,0.039871,651.2389,0.439189,0.885864,81.5683,0.069497,0.398115,0.532388,204800,133373727,6170,464551,37,66,37,66
1100,22.768,17.096,7.993835,8.000076,-0.006241,7.983093,7.953506,0.040329,643.968,0.434727,0.885177,81.9477,0.06877,0.396543,0.534688,204800,131884648,6276,464594,38,71,38,71
1150,23.809,17.885,7.993571,8.000076,-0.006505,7.980255,7.950928,0.042643,646.6374,0.438613,0.886024,82.054,0.069136,0.393374,0.53749,204800,132431338,6167,464499,37,72,37,72
1200,24.742,18.646,7.993328,8.000076,-0.006749,7.98175,7.948944,0.044383,640.3159,0.436616,0.885153,80.8854,0.068389,0.391943,0.539668,204800,131136691,6314,464355,39,75,39,75
1250,25.797,19.326,7.993132,8.000076,-0.006944,7.983246,7.949371,0.043761,646.4873,0.436445,0.886661,83.1015,0.069209,0.389463,0.541328,204800,132400605,6314,464441,38,76,38,76
1300,26.833,20.107,7.99308,8.000076,-0.006996,7.983078,7.94957,0.04351,636.5962,0.433345,0.885558,79.6003,0.068149,0.385864,0.545986,204800,130374910,6335,464544,37,77,37,77
1350,27.949,20.886,7.992849,8.000076,-0.007227,7.984924,7.950714,0.042135,652.8745,0.435049,0.889048,84.6657,0.07001,0.38105,0.54894,204800,133708705,6269,464659,34,79,34,79
