epoch,entropy_bits,comp_bits,high_order_entropy,brotli2_bits,zlib_bits,hoe_zlib,distinct_windows,n_persistent,A_t,n_persistent_naive,A_t_naive
0,7.99992,8.000019,-9.9e-05,8.000019,8.002464,-0.002544,1867776,0,0,0,0
8000,7.536151,7.329994,0.206157,7.445423,7.281441,0.25471,1824309,0,0,0,0
16000,7.517798,7.244724,0.273073,7.382797,7.198261,0.319536,1813487,300,300,300,300
24000,7.515201,7.242466,0.272735,7.380959,7.191891,0.32331,1814345,330,340,330,340
32000,7.497497,7.247131,0.250365,7.375954,7.201267,0.296229,1817405,315,350,315,350
40000,7.484131,7.241623,0.242508,7.367439,7.195095,0.289036,1817625,317,359,317,359
48000,7.510422,7.274475,0.235947,7.402939,7.227089,0.283333,1819907,316,366,316,366
56000,7.483594,7.201218,0.282376,7.334305,7.15007,0.333524,1809148,320,370,320,370
64000,7.525563,7.286106,0.239457,7.411301,7.235729,0.289834,1818225,326,374,326,374
