epoch,entropy_bits,comp_bits,high_order_entropy,brotli2_bits,zlib_bits,hoe_zlib,distinct_windows,n_persistent,A_t,n_persistent_naive,A_t_naive
0,7.999912,8.000019,-0.000107,8.000019,8.002464,-0.002552,1867776,0,0,0,0
8000,7.541225,7.305134,0.236091,7.428028,7.260349,0.280876,1818481,0,0,0,0
16000,7.513338,7.251228,0.26211,7.384209,7.202438,0.3109,1814917,300,300,300,300
24000,7.505952,7.247643,0.25831,7.376617,7.197605,0.308347,1815813,303,310,303,310
32000,7.489744,7.221931,0.267812,7.355953,7.173969,0.315774,1814261,305,323,305,323
40000,7.501859,7.255085,0.246774,7.382061,7.212029,0.289831,1817571,311,333,311,333
48000,7.481289,7.219975,0.261315,7.355946,7.172668,0.308621,1814871,322,344,322,344
56000,7.517495,7.236717,0.280778,7.376328,7.18832,0.329175,1811864,326,361,326,361
64000,7.486868,7.242569,0.244299,7.36969,7.195332,0.291537,1817374,318,367,318,367
