epoch,wall_s,sim_s,entropy_bits,comp_bits,high_order_entropy,brotli2_bits,zlib_bits,hoe_zlib,mean_steps,frac_copy_runs,frac_steps_in_loop,ops_per_run,frac_term_budget,frac_term_off_region,frac_term_unmatched,runs,steps,mutations,distinct_windows,n_persistent,A_t,n_persistent_naive,A_t_naive
0,1.032,0.0,7.999915,8.000019,-0.000104,8.000019,8.002464,-0.002549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1867776,0,0,0,0
250,15.118,12.818,7.988272,7.908268,0.080004,7.964989,7.882591,0.105681,806.2946,0.563937,0.87741,116.0112,0.08532,0.621495,0.293185,4096000,3302582591,127976,1853206,0,0,0,0
500,30.592,26.897,7.962825,7.881809,0.081015,7.937019,7.828678,0.134147,810.5764,0.686866,0.880421,137.2563,0.086744,0.607217,0.306039,4096000,3320121082,128005,1850832,0,0,0,0
750,44.883,40.114,7.934664,7.841042,0.093622,7.911358,7.782375,0.152288,801.0208,0.764924,0.880993,155.9712,0.085737,0.587088,0.327175,4096000,3280981041,128560,1849350,0,0,0,0
1000,59.411,53.748,7.907201,7.787518,0.119684,7.867867,7.72121,0.185991,827.3597,0.789922,0.888667,176.1279,0.089282,0.54661,0.364108,4096000,3388865220,127870,1844435,0,0,0,0
1250,75.484,68.821,7.88157,7.747116,0.134454,7.840149,7.677952,0.203618,884.0665,0.78537,0.901494,210.4211,0.096576,0.487238,0.416186,4096000,3621136250,129176,1842655,201,201,201,201
1500,92.107,84.09,7.866603,7.731483,0.135119,7.82621,7.662949,0.203654,936.5748,0.779058,0.910509,235.7229,0.103236,0.448333,0.448431,4096000,3836210213,128255,1841413,216,219,216,219
1750,108.18,98.822,7.85505,7.719063,0.135987,7.813038,7.654617,0.200432,914.5939,0.763406,0.911093,245.947,0.100814,0.422863,0.476323,4096000,3746176792,127914,1839865,224,236,224,236
2000,124.587,113.946,7.847142,7.70771,0.139431,7.803089,7.635468,0.211674,946.7551,0.751798,0.915779,261.118,0.104848,0.406634,0.488518,4096000,3877908756,128293,1839202,243,259,243,259
2250,141.036,129.342,7.837851,7.713253,0.124598,7.801586,7.643814,0.194037,954.9354,0.748916,0.915941,261.8877,0.105683,0.412803,0.481513,4096000,3911415313,127827,1840398,252,276,252,276
2500,158.041,145.329,7.823191,7.695705,0.127486,7.786022,7.627068,0.196124,981.616,0.752483,0.917714,268.1821,0.108753,0.418003,0.473244,4096000,4020699041,128166,1839590,256,287,256,287
2750,175.858,161.877,7.818569,7.689861,0.128708,7.781952,7.623127,0.195442,1026.0022,0.751256,0.9216,287.2522,0.114242,0.411713,0.474044,4096000,4202505175,128117,1839704,263,293,263,293
3000,193.296,178.28,7.811257,7.670677,0.14058,7.76667,7.602974,0.208284,1047.892,0.742117,0.923972,298.8405,0.116878,0.405673,0.477449,4096000,4292165485,128069,1837482,273,299,273,299
3250,219.411,201.889,7.806425,7.653835,0.15259,7.755562,7.584156,0.222269,1078.479,0.745507,0.925077,302.8255,0.120475,0.419626,0.459899,4096000,4417450023,128005,1837052,271,301,271,301
3500,256.904,236.75,7.800373,7.650181,0.150192,7.749359,7.584862,0.215511,1113.6249,0.750526,0.926521,305.299,0.124649,0.432234,0.443117,4096000,4561407659,127737,1836441,274,303,274,303
3750,295.779,272.953,7.792372,7.638489,0.153883,7.740265,7.569683,0.222689,1132.9046,0.744518,0.928353,321.3053,0.127002,0.424203,0.448795,4096000,4640377284,127822,1836620,274,304,274,304
