epoch,wall_s,sim_s,entropy_bits,comp_bits,high_order_entropy,brotli2_bits,zlib_bits,hoe_zlib,mean_steps,frac_copy_runs,frac_steps_in_loop,ops_per_run,copies_per_run,frac_term_budget,frac_term_off_region,frac_term_unmatched,runs,steps,mutations,distinct_windows,n_persistent,A_t,n_persistent_naive,A_t_naive,distinct_tapes,distinct_labels
29500,99.016,94.82,6.532181,6.34668,0.185501,6.410278,6.427002,0.105179,575.6194,0.298879,0.802867,40.1794,0.9755,0.054012,0.77873,0.167258,256000,147358559,4017,59618,12,44,12,44,,
29750,99.807,95.576,6.545192,6.303711,0.241481,6.385376,6.404541,0.140651,636.3246,0.283727,0.822052,41.6833,1.0545,0.062441,0.773891,0.163668,256000,162899103,3831,59270,13,44,13,44,,
30000,100.674,96.407,6.533576,6.338867,0.194708,6.415283,6.425171,0.108405,718.8384,0.279586,0.843221,59.5233,2.319,0.072086,0.764324,0.16359,256000,184022642,3991,59583,14,44,14,44,,
30250,101.554,97.248,6.51767,6.326782,0.190887,6.402344,6.422241,0.095428,734.0545,0.27075,0.847184,89.5795,1.3628,0.073859,0.761277,0.164863,256000,187917957,3946,59725,15,44,15,44,,
30500,102.378,98.036,6.532107,6.36145,0.170657,6.42627,6.44519,0.086916,660.2052,0.27493,0.830804,77.9107,1.3412,0.065449,0.75734,0.177211,256000,169012522,4026,60018,15,45,15,45,,
30750,103.147,98.769,6.545342,6.362915,0.182427,6.450195,6.470093,0.075249,583.6561,0.277598,0.807757,65.819,1.8038,0.056488,0.767652,0.175859,256000,149415952,3875,60146,14,45,14,45,,
31000,103.875,99.462,6.59788,6.400146,0.197734,6.488037,6.491821,0.106059,536.9587,0.294531,0.78906,55.2628,2.5461,0.049875,0.780395,0.16973,256000,137461421,3872,60214,15,45,15,45,,
31250,104.688,100.239,6.578821,6.377441,0.201379,6.473633,6.466675,0.112146,581.4949,0.294422,0.807265,74.0863,1.1571,0.054965,0.771137,0.173898,256000,148862702,3936,60182,14,45,14,45,,
31500,105.498,101.012,6.551637,6.337036,0.2146,6.454102,6.447632,0.104005,633.809,0.306168,0.824453,64.8579,2.1685,0.061055,0.759676,0.17927,256000,162255107,3842,59904,13,45,13,45,,
31750,106.351,101.825,6.558385,6.369995,0.18839,6.460205,6.462524,0.095861,674.2669,0.298488,0.833529,68.1814,0.873,0.066254,0.768625,0.165121,256000,172612317,3968,59940,15,46,15,46,,
32000,107.242,102.679,6.573415,6.379395,0.194021,6.475708,6.47583,0.097585,692.8931,0.320293,0.841047,66.9245,1.1356,0.069008,0.739441,0.191551,256000,177380635,3960,60013,15,47,15,47,,
32250,108.08,103.467,6.549992,6.351562,0.19843,6.448242,6.450806,0.099187,604.4079,0.324883,0.818828,62.0989,0.9036,0.05943,0.740215,0.200355,256000,154728427,3856,59978,16,47,16,47,,
32500,108.842,104.193,6.510912,6.312012,0.198901,6.404297,6.412598,0.098315,537.5912,0.344242,0.793375,57.7415,1.7751,0.051004,0.76534,0.183656,256000,137623341,3926,59755,16,47,16,47,,
32750,109.583,104.895,6.460183,6.300537,0.159646,6.369873,6.400269,0.059915,539.8151,0.326426,0.79496,65.7471,0.8316,0.051816,0.763863,0.18432,256000,138192667,3913,59894,19,47,19,47,,
33000,110.3,105.575,6.483238,6.319824,0.163413,6.386841,6.417969,0.065269,515.2602,0.310324,0.786894,52.4867,0.9325,0.048867,0.748824,0.202309,256000,131906607,3932,59811,19,47,19,47,,
33250,111.083,106.321,6.451193,6.29895,0.152243,6.371582,6.374268,0.076925,571.5498,0.328453,0.808834,55.0398,1.3527,0.05609,0.747297,0.196613,256000,146316750,3945,59707,21,47,21,47,,
33500,111.859,107.059,6.387857,6.205322,0.182535,6.266602,6.281616,0.106241,602.4286,0.338602,0.817248,52.157,3.5886,0.059477,0.754559,0.185965,256000,154221726,3896,58914,20,47,20,47,,
33750,112.615,107.777,6.329797,6.112305,0.217492,6.189697,6.208374,0.121423,587.061,0.351809,0.815074,47.8189,3.9683,0.057363,0.735211,0.207426,256000,150287615,4019,58174,18,47,18,47,,
34000,113.35,108.473,6.272782,6.072144,0.200638,6.144531,6.157959,0.114823,541.9445,0.347094,0.800568,66.8779,2.6959,0.051641,0.729664,0.218695,256000,138737782,3992,58082,19,47,19,47,,
