epoch,wall_s,sim_s,entropy_bits,comp_bits,high_order_entropy,brotli2_bits,zlib_bits,hoe_zlib,mean_steps,frac_copy_runs,frac_steps_in_loop,ops_per_run,frac_term_budget,frac_term_off_region,frac_term_unmatched,runs,steps,mutations,distinct_windows,n_persistent,A_t,n_persistent_naive,A_t_naive
0,0.224,0.0,7.999613,8.000076,-0.000463,8.000076,8.002533,-0.00292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,466944,0,0,0,0
50,0.908,0.519,7.999378,8.000076,-0.000698,7.993835,7.980331,0.019047,628.7444,0.510869,0.841394,59.1047,0.062764,0.615479,0.321758,204800,128766847,6170,465022,0,0,0,0
100,1.582,1.025,7.999116,8.000076,-0.000961,7.986557,7.973526,0.02559,623.9918,0.491704,0.846817,61.9537,0.063384,0.5802,0.356416,204800,127793522,6401,464650,0,0,0,0
150,2.264,1.538,7.99875,8.000076,-0.001327,7.986755,7.967621,0.031129,637.3947,0.480063,0.854821,65.7514,0.06541,0.553008,0.381582,204800,130538433,6355,464364,0,0,0,0
200,2.95,2.057,7.998281,8.000076,-0.001796,7.980392,7.958939,0.039342,647.2469,0.469131,0.86129,71.6983,0.067192,0.529233,0.403574,204800,132556169,6357,463974,0,0,0,0
250,3.653,2.59,7.997667,8.000076,-0.00241,7.976639,7.953049,0.044618,658.5146,0.465737,0.866933,75.2709,0.06873,0.509844,0.421426,204800,134863781,6129,463713,0,0,0,0
300,4.352,3.119,7.997112,8.000076,-0.002964,7.973297,7.949326,0.047787,661.458,0.458862,0.870182,76.7934,0.069502,0.495049,0.435449,204800,135466606,6493,463600,45,45,45,45
350,5.052,3.648,7.996504,8.000076,-0.003572,7.974686,7.943787,0.052718,654.8103,0.453555,0.872006,78.1098,0.06874,0.478076,0.453184,204800,134105147,6203,463469,49,52,49,52
400,5.756,4.178,7.995763,7.93512,0.060644,7.971832,7.93927,0.056493,648.1573,0.449819,0.872821,78.8469,0.068262,0.466606,0.465132,204800,132742606,6268,463333,54,58,54,58
450,6.479,4.708,7.995241,7.932083,0.063158,7.971237,7.938309,0.056933,656.806,0.446211,0.876052,80.1518,0.069351,0.457661,0.472988,204800,134513869,6241,463449,61,66,61,66
500,7.179,5.234,7.994842,7.932312,0.06253,7.968735,7.936508,0.058334,646.4905,0.443818,0.87577,80.7996,0.068105,0.44876,0.483135,204800,132401259,6348,463504,64,69,64,69
550,7.87,5.752,7.994595,7.934525,0.06007,7.969727,7.936722,0.057873,649.657,0.439136,0.877985,84.028,0.068906,0.439561,0.491533,204800,133049750,6317,463598,64,71,64,71
600,8.567,6.272,7.994275,7.934464,0.059812,7.970871,7.936478,0.057798,645.4057,0.438159,0.878388,86.0308,0.068374,0.433906,0.49772,204800,132179091,6359,463766,65,75,65,75
650,9.262,6.792,7.993894,7.932297,0.061597,7.966461,7.935349,0.058546,639.135,0.43875,0.878376,84.0087,0.067832,0.428672,0.503496,204800,130894857,6252,463862,61,77,61,77
700,9.965,7.32,7.993705,7.932068,0.061637,7.966949,7.932663,0.061042,652.8608,0.437495,0.881913,87.7679,0.069731,0.421782,0.508486,204800,133705896,6368,463837,59,77,59,77
750,10.697,7.868,7.993488,7.930847,0.062641,7.971008,7.930618,0.06287,647.1637,0.436685,0.881725,86.0878,0.069243,0.41812,0.512637,204800,132539122,6304,463821,54,80,54,80
800,11.437,8.433,7.993142,7.932129,0.061013,7.973816,7.93013,0.063012,650.5858,0.433984,0.883024,88.9148,0.069756,0.414307,0.515938,204800,133239975,6305,463917,55,82,55,82
