epoch,wall_s,sim_s,entropy_bits,comp_bits,high_order_entropy,brotli2_bits,zlib_bits,hoe_zlib,mean_steps,frac_copy_runs,frac_steps_in_loop,ops_per_run,frac_term_budget,frac_term_off_region,frac_term_unmatched,runs,steps,mutations,distinct_windows,n_persistent,A_t,n_persistent_naive,A_t_naive
0,1.911,0.0,7.999904,8.000019,-0.000115,8.000019,8.002464,-0.002561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1867776,0,0,0,0
250,19.218,15.788,7.994703,7.685562,0.309141,7.751247,7.673241,0.321462,555.0452,0.500416,0.826567,78.2404,0.054384,0.604173,0.341443,4096000,2273465010,127800,1791442,0,0,0,0
500,35.123,29.997,7.980402,7.526257,0.454145,7.638954,7.511562,0.468839,535.7158,0.48925,0.824861,87.6104,0.053088,0.601413,0.345499,4096000,2194291770,128356,1770082,0,0,0,0
750,53.622,46.668,7.956188,7.430336,0.525852,7.575932,7.406399,0.549789,527.6531,0.486912,0.823389,95.49,0.052407,0.602813,0.34478,4096000,2161266900,128017,1764007,0,0,0,0
1000,70.24,61.884,7.929908,7.412834,0.517074,7.591621,7.378925,0.550982,524.5726,0.496028,0.82289,103.7053,0.052247,0.604334,0.343419,4096000,2148649238,127477,1772562,0,0,0,0
1250,86.964,76.991,7.901674,7.406822,0.494851,7.597389,7.359615,0.542058,521.2259,0.513566,0.822199,109.7358,0.052019,0.604082,0.343899,4096000,2134941171,128251,1780799,271,271,271,271
1500,104.822,92.896,7.875424,7.397747,0.477677,7.591053,7.342247,0.533177,530.7553,0.536003,0.823273,124.6471,0.05312,0.617708,0.329172,4096000,2173973665,128595,1784330,279,286,279,286
1750,123.053,109.136,7.844862,7.349026,0.495836,7.544128,7.286434,0.558428,564.4516,0.564574,0.829481,149.7936,0.056945,0.643996,0.299059,4096000,2311993901,128081,1778043,292,301,292,301
2000,142.109,126.61,7.805566,7.328575,0.476991,7.525757,7.259029,0.546537,588.1394,0.604737,0.829584,170.5472,0.059343,0.686073,0.254584,4096000,2409018904,128121,1781018,299,308,299,308
2250,161.922,144.692,7.774594,7.317146,0.457447,7.509644,7.244686,0.529908,606.4555,0.646521,0.828794,188.5939,0.061133,0.724207,0.214661,4096000,2484041776,127446,1784790,307,320,307,320
2500,182.751,162.974,7.740535,7.308971,0.431564,7.495178,7.234684,0.505851,633.4728,0.69308,0.82988,212.4658,0.063967,0.765043,0.17099,4096000,2594704432,128508,1789060,313,332,313,332
2750,203.9,182.353,7.702044,7.313118,0.388926,7.4879,7.236382,0.465662,643.5803,0.733535,0.827598,223.0338,0.064797,0.79907,0.136133,4096000,2636104903,127703,1796077,319,340,319,340
3000,225.993,202.144,7.667585,7.325748,0.341837,7.492794,7.252487,0.415098,660.4441,0.7645,0.82859,236.8962,0.066566,0.822534,0.1109,4096000,2705178876,127361,1805370,320,346,320,346
3250,248.35,222.234,7.652417,7.363663,0.288754,7.517803,7.293503,0.358914,679.7428,0.792083,0.830587,245.4782,0.068771,0.842659,0.088569,4096000,2784226664,128055,1815471,315,354,315,354
3500,270.124,242.033,7.645331,7.390232,0.255099,7.532207,7.318901,0.32643,677.9696,0.808104,0.828975,241.9295,0.068493,0.851204,0.080304,4096000,2776963534,128050,1821122,302,358,302,358
3750,292.354,262.516,7.63827,7.413063,0.225207,7.546535,7.344429,0.293841,690.093,0.806056,0.832774,246.0644,0.070065,0.844318,0.085617,4096000,2826620801,128449,1825894,295,358,295,358
4000,315.394,283.427,7.624797,7.408516,0.216281,7.529678,7.34161,0.283187,695.3177,0.812748,0.834057,245.4412,0.070672,0.844035,0.085293,4096000,2848021461,128147,1824429,282,358,282,358
4250,337.858,304.22,7.615333,7.398415,0.216919,7.515194,7.333931,0.281402,702.199,0.826818,0.835204,244.0535,0.071369,0.847055,0.081575,4096000,2876207107,127734,1823276,280,358,280,358
4500,360.555,325.426,7.599677,7.390324,0.209353,7.509785,7.331448,0.26823,717.4926,0.83079,0.83931,249.5567,0.073335,0.841923,0.084742,4096000,2938849850,128613,1825185,277,358,277,358
4750,384.57,348.054,7.596408,7.391514,0.204894,7.509331,7.330406,0.266001,731.3221,0.841734,0.842391,257.2243,0.074969,0.841361,0.08367,4096000,2995495282,128111,1825639,277,358,277,358
5000,400.505,362.8,7.586525,7.376907,0.209617,7.494568,7.320156,0.266369,739.7069,0.843667,0.844412,263.3248,0.076124,0.838704,0.085171,4096000,3029839528,128561,1824517,278,359,278,359
5250,417.084,377.956,7.57953,7.377529,0.202001,7.48988,7.317806,0.261724,737.6565,0.847121,0.843552,258.8928,0.075875,0.842421,0.081704,4096000,3021441052,128266,1825234,277,359,277,359
5500,434.262,393.737,7.573967,7.371841,0.202126,7.487038,7.316959,0.257008,732.4829,0.849679,0.842262,265.1956,0.075212,0.84424,0.080548,4096000,3000250038,127250,1825741,278,360,278,360
5750,450.607,408.807,7.576393,7.37088,0.205513,7.486061,7.318531,0.257862,738.8405,0.849033,0.843802,266.955,0.076029,0.842575,0.081396,4096000,3026290505,128037,1825706,279,360,279,360
6000,467.062,424.042,7.580506,7.38203,0.198476,7.495342,7.327812,0.252694,740.999,0.845179,0.845418,262.6248,0.076374,0.832747,0.090879,4096000,3035131775,128240,1826293,274,360,274,360
6250,483.903,439.553,7.571424,7.367237,0.204187,7.477818,7.312473,0.25895,736.5526,0.84789,0.844622,262.5557,0.07586,0.832033,0.092106,4096000,3016919531,128489,1824228,274,360,274,360
6500,500.076,454.391,7.566433,7.343777,0.222656,7.464146,7.296036,0.270397,731.3162,0.851432,0.843564,261.3914,0.075176,0.831596,0.093228,4096000,2995471025,127508,1821368,275,360,275,360
6750,516.239,469.082,7.565494,7.339912,0.225581,7.458004,7.286499,0.278995,732.4139,0.856264,0.843306,257.9096,0.075257,0.835974,0.088769,4096000,2999967438,127695,1819382,274,361,274,361
7000,532.919,484.376,7.567693,7.332542,0.235151,7.451458,7.282383,0.28531,727.273,0.853474,0.842831,257.6807,0.074736,0.830544,0.09472,4096000,2978910333,128173,1818391,276,363,276,363
7250,548.782,498.994,7.562306,7.328049,0.234257,7.449425,7.276466,0.285839,728.535,0.859565,0.842841,262.2438,0.074916,0.833157,0.091927,4096000,2984079389,128388,1819344,276,363,276,363
7500,565.161,513.865,7.552216,7.315296,0.23692,7.439827,7.267231,0.284985,717.9593,0.861542,0.84006,252.9567,0.073614,0.837927,0.088458,4096000,2940761418,127554,1818617,277,363,277,363
7750,581.969,529.048,7.553559,7.330753,0.222805,7.451622,7.278057,0.275502,696.4826,0.864153,0.834821,241.958,0.070958,0.841291,0.087751,4096000,2852792590,128082,1822419,275,363,275,363
8000,597.85,543.755,7.546586,7.330906,0.21568,7.450943,7.282722,0.263864,680.0782,0.867461,0.830825,237.0146,0.068956,0.841142,0.089903,4096000,2785600339,127903,1823992,277,367,277,367
8250,613.7,558.244,7.539651,7.31641,0.223241,7.436844,7.269703,0.269948,674.9297,0.872074,0.829088,237.6988,0.068254,0.844606,0.087139,4096000,2764512140,127624,1822467,278,369,278,369
8500,629.833,573.006,7.539457,7.325451,0.214007,7.445873,7.280487,0.25897,674.4636,0.866702,0.829537,240.3233,0.068278,0.840083,0.091639,4096000,2762603088,127878,1824604,273,369,273,369
8750,646.285,588.01,7.541939,7.332035,0.209904,7.448711,7.286163,0.255776,668.3802,0.865441,0.828396,238.6657,0.067513,0.8371,0.095387,4096000,2737685202,128168,1824768,272,371,272,371
9000,662.39,602.743,7.530836,7.310467,0.220369,7.428024,7.265854,0.264982,661.0644,0.868983,0.826357,241.809,0.066616,0.83877,0.094614,4096000,2707719871,127768,1821533,270,371,270,371
9250,678.215,616.948,7.533514,7.308113,0.225401,7.426178,7.261463,0.272051,655.836,0.872797,0.824618,240.7927,0.065919,0.841687,0.092394,4096000,2686304142,128193,1820741,267,371,267,371
9500,694.31,631.556,7.524887,7.299526,0.225361,7.421093,7.258865,0.266022,644.4031,0.875887,0.821583,235.8438,0.064499,0.841527,0.093974,4096000,2639475041,128375,1820923,273,373,273,373
