epoch,wall_s,sim_s,entropy_bits,comp_bits,high_order_entropy,brotli2_bits,zlib_bits,hoe_zlib,mean_steps,frac_copy_runs,frac_steps_in_loop,ops_per_run,frac_term_budget,frac_term_off_region,frac_term_unmatched,runs,steps,mutations,distinct_windows,n_persistent,A_t,n_persistent_naive,A_t_naive
0,1.105,0.0,7.999922,8.000019,-9.7e-05,8.000019,8.002464,-0.002542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1867776,0,0,0,0
250,15.276,12.908,7.986363,7.905418,0.080945,7.962578,7.876621,0.109742,820.1054,0.568382,0.879951,116.0607,0.087051,0.616103,0.296846,4096000,3359151753,128358,1852729,0,0,0,0
500,29.634,25.971,7.960618,7.874584,0.086034,7.935368,7.823032,0.137586,806.6464,0.682511,0.88237,137.4305,0.086488,0.579234,0.334278,4096000,3304023548,128311,1850709,0,0,0,0
750,44.069,39.085,7.933161,7.827797,0.105364,7.903412,7.768818,0.164343,802.7522,0.743876,0.885559,163.758,0.086352,0.546774,0.366874,4096000,3288073112,127471,1848059,0,0,0,0
1000,58.683,52.399,7.906325,7.791786,0.114539,7.872475,7.728745,0.177581,810.6357,0.771062,0.890264,183.9472,0.087596,0.514103,0.398301,4096000,3320363830,128256,1845695,0,0,0,0
1250,73.685,66.093,7.887638,7.755428,0.132209,7.846474,7.691711,0.195926,840.103,0.777383,0.896163,200.9865,0.091189,0.493983,0.414828,4096000,3441062072,128244,1842625,210,210,210,210
1500,89.323,80.418,7.872856,7.7383,0.134556,7.83247,7.669456,0.2034,875.3056,0.776627,0.902944,214.3061,0.095607,0.463405,0.440988,4096000,3585251550,127830,1841750,217,222,217,222
1750,104.869,94.684,7.860065,7.726784,0.133282,7.819691,7.658535,0.20153,893.3366,0.770975,0.906341,227.033,0.097905,0.448667,0.453428,4096000,3659106659,127705,1840864,232,243,232,243
2000,121.041,109.537,7.853634,7.72649,0.127144,7.820114,7.658546,0.195088,930.1277,0.766042,0.910512,246.7401,0.102392,0.446587,0.451021,4096000,3809803098,128156,1841815,245,263,245,263
2250,137.693,124.734,7.847329,7.730629,0.1167,7.81776,7.663616,0.183713,945.9819,0.762051,0.912223,250.7771,0.104314,0.44225,0.453436,4096000,3874742037,127850,1842420,252,275,252,275
2500,154.637,140.358,7.838278,7.702114,0.136164,7.798302,7.635357,0.202921,971.302,0.756212,0.915302,262.2529,0.107374,0.433219,0.459407,4096000,3978452836,127980,1838454,257,287,257,287
2750,172.158,156.58,7.830558,7.708599,0.121959,7.799603,7.643738,0.186821,1015.5711,0.752092,0.919473,281.0022,0.1128,0.429098,0.458102,4096000,4159779233,128056,1841135,259,294,259,294
3000,189.252,172.361,7.81832,7.702259,0.116061,7.788677,7.632393,0.185927,1001.5533,0.754613,0.919249,280.3886,0.111293,0.417607,0.4711,4096000,4102362233,128173,1841008,255,298,255,298
3250,206.336,188.129,7.820301,7.702579,0.117722,7.790192,7.636719,0.183582,967.4684,0.757852,0.915829,274.9731,0.10706,0.424249,0.468691,4096000,3962750444,128359,1841597,258,301,258,301
3500,223.611,204.085,7.816289,7.683247,0.133042,7.779381,7.619495,0.196793,1006.8183,0.758284,0.917645,279.628,0.111554,0.441324,0.447121,4096000,4123927868,127945,1839306,253,302,253,302
3750,241.264,220.472,7.805771,7.667389,0.138382,7.763985,7.601662,0.204109,1019.1325,0.754738,0.919476,283.7569,0.113183,0.431937,0.45488,4096000,4174366728,128580,1838183,255,302,255,302
4000,259.298,237.21,7.800847,7.655354,0.145494,7.756134,7.591743,0.209104,1064.825,0.740512,0.924407,297.0771,0.118945,0.415913,0.465142,4096000,4361523177,127767,1837362,256,302,256,302
4250,279.299,256.134,6.709988,2.665703,4.044285,3.372669,3.484577,3.22541,1227.9247,0.758934,0.934624,336.8286,0.137866,0.410346,0.451787,4096000,5029579679,128027,599647,226,302,226,302
4500,347.739,323.604,6.139994,0.572281,5.567713,0.905712,0.939018,5.200975,5573.7571,0.947099,0.990796,1430.8371,0.657579,0.101272,0.241148,4096000,22830109206,128449,28492,4,302,4,302
4750,443.638,418.519,6.321894,0.55888,5.763015,0.913525,1.085022,5.236873,7982.9334,0.998597,0.994409,2012.3874,0.969054,0.016606,0.01434,4096000,32698095211,127720,32498,3,302,3,302
5000,541.326,515.219,6.443207,0.541767,5.90144,0.906212,1.134968,5.30824,8028.4588,0.998612,0.994647,1987.6807,0.976641,0.005333,0.018026,4096000,32884567230,128126,33682,3,302,3,302
5250,638.0,611.146,6.564429,0.528622,6.035808,0.898754,1.171272,5.393157,8015.781,0.998532,0.994573,1965.4469,0.974533,0.003299,0.022168,4096000,32832638828,128232,33818,114,415,114,415
5500,736.053,708.267,6.663552,0.524979,6.138574,0.887363,1.171509,5.492044,8072.5657,0.998646,0.994629,1954.3432,0.98288,0.002799,0.014321,4096000,33065229174,128077,34868,692,1006,692,1006
5750,833.282,804.567,6.74104,0.516914,6.224126,0.883884,1.190151,5.550889,8115.9889,0.998828,0.994915,1957.47,0.989354,0.002682,0.007964,4096000,33243090352,127846,34651,906,1450,906,1450
