epoch,wall_s,sim_s,entropy_bits,comp_bits,high_order_entropy,brotli2_bits,zlib_bits,hoe_zlib,mean_steps,frac_copy_runs,frac_steps_in_loop,ops_per_run,frac_term_budget,frac_term_off_region,frac_term_unmatched,runs,steps,mutations,distinct_windows,n_persistent,A_t,n_persistent_naive,A_t_naive
0,0.021,0.0,7.996763,8.000488,-0.003725,8.000488,8.003174,-0.006411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,58368,0,0,0,0
20,0.072,0.033,7.996585,8.000488,-0.003903,8.000854,7.981323,0.015262,616.8826,0.507227,0.835081,46.53,0.059375,0.631836,0.308789,10240,6316878,329,58136,0,0,0,0
40,0.118,0.058,7.995902,8.000488,-0.004586,7.988037,7.959351,0.036551,605.2418,0.496289,0.836312,50.9237,0.058887,0.617676,0.323438,10240,6197676,301,57947,0,0,0,0
60,0.164,0.082,7.995705,8.000488,-0.004783,7.953247,7.934937,0.060769,594.1713,0.486621,0.833264,51.3301,0.058008,0.620801,0.321191,10240,6084314,322,57785,0,0,0,0
80,0.209,0.107,7.995296,7.928345,0.066951,7.934814,7.910889,0.084407,613.1435,0.48418,0.839154,56.9839,0.06123,0.624121,0.314648,10240,6278589,335,57635,0,0,0,0
100,0.254,0.131,7.994785,7.911743,0.083042,7.924194,7.903809,0.090977,603.1771,0.48457,0.837832,59.3065,0.060156,0.620215,0.319629,10240,6176533,304,57586,0,0,0,0
120,0.3,0.157,7.994113,7.894531,0.099582,7.91748,7.882568,0.111545,641.0547,0.483789,0.848572,61.424,0.064844,0.611035,0.324121,10240,6564400,328,57450,0,0,0,0
140,0.345,0.182,7.99128,7.82251,0.168771,7.84375,7.797119,0.194161,638.5891,0.480078,0.848101,69.3697,0.064844,0.615723,0.319434,10240,6539152,338,56858,0,0,0,0
160,0.391,0.207,7.989102,7.798462,0.19064,7.811401,7.766479,0.222622,616.0475,0.480371,0.841855,78.3519,0.062402,0.625879,0.311719,10240,6308326,308,56646,0,0,0,0
180,0.437,0.232,7.988707,7.797607,0.1911,7.816528,7.769653,0.219054,637.2673,0.483398,0.847571,77.3615,0.064355,0.617969,0.317676,10240,6525617,319,56698,0,0,0,0
200,0.484,0.257,7.988703,7.79126,0.197443,7.806763,7.76001,0.228693,609.7214,0.479297,0.842288,70.548,0.061719,0.609961,0.32832,10240,6243547,310,56642,0,0,0,0
220,0.529,0.281,7.988606,7.791016,0.19759,7.807861,7.757812,0.230794,610.913,0.477832,0.843488,70.8664,0.061523,0.612207,0.32627,10240,6255749,292,56631,0,0,0,0
240,0.59,0.32,7.987587,7.75647,0.231117,7.785645,7.726929,0.260658,655.3366,0.481738,0.854234,80.0743,0.067383,0.614746,0.317871,10240,6710647,318,56438,0,0,0,0
260,0.637,0.346,7.987458,7.748657,0.238801,7.787109,7.72583,0.261628,647.721,0.47334,0.852492,73.2364,0.066797,0.618066,0.315137,10240,6632663,299,56441,0,0,0,0
280,0.683,0.372,7.987385,7.755493,0.231892,7.795166,7.728638,0.258747,635.8383,0.468262,0.850814,77.1917,0.065234,0.608496,0.32627,10240,6510984,292,56525,8,8,8,8
300,0.73,0.397,7.987149,7.759155,0.227994,7.797607,7.732056,0.255094,650.833,0.473535,0.855403,76.2653,0.06748,0.599512,0.333008,10240,6664530,300,56579,12,12,12,12
320,0.776,0.423,7.987223,7.752197,0.235026,7.80127,7.719604,0.267618,618.2151,0.460449,0.850876,73.0179,0.063281,0.583691,0.353027,10240,6330523,335,56572,15,15,15,15
340,0.838,0.447,7.987313,7.752319,0.234993,7.799438,7.718262,0.269051,615.9331,0.450391,0.851854,71.8443,0.063184,0.573438,0.363379,10240,6307155,341,56571,16,16,16,16
360,0.885,0.473,7.986323,7.737183,0.24914,7.802979,7.710571,0.275751,607.8866,0.458789,0.849599,68.0147,0.062598,0.582129,0.355273,10240,6224759,317,56534,17,17,17,17
380,0.931,0.498,7.985554,7.748047,0.237507,7.787964,7.707642,0.277912,619.8479,0.456934,0.853052,79.1748,0.06416,0.578516,0.357324,10240,6347243,300,56561,18,18,18,18
400,0.977,0.523,7.983938,7.717407,0.266531,7.763794,7.669556,0.314383,632.2667,0.452246,0.857118,85.7869,0.065918,0.569434,0.364648,10240,6474411,287,56315,25,26,25,26
420,1.028,0.553,7.983051,7.709839,0.273212,7.777222,7.660278,0.322772,641.272,0.442773,0.860535,106.6009,0.066895,0.561523,0.371582,10240,6566625,302,56265,26,28,26,28
