epoch,wall_s,sim_s,entropy_bits,comp_bits,high_order_entropy,brotli2_bits,zlib_bits,hoe_zlib,mean_steps,frac_copy_runs,frac_steps_in_loop,ops_per_run,frac_term_budget,frac_term_off_region,frac_term_unmatched,runs,steps,mutations,distinct_windows,n_persistent,A_t,n_persistent_naive,A_t_naive
0,1.248,0.0,7.999932,8.000019,-8.8e-05,8.000019,8.002464,-0.002533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1867776,0,0,0,0
250,12.886,10.612,7.994666,7.653141,0.341525,7.723499,7.642887,0.351778,575.588,0.506725,0.831812,79.5884,0.056792,0.60861,0.334598,4096000,2357608408,127806,1784484,0,0,0,0
500,24.125,20.685,7.981857,7.525352,0.456505,7.641388,7.512936,0.468921,560.7753,0.496424,0.832827,91.1273,0.056073,0.599421,0.344505,4096000,2296935805,128134,1771308,0,0,0,0
750,35.311,30.551,7.961235,7.470051,0.491184,7.619457,7.448135,0.5131,541.196,0.493586,0.829477,93.4327,0.054185,0.592948,0.352867,4096000,2216738645,128404,1772866,0,0,0,0
1000,46.478,40.433,7.937936,7.439205,0.498731,7.612911,7.408627,0.52931,526.5097,0.50366,0.824678,97.8319,0.052479,0.597103,0.350418,4096000,2156583860,127704,1777192,0,0,0,0
1250,57.567,50.197,7.9085,7.408142,0.500358,7.596233,7.369179,0.539321,522.0476,0.5213,0.821499,106.1117,0.051872,0.609099,0.33903,4096000,2138306950,128343,1779668,262,262,262,262
1500,69.201,60.54,7.871309,7.377773,0.493536,7.572132,7.328602,0.542707,531.7307,0.543423,0.821999,119.6464,0.052945,0.626104,0.32095,4096000,2177968984,128436,1778782,275,278,275,278
1750,80.665,70.699,7.839114,7.387791,0.451323,7.582932,7.332832,0.506282,533.113,0.56864,0.819039,125.3579,0.052996,0.646836,0.300168,4096000,2183630968,127425,1788152,286,290,286,290
2000,92.55,81.396,7.814731,7.390396,0.424334,7.576107,7.32489,0.48984,540.9476,0.593151,0.817399,141.461,0.053653,0.671327,0.27502,4096000,2215721430,128614,1792247,290,295,290,295
2250,104.417,92.14,7.788175,7.365906,0.42227,7.546272,7.295296,0.49288,557.3353,0.620929,0.817285,157.9288,0.055344,0.703093,0.241562,4096000,2282845491,127863,1791226,296,304,296,304
2500,116.571,103.181,7.760442,7.362114,0.398328,7.538002,7.28933,0.471113,560.2636,0.659738,0.81208,169.5591,0.055277,0.739317,0.205406,4096000,2294839793,128149,1795280,305,319,305,319
2750,129.169,114.586,7.738792,7.3568,0.381992,7.527596,7.281128,0.457664,578.0052,0.698035,0.813308,181.5635,0.057066,0.766249,0.176685,4096000,2367509295,128081,1797967,307,323,307,323
3000,142.185,126.471,7.718756,7.353081,0.365675,7.518612,7.276886,0.44187,607.4411,0.719962,0.819148,198.1002,0.060451,0.786602,0.152947,4096000,2488078798,127174,1800256,304,329,304,329
3250,155.369,138.556,7.696555,7.345036,0.351519,7.505157,7.267097,0.429457,627.4374,0.73839,0.822716,213.6344,0.062709,0.801976,0.135314,4096000,2569983429,127796,1801361,301,330,301,330
3500,168.889,150.934,7.672788,7.343521,0.329267,7.498695,7.268066,0.404722,642.2266,0.764916,0.824939,226.5778,0.064427,0.814957,0.120616,4096000,2630560084,128028,1805224,302,334,302,334
3750,182.796,163.701,7.657462,7.364223,0.293238,7.509861,7.287045,0.370417,668.8748,0.784262,0.830531,239.1474,0.067534,0.823731,0.108735,4096000,2739711047,127755,1813235,299,336,299,336
4000,197.176,176.952,7.645659,7.364403,0.281257,7.508038,7.292534,0.353126,684.8872,0.791467,0.833883,248.8847,0.069392,0.828113,0.102495,4096000,2805297907,127362,1815041,294,339,294,339
4250,211.614,190.085,7.630691,7.347443,0.283249,7.487007,7.278957,0.351734,693.3783,0.792231,0.835842,251.3185,0.070421,0.828342,0.101238,4096000,2840077693,128057,1812827,294,341,294,341
4500,226.12,203.268,7.626676,7.349857,0.276819,7.486645,7.282021,0.344656,696.4288,0.800321,0.836325,245.7002,0.070769,0.829518,0.099713,4096000,2852572529,128273,1812324,287,345,287,345
4750,240.571,216.521,7.615384,7.347431,0.267953,7.481506,7.278656,0.336728,695.9232,0.812833,0.835573,246.4596,0.07073,0.8344,0.09487,4096000,2850501557,127501,1813903,287,348,287,348
5000,255.428,230.048,7.599976,7.339775,0.2602,7.469666,7.276817,0.323158,700.1917,0.819872,0.836905,246.7835,0.071355,0.831458,0.097187,4096000,2867985333,127624,1815231,282,350,282,350
5250,270.23,243.501,7.591729,7.347416,0.244313,7.476753,7.285824,0.305905,711.1238,0.832158,0.838637,248.8954,0.072639,0.836972,0.090389,4096000,2912763113,128341,1819467,283,355,283,355
5500,284.92,256.829,7.577459,7.345509,0.23195,7.473591,7.288937,0.288522,708.6036,0.842196,0.837206,245.7744,0.072251,0.843655,0.084093,4096000,2902440520,127536,1822681,279,355,279,355
5750,299.514,270.135,7.563884,7.344891,0.218993,7.466476,7.2897,0.274184,710.6388,0.843818,0.837524,243.9115,0.07251,0.844363,0.083127,4096000,2910776669,127248,1824074,279,358,279,358
6000,314.396,283.733,7.558916,7.343227,0.215689,7.464252,7.290649,0.268267,706.4519,0.848922,0.836784,241.2247,0.071972,0.841744,0.086284,4096000,2893626983,127893,1823923,273,359,273,359
6250,328.959,296.942,7.558079,7.341198,0.216881,7.459248,7.288399,0.26968,693.3396,0.853009,0.834148,236.2319,0.070375,0.839493,0.090132,4096000,2839918941,127989,1822993,271,360,271,360
6500,343.666,310.28,7.5519,7.33577,0.216131,7.453495,7.28244,0.26946,695.4262,0.856803,0.834664,233.8254,0.07065,0.839452,0.089898,4096000,2848465542,127628,1822568,269,361,269,361
6750,358.162,323.469,7.543165,7.338314,0.204851,7.452984,7.28516,0.258005,691.1984,0.861549,0.83294,226.0563,0.07012,0.844747,0.085133,4096000,2831148679,128348,1825164,273,361,273,361
7000,372.729,336.736,7.544638,7.346138,0.1985,7.461971,7.297894,0.246745,682.0619,0.860322,0.830861,222.4991,0.069052,0.844223,0.086725,4096000,2793725611,128133,1827323,275,361,275,361
7250,386.935,349.698,7.551545,7.35643,0.195115,7.467464,7.309975,0.241571,680.4957,0.862757,0.830428,224.298,0.0689,0.844904,0.086196,4096000,2787310236,128401,1827892,272,361,272,361
7500,401.262,362.722,7.553284,7.344452,0.208832,7.456467,7.302311,0.250973,675.8601,0.863833,0.829682,222.986,0.068404,0.841515,0.090081,4096000,2768322824,127805,1824703,273,363,273,363
7750,415.777,375.851,7.554096,7.341602,0.212494,7.456959,7.298351,0.255745,679.9244,0.862021,0.830918,227.541,0.068913,0.839879,0.091208,4096000,2784970469,128191,1824369,274,363,274,363
8000,430.414,389.122,7.551521,7.342911,0.208611,7.456696,7.294807,0.256714,675.5946,0.861739,0.830084,229.279,0.068342,0.837785,0.093873,4096000,2767235422,127485,1824214,272,364,272,364
8250,445.234,402.644,7.551327,7.32761,0.223717,7.447144,7.285244,0.266083,671.1098,0.859637,0.83,229.9679,0.067858,0.830362,0.10178,4096000,2748865560,128090,1821746,276,365,276,365
8500,459.99,415.974,7.556379,7.335857,0.220522,7.45237,7.289276,0.267103,664.9947,0.861682,0.828827,227.1336,0.067146,0.827397,0.105457,4096000,2723818241,128286,1822798,276,365,276,365
8750,474.589,429.23,7.560557,7.32243,0.238128,7.441143,7.273739,0.286819,661.9674,0.857388,0.828664,226.4606,0.066811,0.822926,0.110263,4096000,2711418567,128009,1818047,277,366,277,366
9000,488.919,442.272,7.559425,7.322159,0.237266,7.448021,7.279079,0.280346,648.9387,0.856517,0.825272,221.9919,0.065234,0.823052,0.111715,4096000,2658052922,128226,1819976,273,366,273,366
9250,503.111,455.1,7.559399,7.326248,0.233151,7.452126,7.282406,0.276993,637.5985,0.855091,0.822416,215.0977,0.063823,0.821323,0.114855,4096000,2611603652,128312,1820359,277,366,277,366
9500,517.274,467.876,7.549073,7.314678,0.234395,7.435951,7.268448,0.280625,635.3544,0.84676,0.823473,213.0292,0.063698,0.810029,0.126272,4096000,2602411526,128561,1819359,281,366,281,366
9750,531.304,480.516,7.536472,7.290138,0.246333,7.413059,7.245144,0.291328,622.6846,0.842928,0.820428,209.838,0.062186,0.807644,0.130171,4096000,2550516170,127690,1814689,284,367,284,367
10000,545.311,493.135,7.532225,7.285568,0.246657,7.416214,7.243282,0.288943,617.042,0.844882,0.818791,212.6284,0.061534,0.807908,0.130558,4096000,2527403868,128593,1816940,285,367,285,367
10250,559.53,506.104,7.533261,7.288609,0.244652,7.415562,7.240593,0.292668,628.1463,0.851074,0.821055,221.2924,0.062854,0.813268,0.123877,4096000,2572887246,128446,1817174,290,368,290,368
10500,573.855,519.087,7.527305,7.279049,0.248256,7.405758,7.234165,0.293139,628.6084,0.852906,0.820707,223.9101,0.0629,0.816456,0.120644,4096000,2574780066,127811,1816518,295,369,295,369
10750,588.01,531.969,7.521679,7.279774,0.241905,7.401482,7.232983,0.288697,631.2276,0.85389,0.820965,224.9045,0.06318,0.819827,0.116993,4096000,2585508413,127401,1817094,293,370,293,370
11000,601.996,544.685,7.519283,7.283676,0.235607,7.407291,7.238216,0.281067,637.6535,0.857396,0.821882,230.4512,0.063951,0.825444,0.110605,4096000,2611828534,127791,1819080,290,370,290,370
11250,616.505,557.912,7.511511,7.274525,0.236986,7.397789,7.231171,0.28034,638.4916,0.858193,0.822339,233.2359,0.06407,0.824222,0.111708,4096000,2615261391,128331,1819207,287,370,287,370
11500,630.886,570.98,7.503324,7.263149,0.240174,7.384422,7.217625,0.285699,639.1906,0.855252,0.822957,237.171,0.064122,0.822465,0.113412,4096000,2618124530,128044,1816501,289,371,289,371
11750,645.032,583.816,7.504203,7.26001,0.244194,7.384583,7.21489,0.289314,645.9051,0.855031,0.824361,241.742,0.064896,0.826019,0.109084,4096000,2645627345,127986,1816645,293,373,293,373
12000,659.141,596.62,7.501629,7.273033,0.228596,7.392265,7.225822,0.275807,639.3758,0.864003,0.821565,241.6984,0.064084,0.833392,0.102524,4096000,2618883304,128074,1820105,287,373,287,373
12250,673.134,609.38,7.504454,7.269764,0.23469,7.391018,7.223553,0.280901,635.1757,0.871117,0.819643,239.9147,0.063498,0.83859,0.097913,4096000,2601679821,127589,1818376,283,373,283,373
12500,687.127,622.084,7.508752,7.267086,0.241666,7.391552,7.219677,0.289075,632.9891,0.869833,0.820203,241.4387,0.06333,0.830151,0.10652,4096000,2592723237,127453,1817592,282,373,282,373
12750,701.221,634.888,7.509094,7.263775,0.245319,7.38726,7.213291,0.295803,625.7637,0.86545,0.81858,241.4967,0.062432,0.827092,0.110475,4096000,2563128074,127104,1816658,283,375,283,375
13000,715.284,647.749,7.514836,7.269688,0.245149,7.392948,7.219601,0.295236,636.4884,0.862124,0.822328,248.8645,0.06382,0.822043,0.114137,4096000,2607056628,127769,1817500,281,377,281,377
13250,729.717,660.827,7.513372,7.259476,0.253896,7.390827,7.2141,0.299272,638.8428,0.863576,0.823611,250.5591,0.06422,0.818041,0.117739,4096000,2616699914,127949,1816484,288,379,288,379
13500,744.031,673.848,7.512356,7.243835,0.26852,7.374172,7.198528,0.313827,633.1832,0.862117,0.822391,247.3936,0.063514,0.815971,0.120515,4096000,2593518462,127914,1813258,285,379,285,379
13750,758.463,687.019,7.512819,7.238415,0.274404,7.373219,7.194233,0.318586,635.319,0.858019,0.823291,251.6034,0.063796,0.814001,0.122203,4096000,2602266471,127672,1812523,289,380,289,380
14000,772.879,700.076,7.502307,7.233833,0.268474,7.365421,7.185707,0.3166,630.4695,0.857097,0.822332,249.3786,0.06323,0.811435,0.125335,4096000,2582403242,127855,1812626,291,382,291,382
14250,787.13,713.012,7.501863,7.224255,0.277608,7.359226,7.179237,0.322625,617.1505,0.860268,0.817703,247.3372,0.06153,0.817251,0.121219,4096000,2527848570,127741,1810746,292,383,292,383
14500,801.215,725.779,7.506052,7.236088,0.269964,7.364529,7.183346,0.322706,626.0008,0.862923,0.819914,248.3465,0.062628,0.818958,0.118414,4096000,2564099170,127785,1812528,294,383,294,383
14750,815.346,738.633,7.513276,7.248699,0.264577,7.386009,7.199837,0.313439,620.9985,0.86687,0.817496,246.9693,0.061908,0.826068,0.112024,4096000,2543609670,127573,1815238,295,386,295,386
15000,829.741,751.716,7.516917,7.254013,0.262904,7.384075,7.202488,0.314429,627.9092,0.861905,0.820187,252.5045,0.062843,0.821219,0.115938,4096000,2571916081,128023,1813914,297,386,297,386
15250,844.142,764.788,7.510336,7.244625,0.265711,7.373604,7.194721,0.315615,629.9578,0.860064,0.820754,254.2453,0.063078,0.821043,0.115878,4096000,2580307257,128224,1813968,291,386,291,386
15500,858.598,777.853,7.514548,7.258034,0.256515,7.386879,7.206547,0.308002,623.1084,0.85584,0.819664,250.1766,0.062281,0.815079,0.12264,4096000,2552252211,127658,1816212,293,386,293,386
15750,873.193,791.056,7.514436,7.256336,0.258099,7.389996,7.20705,0.307385,624.7915,0.857738,0.819799,255.437,0.062487,0.81769,0.119823,4096000,2559146051,128170,1816347,290,386,290,386
16000,887.649,804.163,7.512087,7.256596,0.255491,7.38747,7.208294,0.303793,634.1532,0.857031,0.82234,260.9906,0.063638,0.817866,0.118497,4096000,2597491664,127653,1816383,293,387,293,387
