epoch,family,coverage,count,top_count,size,rep_hex,rep_printable,is_leader
8500,9,0.019073,1781,625,3,5d264dc7747364b04cc75b5997791e34,]&M.tsd.L.[Y.y.4,0
8500,18,0.017456,2802,568,5,3b7d51712cb90a6202e2a05d01c4dbf0,";}Qq,..b...]....",0
9000,15,0.092438,19289,880,35,46010e5b5b3eea08e7f512e2fd096d7d,F..[[>........m},0
9000,6,0.076141,6925,908,13,3474df595946010e5b5b3eea08e7f512,4t.YYF..[[>.....,0
9000,19,0.041321,6618,783,11,ac7d4f42b5dc68fa2c1c0a183aa05d2e,".}OB..h.,...:.].",0
9000,20,0.03241,13656,925,17,2c59b550511bf05d68ebf6cbc7b02822,",Y.PQ..]h.....(""",0
9000,21,0.031006,4299,515,10,3eea3fe20ba0e2fd19127d77083a3301,>.?.......}w.:3.,0
9000,22,0.028229,9009,823,12,e2fc6d7d51085e513fe72c59b550511b,"..m}Q.^Q?.,Y.PQ.",0
9500,15,0.100403,35268,955,68,d7fd5cb25b3e140804a475e2fd096d7d,..\.[>....u...m},0
9500,23,0.048065,10952,970,18,456f945b5b3e0a3fe20ba0e2fd19127d,Eo.[[>.?.......},0
9500,24,0.03952,9707,661,20,bfa4a6e2fd09867dc3089751b6fa2c79,".......}...Q..,y",0
9500,25,0.031769,3323,457,8,2c790ad007c79d5d2b5d26fbc7f2e464,",y.....]+]&....d",0
9500,12,0.030609,2045,570,4,3474a359ba465e01f85b3eea08024a68,4t.Y.F^..[>...Jh,0
9500,26,0.01944,637,637,1,968e4512265968d8c7ed3ae0343534be,..E.&Yh...:.454.,0
10000,15,0.084381,11913,780,25,5cb25b3e140804a475e2fd096d7dc308,\.[>....u...m}..,1
10000,27,0.060699,5827,554,13,3474df59f9d74b5cb25b3e140804a475,4t.Y..K\.[>....u,0
10000,28,0.037933,5579,612,13,fa2c490a43c8e85d492b7a968e451226,".,I.C..]I+z..E.&",0
10000,29,0.033386,7369,645,14,0a4366965d49246021cfc79abe59d8a0,.Cf.]I$`!....Y..,0
10000,3,0.030029,4206,498,11,870bc09d5d2b5d26a0c7f2e464d84cc7,....]+]&....d.L.,0
10000,3,0.029449,9504,470,23,f95d2b5d26fbc7f2e464d8fd962159d3,.]+]&....d...!Y.,0
10500,15,0.121674,41392,1690,52,01e15b5b3eea084ef598e2fd096d7dc3,..[[>..N.....m}.,1
10500,30,0.067841,10585,1617,12,5d2b5d174dc7f2e4798b6ac75b459734,]+].M...y.j.[E.4,0
10500,31,0.062256,15522,985,20,590a300bae215d2b5d174dc7f2e4798b,Y.0..!]+].M...y.,0
10500,14,0.057465,19060,1543,14,7d73089751b6322c7445870bc09d5d2b,"}s..Q.2,tE....]+",0
10500,3,0.053314,11483,1572,12,870bc09d5d2b5d26a0c7f2e464d84cc7,....]+]&....d.L.,0
10500,9,0.052765,4099,1240,4,26a0c7f2e464d84cc721599e301eb41f,&....d.L.!Y.0...,0
11000,32,0.081268,15885,962,37,5b5b3eea93e7f5dfe2fd096d7dc3f7f6,[[>........m}...,0
11000,33,0.079437,9528,854,19,595975010e5b5b3eea93e7f5dfe2fd09,YYu..[[>........,0
11000,34,0.064606,13458,623,30,f651ee812c590a300bae215d2b5d174d,".Q..,Y.0..!]+].M",0
11000,35,0.036255,6941,608,15,e05b3eeab846e28dee3b7d8ed82c340a,".[>..F...;}..,4.",0
11000,36,0.032745,6734,629,14,c3f7f65198fa2c59f6fe0bf1a55d2b5d,"...Q..,Y.....]+]",0
11000,37,0.032745,3837,378,11,1332deeb5db3fbc7f2f1c304fd962159,.2..].........!Y,0
11500,18,0.028778,5928,559,12,3b7d51d82c340a5c02a9a05d98c4f499,";}Q.,4.\...]....",0
11500,38,0.026855,5001,770,9,127d4e083a33c7192c120a4349c75d49,".}N.:3..,..CI.]I",0
11500,39,0.026764,4031,437,10,799655c712e568adc9c7a99c59343502,y.U...h.....Y45.,0
11500,40,0.026245,7351,781,11,2560e05b3eb46346d8f7193b7d51d82c,"%`.[>.cF...;}Q.,",0
11500,41,0.025177,4026,761,7,33c7192c120a4349c75d490c799655c7,"3..,..CI.]I.y.U.",0
11500,42,0.023438,1504,768,2,3474496059e02560e05b3eb46346d8f7,4tI`Y.%`.[>.cF..,0
12000,15,0.074097,9360,630,20,d601e15b5b3eea084ef59815fd096d7d,...[[>..N.....m},1
12000,34,0.070374,12095,828,20,51ee812c59e7300bae215d2b5d174d8f,"Q..,Y.0..!]+].M.",0
12000,43,0.045319,9093,530,20,df4bc546cfe15b5b3e3b0828e098e8fd,.K.F..[[>;.(....,0
12000,36,0.038116,15185,655,32,c311f6519a232ce40a300573a55d2b5d,"...Q.#,..0.s.]+]",0
12000,44,0.034119,5098,651,10,6d7dc3505051ee812c59e7300bae215d,"m}.PPQ..,Y.0..!]",0
12000,6,0.033234,2464,704,5,3474df9acfd601e15b5b3eea084ef598,4t......[[>..N..,0
12500,45,0.074493,17401,766,34,f59815fd096d7dc311f6519a232ce40a,".....m}...Q.#,..",0
12500,34,0.059814,4664,541,12,ee812c59e7300bae215d2b5d174d8ff2,"..,Y.0..!]+].M..",0
12500,46,0.05722,12645,630,28,300573a55d2b5d17e3a9f2e44a8b6ac7,0.s.]+].....J.j.,0
12500,47,0.043091,6107,723,12,7dc311f6519a232ce40a300573a55d2b,"}...Q.#,..0.s.]+",0
12500,15,0.039398,4617,565,10,d601e15b5b3eea084ef59815fd096d7d,...[[>..N.....m},1
12500,48,0.028809,6739,676,14,5d98c4f499193bb6e2999c192179593d,].....;.....!yY=,0
13000,12,0.063599,5090,485,12,74df590f46b8f95b313eea08c5d698e2,t.Y.F..[1>......,0
13000,49,0.060608,12235,818,20,265b133eaf206b51a0d7fd98f97d4fbe,&[.>._kQ.....}O.,0
13000,50,0.059662,7838,614,18,cfc15b5b3e3b0828e098e8fd096d7dc3,..[[>;.(.....m}.,0
13000,47,0.05368,7641,695,15,7dd38cf6519a232ce40a300573a55d2b,"}...Q.#,..0.s.]+",0
13000,51,0.046692,4322,662,9,232ce40a300573a55d2b5d17d2a9f2e8,"#,..0.s.]+].....",0
13000,52,0.039734,9326,666,16,d7fd98f97d4fbe569b1c1b2c4e9b71af,"....}O.V...,N.q.",0
13500,53,0.064178,12522,769,26,d201475b5b3e239a28f5b695fda66d7d,..G[[>#.(.....m},0
13500,44,0.057343,13597,806,22,fda66d7dc3e8c3daee812c595c300bae,"..m}......,Y\0..",0
13500,51,0.045471,6403,854,12,232ce40a300573a55d2b5d17d2a9f2e8,"#,..0.s.]+].....",0
13500,54,0.038025,8968,792,17,3712a0d7fdcb6f7d4fbe56dc0d542c4e,"7.....o}O.V..T,N",0
13500,55,0.031372,3558,517,8,d82c34bf5c4fa9a05d98c4d399e03b01,".,4.\O..].....;.",0
13500,47,0.031128,4447,588,10,7dd38cf6519a232ce40a300573a55d2b,"}...Q.#,..0.s.]+",0
