epoch       0  HO=-0.0005  meanSteps=     0.0  copy=0.000  A(t)=0  sim=0.0s
epoch      50  HO=-0.0008  meanSteps=   590.2  copy=0.514  A(t)=0  sim=0.5s
epoch     100  HO=-0.0011  meanSteps=   607.2  copy=0.501  A(t)=0  sim=1.0s
epoch     150  HO=-0.0017  meanSteps=   603.7  copy=0.492  A(t)=0  sim=1.5s
epoch     200  HO=-0.0023  meanSteps=   594.2  copy=0.482  A(t)=0  sim=2.0s
epoch     250  HO=-0.0027  meanSteps=   595.8  copy=0.473  A(t)=0  sim=2.5s
epoch     300  HO=-0.0032  meanSteps=   609.1  copy=0.465  A(t)=25  sim=3.0s
epoch     350  HO=-0.0037  meanSteps=   604.4  copy=0.460  A(t)=30  sim=3.5s
epoch     400  HO=-0.0041  meanSteps=   608.1  copy=0.457  A(t)=38  sim=4.0s
epoch     450  HO=-0.0048  meanSteps=   592.1  copy=0.455  A(t)=40  sim=4.5s
epoch     500  HO=-0.0051  meanSteps=   608.3  copy=0.451  A(t)=40  sim=5.1s
epoch     550  HO=-0.0054  meanSteps=   598.6  copy=0.448  A(t)=41  sim=5.6s
epoch     600  HO=-0.0057  meanSteps=   608.4  copy=0.446  A(t)=43  sim=6.1s
epoch     650  HO=-0.0060  meanSteps=   617.3  copy=0.447  A(t)=45  sim=6.6s
epoch     700  HO=-0.0062  meanSteps=   607.1  copy=0.448  A(t)=48  sim=7.1s
epoch     750  HO=-0.0064  meanSteps=   609.0  copy=0.447  A(t)=52  sim=7.6s
epoch     800  HO=-0.0066  meanSteps=   610.7  copy=0.444  A(t)=54  sim=8.1s
epoch     850  HO=-0.0066  meanSteps=   618.4  copy=0.444  A(t)=54  sim=8.6s
epoch     900  HO=-0.0068  meanSteps=   603.9  copy=0.441  A(t)=61  sim=9.1s
epoch     950  HO=-0.0070  meanSteps=   611.3  copy=0.441  A(t)=61  sim=9.6s
epoch    1000  HO=-0.0071  meanSteps=   612.0  copy=0.440  A(t)=61  sim=10.2s
epoch    1050  HO=-0.0074  meanSteps=   631.2  copy=0.438  A(t)=62  sim=10.7s
epoch    1100  HO=-0.0076  meanSteps=   611.6  copy=0.433  A(t)=63  sim=11.2s
epoch    1150  HO=-0.0077  meanSteps=   618.3  copy=0.435  A(t)=64  sim=11.7s
