epoch       0  HO=-0.0004  meanSteps=     0.0  copy=0.000  A(t)=0  sim=0.0s
epoch      50  HO=-0.0006  meanSteps=   567.7  copy=0.512  A(t)=0  sim=0.6s
epoch     100  HO=-0.0010  meanSteps=   568.6  copy=0.496  A(t)=0  sim=1.2s
epoch     150  HO=-0.0015  meanSteps=   582.8  copy=0.488  A(t)=0  sim=1.8s
epoch     200  HO=-0.0020  meanSteps=   590.6  copy=0.478  A(t)=0  sim=2.6s
epoch     250  HO=-0.0025  meanSteps=   597.2  copy=0.469  A(t)=0  sim=3.3s
epoch     300  HO=-0.0030  meanSteps=   597.4  copy=0.463  A(t)=57  sim=3.9s
epoch     350  HO=-0.0034  meanSteps=   601.3  copy=0.460  A(t)=62  sim=4.6s
epoch     400  HO=0.0616  meanSteps=   586.8  copy=0.457  A(t)=66  sim=5.1s
epoch     450  HO=0.0637  meanSteps=   590.1  copy=0.450  A(t)=70  sim=5.8s
epoch     500  HO=0.0624  meanSteps=   593.5  copy=0.449  A(t)=72  sim=6.4s
epoch     550  HO=0.0617  meanSteps=   594.5  copy=0.446  A(t)=78  sim=7.1s
epoch     600  HO=0.0621  meanSteps=   602.3  copy=0.446  A(t)=81  sim=7.8s
epoch     650  HO=0.0622  meanSteps=   592.5  copy=0.441  A(t)=88  sim=8.4s
epoch     700  HO=0.0673  meanSteps=   587.9  copy=0.439  A(t)=90  sim=9.2s
epoch     750  HO=0.0673  meanSteps=   587.6  copy=0.440  A(t)=92  sim=10.2s
epoch     800  HO=0.0716  meanSteps=   582.7  copy=0.436  A(t)=94  sim=10.8s
epoch     850  HO=0.0724  meanSteps=   571.2  copy=0.434  A(t)=98  sim=11.5s
epoch     900  HO=0.0688  meanSteps=   568.8  copy=0.433  A(t)=100  sim=12.2s
epoch     950  HO=0.0685  meanSteps=   565.2  copy=0.432  A(t)=104  sim=12.8s
epoch    1000  HO=0.0695  meanSteps=   574.2  copy=0.429  A(t)=106  sim=13.4s
epoch    1050  HO=0.0691  meanSteps=   571.1  copy=0.431  A(t)=111  sim=14.0s
epoch    1100  HO=0.0724  meanSteps=   564.0  copy=0.427  A(t)=114  sim=14.5s
epoch    1150  HO=0.0767  meanSteps=   567.6  copy=0.424  A(t)=115  sim=15.1s
epoch    1200  HO=0.0769  meanSteps=   567.5  copy=0.421  A(t)=119  sim=15.9s
epoch    1250  HO=0.0771  meanSteps=   573.0  copy=0.419  A(t)=120  sim=16.5s
epoch    1300  HO=0.0796  meanSteps=   575.0  copy=0.416  A(t)=120  sim=17.3s
epoch    1350  HO=0.0755  meanSteps=   581.8  copy=0.413  A(t)=120  sim=18.0s
epoch    1400  HO=0.0755  meanSteps=   577.1  copy=0.416  A(t)=123  sim=18.6s
epoch    1450  HO=0.0771  meanSteps=   572.3  copy=0.415  A(t)=125  sim=19.3s
epoch    1500  HO=0.0810  meanSteps=   565.2  copy=0.416  A(t)=128  sim=20.0s
epoch    1550  HO=0.0788  meanSteps=   567.5  copy=0.415  A(t)=130  sim=20.6s
epoch    1600  HO=0.0822  meanSteps=   572.7  copy=0.416  A(t)=132  sim=21.1s
epoch    1650  HO=0.0814  meanSteps=   577.4  copy=0.416  A(t)=134  sim=21.9s
epoch    1700  HO=0.0805  meanSteps=   577.2  copy=0.415  A(t)=137  sim=22.5s
epoch    1750  HO=0.0788  meanSteps=   563.9  copy=0.414  A(t)=138  sim=23.1s
epoch    1800  HO=0.0820  meanSteps=   575.6  copy=0.418  A(t)=139  sim=23.9s
epoch    1850  HO=0.0818  meanSteps=   569.6  copy=0.414  A(t)=140  sim=24.5s
epoch    1900  HO=0.0804  meanSteps=   574.3  copy=0.414  A(t)=141  sim=25.1s
epoch    1950  HO=0.0804  meanSteps=   573.5  copy=0.415  A(t)=142  sim=25.7s
epoch    2000  HO=0.0814  meanSteps=   565.1  copy=0.413  A(t)=144  sim=26.3s
epoch    2050  HO=0.0821  meanSteps=   559.3  copy=0.413  A(t)=145  sim=27.1s
epoch    2100  HO=0.0824  meanSteps=   553.8  copy=0.409  A(t)=148  sim=27.9s
epoch    2150  HO=0.0816  meanSteps=   564.5  copy=0.409  A(t)=148  sim=28.7s
epoch    2200  HO=0.0791  meanSteps=   566.0  copy=0.409  A(t)=150  sim=29.4s
epoch    2250  HO=0.0821  meanSteps=   562.1  copy=0.412  A(t)=151  sim=30.2s
epoch    2300  HO=0.0804  meanSteps=   558.2  copy=0.408  A(t)=151  sim=30.9s
epoch    2350  HO=0.0887  meanSteps=   575.7  copy=0.411  A(t)=152  sim=31.6s
epoch    2400  HO=0.0841  meanSteps=   591.9  copy=0.410  A(t)=152  sim=32.2s
epoch    2450  HO=0.0792  meanSteps=   590.4  copy=0.409  A(t)=154  sim=33.1s
epoch    2500  HO=0.0795  meanSteps=   583.7  copy=0.407  A(t)=154  sim=33.6s
epoch    2550  HO=0.0779  meanSteps=   588.1  copy=0.407  A(t)=159  sim=34.3s
epoch    2600  HO=0.0798  meanSteps=   588.2  copy=0.408  A(t)=160  sim=35.0s
epoch    2650  HO=0.0781  meanSteps=   583.2  copy=0.408  A(t)=161  sim=35.5s
epoch    2700  HO=0.0762  meanSteps=   586.2  copy=0.409  A(t)=161  sim=36.2s
epoch    2750  HO=0.0738  meanSteps=   583.4  copy=0.409  A(t)=164  sim=36.8s
epoch    2800  HO=0.0732  meanSteps=   578.1  copy=0.405  A(t)=164  sim=37.6s
epoch    2850  HO=0.0751  meanSteps=   587.5  copy=0.405  A(t)=166  sim=38.4s
epoch    2900  HO=0.0717  meanSteps=   576.0  copy=0.407  A(t)=167  sim=39.1s
epoch    2950  HO=0.0736  meanSteps=   559.0  copy=0.408  A(t)=167  sim=39.6s
epoch    3000  HO=0.0724  meanSteps=   566.0  copy=0.408  A(t)=169  sim=40.2s
epoch    3050  HO=0.0747  meanSteps=   576.4  copy=0.408  A(t)=170  sim=40.9s
epoch    3100  HO=0.0773  meanSteps=   571.3  copy=0.407  A(t)=171  sim=41.6s
epoch    3150  HO=0.0730  meanSteps=   577.7  copy=0.408  A(t)=171  sim=42.3s
epoch    3200  HO=0.0745  meanSteps=   578.6  copy=0.407  A(t)=171  sim=43.1s
epoch    3250  HO=0.0737  meanSteps=   582.1  copy=0.407  A(t)=172  sim=43.7s
epoch    3300  HO=0.0804  meanSteps=   569.1  copy=0.406  A(t)=173  sim=44.4s
epoch    3350  HO=0.0784  meanSteps=   579.6  copy=0.405  A(t)=176  sim=45.1s
epoch    3400  HO=0.0794  meanSteps=   570.8  copy=0.403  A(t)=177  sim=45.8s
epoch    3450  HO=0.0816  meanSteps=   566.4  copy=0.403  A(t)=179  sim=46.6s
epoch    3500  HO=0.0795  meanSteps=   570.0  copy=0.406  A(t)=180  sim=47.3s
epoch    3550  HO=0.0815  meanSteps=   566.9  copy=0.406  A(t)=182  sim=48.0s
epoch    3600  HO=0.0763  meanSteps=   567.3  copy=0.405  A(t)=185  sim=48.6s
epoch    3650  HO=0.0768  meanSteps=   565.2  copy=0.405  A(t)=187  sim=49.1s
epoch    3700  HO=0.0767  meanSteps=   569.7  copy=0.403  A(t)=187  sim=49.8s
epoch    3750  HO=0.0758  meanSteps=   563.8  copy=0.401  A(t)=190  sim=50.6s
epoch    3800  HO=0.0801  meanSteps=   555.6  copy=0.402  A(t)=190  sim=51.3s
epoch    3850  HO=0.0813  meanSteps=   558.8  copy=0.405  A(t)=191  sim=51.9s
epoch    3900  HO=0.0757  meanSteps=   563.1  copy=0.403  A(t)=191  sim=52.5s
epoch    3950  HO=0.0769  meanSteps=   564.9  copy=0.405  A(t)=191  sim=53.4s
epoch    4000  HO=0.0786  meanSteps=   563.0  copy=0.410  A(t)=191  sim=53.9s
epoch    4050  HO=0.0779  meanSteps=   547.6  copy=0.409  A(t)=191  sim=54.6s
epoch    4100  HO=0.0753  meanSteps=   546.3  copy=0.407  A(t)=191  sim=55.4s
epoch    4150  HO=0.0782  meanSteps=   545.6  copy=0.408  A(t)=191  sim=55.9s
epoch    4200  HO=0.0741  meanSteps=   559.2  copy=0.408  A(t)=191  sim=56.7s
epoch    4250  HO=0.0746  meanSteps=   551.4  copy=0.408  A(t)=192  sim=57.5s
epoch    4300  HO=0.0739  meanSteps=   544.3  copy=0.408  A(t)=192  sim=58.1s
epoch    4350  HO=0.0746  meanSteps=   550.3  copy=0.408  A(t)=192  sim=58.8s
epoch    4400  HO=0.0728  meanSteps=   554.8  copy=0.411  A(t)=192  sim=59.5s
epoch    4450  HO=0.0682  meanSteps=   561.0  copy=0.411  A(t)=193  sim=60.0s
epoch    4500  HO=0.0664  meanSteps=   551.2  copy=0.409  A(t)=195  sim=60.7s
epoch    4550  HO=0.0702  meanSteps=   559.9  copy=0.410  A(t)=197  sim=61.4s
epoch    4600  HO=0.0688  meanSteps=   569.0  copy=0.413  A(t)=198  sim=62.1s
epoch    4650  HO=0.0707  meanSteps=   567.1  copy=0.415  A(t)=198  sim=62.6s
epoch    4700  HO=0.0700  meanSteps=   577.8  copy=0.411  A(t)=198  sim=63.3s
epoch    4750  HO=0.0693  meanSteps=   578.8  copy=0.413  A(t)=198  sim=63.9s
epoch    4800  HO=0.0686  meanSteps=   585.4  copy=0.411  A(t)=198  sim=64.6s
epoch    4850  HO=0.0694  meanSteps=   578.2  copy=0.412  A(t)=199  sim=65.4s
epoch    4900  HO=0.0696  meanSteps=   587.3  copy=0.412  A(t)=200  sim=66.1s
epoch    4950  HO=0.0731  meanSteps=   586.1  copy=0.411  A(t)=200  sim=66.8s
epoch    5000  HO=0.0740  meanSteps=   583.9  copy=0.408  A(t)=202  sim=67.8s
epoch    5050  HO=0.0704  meanSteps=   584.5  copy=0.406  A(t)=203  sim=68.5s
epoch    5100  HO=0.0686  meanSteps=   585.5  copy=0.407  A(t)=203  sim=69.1s
epoch    5150  HO=0.0655  meanSteps=   589.4  copy=0.406  A(t)=203  sim=69.8s
epoch    5200  HO=0.0646  meanSteps=   581.7  copy=0.406  A(t)=204  sim=70.6s
epoch    5250  HO=0.0663  meanSteps=   578.4  copy=0.410  A(t)=204  sim=71.1s
epoch    5300  HO=0.0701  meanSteps=   578.0  copy=0.408  A(t)=204  sim=71.8s
epoch    5350  HO=0.0753  meanSteps=   593.4  copy=0.410  A(t)=205  sim=72.5s
epoch    5400  HO=0.0721  meanSteps=   587.4  copy=0.406  A(t)=205  sim=73.2s
epoch    5450  HO=0.0720  meanSteps=   593.5  copy=0.405  A(t)=206  sim=74.0s
epoch    5500  HO=0.0751  meanSteps=   608.1  copy=0.405  A(t)=208  sim=74.8s
epoch    5550  HO=0.0752  meanSteps=   598.7  copy=0.405  A(t)=208  sim=75.8s
epoch    5600  HO=0.0732  meanSteps=   604.3  copy=0.405  A(t)=209  sim=76.5s
