epoch,wall_s,sim_s,entropy_bits,comp_bits,high_order_entropy,brotli2_bits,zlib_bits,hoe_zlib,mean_steps,frac_copy_runs,frac_steps_in_loop,ops_per_run,frac_term_budget,frac_term_off_region,frac_term_unmatched,runs,steps,mutations,distinct_windows,n_persistent,A_t,n_persistent_naive,A_t_naive
0,1.182,0.0,7.999922,8.000019,-9.7e-05,8.000019,8.002464,-0.002542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1867776,0,0,0,0
250,15.351,12.967,7.987923,7.912525,0.075398,7.967594,7.887959,0.099964,816.9959,0.56275,0.880695,117.45,0.086775,0.604025,0.309199,4096000,3346415273,127890,1853883,0,0,0,0
500,29.986,26.286,7.96288,7.877716,0.085164,7.935219,7.8242,0.13868,832.4651,0.674282,0.887117,150.9007,0.089722,0.566642,0.343635,4096000,3409777002,127960,1850528,0,0,0,0
750,45.111,40.014,7.935932,7.828239,0.107692,7.903595,7.767025,0.168907,852.312,0.730086,0.894152,171.6188,0.092619,0.518889,0.388492,4096000,3491070144,128474,1847502,0,0,0,0
1000,59.911,53.548,7.90714,7.787266,0.119874,7.87114,7.72308,0.18406,837.956,0.758907,0.89564,185.4543,0.091133,0.489624,0.419243,4096000,3432267802,127832,1845585,0,0,0,0
1250,75.319,67.829,7.885241,7.759201,0.12604,7.848755,7.693752,0.191489,883.6408,0.773838,0.903321,211.7984,0.096838,0.46854,0.434623,4096000,3619392565,128203,1844194,185,185,185,185
1500,90.927,82.316,7.869731,7.735996,0.133735,7.830704,7.665623,0.204109,926.7086,0.774192,0.909926,232.8363,0.102161,0.447188,0.45065,4096000,3795798267,127700,1841862,205,211,205,211
1750,106.78,97.23,7.861375,7.728371,0.133004,7.819328,7.657925,0.20345,917.1793,0.767295,0.909988,238.7462,0.100958,0.439333,0.459709,4096000,3756766538,127731,1840785,209,226,209,226
2000,123.221,112.535,7.851435,7.720871,0.130564,7.815361,7.654198,0.197238,923.3852,0.765261,0.91044,239.8509,0.101631,0.437977,0.460392,4096000,3782185942,127794,1841100,223,243,223,243
2250,140.039,128.175,7.841049,7.709579,0.131469,7.802643,7.638901,0.202148,965.2649,0.755695,0.916141,264.5539,0.106839,0.419468,0.473693,4096000,3953724832,127703,1840656,240,266,240,266
2500,157.611,144.631,7.83186,7.68906,0.1428,7.785755,7.621822,0.210038,1025.3898,0.743969,0.922511,277.4729,0.114307,0.405075,0.480618,4096000,4199996661,128161,1837059,263,293,263,293
2750,175.235,160.954,7.824417,7.680382,0.144035,7.778748,7.611816,0.212601,1034.6138,0.744739,0.922519,291.1759,0.115286,0.414327,0.470388,4096000,4237778302,127607,1837697,271,301,271,301
3000,193.357,177.902,7.820192,7.679581,0.140611,7.776325,7.611465,0.208727,1061.3553,0.745585,0.924082,297.124,0.118491,0.414119,0.467389,4096000,4347311317,128131,1838383,277,303,277,303
3250,211.585,195.01,7.821,7.68663,0.13437,7.782211,7.619621,0.201379,1088.6092,0.744474,0.925552,307.2918,0.121796,0.418749,0.459455,4096000,4458943271,127724,1839390,273,307,273,307
3500,229.277,211.551,7.815386,7.674755,0.140631,7.771534,7.610771,0.204615,1054.7834,0.738584,0.923218,295.2803,0.117681,0.419022,0.463297,4096000,4320392964,128667,1838159,268,307,268,307
