epoch,wall_s,sim_s,entropy_bits,comp_bits,high_order_entropy,brotli2_bits,zlib_bits,hoe_zlib,mean_steps,frac_copy_runs,frac_steps_in_loop,ops_per_run,frac_term_budget,frac_term_off_region,frac_term_unmatched,runs,steps,mutations,distinct_windows,n_persistent,A_t,n_persistent_naive,A_t_naive
0,1.238,0.0,7.999906,8.000019,-0.000113,8.000019,8.002464,-0.002558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1867776,0,0,0,0
250,15.677,13.182,7.984851,7.901878,0.082973,7.962269,7.87352,0.111331,823.6619,0.572967,0.879336,121.9405,0.08725,0.626635,0.286115,4096000,3373719279,128229,1851873,0,0,0,0
500,30.618,26.843,7.956968,7.853893,0.103074,7.925312,7.795822,0.161145,867.5782,0.697787,0.887478,156.207,0.093407,0.609604,0.296989,4096000,3553600172,128603,1848234,0,0,0,0
750,45.434,40.333,7.929171,7.818104,0.111067,7.895119,7.757435,0.171736,830.8806,0.754661,0.885622,159.8289,0.08928,0.582929,0.32779,4096000,3403287000,128210,1847206,0,0,0,0
1000,60.048,53.655,7.90118,7.7827,0.118481,7.866825,7.717278,0.183903,812.5894,0.77952,0.88776,177.9365,0.087462,0.537,0.375537,4096000,3328366222,128230,1846258,0,0,0,0
1250,74.815,67.129,7.881958,7.741913,0.140045,7.836941,7.674133,0.207825,836.2186,0.788531,0.8939,196.5241,0.090517,0.507288,0.402195,4096000,3425151487,128179,1841652,207,207,207,207
1500,90.336,81.33,7.865395,7.738865,0.12653,7.831234,7.667187,0.198208,863.1343,0.791519,0.899872,218.758,0.094065,0.479414,0.426521,4096000,3535398176,128241,1843201,216,224,216,224
1750,105.799,95.505,7.854633,7.719952,0.134681,7.813801,7.651146,0.203487,875.3573,0.783441,0.903039,228.2779,0.095518,0.462413,0.442069,4096000,3585463306,128197,1840974,229,240,229,240
2000,121.813,110.229,7.843319,7.714737,0.128582,7.805729,7.645748,0.197571,928.032,0.776616,0.908949,246.3576,0.101919,0.456563,0.441518,4096000,3801219058,128591,1840309,234,251,234,251
2250,138.883,125.946,7.833705,7.692936,0.140769,7.789501,7.623905,0.2098,989.9831,0.775325,0.914489,270.6438,0.109323,0.45607,0.434608,4096000,4054970961,127594,1838551,254,273,254,273
2500,156.09,141.864,7.829044,7.697556,0.131488,7.789265,7.627758,0.201286,1008.9115,0.766309,0.916998,280.9998,0.111798,0.446849,0.441353,4096000,4132501690,127457,1839031,265,289,265,289
2750,173.117,157.556,7.822851,7.699516,0.123335,7.791759,7.634567,0.188284,973.6545,0.759971,0.914579,274.5862,0.107543,0.446069,0.446388,4096000,3988088740,127825,1841147,260,293,260,293
3000,190.161,173.292,7.819676,7.688332,0.131345,7.78241,7.621941,0.197736,999.7477,0.756199,0.916808,281.0633,0.11064,0.444801,0.444559,4096000,4094966752,127720,1839961,254,295,254,295
3250,207.235,189.081,7.814097,7.674648,0.139448,7.77203,7.608459,0.205637,990.5373,0.748322,0.917014,283.7578,0.109738,0.434411,0.455852,4096000,4057240760,127505,1838888,260,300,260,300
