epoch,wall_s,sim_s,entropy_bits,comp_bits,high_order_entropy,brotli2_bits,zlib_bits,hoe_zlib,mean_steps,frac_copy_runs,frac_steps_in_loop,ops_per_run,copies_per_run,frac_term_budget,frac_term_off_region,frac_term_unmatched,runs,steps,mutations,distinct_windows,n_persistent,A_t,n_persistent_naive,A_t_naive,distinct_tapes,distinct_labels
10000,39.196,37.822,6.461393,6.125,0.336393,6.275146,6.249756,0.211638,583.7078,0.331219,0.81127,49.0338,15.2237,0.056555,0.760848,0.182598,256000,149429207,3925,58907,16,25,16,25,,
10250,40.002,38.59,6.45966,6.125122,0.334537,6.273438,6.252563,0.207096,628.3905,0.310949,0.825713,47.2708,9.8929,0.06202,0.754258,0.183723,256000,160867961,4011,58809,15,25,15,25,,
10500,40.789,39.341,6.438719,6.119995,0.318724,6.274902,6.248535,0.190184,603.0405,0.299625,0.819967,35.2612,1.2148,0.05991,0.747137,0.192953,256000,154378374,3992,58609,15,25,15,25,,
10750,41.605,40.121,6.454096,6.182617,0.271479,6.3125,6.297119,0.156977,595.6858,0.283281,0.817647,47.1697,0.8021,0.058852,0.744949,0.196199,256000,152495561,3906,58806,15,25,15,25,,
11000,42.417,40.897,6.47926,6.230347,0.248913,6.355713,6.34668,0.13258,643.1558,0.277441,0.831925,55.2226,1.1956,0.064199,0.734062,0.201738,256000,164647876,3951,59218,13,26,13,26,,
11250,43.227,41.672,6.474326,6.237549,0.236777,6.351807,6.349243,0.125083,648.6996,0.294242,0.831475,42.5622,2.2677,0.064676,0.742055,0.19327,256000,166067105,3817,59361,10,27,10,27,,
11500,43.988,42.398,6.488669,6.218994,0.269675,6.337524,6.333984,0.154685,589.7154,0.281309,0.814247,37.7897,3.6108,0.057176,0.742809,0.200016,256000,150967137,3832,59220,12,29,12,29,,
11750,44.802,43.177,6.465245,6.20105,0.264195,6.307495,6.306274,0.158971,656.8016,0.268027,0.833751,55.8922,1.3708,0.064363,0.731613,0.204023,256000,168141199,3836,58869,11,29,11,29,,
12000,45.653,43.993,6.461314,6.21875,0.242564,6.329834,6.325195,0.136118,708.5895,0.268219,0.845376,65.7207,0.9991,0.071422,0.734531,0.194047,256000,181398907,3925,58997,9,29,9,29,,
12250,46.578,44.883,6.432388,6.206543,0.225845,6.328003,6.311035,0.121353,809.7453,0.273715,0.864587,74.5441,1.4627,0.084566,0.731652,0.183781,256000,207294803,3966,59148,10,29,10,29,,
12500,47.453,45.722,6.485171,6.254272,0.230898,6.360596,6.355591,0.12958,733.7005,0.251309,0.851629,68.4678,2.3082,0.07525,0.723047,0.201703,256000,187827317,4021,59031,11,30,11,30,,
12750,48.287,46.523,6.547777,6.325195,0.222581,6.433105,6.431763,0.116014,676.5275,0.252043,0.839613,75.4293,1.2997,0.067664,0.724992,0.207344,256000,173191038,3881,59621,10,30,10,30,,
13000,49.112,47.314,6.550838,6.343384,0.207454,6.438232,6.442383,0.108455,667.638,0.245859,0.837229,65.4964,0.4574,0.066547,0.726121,0.207332,256000,170915316,3887,59633,16,31,16,31,,
13250,49.969,48.138,6.604137,6.378174,0.225963,6.487671,6.481323,0.122814,694.4393,0.234496,0.843692,70.6934,0.6652,0.07002,0.722254,0.207727,256000,177776463,3937,59902,15,31,15,31,,
13500,50.86,48.995,6.620566,6.425903,0.194663,6.529541,6.532349,0.088218,740.07,0.248461,0.852592,82.957,1.5632,0.076473,0.728887,0.194641,256000,189457922,4026,60408,12,31,12,31,,
13750,51.746,49.848,6.638131,6.455933,0.182199,6.552002,6.553467,0.084665,733.7547,0.255828,0.851979,72.2162,1.5902,0.075715,0.722645,0.201641,256000,187841205,3914,60726,9,31,9,31,,
14000,52.687,50.755,6.628247,6.430298,0.197949,6.552734,6.538818,0.089428,745.4837,0.281078,0.853136,78.4999,1.0464,0.076496,0.736305,0.187199,256000,190843834,3979,60775,9,31,9,31,,
14250,53.589,51.624,6.653899,6.4375,0.216399,6.555908,6.549072,0.104826,770.9375,0.265465,0.856553,70.6768,0.7112,0.078871,0.750586,0.170543,256000,197360009,3941,60570,9,32,9,32,,
14500,54.555,52.56,6.719682,6.514771,0.204911,6.612915,6.626831,0.092851,809.0942,0.271551,0.86428,59.953,0.7045,0.08452,0.738438,0.177043,256000,207128112,3938,61007,8,32,8,32,,
14750,55.459,53.432,6.718288,6.514893,0.203395,6.615479,6.63916,0.079128,786.5273,0.283941,0.861519,50.1,1.1038,0.082012,0.728703,0.189285,256000,201350982,3937,61110,5,32,5,32,,
15000,56.358,54.287,6.726715,6.547241,0.179474,6.654053,6.650391,0.076325,745.769,0.29084,0.853708,52.683,1.8999,0.076691,0.732562,0.190746,256000,190916872,3986,61438,5,32,5,32,,
15250,57.278,55.174,6.701565,6.493774,0.207791,6.586914,6.595581,0.105984,766.7921,0.305309,0.858261,74.4111,2.092,0.079258,0.728543,0.192199,256000,196298790,3886,60930,5,32,5,32,,
15500,58.147,56.01,6.658642,6.473145,0.185498,6.570923,6.577881,0.080762,733.8084,0.297625,0.851144,72.9386,2.1565,0.074961,0.733953,0.191086,256000,187854950,3844,60907,5,32,5,32,,
15750,59.05,56.881,6.683245,6.47876,0.204486,6.573364,6.5896,0.093646,757.2218,0.277992,0.857655,91.1063,1.5441,0.078879,0.71816,0.202961,256000,193848772,3907,60988,5,32,5,32,,
16000,59.97,57.768,6.683434,6.489014,0.19442,6.575317,6.588379,0.095055,759.1702,0.273746,0.860242,114.624,1.9127,0.080039,0.694082,0.225879,256000,194347576,3931,61072,9,33,9,33,,
16250,60.941,58.706,6.655365,6.471436,0.183929,6.571045,6.572021,0.083343,809.3086,0.278191,0.869933,111.5645,4.4202,0.085801,0.681426,0.232773,256000,207182997,3842,61015,7,34,7,34,,
16500,61.967,59.699,6.62976,6.440186,0.189575,6.546265,6.550537,0.079223,900.7043,0.278387,0.881386,137.4835,4.514,0.096129,0.69927,0.204602,256000,230580297,3828,60793,8,34,8,34,,
16750,63.028,60.726,6.612501,6.42627,0.186231,6.539062,6.538208,0.074293,947.156,0.282754,0.886479,99.1494,4.3215,0.100996,0.703668,0.195336,256000,242471934,4012,61046,7,34,7,34,,
17000,64.007,61.67,6.53811,6.316895,0.221215,6.414673,6.410767,0.127343,878.5968,0.300289,0.876032,79.1901,1.7407,0.092348,0.729055,0.178598,256000,224920779,3956,60196,6,34,6,34,,
17250,64.931,62.557,6.471112,6.214233,0.256878,6.31189,6.317871,0.153241,825.2429,0.320027,0.866307,70.8392,1.6049,0.085789,0.744961,0.16925,256000,211262188,3956,59403,7,34,7,34,,
17500,65.825,63.415,6.410145,6.143677,0.266469,6.227173,6.229004,0.181141,759.4325,0.318129,0.853192,58.3182,1.5735,0.077039,0.758227,0.164734,256000,194414718,3930,58855,6,34,6,34,,
17750,66.7,64.253,6.424735,6.126831,0.297904,6.233032,6.231445,0.19329,672.9201,0.313418,0.833892,51.5525,1.274,0.065867,0.76232,0.171812,256000,172267542,3955,58919,6,34,6,34,,
18000,67.541,65.058,6.463941,6.220581,0.24336,6.323608,6.311279,0.152661,675.7295,0.306172,0.8352,75.0397,0.8046,0.066879,0.758312,0.174809,256000,172986741,3771,59590,8,34,8,34,,
18250,68.355,65.837,6.483369,6.28064,0.202729,6.379883,6.364868,0.118501,643.6358,0.310551,0.827426,49.8812,1.4267,0.062902,0.758301,0.178797,256000,164770757,3999,60155,12,34,12,34,,
18500,69.185,66.631,6.405728,6.220947,0.184781,6.29834,6.29541,0.110318,610.6312,0.315566,0.819109,43.5823,1.6391,0.058918,0.749336,0.191746,256000,156321584,3841,59406,10,34,10,34,,
18750,69.935,67.346,6.402579,6.179932,0.222648,6.262085,6.26709,0.13549,563.2829,0.306129,0.806402,47.8734,1.4599,0.05318,0.733926,0.212895,256000,144200410,3984,59155,10,34,10,34,,
19000,70.697,68.071,6.421359,6.181519,0.239841,6.272095,6.270386,0.150973,524.5881,0.302656,0.790987,44.0792,2.2717,0.048391,0.748078,0.203531,256000,134294566,4017,59049,9,34,9,34,,
19250,71.499,68.837,6.37629,6.117676,0.258614,6.214111,6.203979,0.17231,582.9897,0.314066,0.811423,54.5833,2.7178,0.056098,0.749223,0.19468,256000,149245355,3827,58594,9,34,9,34,,
19500,72.231,69.532,6.353232,6.109619,0.243613,6.200562,6.203247,0.149985,549.3689,0.29952,0.79796,40.087,2.7469,0.051941,0.767004,0.181055,256000,140638434,3878,58831,16,36,16,36,,
19750,72.931,70.196,6.416437,6.142456,0.273981,6.251831,6.244263,0.172175,514.5625,0.285367,0.783176,34.2217,2.2924,0.049035,0.772695,0.17827,256000,131727992,3937,58992,13,36,13,36,,
20000,73.641,70.871,6.423753,6.158569,0.265183,6.270752,6.2677,0.156053,531.6183,0.284113,0.790883,42.2181,2.2405,0.050406,0.762871,0.186723,256000,136094275,3738,58942,12,36,12,36,,
20250,74.382,71.573,6.426853,6.186279,0.240574,6.281006,6.275269,0.151584,563.7182,0.286785,0.801023,44.4199,3.9868,0.053219,0.770359,0.176422,256000,144311851,3906,58888,12,36,12,36,,
20500,75.161,72.317,6.429456,6.186279,0.243177,6.298706,6.278809,0.150647,610.846,0.296461,0.816979,59.9926,1.2738,0.058938,0.760535,0.180527,256000,156376566,3913,59234,13,36,13,36,,
20750,75.979,73.1,6.452867,6.205566,0.2473,6.310425,6.306885,0.145982,667.8972,0.285027,0.83306,68.9537,1.4479,0.066438,0.760551,0.173012,256000,170981685,3857,59513,16,40,16,40,,
21000,76.793,73.88,6.509712,6.28125,0.228462,6.389038,6.389526,0.120185,666.7177,0.266613,0.833923,57.3414,1.2456,0.067094,0.748781,0.184125,256000,170679725,4014,60243,13,40,13,40,,
21250,77.58,74.633,6.479224,6.210205,0.269019,6.317383,6.31189,0.167334,637.3425,0.287121,0.827568,42.0524,1.4883,0.06259,0.740125,0.197285,256000,163159681,4022,59787,9,40,9,40,,
21500,78.304,75.321,6.407663,6.140137,0.267526,6.243164,6.226196,0.181466,550.821,0.299469,0.797886,33.4286,1.7257,0.051875,0.759223,0.188902,256000,141010182,3829,59281,10,41,10,41,,
21750,79.002,75.982,6.384988,6.133423,0.251565,6.250977,6.230225,0.154763,521.5524,0.282113,0.784964,30.3194,0.6751,0.048008,0.771996,0.179996,256000,133517414,3861,59289,9,41,9,41,,
22000,79.696,76.641,6.390129,6.154785,0.235344,6.275757,6.255737,0.134392,514.6595,0.276801,0.784427,33.9041,1.2119,0.047863,0.758023,0.194113,256000,131752834,3935,59439,8,41,8,41,,
22250,80.405,77.312,6.40255,6.173462,0.229088,6.272095,6.273071,0.129479,520.6203,0.281676,0.787871,43.3263,1.0798,0.04918,0.749168,0.201652,256000,133278801,3966,59329,9,41,9,41,,
22500,81.13,78.001,6.42751,6.209595,0.217915,6.319336,6.315918,0.111592,541.7212,0.282648,0.795806,44.9929,1.6434,0.051684,0.75309,0.195227,256000,138680636,3904,59580,14,41,14,41,,
22750,81.87,78.706,6.467941,6.265137,0.202805,6.365356,6.379517,0.088425,564.153,0.294785,0.802199,49.6381,0.8692,0.054484,0.766969,0.178547,256000,144423158,4031,60110,12,41,12,41,,
23000,82.669,79.469,6.445727,6.261475,0.184252,6.358765,6.369629,0.076098,563.0426,0.281145,0.802401,86.7451,1.5528,0.054391,0.767184,0.178426,256000,144138908,3855,60216,8,41,8,41,,
23250,83.424,80.188,6.457865,6.30127,0.156596,6.374756,6.386963,0.070902,558.1804,0.260445,0.799156,74.5747,3.573,0.053211,0.779012,0.167777,256000,142894172,3964,60454,6,41,6,41,,
23500,84.21,80.936,6.418424,6.280396,0.138029,6.34082,6.364258,0.054166,554.5367,0.259406,0.797522,83.4301,1.717,0.052727,0.78207,0.165203,256000,141961407,3959,60424,6,41,6,41,,
23750,84.973,81.662,6.38585,6.252075,0.133774,6.30835,6.331909,0.05394,560.1851,0.278098,0.800233,84.853,1.3324,0.053926,0.779031,0.167043,256000,143407377,3977,60227,7,42,7,42,,
24000,85.708,82.36,6.351072,6.171265,0.179808,6.237427,6.260742,0.09033,542.0759,0.292359,0.79343,63.1146,1.8455,0.051066,0.779883,0.169051,256000,138771437,3943,59382,6,42,6,42,,
24250,86.469,83.085,6.35155,6.171265,0.180286,6.240234,6.25061,0.10094,557.2827,0.286137,0.800033,70.2793,1.4059,0.053172,0.774473,0.172355,256000,142664362,3832,59214,10,42,10,42,,
24500,87.219,83.798,6.369507,6.204712,0.164795,6.281494,6.299072,0.070434,548.2626,0.278508,0.796425,80.6341,0.9883,0.052121,0.772383,0.175496,256000,140355236,3839,59707,10,42,10,42,,
24750,88.051,84.594,6.38586,6.218872,0.166988,6.310791,6.327026,0.058834,620.443,0.26359,0.818485,80.5331,1.9637,0.061172,0.781805,0.157023,256000,158833411,3933,59768,15,43,15,43,,
25000,88.867,85.374,6.398516,6.218628,0.179888,6.286621,6.322388,0.076128,649.3998,0.255297,0.826857,78.0109,0.5189,0.064867,0.778383,0.15675,256000,166246339,3940,59389,18,45,18,45,,
25250,89.727,86.2,6.451817,6.279663,0.172154,6.340088,6.370117,0.0817,711.5258,0.241805,0.84354,61.8828,0.6279,0.072613,0.759188,0.168199,256000,182150616,3904,59784,16,45,16,45,,
25500,90.62,87.058,6.442453,6.270142,0.172312,6.340698,6.355225,0.087229,764.7105,0.262582,0.854515,67.0631,1.1753,0.077695,0.754941,0.167363,256000,195765891,4052,59641,17,45,17,45,,
25750,91.513,87.914,6.395472,6.182007,0.213465,6.255981,6.275879,0.119593,725.4559,0.273051,0.847324,47.5731,1.2371,0.072969,0.754754,0.172277,256000,185716717,4023,59015,12,45,12,45,,
26000,92.365,88.731,6.406507,6.210205,0.196302,6.287842,6.302734,0.103772,661.3348,0.280551,0.832912,50.2434,2.5203,0.065332,0.753316,0.181352,256000,169301707,3976,59479,11,45,11,45,,
26250,93.226,89.556,6.392795,6.180664,0.212131,6.273682,6.284668,0.108127,667.6303,0.282203,0.835296,53.6776,1.1666,0.066363,0.742664,0.190973,256000,170913352,3969,59387,9,45,9,45,,
26500,94.037,90.333,6.376862,6.192505,0.184358,6.26123,6.282837,0.094026,656.6247,0.276781,0.833773,55.6481,1.5267,0.065059,0.731016,0.203926,256000,168095924,3848,59667,11,45,11,45,,
26750,94.879,91.13,6.378982,6.143799,0.235183,6.230347,6.238525,0.140457,615.2533,0.308773,0.820468,45.9669,0.6967,0.059426,0.746641,0.193934,256000,157504836,3982,58945,12,46,12,46,,
27000,95.691,91.906,6.396809,6.155029,0.24178,6.241577,6.238403,0.158406,628.6524,0.292992,0.822984,38.8517,1.2782,0.061582,0.757672,0.180746,256000,160935020,3919,58988,7,46,7,46,,
27250,96.569,92.75,6.427626,6.186401,0.241225,6.280396,6.268311,0.159316,670.0708,0.301797,0.834503,39.5237,0.6959,0.067762,0.753383,0.178855,256000,171538114,4047,58932,7,46,7,46,,
27500,97.351,93.497,6.452944,6.217529,0.235414,6.312622,6.31665,0.136293,629.7375,0.289941,0.824595,38.4729,0.9626,0.06302,0.748707,0.188273,256000,161212792,3879,59137,8,46,8,46,,
27750,98.162,94.272,6.460554,6.227661,0.232893,6.325806,6.328125,0.132429,634.7216,0.285801,0.824821,42.2061,1.6304,0.063234,0.756402,0.180363,256000,162488737,3839,59282,9,47,9,47,,
28000,98.955,95.031,6.463654,6.250244,0.21341,6.332764,6.337646,0.126007,616.138,0.29427,0.8192,48.7559,1.0784,0.060844,0.759734,0.179422,256000,157731319,3887,59359,8,47,8,47,,
28250,99.733,95.774,6.45443,6.257812,0.196617,6.352905,6.363647,0.090782,585.1817,0.292258,0.80822,49.9425,0.931,0.055984,0.774098,0.169918,256000,149806511,3926,59608,8,47,8,47,,
28500,100.479,96.483,6.435889,6.259033,0.176856,6.335693,6.356201,0.079688,580.3798,0.318082,0.80703,37.3985,1.3976,0.055578,0.768859,0.175562,256000,148577236,4003,59916,9,47,9,47,,
28750,101.219,97.188,6.466698,6.288818,0.17788,6.368286,6.390381,0.076317,561.7687,0.301215,0.801,39.8611,0.6844,0.054566,0.766543,0.178891,256000,143812799,3796,60157,13,47,13,47,,
29000,101.979,97.913,6.485037,6.285034,0.200003,6.370972,6.382446,0.102591,582.8169,0.301062,0.808105,55.7322,1.1355,0.057332,0.765816,0.176852,256000,149201125,4016,59823,14,47,14,47,,
29250,102.749,98.646,6.502398,6.311523,0.190874,6.378174,6.393433,0.108965,594.5046,0.267527,0.813566,57.4438,1.0701,0.059172,0.75525,0.185578,256000,152193165,3927,59902,12,47,12,47,,
29500,103.558,99.409,6.550913,6.356445,0.194468,6.440918,6.462402,0.088511,610.0291,0.270367,0.818116,61.6241,1.5803,0.060465,0.758996,0.180539,256000,156167461,3988,60190,9,47,9,47,,
29750,104.319,100.138,6.534893,6.328979,0.205913,6.417236,6.432861,0.102032,556.7326,0.293176,0.799821,35.1568,0.7855,0.053875,0.762684,0.183441,256000,142523549,3900,59918,9,47,9,47,,
30000,105.037,100.822,6.512865,6.298706,0.214159,6.399414,6.407349,0.105517,545.7933,0.298332,0.794977,32.0636,0.6263,0.052234,0.771965,0.175801,256000,139723090,3931,59751,9,47,9,47,,
30250,105.757,101.508,6.51561,6.290527,0.225083,6.387329,6.394531,0.121079,541.3174,0.283949,0.794308,37.7,4.1488,0.051625,0.764219,0.184156,256000,138577255,3986,59740,12,47,12,47,,
30500,106.491,102.208,6.528477,6.283936,0.244541,6.384155,6.384644,0.143833,569.0092,0.276418,0.804245,36.6042,1.9611,0.054309,0.761594,0.184098,256000,145666352,3983,59585,11,47,11,47,,
30750,107.227,102.91,6.543024,6.303589,0.239435,6.416016,6.41272,0.130304,573.2642,0.27273,0.806616,29.1625,1.1909,0.055613,0.751359,0.193027,256000,146755647,3937,59879,8,47,8,47,,
31000,107.983,103.633,6.540762,6.286133,0.25463,6.412109,6.39978,0.140982,597.5974,0.284984,0.81741,34.0231,1.4761,0.059289,0.734477,0.206234,256000,152984931,3958,59686,7,47,7,47,,
31250,108.733,104.349,6.54687,6.314697,0.232173,6.427612,6.432007,0.114863,577.7549,0.306945,0.809155,34.4202,0.9759,0.05609,0.748742,0.195168,256000,147905249,4004,60059,6,47,6,47,,
31500,109.538,105.12,6.527617,6.321533,0.206084,6.433228,6.420776,0.106841,645.5994,0.321559,0.830253,39.2804,2.2618,0.064398,0.738543,0.197059,256000,165273437,3924,60103,7,47,7,47,,
31750,110.301,105.848,6.498846,6.300049,0.198798,6.394287,6.397949,0.100897,597.5773,0.290797,0.818159,34.5539,1.1847,0.05957,0.728758,0.211672,256000,152979776,4035,59755,9,47,9,47,,
32000,111.122,106.634,6.484162,6.299438,0.184723,6.380737,6.407959,0.076203,668.7564,0.276445,0.838161,45.2257,1.6138,0.067359,0.717574,0.215066,256000,171201651,4064,59694,11,47,11,47,,
32250,111.954,107.433,6.515937,6.343872,0.172065,6.431152,6.437988,0.077949,667.9752,0.291016,0.837723,43.6273,1.6634,0.067234,0.719363,0.213402,256000,171001655,3952,60031,8,48,8,48,,
32500,112.821,108.266,6.571323,6.419067,0.152256,6.498657,6.521851,0.049473,713.6541,0.264668,0.849306,51.4426,1.7553,0.072875,0.713441,0.213684,256000,182695447,3958,60536,6,48,6,48,,
