epoch,wall_s,sim_s,entropy_bits,comp_bits,high_order_entropy,brotli2_bits,zlib_bits,hoe_zlib,mean_steps,frac_copy_runs,frac_steps_in_loop,ops_per_run,frac_term_budget,frac_term_off_region,frac_term_unmatched,runs,steps,mutations,distinct_windows,n_persistent,A_t,n_persistent_naive,A_t_naive
0,0.025,0.0,7.996763,8.000488,-0.003725,8.000488,8.003174,-0.006411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,65536,0,0,0,0
50,0.335,0.286,7.994757,8.000488,-0.005731,8.000488,8.003174,-0.008417,1505.6463,0.0,0.930175,123.752,0.165684,0.604199,0.230117,51200,77089093,807,65536,0,0,0,0
100,0.686,0.612,7.991263,8.000488,-0.009226,8.000488,8.003174,-0.011911,1849.1206,0.0,0.945172,180.9791,0.208652,0.539473,0.251875,51200,94674974,799,65536,0,0,0,0
150,1.058,0.96,7.98774,8.000488,-0.012748,8.000488,8.003174,-0.015434,2008.1603,0.0,0.950257,200.9743,0.229219,0.508281,0.2625,51200,102817806,746,65536,0,0,0,0
200,1.447,1.325,7.985484,8.000488,-0.015005,8.000488,8.003174,-0.01769,2079.3398,0.0,0.952352,199.3098,0.238477,0.498574,0.262949,51200,106462198,798,65536,0,0,0,0
250,1.822,1.674,7.983406,8.000488,-0.017082,8.000488,8.003174,-0.019767,2002.3663,0.0,0.950485,186.2976,0.229395,0.500703,0.269902,51200,102521152,761,65536,0,0,0,0
300,2.196,2.024,7.981525,8.000488,-0.018964,8.000488,8.002808,-0.021283,2033.2719,0.0,0.951468,181.3569,0.234082,0.494238,0.27168,51200,104103519,762,65536,0,0,0,0
350,2.596,2.4,7.980307,8.000488,-0.020181,8.000488,8.002441,-0.022134,2072.9614,0.0,0.952039,176.9068,0.239355,0.501953,0.258691,51200,106135622,769,65536,0,0,0,0
400,2.983,2.762,7.979306,8.000488,-0.021182,8.000488,8.001831,-0.022525,2095.5593,0.0,0.952495,178.3945,0.240762,0.504336,0.254902,51200,107292637,765,65536,0,0,0,0
450,3.375,3.127,7.978535,8.000488,-0.021954,8.000488,8.001953,-0.023419,2105.082,0.0,0.952452,178.1671,0.241328,0.512402,0.24627,51200,107780200,804,65536,0,0,0,0
500,3.773,3.497,7.978539,8.000488,-0.02195,8.000488,8.002319,-0.023781,2083.2036,0.0,0.952055,175.4131,0.239492,0.512168,0.24834,51200,106660026,776,65536,0,0,0,0
550,4.167,3.866,7.978335,8.000488,-0.022153,8.000488,8.002441,-0.024106,2107.4072,0.0,0.952696,173.3172,0.242051,0.510371,0.247578,51200,107899249,773,65536,0,0,0,0
600,4.554,4.229,7.978808,8.000488,-0.02168,8.000488,8.002808,-0.024,2068.311,0.0,0.951629,176.1145,0.236133,0.514434,0.249434,51200,105897524,728,65536,0,0,0,0
650,4.939,4.588,7.97814,8.000488,-0.022348,8.000488,8.002686,-0.024545,2073.2281,0.0,0.951841,182.5067,0.23627,0.510312,0.253418,51200,106149281,789,65536,0,0,0,0
