epoch,wall_s,sim_s,entropy_bits,zlib_bits,high_order_entropy,mean_steps,frac_copy_runs,frac_term_budget,frac_term_off_region,frac_term_unmatched,runs,steps,mutations,distinct_windows,n_persistent,A_t
2420,6.682,3.111,7.820756,7.380981,0.439774,517.1382,0.533691,0.051172,0.649805,0.299023,10240,5295495,312,56421,43,188
2440,6.754,3.144,7.820775,7.372192,0.448582,507.7719,0.568359,0.049902,0.665527,0.28457,10240,5199584,355,56370,44,189
2460,6.825,3.177,7.820672,7.355835,0.464837,496.8478,0.585449,0.048438,0.676562,0.275,10240,5087721,295,56303,47,192
2480,6.897,3.21,7.816883,7.362305,0.454578,504.4618,0.617969,0.048828,0.687988,0.263184,10240,5165689,317,56351,49,194
2500,6.969,3.243,7.819019,7.347046,0.471973,508.9192,0.61543,0.049316,0.703223,0.247461,10240,5211333,324,56265,47,194
2520,7.042,3.276,7.820064,7.343628,0.476436,531.1761,0.609277,0.052441,0.70332,0.244238,10240,5439243,350,56258,47,196
2540,7.09,3.305,7.820082,7.338623,0.481459,521.448,0.607031,0.05127,0.700195,0.248535,10240,5339628,334,56254,51,198
2560,7.126,3.323,7.815163,7.331909,0.483253,526.4256,0.620215,0.051758,0.697559,0.250684,10240,5390598,323,56285,51,199
2580,7.162,3.34,7.812763,7.349609,0.463154,503.7875,0.612598,0.048926,0.695801,0.255273,10240,5158784,335,56390,49,199
2600,7.198,3.356,7.811162,7.344849,0.466314,484.1783,0.602344,0.046582,0.690234,0.263184,10240,4957986,276,56370,52,202
2620,7.234,3.373,7.817651,7.365967,0.451685,470.0099,0.59375,0.045312,0.679004,0.275684,10240,4812901,306,56498,52,205
2640,7.269,3.389,7.816182,7.36853,0.447651,459.713,0.599805,0.043848,0.680469,0.275684,10240,4707461,361,56506,52,207
2660,7.303,3.404,7.812756,7.364746,0.44801,447.3383,0.594043,0.042285,0.687793,0.269922,10240,4580744,303,56510,50,207
2680,7.355,3.421,7.809253,7.358643,0.45061,474.6444,0.60918,0.045605,0.692285,0.262109,10240,4860359,305,56509,52,208
2700,7.428,3.453,7.806076,7.338745,0.467331,484.7575,0.614355,0.046582,0.704492,0.248926,10240,4963917,309,56325,48,208
2720,7.501,3.491,7.798892,7.319092,0.4798,521.8791,0.618262,0.050684,0.70957,0.239746,10240,5344042,303,56219,49,208
2740,7.577,3.524,7.784987,7.296509,0.488478,512.5418,0.623828,0.049609,0.715918,0.234473,10240,5248428,320,56094,48,208
2760,7.65,3.557,7.776865,7.296021,0.480845,518.4449,0.627246,0.050488,0.712598,0.236914,10240,5308876,338,56154,51,208
2780,7.723,3.591,7.767094,7.282104,0.484989,554.0335,0.628711,0.054883,0.719336,0.225781,10240,5673303,295,56065,48,208
2800,7.812,3.629,7.758102,7.270996,0.487106,568.7962,0.614648,0.056641,0.721875,0.221484,10240,5824473,317,56049,47,209
2820,7.892,3.665,7.753381,7.267944,0.485437,589.2479,0.617188,0.058887,0.727539,0.213574,10240,6033898,370,56098,49,210
2840,7.967,3.7,7.755279,7.267456,0.487823,604.5153,0.622363,0.060645,0.726074,0.213281,10240,6190237,323,56063,45,211
2860,8.046,3.74,7.7528,7.244873,0.507927,628.2742,0.635059,0.063965,0.724805,0.21123,10240,6433528,318,55960,45,211
2880,8.126,3.779,7.75322,7.240356,0.512863,624.1658,0.651367,0.063281,0.727734,0.208984,10240,6391458,299,55957,41,211
2900,8.206,3.819,7.752784,7.214966,0.537819,651.5116,0.666797,0.066211,0.74082,0.192969,10240,6671479,305,55861,41,212
2920,8.281,3.859,7.744636,7.199707,0.544929,664.3133,0.668164,0.067773,0.737695,0.194531,10240,6802568,294,55761,41,212
2940,8.36,3.904,7.739316,7.181396,0.55792,678.2647,0.668066,0.069727,0.746582,0.183691,10240,6945431,323,55711,41,215
2960,8.444,3.953,7.729094,7.189209,0.539885,706.2842,0.672266,0.07334,0.744922,0.181738,10240,7232350,312,55830,40,216
2980,8.521,3.994,7.71981,7.184082,0.535727,698.7807,0.691309,0.07207,0.759473,0.168457,10240,7155514,306,55923,42,219
3000,8.605,4.036,7.713154,7.161133,0.552021,703.2115,0.720508,0.072461,0.763672,0.163867,10240,7200886,298,55785,40,219
3020,8.686,4.077,7.704001,7.128662,0.575338,739.7566,0.721191,0.076465,0.770898,0.152637,10240,7575108,309,55658,43,222
3040,8.767,4.119,7.696645,7.125366,0.571279,731.4095,0.723145,0.075586,0.781348,0.143066,10240,7489633,357,55639,42,222
3060,8.847,4.16,7.691427,7.120239,0.571188,704.2048,0.716504,0.072363,0.797559,0.130078,10240,7211057,314,55591,42,222
3080,8.934,4.207,7.686088,7.125732,0.560356,737.8464,0.727539,0.076172,0.804004,0.119824,10240,7555547,319,55731,43,222
3100,9.02,4.254,7.69074,7.116821,0.573918,775.446,0.727051,0.080957,0.798242,0.120801,10240,7940567,301,55681,45,224
3120,9.106,4.301,7.685503,7.117798,0.567705,789.6461,0.727637,0.082715,0.805176,0.112109,10240,8085976,294,55724,45,224
3140,9.189,4.348,7.679678,7.133789,0.545889,799.9645,0.726855,0.08418,0.80332,0.1125,10240,8191636,307,55863,45,225
3160,9.275,4.395,7.672873,7.142456,0.530417,798.2627,0.724316,0.083691,0.800391,0.115918,10240,8174210,305,56022,46,226
3180,9.362,4.442,7.664342,7.157593,0.506749,763.8376,0.742383,0.079004,0.808496,0.1125,10240,7821697,297,56196,46,227
3200,9.45,4.49,7.654967,7.15625,0.498717,792.4851,0.741992,0.082617,0.816602,0.100781,10240,8115047,295,56286,49,230
3220,9.539,4.539,7.653729,7.177124,0.476605,797.4621,0.745215,0.083594,0.823633,0.092773,10240,8166012,326,56451,48,230
3240,9.627,4.589,7.652388,7.186768,0.46562,791.8277,0.734863,0.082812,0.825391,0.091797,10240,8108316,326,56482,48,230
3260,9.714,4.636,7.651806,7.197266,0.454541,802.3174,0.733105,0.08418,0.81543,0.100391,10240,8215730,310,56544,48,230
3280,9.801,4.684,7.652667,7.205322,0.447345,799.8113,0.72959,0.083887,0.803613,0.1125,10240,8190068,329,56542,46,231
3300,9.885,4.732,7.654454,7.207642,0.446812,841.3099,0.727441,0.089258,0.80332,0.107422,10240,8615013,279,56517,44,231
3320,9.972,4.78,7.65777,7.209595,0.448175,826.8787,0.732617,0.087305,0.810352,0.102344,10240,8467238,347,56505,44,232
3340,10.06,4.828,7.656138,7.220093,0.436045,830.2589,0.747363,0.0875,0.8125,0.1,10240,8501851,329,56620,40,232
3360,10.148,4.877,7.65427,7.215942,0.438327,840.1485,0.754883,0.088574,0.810254,0.101172,10240,8603121,347,56525,40,232
3380,10.192,4.901,7.647761,7.185425,0.462336,868.8812,0.744727,0.092383,0.802539,0.105078,10240,8897343,310,56378,37,233
3400,10.235,4.926,7.64076,7.183594,0.457166,842.007,0.760059,0.088477,0.811426,0.100098,10240,8622152,338,56421,34,234
3420,10.279,4.95,7.644238,7.171875,0.472363,860.9985,0.765332,0.091113,0.806934,0.101953,10240,8816625,325,56374,37,237
3440,10.324,4.975,7.642067,7.180664,0.461403,863.0084,0.750293,0.091895,0.800293,0.107812,10240,8837206,338,56456,38,237
3460,10.368,5.0,7.647499,7.205322,0.442177,864.7803,0.760645,0.09209,0.798926,0.108984,10240,8855350,345,56604,47,244
3480,10.42,5.024,7.650298,7.200806,0.449492,845.0243,0.757812,0.089648,0.795215,0.115137,10240,8653049,328,56543,45,245
3500,10.508,5.072,7.644739,7.2052,0.439539,835.0042,0.751758,0.088086,0.802441,0.109473,10240,8550443,326,56543,46,245
3520,10.596,5.126,7.642887,7.210449,0.432438,847.0252,0.752441,0.089941,0.80166,0.108398,10240,8673538,305,56595,44,245
3540,10.674,5.175,7.635711,7.205688,0.430022,839.5854,0.733301,0.088867,0.792773,0.118359,10240,8597354,302,56527,42,246
3560,10.718,5.2,7.633005,7.197876,0.435129,858.3363,0.736133,0.091113,0.785352,0.123535,10240,8789364,287,56518,44,247
3580,10.762,5.224,7.637548,7.199097,0.438451,820.5105,0.735938,0.086426,0.790137,0.123438,10240,8402028,318,56587,44,247
3600,10.827,5.27,7.640623,7.202759,0.437865,854.185,0.742578,0.090527,0.78252,0.126953,10240,8746854,313,56659,44,248
3620,10.875,5.297,7.63866,7.20752,0.431141,894.4306,0.750977,0.095215,0.77998,0.124805,10240,9158969,314,56732,40,248
3640,10.929,5.332,7.646383,7.206665,0.439718,882.7592,0.754688,0.093848,0.786523,0.119629,10240,9039454,300,56724,44,248
3660,10.974,5.357,7.637494,7.21228,0.425214,846.4932,0.761523,0.089062,0.794238,0.116699,10240,8668090,334,56800,43,248
3680,11.024,5.382,7.630612,7.20459,0.426022,817.749,0.765723,0.085742,0.800977,0.113281,10240,8373750,303,56710,42,248
3700,11.071,5.405,7.630326,7.213867,0.416458,802.0212,0.751758,0.083984,0.802637,0.113379,10240,8212697,313,56850,40,248
3720,11.159,5.453,7.622955,7.212036,0.410919,793.1481,0.752734,0.08252,0.794922,0.122559,10240,8121837,322,56891,44,252
3740,11.265,5.506,7.626383,7.223145,0.403239,832.2032,0.743652,0.087402,0.789551,0.123047,10240,8521761,295,56883,42,252
3760,11.35,5.551,7.636047,7.234741,0.401306,853.7714,0.744922,0.090332,0.789551,0.120117,10240,8742619,316,56914,43,252
3780,11.443,5.6,7.63778,7.239502,0.398278,856.7682,0.748145,0.090137,0.787598,0.122266,10240,8773306,330,56897,40,252
3800,11.524,5.649,7.637034,7.251465,0.38557,861.6999,0.73877,0.091016,0.783594,0.125391,10240,8823807,335,56917,40,253
3820,11.569,5.674,7.639487,7.247803,0.391684,852.6001,0.733887,0.090234,0.784375,0.125391,10240,8730625,290,56907,41,253
3840,11.613,5.7,7.643565,7.256104,0.387462,897.1016,0.738086,0.095996,0.78457,0.119434,10240,9186320,315,56956,41,253
3860,11.658,5.725,7.64771,7.263184,0.384526,878.4522,0.739941,0.093848,0.783691,0.122461,10240,8995351,306,57057,40,253
3880,11.702,5.75,7.64085,7.222046,0.418804,865.8603,0.752148,0.092188,0.787598,0.120215,10240,8866409,300,56734,38,254
3900,11.746,5.775,7.636017,7.223755,0.412262,855.9602,0.769336,0.091016,0.796094,0.112891,10240,8765032,310,56732,38,255
3920,11.79,5.799,7.638488,7.24707,0.391417,843.4998,0.773047,0.089551,0.792773,0.117676,10240,8637438,330,56852,36,255
3940,11.879,5.848,7.628581,7.238281,0.3903,862.1972,0.770117,0.091895,0.790527,0.117578,10240,8828899,311,56785,36,255
3960,11.96,5.897,7.633865,7.230835,0.40303,857.6112,0.777734,0.091113,0.801172,0.107715,10240,8781939,287,56646,40,258
3980,12.004,5.922,7.632014,7.224976,0.407038,840.6408,0.77998,0.089062,0.811621,0.099316,10240,8608162,309,56649,39,258
4000,12.053,5.947,7.639923,7.243042,0.396881,842.3821,0.774609,0.089062,0.807324,0.103613,10240,8625993,310,56731,36,258
4020,12.098,5.972,7.642476,7.230469,0.412007,867.0822,0.787891,0.09209,0.813086,0.094824,10240,8878922,301,56647,38,258
4040,12.144,5.997,7.637265,7.227173,0.410092,844.8263,0.787109,0.089258,0.818262,0.09248,10240,8651021,318,56597,43,259
