epoch,wall_s,sim_s,entropy_bits,comp_bits,high_order_entropy,brotli2_bits,zlib_bits,hoe_zlib,mean_steps,frac_copy_runs,frac_steps_in_loop,ops_per_run,copies_per_run,frac_term_budget,frac_term_off_region,frac_term_unmatched,runs,steps,mutations,distinct_windows,n_persistent,A_t,n_persistent_naive,A_t_naive,distinct_tapes,distinct_labels
2500,10.302,9.993,7.444535,6.859009,0.585526,7.263428,7.127808,0.316727,692.9844,0.382566,0.85199,112.5918,3.9178,0.071621,0.669121,0.259258,256000,177404004,3920,62803,4,6,4,6,,
2750,11.22,10.879,7.355517,6.798584,0.556933,7.168335,7.051392,0.304125,704.3884,0.353543,0.852386,109.1842,8.4351,0.072891,0.688449,0.23866,256000,180323425,4007,62383,3,6,3,6,,
3000,12.184,11.813,7.321791,6.85083,0.47096,7.187988,7.087891,0.2339,776.3476,0.326672,0.86613,105.5247,8.5965,0.081547,0.68325,0.235203,256000,198744990,3956,62570,3,6,3,6,,
3250,13.124,12.723,7.308015,6.876221,0.431794,7.17688,7.081055,0.22696,753.9395,0.308574,0.862177,112.0442,3.1188,0.078777,0.683465,0.237758,256000,193008523,3932,62386,3,6,3,6,,
3500,14.085,13.654,7.270567,6.863525,0.407042,7.158447,7.083984,0.186583,772.0625,0.292137,0.864975,112.7097,3.8509,0.081008,0.681039,0.237953,256000,197647995,3922,62296,5,8,5,8,,
3750,15.04,14.578,7.23798,6.819702,0.418278,7.112305,7.036499,0.201481,763.2567,0.302668,0.862497,108.7032,2.5914,0.079363,0.696379,0.224258,256000,195393706,3910,62064,7,10,7,10,,
4000,16.094,15.601,7.171631,6.730835,0.440796,7.005981,6.927002,0.244629,887.47,0.309406,0.882992,115.9187,3.2316,0.094797,0.679367,0.225836,256000,227192316,3976,61528,7,10,7,10,,
4250,17.103,16.578,7.177171,6.756226,0.420945,7.013306,6.934448,0.242723,834.7674,0.304941,0.8755,104.8055,3.0977,0.088629,0.678473,0.232898,256000,213700449,3868,61427,7,10,7,10,,
4500,18.064,17.508,7.15949,6.777222,0.382269,7.029663,6.950806,0.208685,773.4585,0.328836,0.866111,95.8612,2.4749,0.08066,0.674281,0.245059,256000,198005369,3896,61888,7,10,7,10,,
4750,18.986,18.398,7.121463,6.739014,0.382449,6.984497,6.916748,0.204715,706.833,0.321445,0.853511,71.578,2.1145,0.07268,0.678598,0.248723,256000,180949243,3824,61602,7,10,7,10,,
5000,19.893,19.272,7.071068,6.71106,0.360008,6.941406,6.886719,0.184349,752.6094,0.308008,0.861969,76.3612,1.8513,0.07866,0.68325,0.23809,256000,192668003,4035,61641,8,11,8,11,,
5250,20.836,20.182,7.018299,6.687622,0.330677,6.899048,6.850098,0.168202,783.1856,0.304941,0.868865,80.7014,1.7851,0.082398,0.667715,0.249887,256000,200495506,3943,61360,8,11,8,11,,
5500,21.838,21.149,6.950682,6.623779,0.326903,6.829346,6.778076,0.172606,773.9958,0.292543,0.868378,108.5099,3.1547,0.082062,0.656348,0.26159,256000,198142917,3956,61107,8,11,8,11,,
5750,22.729,22.006,6.887118,6.549927,0.337191,6.749023,6.703735,0.183383,702.9703,0.316441,0.853892,89.0246,5.4763,0.072516,0.663797,0.263688,256000,179960391,3897,61046,7,11,7,11,,
6000,23.678,22.912,6.852973,6.50769,0.345282,6.687622,6.65564,0.197333,754.6786,0.293406,0.863607,68.932,3.1094,0.078,0.663547,0.258453,256000,193197717,4003,60661,5,11,5,11,,
6250,24.617,23.815,6.801876,6.373779,0.428096,6.539795,6.493774,0.308101,725.3415,0.296578,0.856635,78.8945,2.9772,0.075543,0.681762,0.242695,256000,185687426,3954,59439,5,11,5,11,,
6500,25.588,24.751,6.753104,6.278442,0.474662,6.487549,6.417847,0.335258,798.8674,0.326957,0.868929,140.5715,3.374,0.084363,0.684973,0.230664,256000,204510042,3952,59443,5,11,5,11,,
6750,26.581,25.709,6.708597,6.300781,0.407815,6.50354,6.43811,0.270486,768.5066,0.326707,0.863098,111.6546,2.2628,0.079766,0.690707,0.229527,256000,196737694,3875,59546,6,12,6,12,,
7000,27.474,26.567,6.633693,6.264526,0.369166,6.434814,6.388428,0.245265,702.2896,0.314246,0.849342,103.5192,2.2921,0.072207,0.700133,0.22766,256000,179786138,3972,59083,5,12,5,12,,
7250,28.394,27.451,6.605293,6.245605,0.359688,6.421509,6.376343,0.22895,738.5485,0.29868,0.856985,120.3953,1.7041,0.076805,0.697812,0.225383,256000,189068422,3974,59041,12,16,12,16,,
7500,29.254,28.275,6.613484,6.269165,0.344319,6.416748,6.394043,0.219441,661.0645,0.305637,0.838765,115.8563,2.5589,0.067234,0.72143,0.211336,256000,169232524,3976,59043,16,20,16,20,,
7750,30.095,29.08,6.685203,6.368164,0.317039,6.516724,6.497803,0.1874,586.9443,0.306113,0.81746,89.3455,2.9474,0.05832,0.732312,0.209367,256000,150257742,3996,59759,17,22,17,22,,
8000,30.953,29.905,6.729494,6.45813,0.271364,6.591064,6.585571,0.143923,642.624,0.317371,0.835045,90.1533,1.6101,0.065305,0.714656,0.220039,256000,164511746,3997,60585,12,23,12,23,,
8250,31.858,30.776,6.735567,6.451416,0.284151,6.588867,6.576904,0.158663,684.529,0.30657,0.846893,63.3995,1.4964,0.069207,0.699453,0.23134,256000,175239434,3992,60490,12,24,12,24,,
8500,32.732,31.615,6.735736,6.429321,0.306415,6.586792,6.58374,0.151996,647.5583,0.302035,0.836199,61.7422,1.5232,0.06384,0.718113,0.218047,256000,165774914,3956,60541,10,25,10,25,,
8750,33.613,32.461,6.707234,6.40332,0.303913,6.554565,6.560059,0.147175,642.9323,0.315008,0.833714,55.6999,0.9276,0.064164,0.729215,0.206621,256000,164590671,3900,60751,10,27,10,27,,
9000,34.446,33.261,6.675865,6.380859,0.295006,6.5177,6.528809,0.147056,656.9006,0.318895,0.836834,58.9315,1.2129,0.065809,0.73227,0.201922,256000,168166544,4006,60535,10,28,10,28,,
9250,35.336,34.116,6.657043,6.335449,0.321594,6.476685,6.471313,0.18573,729.9502,0.314422,0.855276,84.1977,2.6034,0.075176,0.710785,0.214039,256000,186867257,3999,60150,8,28,8,28,,
9500,36.226,34.971,6.615546,6.343018,0.272528,6.486206,6.488892,0.126654,714.1809,0.317625,0.849577,78.9015,2.66,0.072762,0.734332,0.192906,256000,182830298,3872,60662,7,28,7,28,,
9750,37.134,35.844,6.594778,6.299316,0.295462,6.451782,6.447632,0.147146,752.4667,0.319289,0.85781,97.8697,2.4888,0.077004,0.721117,0.201879,256000,192631487,4010,60547,8,29,8,29,,
10000,38.071,36.745,6.516884,6.227417,0.289467,6.356445,6.35791,0.158974,738.0897,0.297945,0.855635,98.8101,1.5089,0.075652,0.71723,0.207117,256000,188950971,4024,59795,7,29,7,29,,
10250,38.943,37.58,6.48166,6.244873,0.236787,6.348145,6.364014,0.117646,722.2013,0.290426,0.850466,84.9743,1.8589,0.072766,0.729957,0.197277,256000,184883544,3953,59912,7,29,7,29,,
10500,39.822,38.422,6.46578,6.251831,0.213949,6.35791,6.360962,0.104818,739.5109,0.284926,0.854811,88.7257,2.7336,0.074836,0.722574,0.20259,256000,189314795,4027,60035,10,30,10,30,,
10750,40.785,39.347,6.425725,6.187622,0.238103,6.297119,6.298828,0.126897,791.3498,0.276074,0.864803,96.7964,1.1208,0.081371,0.710551,0.208078,256000,202585542,3900,59410,10,30,10,30,,
11000,41.669,40.193,6.384117,6.168091,0.216026,6.266479,6.272583,0.111534,724.5006,0.280977,0.850951,83.4145,0.9153,0.073367,0.718215,0.208418,256000,185472162,3938,58901,8,30,8,30,,
11250,42.494,40.976,6.395168,6.155029,0.240139,6.238647,6.245972,0.149196,634.907,0.284309,0.826905,76.5942,1.47,0.061488,0.751613,0.186898,256000,162536204,3890,58321,13,32,13,32,,
11500,43.373,41.812,6.440145,6.182129,0.258016,6.278076,6.280762,0.159383,620.8013,0.319754,0.822153,89.3995,5.9682,0.060422,0.760469,0.179109,256000,158925137,3994,58476,21,35,21,35,,
11750,44.22,42.62,6.452994,6.232422,0.220572,6.323364,6.327026,0.125967,665.1949,0.316707,0.833473,82.4857,2.436,0.066141,0.757305,0.176555,256000,170289898,3848,59030,20,36,20,36,,
12000,45.011,43.373,6.46368,6.249023,0.214657,6.33374,6.342529,0.121151,603.213,0.304586,0.816916,73.4884,2.1926,0.058895,0.756,0.185105,256000,154422534,3880,59047,20,37,20,37,,
12250,45.793,44.116,6.453616,6.252441,0.201174,6.340454,6.347656,0.10596,590.0372,0.314211,0.812776,79.9187,3.7388,0.057949,0.757633,0.184418,256000,151049535,3817,59205,16,37,16,37,,
12500,46.612,44.898,6.446738,6.221191,0.225547,6.306885,6.317993,0.128745,638.5378,0.300824,0.824918,89.995,2.5266,0.064348,0.770324,0.165328,256000,163465671,3922,59031,15,37,15,37,,
12750,47.56,45.807,6.421261,6.195923,0.225338,6.279053,6.297485,0.123776,702.3768,0.28907,0.841907,108.188,1.1699,0.07107,0.753434,0.175496,256000,179808460,4095,59031,14,37,14,37,,
13000,48.454,46.665,6.492079,6.250122,0.241957,6.345093,6.351318,0.140761,710.8906,0.28375,0.847174,114.852,1.2876,0.072754,0.729738,0.197508,256000,181987994,3901,59684,11,37,11,37,,
13250,49.346,47.521,6.517054,6.2854,0.231654,6.390747,6.388184,0.128871,722.921,0.279027,0.85098,121.6933,2.6766,0.07466,0.720109,0.20523,256000,185067773,3930,59681,11,37,11,37,,
13500,50.234,48.374,6.550426,6.319092,0.231334,6.436401,6.44165,0.108776,715.6072,0.273668,0.849777,114.6357,2.8276,0.072961,0.719758,0.207281,256000,183195453,3846,60243,12,37,12,37,,
13750,51.103,49.208,6.595551,6.393311,0.202241,6.489014,6.503906,0.091645,694.4363,0.274051,0.842892,95.88,2.1297,0.070379,0.738469,0.191152,256000,177775704,3864,60531,10,37,10,37,,
14000,52.049,50.12,6.577655,6.386353,0.191303,6.474731,6.478394,0.099262,736.8763,0.273426,0.853062,111.7123,1.9803,0.076254,0.73432,0.189426,256000,188640331,3964,60238,10,37,10,37,,
14250,52.948,50.982,6.600617,6.40918,0.191437,6.506714,6.513184,0.087433,711.8883,0.278625,0.848469,109.9886,1.5883,0.073328,0.72884,0.197832,256000,182243394,3885,60380,11,37,11,37,,
14500,53.827,51.814,6.631382,6.443237,0.188144,6.53894,6.550781,0.0806,661.2502,0.284391,0.835962,93.2769,2.7656,0.066953,0.736305,0.196742,256000,169280054,3964,60664,10,38,10,38,,
14750,54.689,52.642,6.627079,6.438232,0.188847,6.530884,6.530273,0.096806,637.4935,0.290961,0.829492,89.031,1.8779,0.064293,0.742004,0.193703,256000,163198333,3900,60726,7,38,7,38,,
15000,55.506,53.41,6.598368,6.433594,0.164774,6.508667,6.511719,0.086649,613.5321,0.307977,0.820063,83.6124,2.0658,0.061262,0.765621,0.173117,256000,157064222,3911,60567,7,38,7,38,,
15250,56.293,54.161,6.576587,6.42334,0.153247,6.506836,6.506714,0.069873,598.2477,0.301734,0.814686,93.8323,1.3825,0.058801,0.772574,0.168625,256000,153151407,3859,60458,8,38,8,38,,
15500,57.109,54.941,6.559543,6.392822,0.16672,6.481689,6.484497,0.075045,646.7538,0.284887,0.828829,99.3702,0.7818,0.064664,0.761785,0.173551,256000,165568971,3960,60213,8,38,8,38,,
15750,57.917,55.714,6.565234,6.406494,0.15874,6.485718,6.493164,0.07207,646.2973,0.289777,0.82901,84.7538,0.9873,0.064895,0.757438,0.177668,256000,165452114,3954,60243,11,38,11,38,,
16000,58.698,56.459,6.533739,6.375366,0.158372,6.453003,6.460083,0.073656,599.2695,0.277906,0.815944,80.1552,0.9315,0.058992,0.755879,0.185129,256000,153412990,3921,60157,16,38,16,38,,
16250,59.437,57.163,6.545419,6.389771,0.155649,6.459717,6.47229,0.073129,535.5044,0.260055,0.79386,72.5359,0.712,0.051164,0.766465,0.182371,256000,137089117,3907,60148,9,38,9,38,,
16500,60.154,57.845,6.548321,6.371704,0.176617,6.447876,6.449707,0.098614,495.5712,0.259297,0.778559,74.2011,0.4746,0.046695,0.75184,0.201465,256000,126866230,3942,60135,11,39,11,39,,
16750,60.856,58.511,6.555316,6.360962,0.194354,6.449585,6.455566,0.09975,485.7579,0.253602,0.773877,57.2415,0.9936,0.04568,0.749738,0.204582,256000,124354015,3952,60030,10,39,10,39,,
17000,61.601,59.221,6.512394,6.323975,0.18842,6.399414,6.407837,0.104557,542.4056,0.247246,0.797985,60.7908,1.5646,0.052457,0.746457,0.201086,256000,138855835,3939,59392,12,39,12,39,,
17250,62.36,59.945,6.544761,6.369141,0.175621,6.44397,6.455444,0.089317,586.882,0.245703,0.814159,55.2796,1.2179,0.057258,0.738816,0.203926,256000,150241796,3961,59884,10,39,10,39,,
17500,63.178,60.728,6.537771,6.348511,0.189261,6.415771,6.430664,0.107107,671.7458,0.259898,0.836183,54.3298,1.1743,0.068406,0.746492,0.185102,256000,171966917,4011,59558,15,40,15,40,,
17750,64.002,61.515,6.496596,6.323364,0.173231,6.389404,6.404419,0.092177,675.5717,0.277465,0.837262,46.618,1.0987,0.068746,0.740082,0.191172,256000,172946356,3862,59385,12,40,12,40,,
18000,64.846,62.323,6.488941,6.315552,0.173389,6.377686,6.399902,0.089038,718.4294,0.260652,0.847421,51.3436,1.3683,0.072383,0.737297,0.19032,256000,183917921,3900,59359,10,40,10,40,,
18250,65.764,63.203,6.491242,6.324829,0.166413,6.383545,6.404907,0.086335,749.0026,0.23316,0.854916,49.2969,0.6093,0.076664,0.728926,0.19441,256000,191744671,3839,59450,10,40,10,40,,
18500,66.657,64.061,6.482268,6.294189,0.188079,6.36377,6.378052,0.104217,790.9596,0.236934,0.862161,59.5747,1.1788,0.081508,0.727645,0.190848,256000,202485665,3835,59359,9,40,9,40,,
18750,67.542,64.909,6.504655,6.327148,0.177506,6.39209,6.407104,0.09755,702.1572,0.234047,0.843831,46.3175,0.6604,0.070289,0.738586,0.191125,256000,179752256,3976,59403,8,40,8,40,,
19000,68.321,65.654,6.562858,6.384644,0.178214,6.468506,6.47229,0.090568,605.8306,0.254781,0.81908,33.8087,0.9769,0.058547,0.738734,0.202719,256000,155092632,3923,59858,11,41,11,41,,
19250,69.182,66.479,6.590414,6.445312,0.145102,6.512939,6.528564,0.06185,708.5796,0.250695,0.845643,57.8412,2.1544,0.071766,0.735477,0.192758,256000,181396383,3968,60418,9,42,9,42,,
19500,70.03,67.292,6.581361,6.405151,0.176209,6.479492,6.489502,0.091859,683.1252,0.268375,0.839141,59.5343,1.4352,0.068348,0.749258,0.182395,256000,174880046,3989,60056,7,42,7,42,,
19750,70.865,68.09,6.538629,6.344971,0.193658,6.428223,6.426392,0.112237,659.4742,0.277383,0.833313,84.8614,1.5321,0.066633,0.754953,0.178414,256000,168825396,3913,59445,9,42,9,42,,
20000,71.735,68.925,6.54181,6.380737,0.161073,6.453979,6.462036,0.079774,687.1272,0.275238,0.838865,65.0639,1.1129,0.069875,0.761496,0.168629,256000,175904566,3923,59871,10,42,10,42,,
20250,72.625,69.779,6.576297,6.402954,0.173343,6.489746,6.501099,0.075198,719.7114,0.273211,0.847816,73.4425,0.9232,0.073801,0.742117,0.184082,256000,184246120,3893,60270,14,42,14,42,,
20500,73.568,70.673,6.58127,6.404785,0.176485,6.486206,6.491455,0.089815,710.256,0.259719,0.844723,77.2335,0.9249,0.070977,0.750406,0.178617,256000,181825541,3982,60117,15,42,15,42,,
20750,74.435,71.504,6.571706,6.395752,0.175954,6.463135,6.488281,0.083424,698.1147,0.264637,0.842049,69.7521,1.3401,0.070062,0.746195,0.183742,256000,178717353,3864,60298,12,42,12,42,,
21000,75.246,72.279,6.577012,6.395874,0.181138,6.473389,6.488403,0.088608,622.3752,0.277395,0.822574,55.5356,1.2246,0.059961,0.75082,0.189219,256000,159328044,3948,60211,9,42,9,42,,
21250,76.059,73.043,6.581418,6.409912,0.171506,6.497681,6.506836,0.074582,589.8147,0.276691,0.814062,74.5974,0.7951,0.056438,0.742793,0.20077,256000,150992552,3947,60297,9,42,9,42,,
21500,76.861,73.81,6.588713,6.422485,0.166228,6.496704,6.515015,0.073698,620.814,0.255863,0.82287,61.4086,1.5358,0.060629,0.747617,0.191754,256000,158928391,3963,60479,11,43,11,43,,
21750,77.646,74.56,6.631139,6.479614,0.151525,6.55835,6.562378,0.068761,627.1896,0.253652,0.824911,38.8956,2.5375,0.061301,0.745324,0.193375,256000,160560530,3871,60925,11,43,11,43,,
22000,78.434,75.314,6.679959,6.52002,0.159939,6.594238,6.613525,0.066433,632.2556,0.27427,0.826069,37.7518,0.9052,0.063187,0.748543,0.18827,256000,161857437,3860,61290,15,43,15,43,,
22250,79.22,76.066,6.686697,6.491699,0.194997,6.579468,6.579102,0.107595,617.1161,0.277355,0.821953,36.7081,0.8016,0.060359,0.745852,0.193789,256000,157981733,3957,60906,15,43,15,43,,
22500,80.019,76.831,6.677628,6.496216,0.181412,6.587891,6.582397,0.095231,596.1162,0.276117,0.816104,34.1496,1.1036,0.056598,0.7425,0.200902,256000,152605752,3896,61179,17,43,17,43,,
22750,80.815,77.594,6.690095,6.484009,0.206086,6.580444,6.575195,0.114899,621.6356,0.276418,0.823016,42.2193,2.6591,0.059953,0.745262,0.194785,256000,159138717,3932,60955,16,43,16,43,,
23000,81.621,78.366,6.714223,6.488892,0.225332,6.577148,6.578613,0.13561,633.8108,0.266438,0.827022,51.9751,2.8526,0.06107,0.737559,0.201371,256000,162255574,3918,60597,10,44,10,44,,
23250,82.373,79.085,6.717762,6.501099,0.216664,6.591431,6.598022,0.11974,563.9949,0.283504,0.803682,43.5133,1.1135,0.051801,0.755086,0.193113,256000,144382704,3931,60781,10,45,10,45,,
23500,83.197,79.875,6.676105,6.476685,0.199421,6.57312,6.572144,0.103962,655.8007,0.298395,0.831512,59.01,1.0026,0.063848,0.747258,0.188895,256000,167884972,3870,60782,11,45,11,45,,
23750,84.05,80.695,6.639043,6.444824,0.194219,6.534424,6.537231,0.101812,693.6963,0.298184,0.840143,74.3495,0.8658,0.067047,0.74825,0.184703,256000,177586265,4015,60685,10,45,10,45,,
24000,84.891,81.501,6.588142,6.362061,0.226082,6.456909,6.457764,0.130379,672.2873,0.283141,0.835448,75.0891,0.5673,0.063703,0.738738,0.197559,256000,172105539,3837,60083,7,45,7,45,,
24250,85.708,82.283,6.560623,6.313843,0.24678,6.408447,6.417236,0.143387,645.4604,0.296148,0.829217,77.0842,0.842,0.061934,0.737809,0.200258,256000,165237864,3884,59458,7,45,7,45,,
24500,86.535,83.075,6.544072,6.27417,0.269902,6.370972,6.36853,0.175542,652.4308,0.279742,0.830984,58.5182,1.7817,0.063594,0.744324,0.192082,256000,167022279,3892,59074,6,45,6,45,,
24750,87.367,83.871,6.554258,6.294312,0.259947,6.395386,6.395386,0.158873,656.6227,0.259977,0.832454,67.7184,1.3422,0.064066,0.738215,0.197719,256000,168095416,3804,59208,6,45,6,45,,
25000,88.224,84.692,6.521669,6.28064,0.24103,6.368408,6.372314,0.149355,681.0418,0.257844,0.838747,58.8798,1.0392,0.067707,0.737098,0.195195,256000,174346692,3888,58905,6,45,6,45,,
25250,89.014,85.445,6.546752,6.339111,0.20764,6.419556,6.432617,0.114135,608.6847,0.26093,0.81835,54.7769,3.1589,0.058348,0.753012,0.188641,256000,155823279,3866,59700,5,45,5,45,,
25500,89.779,86.171,6.615018,6.409302,0.205716,6.515625,6.516235,0.098782,586.2862,0.25634,0.810347,45.6754,1.3181,0.056582,0.760566,0.182852,256000,150089268,3850,60351,6,45,6,45,,
25750,90.542,86.901,6.666269,6.461304,0.204965,6.549805,6.551147,0.115121,589.7614,0.26382,0.810494,40.3919,4.9592,0.057086,0.768488,0.174426,256000,150978910,3905,60271,7,45,7,45,,
26000,91.327,87.652,6.704203,6.552124,0.152079,6.618896,6.630493,0.07371,596.2581,0.254711,0.814063,42.2061,3.4198,0.05752,0.75709,0.185391,256000,152642078,3946,60890,7,45,7,45,,
26250,92.085,88.378,6.744747,6.597168,0.147579,6.672119,6.683105,0.061641,580.7213,0.259039,0.810435,39.4474,1.2362,0.05548,0.748855,0.195664,256000,148664665,3917,61183,6,45,6,45,,
26500,92.897,89.157,6.740635,6.571655,0.16898,6.652344,6.654297,0.086339,659.2391,0.256391,0.833806,48.6154,0.5835,0.065664,0.736758,0.197578,256000,168765217,3990,60800,6,45,6,45,,
26750,93.75,89.971,6.748078,6.580078,0.168,6.652588,6.652466,0.095612,642.7903,0.254457,0.828901,65.1419,0.8465,0.062984,0.741203,0.195812,256000,164554310,3967,60613,6,45,6,45,,
27000,94.552,90.739,6.74167,6.572998,0.168672,6.651367,6.65271,0.08896,581.8578,0.259027,0.811315,75.4996,0.8896,0.056418,0.746227,0.197355,256000,148955587,4006,60762,6,45,6,45,,
27250,95.326,91.48,6.710309,6.535278,0.175031,6.620117,6.628784,0.081525,584.5944,0.273031,0.811232,88.8529,2.7831,0.056457,0.754059,0.189484,256000,149656170,3837,61035,6,45,6,45,,
27500,96.066,92.18,6.669438,6.456177,0.213262,6.561279,6.546265,0.123174,533.8074,0.251695,0.794313,76.5813,0.9515,0.050184,0.750973,0.198844,256000,136654686,3883,60260,6,45,6,45,,
27750,96.83,92.908,6.672121,6.44104,0.231081,6.539673,6.536133,0.135988,581.5556,0.263352,0.81087,66.1866,1.2943,0.055625,0.747449,0.196926,256000,148878232,3817,60007,7,46,7,46,,
28000,97.58,93.624,6.612833,6.411865,0.200968,6.505005,6.505127,0.107706,541.6567,0.281551,0.795345,68.8086,2.1349,0.050887,0.75716,0.191953,256000,138664120,3805,60263,8,46,8,46,,
28250,98.3,94.309,6.641765,6.467773,0.173992,6.563599,6.566284,0.075481,532.7377,0.272852,0.792176,54.955,1.4577,0.050289,0.757641,0.19207,256000,136380841,4022,60613,8,46,8,46,,
28500,99.043,95.018,6.671588,6.484741,0.186847,6.590698,6.595581,0.076007,562.7921,0.280695,0.803337,53.6719,1.2307,0.053352,0.754301,0.192348,256000,144074771,3969,61171,6,46,6,46,,
28750,99.78,95.72,6.638983,6.450684,0.1883,6.543945,6.543579,0.095404,563.9067,0.301926,0.804182,31.1684,1.6042,0.054238,0.752586,0.193176,256000,144360114,3867,60997,6,46,6,46,,
29000,100.553,96.459,6.599427,6.366577,0.23285,6.473145,6.47229,0.127137,597.6793,0.29827,0.814707,46.3244,3.4603,0.058516,0.756473,0.185012,256000,153005888,3937,60547,6,46,6,46,,
29250,101.313,97.184,6.545787,6.315308,0.23048,6.404175,6.404053,0.141734,574.933,0.291824,0.806934,47.7338,0.8905,0.055574,0.758805,0.185621,256000,147182837,3989,59985,6,46,6,46,,
29500,102.089,97.925,6.508046,6.241455,0.266591,6.330566,6.32666,0.181386,548.4334,0.299371,0.797662,45.7611,0.5386,0.052988,0.758949,0.188062,256000,140398948,3901,59144,12,46,12,46,,
29750,102.86,98.659,6.517468,6.260864,0.256604,6.348145,6.349121,0.168347,591.7389,0.289531,0.812114,42.6855,0.8296,0.058516,0.762598,0.178887,256000,151485146,3852,59383,9,46,9,46,,
30000,103.616,99.379,6.522001,6.261963,0.260038,6.369507,6.374512,0.147489,581.5383,0.28248,0.808974,42.0191,0.8912,0.05591,0.75798,0.186109,256000,148873815,3885,59671,9,46,9,46,,
30250,104.333,100.06,6.523402,6.29541,0.227992,6.393311,6.384888,0.138514,510.6188,0.291371,0.781836,35.8418,0.6163,0.047387,0.76727,0.185344,256000,130718406,3937,59681,9,46,9,46,,
30500,105.042,100.733,6.51292,6.292725,0.220195,6.390991,6.394653,0.118266,450.2458,0.306234,0.750091,34.2208,0.8319,0.039445,0.784164,0.176391,256000,115262916,4085,60154,8,46,8,46,,
30750,105.682,101.337,6.464071,6.237549,0.226522,6.340454,6.35022,0.113851,414.4857,0.310055,0.727113,23.9562,2.7571,0.033723,0.790922,0.175355,256000,106108345,3945,59823,7,46,7,46,,
31000,106.296,101.914,6.389431,6.145752,0.243679,6.255249,6.259644,0.129787,391.818,0.314332,0.711311,25.8133,2.0787,0.031906,0.793938,0.174156,256000,100305412,3914,59011,10,46,10,46,,
31250,106.915,102.495,6.357496,6.111816,0.245679,6.200562,6.208496,0.148999,396.4439,0.311344,0.716615,31.1926,2.194,0.033395,0.789227,0.177379,256000,101489649,3854,58837,15,51,15,51,,
31500,107.536,103.078,6.329748,6.086548,0.2432,6.17688,6.19165,0.138098,403.1293,0.30268,0.720388,25.9333,1.5765,0.03482,0.792504,0.172676,256000,103201109,4014,58855,14,52,14,52,,
31750,108.147,103.649,6.285229,6.072998,0.212231,6.142334,6.168823,0.116406,381.3513,0.307031,0.70305,21.3442,1.1892,0.032008,0.80175,0.166242,256000,97625939,3923,58733,17,55,17,55,,
32000,108.775,104.236,6.259446,6.040039,0.219406,6.133301,6.139404,0.120041,398.3089,0.302824,0.714983,26.755,1.1882,0.033566,0.805062,0.161371,256000,101967084,3946,58587,19,55,19,55,,
32250,109.402,104.824,6.259101,6.038696,0.220405,6.103027,6.124146,0.134956,408.4297,0.291879,0.722406,26.6299,0.6168,0.035258,0.802332,0.16241,256000,104558002,3902,58503,19,55,19,55,,
32500,110.067,105.45,6.245478,6.052979,0.192499,6.09375,6.127686,0.117792,466.1177,0.286496,0.758096,28.9492,0.8862,0.042562,0.791344,0.166094,256000,119326126,3937,58659,20,55,20,55,,
