epoch,wall_s,sim_s,entropy_bits,zlib_bits,high_order_entropy,mean_steps,frac_copy_runs,frac_term_budget,frac_term_off_region,frac_term_unmatched,runs,steps,mutations,distinct_windows,n_persistent,A_t
1150,7.097,6.078,7.042429,5.849731,1.192697,1015.003,0.610742,0.110938,0.717324,0.171738,51200,51968156,791,55191,54,87
1200,7.299,6.229,6.971859,5.738647,1.233212,982.7099,0.624922,0.10666,0.735195,0.158145,51200,50314746,791,54145,62,98
1250,7.464,6.364,6.882583,5.691162,1.19142,910.7554,0.633184,0.097285,0.754707,0.148008,51200,46630678,820,54053,76,115
1300,7.702,6.563,6.782397,5.547729,1.234667,915.3942,0.646113,0.097969,0.76,0.142031,51200,46868182,734,53198,88,127
1350,7.874,6.697,6.683939,5.459351,1.224589,896.4638,0.643047,0.09543,0.761523,0.143047,51200,45898947,803,52916,81,135
1400,8.18,6.955,6.573058,5.346069,1.226989,849.6559,0.646992,0.089512,0.774492,0.135996,51200,43502380,778,51639,79,143
1450,8.339,7.082,6.509146,5.25061,1.258535,825.0355,0.636523,0.086934,0.773691,0.139375,51200,42241817,810,50545,76,147
1500,8.544,7.226,6.462696,5.199463,1.263233,790.2188,0.646348,0.082852,0.782129,0.13502,51200,40459203,816,50799,89,164
1550,8.861,7.476,6.38608,5.143311,1.24277,750.5956,0.661016,0.078086,0.785996,0.135918,51200,38430493,780,50216,87,164
1600,9.045,7.626,6.281682,5.006592,1.27509,731.1393,0.677676,0.075645,0.793262,0.131094,51200,37434332,753,48800,85,164
1650,9.198,7.744,6.153994,4.873413,1.280581,709.6463,0.691934,0.072891,0.800449,0.12666,51200,36333891,757,47603,87,168
1700,9.427,7.938,6.058854,4.736328,1.322526,698.0458,0.702363,0.071367,0.80498,0.123652,51200,35739946,767,46576,84,170
1750,9.581,8.056,6.005241,4.679932,1.325309,687.6397,0.703066,0.069961,0.814805,0.115234,51200,35207151,764,46384,98,184
1800,9.764,8.171,5.984822,4.653564,1.331257,622.7872,0.693633,0.061934,0.826816,0.11125,51200,31886703,746,46362,95,192
1850,10.058,8.394,5.920778,4.594482,1.326295,609.817,0.695039,0.060352,0.827773,0.111875,51200,31222631,764,44929,109,212
1900,10.344,8.608,5.808017,4.483643,1.324375,569.981,0.702383,0.05543,0.831602,0.112969,51200,29183026,775,43775,129,233
1950,10.635,8.831,5.697239,4.357422,1.339817,550.6881,0.717598,0.053008,0.837324,0.109668,51200,28195233,799,42709,134,240
2000,10.781,8.936,5.569484,4.216675,1.352809,533.6416,0.722988,0.050781,0.847285,0.101934,51200,27322452,736,40761,152,257
2050,11.027,9.103,5.401334,4.058594,1.34274,516.1825,0.721211,0.048594,0.856387,0.09502,51200,26428546,780,38919,155,264
2100,11.182,9.22,5.264319,3.899902,1.364417,484.8575,0.721504,0.044551,0.872617,0.082832,51200,24824706,806,37588,169,283
2150,11.322,9.32,5.196454,3.800659,1.395794,475.8663,0.726523,0.043301,0.880273,0.076426,51200,24364355,820,37084,177,293
2200,11.643,9.563,5.143763,3.750122,1.393641,444.9546,0.716191,0.03959,0.877598,0.082812,51200,22781675,771,36787,188,312
2250,11.915,9.755,5.058232,3.675171,1.383061,423.717,0.707422,0.036953,0.880859,0.082188,51200,21694308,829,36148,189,322
2300,12.197,9.947,4.937018,3.581055,1.355963,423.6934,0.692344,0.03668,0.889395,0.073926,51200,21693101,779,35952,189,330
2350,12.476,10.133,4.721853,3.408081,1.313772,384.6285,0.711211,0.031875,0.897051,0.071074,51200,19692981,728,32673,178,332
2400,12.745,10.314,4.64759,3.340332,1.307258,348.2278,0.728164,0.027305,0.905488,0.067207,51200,17829265,802,32921,174,342
2450,13.023,10.495,4.550147,3.265991,1.284156,330.5362,0.715762,0.025098,0.911152,0.06375,51200,16923451,818,32863,192,366
2500,13.28,10.666,4.511627,3.283325,1.228302,300.1414,0.727891,0.021211,0.918887,0.059902,51200,15367241,793,33183,199,383
2550,13.547,10.839,4.43564,3.221069,1.214571,291.7979,0.726973,0.020215,0.925156,0.054629,51200,14940053,790,32647,213,391
2600,13.818,11.009,4.276071,3.0979,1.178171,300.1869,0.726895,0.021191,0.918809,0.06,51200,15369571,832,31135,220,396
2650,14.082,11.178,4.111328,2.938599,1.172729,277.0221,0.724258,0.018379,0.930781,0.05084,51200,14183533,785,28923,240,411
2700,14.358,11.349,3.987184,2.82312,1.164064,274.8632,0.73877,0.018047,0.930332,0.051621,51200,14072994,827,27383,246,419
2750,14.616,11.511,3.884558,2.689331,1.195227,262.7044,0.752129,0.016523,0.931855,0.051621,51200,13450465,773,26444,260,442
2800,14.896,11.679,3.814891,2.608887,1.206004,254.3681,0.752637,0.01541,0.93916,0.04543,51200,13023645,792,25325,262,457
2850,15.147,11.84,3.688647,2.468384,1.220263,241.8062,0.76168,0.013867,0.940039,0.046094,51200,12380480,806,23344,269,482
2900,15.41,12.009,3.647492,2.455566,1.191926,261.5909,0.766523,0.016309,0.943711,0.03998,51200,13393453,783,23533,251,500
2950,15.666,12.169,3.660817,2.459717,1.201101,263.983,0.759746,0.016621,0.949238,0.034141,51200,13515932,745,23599,236,511
3000,15.923,12.329,3.713992,2.469849,1.244143,250.1691,0.745059,0.014785,0.948867,0.036348,51200,12808660,830,23438,250,531
3050,16.183,12.489,3.640178,2.431396,1.208781,250.3015,0.752324,0.014824,0.945605,0.03957,51200,12815436,797,22510,272,542
3100,16.387,12.648,3.54215,2.340454,1.201696,258.0517,0.774863,0.015859,0.951055,0.033086,51200,13212246,791,21889,277,555
3150,16.514,12.73,3.437067,2.244141,1.192927,268.7329,0.764531,0.01707,0.950293,0.032637,51200,13759125,768,21002,314,579
3200,16.682,12.808,3.492138,2.275391,1.216748,236.9931,0.771445,0.013281,0.954375,0.032344,51200,12134045,840,21792,326,605
3250,16.946,12.959,3.365224,2.192993,1.172231,218.5693,0.771816,0.011035,0.959297,0.029668,51200,11190748,736,21771,286,608
3300,17.113,13.08,3.134984,1.997437,1.137548,214.4774,0.793789,0.01084,0.962734,0.026426,51200,10981241,763,18632,282,608
3350,17.238,13.157,3.039855,1.920654,1.119201,212.6955,0.801719,0.010605,0.964707,0.024688,51200,10890008,775,17627,282,615
3400,17.401,13.248,2.916084,1.797241,1.118843,183.7869,0.821777,0.007012,0.969082,0.023906,51200,9409887,781,16057,277,621
3450,17.525,13.322,2.846875,1.754395,1.092481,189.6967,0.810254,0.007715,0.97041,0.021875,51200,9712473,832,15811,285,626
3500,17.678,13.396,2.942318,1.836182,1.106136,177.0647,0.800957,0.006152,0.972344,0.021504,51200,9065712,771,16738,317,638
3550,17.919,13.543,2.940506,1.831787,1.108719,181.4551,0.795078,0.006738,0.967402,0.025859,51200,9290502,812,16661,322,642
3600,18.164,13.688,2.921619,1.871338,1.050281,182.3041,0.797969,0.006797,0.972012,0.021191,51200,9333970,784,16912,322,652
3650,18.404,13.838,2.965375,1.859375,1.106,181.7367,0.78375,0.006738,0.971523,0.021738,51200,9304920,785,16964,342,664
3700,18.652,13.99,2.965224,1.864868,1.100356,184.3898,0.788652,0.00707,0.97043,0.0225,51200,9440756,740,17314,337,671
3750,18.899,14.14,2.873724,1.819702,1.054022,182.6282,0.799688,0.006836,0.971973,0.021191,51200,9350562,789,17218,319,678
3800,19.092,14.284,2.844846,1.789307,1.055539,169.8133,0.813496,0.005234,0.975781,0.018984,51200,8694443,771,17023,305,683
3850,19.213,14.357,2.815177,1.786743,1.028434,168.7902,0.818262,0.005117,0.974238,0.020645,51200,8642059,790,16960,307,694
3900,19.349,14.429,2.74964,1.69519,1.05445,170.5913,0.808613,0.005293,0.978164,0.016543,51200,8734275,764,16407,294,699
3950,19.502,14.5,2.627228,1.618164,1.009064,164.2181,0.803359,0.004512,0.97875,0.016738,51200,8407965,826,14944,295,702
4000,19.749,14.644,2.635331,1.635986,0.999345,158.4782,0.813691,0.003828,0.977227,0.018945,51200,8114083,825,15137,311,707
4050,19.963,14.783,2.533141,1.537964,0.995177,163.0346,0.783535,0.004355,0.980547,0.015098,51200,8347370,763,14636,321,714
4100,20.085,14.853,2.554913,1.598755,0.956158,148.0451,0.782773,0.0025,0.980957,0.016543,51200,7579911,773,14787,315,716
4150,20.254,14.924,2.486319,1.53772,0.948599,141.7138,0.806094,0.001719,0.98291,0.015371,51200,7255749,766,14093,316,720
4200,20.436,15.057,2.383625,1.454102,0.929523,144.187,0.789141,0.002012,0.984727,0.013262,51200,7382374,778,13579,299,724
4250,20.556,15.128,2.443666,1.483765,0.959901,145.0489,0.802422,0.002109,0.985078,0.012812,51200,7426502,788,14317,277,741
4300,20.683,15.202,2.539905,1.568237,0.971667,142.5704,0.786289,0.001816,0.983027,0.015156,51200,7299603,797,14974,288,749
4350,20.803,15.273,2.481031,1.540283,0.940748,143.7686,0.792773,0.001953,0.984414,0.013633,51200,7360952,795,14446,288,755
4400,21.005,15.379,2.550583,1.594971,0.955613,142.6245,0.81123,0.001816,0.983633,0.014551,51200,7302373,761,14871,286,757
4450,21.246,15.519,2.54754,1.581665,0.965875,157.5252,0.808457,0.003652,0.98373,0.012617,51200,8065292,774,15038,300,764
4500,21.389,15.613,2.533477,1.543945,0.989532,144.2959,0.787676,0.002012,0.985039,0.012949,51200,7387950,769,14636,322,772
4550,21.511,15.683,2.533417,1.561279,0.972137,143.3292,0.794219,0.001895,0.985117,0.012988,51200,7338453,758,14685,300,775
4600,21.636,15.762,2.505572,1.525269,0.980304,143.2414,0.789707,0.001875,0.985996,0.012129,51200,7333960,768,14472,284,779
4650,21.76,15.834,2.584448,1.599609,0.984838,144.4182,0.796699,0.002031,0.984707,0.013262,51200,7394214,737,15265,278,785
4700,21.894,15.92,2.455912,1.484253,0.971659,131.9601,0.809375,0.000449,0.989609,0.009941,51200,6756358,753,14236,275,785
4750,22.087,16.017,2.370073,1.440308,0.929765,128.3892,0.811074,0.0,0.99002,0.00998,51200,6573528,808,13023,302,790
4800,22.205,16.087,2.435125,1.496948,0.938176,128.3513,0.81543,0.0,0.990039,0.009961,51200,6571588,828,14191,324,798
4850,22.361,16.177,2.414493,1.486572,0.927921,128.216,0.806035,0.0,0.988164,0.011836,51200,6564658,794,13712,330,803
4900,22.482,16.246,2.317354,1.422974,0.894381,128.2029,0.810117,0.0,0.987754,0.012246,51200,6563991,862,13358,312,803
4950,22.656,16.322,2.339727,1.383423,0.956304,128.3641,0.830176,0.0,0.990156,0.009844,51200,6572242,782,13632,341,806
5000,22.895,16.456,2.308272,1.366821,0.941451,128.6392,0.819824,0.0,0.994844,0.005156,51200,6586327,769,13211,333,819
5050,23.118,16.593,2.313333,1.363403,0.94993,128.4699,0.822578,0.0,0.991191,0.008809,51200,6577661,813,13296,310,819
5100,23.238,16.662,2.217357,1.345947,0.87141,128.469,0.80623,0.0,0.991699,0.008301,51200,6577612,759,13160,307,828
5150,23.452,16.771,2.156079,1.304321,0.851758,128.7229,0.804082,0.0,0.995645,0.004355,51200,6590610,775,12325,307,834
5200,23.693,16.913,2.174306,1.316895,0.857411,128.6306,0.813789,0.0,0.994648,0.005352,51200,6585887,798,12535,297,843
5250,23.939,17.05,2.203077,1.363647,0.839429,128.6498,0.82334,0.0,0.994473,0.005527,51200,6586870,798,13048,309,844
5300,24.178,17.188,2.195918,1.340454,0.855464,128.7894,0.834648,0.0,0.996562,0.003438,51200,6594017,804,12939,293,845
5350,24.414,17.325,2.269995,1.37146,0.898535,128.6015,0.814375,0.0,0.993652,0.006348,51200,6584395,767,12725,302,847
5400,24.613,17.461,2.195625,1.326416,0.869208,128.5376,0.814746,0.0,0.992695,0.007305,51200,6581123,806,12339,299,849
5450,24.736,17.529,2.154483,1.249146,0.905337,128.5615,0.820391,0.0,0.993184,0.006816,51200,6582350,769,11314,305,854
5500,24.875,17.599,2.168024,1.300537,0.867487,128.5019,0.825508,0.0,0.992129,0.007871,51200,6579297,810,11656,311,854
5550,25.106,17.742,2.160105,1.304688,0.855418,128.4709,0.844863,0.0,0.991582,0.008418,51200,6577711,772,11740,328,854
5600,25.225,17.811,2.179013,1.294678,0.884335,128.5328,0.853301,0.0,0.992461,0.007539,51200,6580880,772,11283,344,854
5650,25.367,17.879,2.159207,1.287842,0.871365,128.7679,0.829844,0.0,0.996387,0.003613,51200,6592914,793,11078,365,859
5700,25.6,18.016,2.084381,1.240845,0.843536,128.713,0.819707,0.0,0.995527,0.004473,51200,6590104,778,11196,380,869
5750,25.83,18.151,2.062722,1.21106,0.851662,128.6894,0.808555,0.0,0.99502,0.00498,51200,6588898,782,11236,341,873
5800,26.062,18.287,2.111546,1.255127,0.856419,128.6425,0.814062,0.0,0.994492,0.005508,51200,6586498,790,11394,319,875
5850,26.182,18.356,2.211845,1.359741,0.852103,128.5514,0.816895,0.0,0.993496,0.006504,51200,6581830,855,12324,322,893
5900,26.32,18.425,2.127786,1.254517,0.873269,128.5757,0.843691,0.0,0.993535,0.006465,51200,6583078,780,10943,310,900
5950,26.466,18.521,2.068341,1.207275,0.861066,128.8102,0.845625,0.0,0.997148,0.002852,51200,6595084,788,9764,322,909
6000,26.589,18.595,2.06704,1.203979,0.86306,128.7092,0.853281,0.0,0.995391,0.004609,51200,6589913,790,9858,339,916
6050,26.834,18.732,2.219733,1.275879,0.943854,128.6963,0.840801,0.0,0.995234,0.004766,51200,6589251,793,11574,356,917
6100,27.049,18.869,2.159351,1.251221,0.90813,128.7346,0.845996,0.0,0.996035,0.003965,51200,6591210,797,10738,377,921
6150,27.167,18.937,2.106172,1.205444,0.900727,128.8538,0.848652,0.0,0.997773,0.002227,51200,6597314,771,10231,385,924
6200,27.285,19.005,2.059279,1.165405,0.893874,128.725,0.851797,0.0,0.995801,0.004199,51200,6590719,802,10312,363,927
6250,27.474,19.106,1.993295,1.126099,0.867197,128.8064,0.850762,0.0,0.997109,0.002891,51200,6594887,791,8978,365,936
6300,27.592,19.174,1.976441,1.144409,0.832032,128.9339,0.861426,0.0,0.998965,0.001035,51200,6601417,771,9691,361,942
6350,27.718,19.242,1.902887,1.083496,0.819391,128.8254,0.841387,0.0,0.9975,0.0025,51200,6595862,755,8756,343,947
6400,27.889,19.33,1.950932,1.117676,0.833257,128.6173,0.841641,0.0,0.993848,0.006152,51200,6585208,833,9278,342,948
6450,28.098,19.465,1.921091,1.070312,0.850779,128.7335,0.830566,0.0,0.995508,0.004492,51200,6591153,786,8486,346,949
6500,28.217,19.534,1.97318,1.114624,0.858556,128.875,0.857383,0.0,0.998047,0.001953,51200,6598402,807,8847,348,950
6550,28.396,19.61,1.96909,1.100952,0.868138,128.9273,0.863047,0.0,0.998789,0.001211,51200,6601079,784,8621,377,958
6600,28.634,19.742,2.033258,1.1521,0.881158,133.3283,0.86666,0.000566,0.995527,0.003906,51200,6826408,800,9477,383,958
6650,28.874,19.879,2.084304,1.176147,0.908156,147.0309,0.862793,0.002285,0.991465,0.00625,51200,7527983,764,9263,387,961
6700,29.107,20.017,2.043053,1.160278,0.882775,138.1296,0.857246,0.001172,0.993809,0.00502,51200,7072234,748,9355,389,964
6750,29.339,20.152,1.987027,1.136963,0.850065,128.7199,0.84623,0.0,0.995781,0.004219,51200,6590461,779,9771,373,971
6800,29.565,20.288,1.937396,1.084839,0.852557,128.8498,0.825332,0.0,0.997773,0.002227,51200,6597108,800,9817,341,974
6850,29.803,20.423,2.023518,1.172852,0.850667,128.9125,0.798672,0.0,0.998691,0.001309,51200,6600320,796,10515,336,985
6900,30.045,20.559,2.111369,1.265991,0.845377,128.7898,0.802363,0.0,0.996699,0.003301,51200,6594036,817,12008,316,993
6950,30.281,20.697,2.142815,1.266113,0.876701,128.9003,0.816484,0.0,0.998457,0.001543,51200,6599697,770,12281,296,993
7000,30.527,20.838,2.182554,1.280029,0.902525,128.8843,0.823438,0.0,0.998184,0.001816,51200,6598874,789,11815,282,993
7050,30.769,20.98,2.197635,1.280762,0.916873,128.9775,0.827129,0.0,0.999609,0.000391,51200,6603646,812,11878,302,1001
7100,30.935,21.097,2.079418,1.208618,0.870799,128.7861,0.823926,0.0,0.996758,0.003242,51200,6593850,760,11207,308,1001
7150,31.055,21.165,2.143688,1.28125,0.862438,128.7578,0.801562,0.0,0.996309,0.003691,51200,6592401,798,12164,307,1017
7200,31.22,21.233,2.229754,1.328613,0.90114,128.8179,0.807363,0.0,0.997051,0.002949,51200,6595474,802,12382,323,1020
7250,31.437,21.37,2.161609,1.279053,0.882556,130.0776,0.827852,0.000137,0.999414,0.000449,51200,6659975,802,11240,337,1023
7300,31.564,21.437,2.145743,1.276367,0.869376,128.8029,0.834316,0.0,0.997129,0.002871,51200,6594706,813,11929,319,1025
7350,31.761,21.529,2.135828,1.282471,0.853357,129.9946,0.809434,0.000176,0.993828,0.005996,51200,6655721,764,11780,323,1026
7400,31.912,21.629,2.04279,1.203369,0.83942,128.7744,0.826406,0.0,0.996758,0.003242,51200,6593247,789,10899,360,1050
7450,32.036,21.702,2.005269,1.156738,0.848531,128.6433,0.829473,0.0,0.994727,0.005273,51200,6586537,793,9963,342,1050
7500,32.153,21.769,1.957085,1.10144,0.855645,128.7505,0.824648,0.0,0.996387,0.003613,51200,6592028,817,9308,330,1051
7550,32.369,21.891,1.940226,1.105225,0.835001,129.0,0.834512,0.0,1.0,0.0,51200,6604800,820,9637,319,1051
7600,32.604,22.024,2.007336,1.166138,0.841198,128.7653,0.83791,0.0,0.996367,0.003633,51200,6592784,817,10456,312,1051
7650,32.843,22.166,1.977125,1.148682,0.828443,128.5853,0.838555,0.0,0.992969,0.007031,51200,6583568,736,9939,305,1051
7700,33.082,22.302,2.076824,1.208984,0.867839,128.7384,0.842988,0.0,0.996094,0.003906,51200,6591404,805,10389,305,1051
7750,33.32,22.439,2.139503,1.314209,0.825294,128.616,0.858418,0.0,0.993594,0.006406,51200,6585141,818,11567,319,1059
7800,33.565,22.582,2.248699,1.374268,0.874432,128.7748,0.878906,0.0,0.996328,0.003672,51200,6593268,827,11779,353,1071
7850,33.835,22.722,2.263292,1.412231,0.85106,128.7016,0.860605,0.0,0.99543,0.00457,51200,6589520,809,12754,360,1073
7900,34.077,22.86,2.35214,1.498535,0.853605,128.6598,0.847754,0.0,0.995059,0.004941,51200,6587380,747,14035,374,1076
7950,34.321,22.999,2.524736,1.650757,0.873979,128.9412,0.845508,0.0,0.999121,0.000879,51200,6601791,827,16868,336,1078
8000,34.567,23.144,2.496191,1.635376,0.860815,128.927,0.825625,0.0,0.99877,0.00123,51200,6601061,787,15963,333,1083
8050,34.808,23.279,2.413733,1.54248,0.871253,128.887,0.828184,0.0,0.998105,0.001895,51200,6599012,765,14899,312,1086
8100,35.053,23.421,2.332777,1.484009,0.848768,128.8817,0.817305,0.0,0.99791,0.00209,51200,6598744,838,13388,318,1093
8150,35.291,23.558,2.262491,1.461548,0.800943,128.8771,0.819434,0.0,0.997969,0.002031,51200,6598508,758,13407,326,1101
8200,35.411,23.627,2.257753,1.433228,0.824526,128.8924,0.825371,0.0,0.998379,0.001621,51200,6599290,810,13535,328,1107
8250,35.54,23.697,2.295214,1.44812,0.847094,128.9962,0.827832,0.0,0.999941,5.9e-05,51200,6604605,821,13571,335,1112
8300,35.684,23.79,2.309589,1.46814,0.84145,128.8481,0.847422,0.0,0.997852,0.002148,51200,6597022,812,14060,349,1112
8350,35.813,23.864,2.245439,1.40564,0.8398,128.6557,0.844844,0.0,0.99459,0.00541,51200,6587170,781,12362,356,1114
8400,35.937,23.934,2.149655,1.327759,0.821897,128.6145,0.844102,0.0,0.994121,0.005879,51200,6585060,790,12132,338,1115
8450,36.06,24.004,2.135353,1.28479,0.850563,128.7421,0.859902,0.0,0.995645,0.004355,51200,6591596,754,11098,361,1127
8500,36.265,24.1,1.99374,1.160889,0.832851,128.9105,0.85668,0.0,0.99873,0.00127,51200,6600218,819,9434,354,1130
8550,36.503,24.232,1.837306,1.090088,0.747218,129.0,0.874297,0.0,1.0,0.0,51200,6604800,808,8490,347,1130
8600,36.736,24.368,1.978295,1.158569,0.819726,128.925,0.877734,0.0,0.99877,0.00123,51200,6600960,753,9809,328,1130
8650,36.969,24.504,1.994743,1.20105,0.793694,128.8148,0.870195,0.0,0.996953,0.003047,51200,6595319,801,10518,328,1130
8700,37.181,24.641,2.065914,1.251221,0.814693,128.9144,0.86668,0.0,0.99875,0.00125,51200,6600419,727,11239,322,1130
8750,37.301,24.709,2.138665,1.335938,0.802727,128.9449,0.860879,0.0,0.999141,0.000859,51200,6601979,811,11124,320,1130
8800,37.449,24.779,2.066416,1.273926,0.79249,128.8292,0.869688,0.0,0.997207,0.002793,51200,6596057,800,10232,321,1131
8850,37.684,24.918,2.018591,1.199097,0.819494,128.6734,0.85623,0.0,0.995039,0.004961,51200,6588078,840,9750,339,1141
8900,37.929,25.065,2.006696,1.180298,0.826398,128.8099,0.85418,0.0,0.997148,0.002852,51200,6595067,789,9685,340,1143
8950,38.169,25.196,2.043413,1.246582,0.796831,128.7802,0.834004,0.0,0.996738,0.003262,51200,6593546,836,10905,352,1144
9000,38.406,25.337,2.095624,1.257568,0.838056,128.6393,0.84082,0.0,0.994355,0.005645,51200,6586333,741,10634,351,1144
9050,38.638,25.473,2.108426,1.273071,0.835354,128.4936,0.844316,0.0,0.991934,0.008066,51200,6578870,795,11319,349,1146
9100,38.886,25.618,2.092088,1.270996,0.821092,128.6326,0.845195,0.0,0.994297,0.005703,51200,6585991,809,10594,362,1148
9150,39.121,25.755,2.114118,1.310669,0.803449,128.4671,0.858613,0.0,0.991543,0.008457,51200,6577516,824,11294,364,1152
9200,39.358,25.897,2.042837,1.213623,0.829213,128.4543,0.863398,0.0,0.991445,0.008555,51200,6576859,764,9839,364,1153
9250,39.585,26.033,1.941911,1.16626,0.775651,128.7042,0.865547,0.0,0.995078,0.004922,51200,6589655,807,9524,364,1154
9300,39.822,26.168,1.961961,1.186401,0.77556,128.892,0.846211,0.0,0.998418,0.001582,51200,6599271,756,9875,360,1154
9350,40.055,26.305,1.887421,1.130005,0.757416,128.9137,0.839609,0.0,0.998652,0.001348,51200,6600379,770,8894,339,1156
9400,40.287,26.441,1.870096,1.144653,0.725443,128.8341,0.834805,0.0,0.997461,0.002539,51200,6596304,760,9404,328,1157
9450,40.521,26.576,1.918826,1.18042,0.738406,128.521,0.826094,0.0,0.9925,0.0075,51200,6580273,773,9740,325,1169
9500,40.761,26.712,2.009513,1.241333,0.76818,128.6886,0.840098,0.0,0.995391,0.004609,51200,6588856,813,10781,340,1186
9550,41.001,26.852,1.940413,1.197021,0.743391,128.7017,0.83959,0.0,0.992363,0.007637,51200,6589526,814,10392,340,1189
9600,41.24,26.984,1.873993,1.142578,0.731415,128.5331,0.82252,0.0,0.992773,0.007227,51200,6580897,818,10046,328,1198
9650,41.494,27.134,2.048338,1.308105,0.740233,128.809,0.82377,0.0,0.996816,0.003184,51200,6595023,804,11895,326,1200
9700,41.737,27.271,2.116053,1.333984,0.782069,135.1887,0.849102,0.000781,0.997559,0.00166,51200,6921659,802,12357,324,1209
9750,41.97,27.407,2.089512,1.270874,0.818638,128.7278,0.84166,0.0,0.995957,0.004043,51200,6590865,772,12284,300,1209
9800,42.211,27.543,2.162774,1.341553,0.821222,128.7588,0.838105,0.0,0.99623,0.00377,51200,6592453,768,12682,289,1211
9850,42.445,27.679,2.10579,1.272705,0.833085,128.822,0.837988,0.0,0.997266,0.002734,51200,6595684,798,11587,305,1216
9900,42.69,27.816,2.035596,1.259399,0.776196,128.7752,0.815,0.0,0.996543,0.003457,51200,6593290,809,10957,313,1234
9950,42.913,27.948,2.069611,1.277466,0.792145,128.9001,0.837109,0.0,0.99834,0.00166,51200,6599683,868,10695,325,1242
10000,43.032,28.018,2.082806,1.288086,0.79472,131.9258,0.832539,0.000371,0.998477,0.001152,51200,6754603,781,12013,330,1246
10050,43.208,28.088,2.114608,1.348511,0.766098,141.9564,0.826465,0.001641,0.99416,0.004199,51200,7268170,771,12835,320,1246
10100,43.358,28.189,2.143946,1.3125,0.831446,128.8125,0.829062,0.0,0.996953,0.003047,51200,6595202,803,12332,317,1247
10150,43.477,28.258,2.121564,1.313599,0.807966,128.984,0.826816,0.0,0.999727,0.000273,51200,6603981,830,11900,324,1249
10200,43.721,28.403,2.070794,1.263672,0.807122,128.8844,0.830566,0.0,0.998047,0.001953,51200,6598883,774,10878,318,1251
10250,43.843,28.476,2.044912,1.236816,0.808095,128.9498,0.826484,0.0,0.999238,0.000762,51200,6602228,775,10979,338,1265
