epoch,wall_s,sim_s,entropy_bits,comp_bits,high_order_entropy,brotli2_bits,zlib_bits,hoe_zlib,mean_steps,frac_copy_runs,frac_steps_in_loop,ops_per_run,frac_term_budget,frac_term_off_region,frac_term_unmatched,runs,steps,mutations,distinct_windows,n_persistent,A_t,n_persistent_naive,A_t_naive
0,0.195,0.0,7.999641,8.000076,-0.000435,8.000076,8.002533,-0.002892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,466944,0,0,0,0
50,1.195,0.796,7.999242,7.929672,0.069569,7.960083,7.930038,0.069203,588.5199,0.508066,0.832097,62.0473,0.057754,0.613682,0.328564,204800,120528871,6163,461863,0,0,0,0
100,2.098,1.514,7.998791,7.899094,0.099697,7.931458,7.897491,0.101299,583.9074,0.493599,0.837191,66.1459,0.058643,0.587476,0.353882,204800,119584232,6292,460173,0,0,0,0
150,3.065,2.244,7.998268,7.881775,0.116493,7.912674,7.879242,0.119026,590.8389,0.483677,0.842433,69.2884,0.059971,0.570361,0.369668,204800,121003809,6230,459383,0,0,0,0
200,3.946,2.942,7.997596,7.864746,0.13285,7.90007,7.863419,0.134177,593.2341,0.480537,0.845658,69.9121,0.060596,0.560078,0.379326,204800,121494352,6396,458917,0,0,0,0
250,4.883,3.697,7.996851,7.855347,0.141504,7.890656,7.85141,0.145441,584.3503,0.474111,0.845539,68.4278,0.05958,0.549067,0.391353,204800,119674942,6293,458533,0,0,0,0
300,5.802,4.305,7.996297,7.842514,0.153783,7.878983,7.836273,0.160024,591.5424,0.468701,0.850194,69.8319,0.060674,0.534966,0.40436,204800,121147893,6443,457992,93,93,93,93
350,6.719,5.036,7.995736,7.838699,0.157037,7.877365,7.831284,0.164453,584.8306,0.462759,0.850393,70.3262,0.059937,0.525347,0.414717,204800,119773313,6271,458056,113,114,113,114
400,7.622,5.721,7.995227,7.832596,0.162631,7.876511,7.822556,0.172672,575.721,0.457603,0.84973,68.143,0.059092,0.518823,0.422085,204800,117907669,6266,457967,125,129,125,129
450,8.496,6.397,7.994442,7.82811,0.166332,7.872971,7.817291,0.17715,587.6245,0.455488,0.85422,70.4535,0.060688,0.509863,0.429448,204800,120345491,6294,458067,128,139,128,139
500,9.383,6.995,7.993319,7.814819,0.178499,7.859772,7.803238,0.190081,581.1069,0.456226,0.853789,70.5076,0.059946,0.504712,0.435342,204800,119010693,6239,457517,126,143,126,143
550,10.371,7.588,7.99225,7.806427,0.185823,7.853912,7.793365,0.198884,569.6904,0.451812,0.852053,68.9469,0.058784,0.500825,0.440391,204800,116672584,6184,457395,129,149,129,149
600,11.332,8.351,7.991611,7.794312,0.197299,7.847336,7.780212,0.211398,574.7765,0.447246,0.854395,71.7478,0.059404,0.495825,0.444771,204800,117714222,6334,456998,134,157,134,157
650,12.252,8.978,7.990383,7.7798,0.210582,7.835205,7.764771,0.225612,570.357,0.446367,0.85437,74.5467,0.058916,0.489541,0.451543,204800,116809107,6307,456509,132,160,132,160
700,13.272,9.782,7.98914,7.764954,0.224186,7.831665,7.753159,0.235982,573.4656,0.443672,0.856355,74.9548,0.059409,0.48585,0.454741,204800,117445764,6205,456225,134,166,134,166
750,14.173,10.481,7.988118,7.769165,0.218953,7.834076,7.754181,0.233937,566.8696,0.440737,0.85581,76.4423,0.058813,0.480776,0.46041,204800,116094890,6304,456669,140,174,140,174
800,15.042,11.153,7.987293,7.768036,0.219257,7.833389,7.749435,0.237857,568.1907,0.437124,0.856637,80.159,0.058843,0.477383,0.463774,204800,116365465,6285,456658,136,177,136,177
850,15.934,11.759,7.986527,7.765457,0.22107,7.831894,7.746628,0.239899,566.1035,0.436689,0.856522,81.2637,0.058716,0.477363,0.463921,204800,115938000,6386,456785,137,184,137,184
900,16.801,12.422,7.985065,7.755508,0.229556,7.830338,7.734604,0.250461,577.2152,0.438413,0.860473,85.5529,0.060288,0.470757,0.468955,204800,118213667,6193,456602,140,191,140,191
950,17.52,12.958,7.98323,7.740845,0.242386,7.815613,7.720627,0.262604,577.026,0.438735,0.860739,86.1267,0.060195,0.470068,0.469736,204800,118174927,6447,456078,142,196,142,196
1000,18.59,13.72,7.981935,7.740082,0.241853,7.81665,7.716125,0.265809,578.6268,0.441338,0.860666,87.3242,0.060415,0.472388,0.467197,204800,118502769,6255,456233,139,199,139,199
1050,19.405,14.351,7.980827,7.741531,0.239296,7.819733,7.713547,0.267281,570.4597,0.441074,0.858341,83.4329,0.059424,0.477246,0.46333,204800,116830139,6423,456281,136,202,136,202
1100,20.418,15.19,7.979642,7.739685,0.239957,7.81723,7.710297,0.269345,566.2103,0.435215,0.858423,81.28,0.058877,0.470444,0.470679,204800,115959873,6225,456519,138,208,138,208
1150,21.244,15.757,7.978024,7.740112,0.237912,7.816772,7.711227,0.266797,561.2252,0.433613,0.857955,84.3263,0.058369,0.468672,0.472959,204800,114938927,6206,457018,132,210,132,210
1200,21.955,16.29,7.976424,7.735321,0.241103,7.824402,7.707275,0.269148,546.8472,0.437441,0.85475,83.7105,0.056714,0.466982,0.476304,204800,111994313,6326,457095,137,215,137,215
1250,22.885,17.043,7.975566,7.735336,0.240229,7.830109,7.70903,0.266535,557.2544,0.435825,0.858342,87.5429,0.058071,0.460688,0.48124,204800,114125694,6292,457478,143,220,143,220
1300,23.642,17.597,7.974474,7.737656,0.236818,7.826599,7.70343,0.271043,557.9932,0.440088,0.858384,91.5708,0.058149,0.461392,0.480459,204800,114277012,6225,457488,143,220,143,220
1350,24.504,18.129,7.973704,7.727386,0.246318,7.824051,7.695572,0.278132,550.0589,0.439058,0.857046,92.7529,0.057295,0.458525,0.48418,204800,112652065,6271,457358,146,226,146,226
1400,25.401,18.799,7.973363,7.719788,0.253575,7.816879,7.686737,0.286626,558.2792,0.440723,0.859123,94.1138,0.058237,0.458281,0.483481,204800,114335584,6209,456990,141,226,141,226
1450,26.233,19.434,7.973429,7.720261,0.253168,7.824097,7.688644,0.284785,553.1615,0.442798,0.858535,94.047,0.057622,0.455986,0.486392,204800,113287477,6224,457222,140,228,140,228
1500,27.178,20.195,7.972516,7.722305,0.25021,7.829117,7.695419,0.277096,563.1087,0.442368,0.861624,96.7592,0.058999,0.452554,0.488447,204800,115324662,6281,457929,138,234,138,234
1550,28.196,21.0,7.972067,7.724533,0.247534,7.828552,7.696533,0.275534,567.1271,0.442446,0.863904,105.3165,0.05957,0.445977,0.494453,204800,116147628,6208,458117,135,236,135,236
1600,29.082,21.678,7.970983,7.722336,0.248648,7.826431,7.689728,0.281256,566.5267,0.438457,0.864153,104.1435,0.059556,0.44562,0.494824,204800,116024671,6278,457884,133,237,133,237
1650,30.048,22.459,7.97035,7.719376,0.250974,7.825775,7.688492,0.281858,560.9722,0.4375,0.863127,102.4424,0.058809,0.442236,0.498955,204800,114887110,6367,457793,132,239,132,239
1700,30.966,23.136,7.969061,7.722672,0.246389,7.828156,7.689148,0.279913,563.1792,0.436494,0.863694,102.1318,0.059048,0.442729,0.498223,204800,115339099,6232,458082,131,240,131,240
1750,32.002,23.984,7.967409,7.70636,0.261049,7.812057,7.673782,0.293627,556.4425,0.433716,0.862319,102.1142,0.058345,0.441543,0.500112,204800,113959421,6185,457196,129,243,129,243
1800,32.926,24.55,7.966546,7.711823,0.254724,7.820587,7.679474,0.287073,557.2773,0.435381,0.861957,105.2236,0.058418,0.445566,0.496016,204800,114130383,6372,457694,131,245,131,245
1850,33.73,25.174,7.965818,7.709213,0.256605,7.817368,7.673889,0.291929,553.7352,0.435317,0.861747,103.2969,0.058013,0.442383,0.499604,204800,113404976,6374,457668,140,249,140,249
1900,34.625,25.811,7.963349,7.703445,0.259904,7.811829,7.667969,0.295381,548.8859,0.434634,0.86086,103.9091,0.0575,0.441489,0.501011,204800,112411829,6304,457379,139,249,139,249
1950,35.363,26.354,7.961487,7.70076,0.260727,7.811707,7.663574,0.297913,560.8858,0.437339,0.863103,105.538,0.05894,0.445181,0.495879,204800,114869414,6409,457436,134,249,134,249
2000,36.449,27.258,7.959818,7.691879,0.267939,7.807541,7.656647,0.303171,549.7385,0.441611,0.860278,104.1137,0.057451,0.447061,0.495488,204800,112586437,6307,457139,135,249,135,249
2050,37.411,27.916,7.957002,7.682068,0.274934,7.798889,7.648376,0.308626,555.9076,0.44083,0.862191,106.3241,0.058213,0.445459,0.496328,204800,113849870,6271,456857,133,249,133,249
