epoch,wall_s,sim_s,entropy_bits,comp_bits,high_order_entropy,brotli2_bits,zlib_bits,hoe_zlib,mean_steps,frac_copy_runs,frac_steps_in_loop,ops_per_run,frac_term_budget,frac_term_off_region,frac_term_unmatched,runs,steps,mutations,distinct_windows,n_persistent,A_t,n_persistent_naive,A_t_naive
0,0.849,0.0,7.999911,8.000019,-0.000108,8.000019,8.002464,-0.002553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1867776,0,0,0,0
250,12.209,10.055,7.995008,7.684532,0.310476,7.75103,7.672672,0.322336,550.6333,0.498242,0.824119,77.4663,0.05376,0.610931,0.335309,4096000,2255393823,128168,1790795,0,0,0,0
500,23.331,19.91,7.982117,7.536934,0.445183,7.647934,7.529419,0.452698,532.0359,0.486149,0.823687,87.7499,0.052589,0.601789,0.345622,4096000,2179219150,127735,1771399,0,0,0,0
750,34.324,29.673,7.964092,7.43644,0.527652,7.581005,7.418259,0.545833,516.4902,0.486312,0.820028,91.4073,0.051054,0.601212,0.347734,4096000,2115543771,128179,1763520,0,0,0,0
1000,45.368,39.424,7.941212,7.394928,0.546284,7.572685,7.365696,0.575516,514.3263,0.500814,0.818979,100.0624,0.050924,0.606736,0.34234,4096000,2106680649,127813,1766755,0,0,0,0
1250,56.394,49.18,7.910522,7.364662,0.54586,7.563644,7.323856,0.586666,513.5066,0.5294,0.816128,107.081,0.050775,0.62317,0.326054,4096000,2103323004,128390,1771172,263,263,263,263
1500,67.264,58.985,7.877527,7.376862,0.500665,7.580608,7.326584,0.550943,517.3654,0.555815,0.814205,117.9984,0.05113,0.642651,0.30622,4096000,2119128530,128172,1781449,274,276,274,276
1750,78.775,69.433,7.842664,7.350834,0.49183,7.551598,7.290684,0.55198,538.8118,0.582392,0.817847,135.0137,0.053507,0.663628,0.282864,4096000,2206972979,128116,1779564,284,287,284,287
2000,90.85,80.209,7.807096,7.318344,0.488751,7.521862,7.255035,0.55206,566.1177,0.61421,0.821176,152.3142,0.056436,0.696047,0.247517,4096000,2318817950,127889,1778511,293,296,293,296
2250,103.553,91.588,7.775514,7.30793,0.467584,7.503048,7.239376,0.536138,589.9812,0.65073,0.822154,171.2208,0.058924,0.734872,0.206203,4096000,2416563112,128229,1783168,306,311,306,311
2500,116.914,103.602,7.74778,7.331051,0.416729,7.517067,7.25494,0.49284,612.6169,0.679606,0.824731,188.6649,0.061401,0.760049,0.17855,4096000,2509278928,127985,1793235,306,317,306,317
2750,130.48,115.804,7.727786,7.348423,0.379363,7.52647,7.272388,0.455397,624.7379,0.710449,0.825047,203.8641,0.062642,0.780869,0.156489,4096000,2558926394,128187,1800068,306,321,306,321
3000,144.29,128.24,7.709244,7.365993,0.343251,7.530613,7.287907,0.421338,636.3294,0.72917,0.825517,216.8142,0.063911,0.799888,0.136201,4096000,2606405261,128244,1806475,309,329,309,329
3250,158.24,140.985,7.69336,7.375282,0.318078,7.533134,7.297791,0.395569,650.9981,0.748913,0.827596,227.0366,0.065562,0.811907,0.12253,4096000,2666488250,128112,1810643,309,335,309,335
3500,172.739,154.144,7.673015,7.372231,0.300784,7.524021,7.298416,0.374599,669.1848,0.767969,0.83081,234.972,0.067644,0.822175,0.110182,4096000,2740980779,128220,1812898,301,338,301,338
3750,187.294,167.417,7.663334,7.382202,0.281132,7.525146,7.308964,0.35437,680.642,0.770463,0.832994,240.0915,0.068953,0.82675,0.104297,4096000,2787909697,128219,1815327,289,338,289,338
4000,202.199,181.013,7.646744,7.385246,0.261498,7.521656,7.314865,0.331879,690.3451,0.778767,0.8351,242.8748,0.070143,0.827859,0.101998,4096000,2827653403,128267,1817528,289,342,289,342
4250,217.558,195.056,7.631586,7.386818,0.244768,7.517094,7.314358,0.317228,720.8297,0.791076,0.842209,250.5291,0.073869,0.825276,0.100854,4096000,2952518452,127463,1819690,287,344,287,344
4500,233.185,209.289,7.626608,7.384014,0.242594,7.515144,7.31649,0.310118,742.5472,0.796729,0.846197,260.538,0.076502,0.829206,0.094292,4096000,3041473410,128764,1820496,281,344,281,344
4750,248.832,223.6,7.395442,6.610126,0.785316,6.892738,6.67659,0.718852,746.5545,0.790971,0.851017,262.1418,0.077121,0.793395,0.129483,4096000,3057887410,128130,1630247,275,344,275,344
5000,262.02,235.003,5.763211,4.984024,0.779187,5.255501,5.216427,0.546784,584.4105,0.604087,0.887737,207.9404,0.061445,0.303238,0.635317,4096000,2393745277,128138,1505359,230,346,230,346
5250,275.46,246.673,5.783018,5.412304,0.370714,5.57523,5.564262,0.218756,620.3942,0.638376,0.89432,213.7806,0.066918,0.300864,0.632218,4096000,2541134663,127515,1664428,221,347,221,347
5500,290.2,259.732,5.952735,5.749584,0.203151,5.894096,5.888855,0.06388,711.3839,0.637874,0.900442,242.3345,0.077483,0.349202,0.573315,4096000,2913828534,127880,1743231,213,349,213,349
5750,306.035,273.987,6.126622,5.992485,0.134137,6.104118,6.130283,-0.003661,785.4255,0.646885,0.903595,268.7696,0.086039,0.397546,0.516415,4096000,3217102968,127751,1778614,390,540,390,540
6000,322.351,288.861,6.304536,6.192673,0.111863,6.288944,6.329945,-0.025408,836.2213,0.653263,0.904749,287.0226,0.091834,0.439723,0.468443,4096000,3425162260,127572,1797653,564,837,568,841
6250,339.252,304.256,6.448247,6.344414,0.103833,6.432953,6.480785,-0.032539,870.8096,0.660862,0.90505,304.7395,0.095707,0.47419,0.430103,4096000,3566836210,128409,1808872,466,861,466,865
6500,355.844,319.439,6.571234,6.467739,0.103495,6.554012,6.602936,-0.031702,881.1842,0.664476,0.903897,311.5298,0.096755,0.499604,0.403641,4096000,3609330344,127990,1816279,379,864,379,868
6750,372.492,335.103,6.688095,6.575199,0.112896,6.652542,6.698277,-0.010182,911.6401,0.666331,0.90543,325.8884,0.100295,0.519976,0.379729,4096000,3734077678,127203,1818932,325,867,325,871
7000,390.014,351.237,6.793255,6.677025,0.11623,6.75235,6.783295,0.00996,954.0791,0.666665,0.908198,340.7663,0.105262,0.537786,0.356952,4096000,3907908041,127695,1822400,304,869,304,873
7250,407.848,367.719,6.881208,6.760944,0.120264,6.839081,6.854897,0.026312,970.0068,0.663073,0.909058,346.6253,0.107094,0.548493,0.344413,4096000,3973147683,128423,1823700,288,875,288,879
7500,426.299,384.867,6.969917,6.841389,0.128529,6.922241,6.91703,0.052887,1002.2701,0.659507,0.911256,356.452,0.110838,0.557761,0.3314,4096000,4105298301,128311,1823238,279,881,279,885
7750,444.87,402.194,7.056894,6.921471,0.135423,7.005676,6.978607,0.078287,1028.8824,0.658737,0.913005,365.3178,0.11395,0.565698,0.320352,4096000,4214302196,127927,1823721,271,884,271,888
8000,463.911,419.853,7.139914,6.984035,0.155878,7.070835,7.027454,0.112459,1050.3677,0.660769,0.913913,373.089,0.116393,0.575985,0.307622,4096000,4302306163,128356,1823449,253,888,253,892
8250,482.958,437.584,7.217603,7.036438,0.181165,7.131695,7.069809,0.147794,1058.0423,0.657833,0.913607,376.4304,0.117188,0.587216,0.295596,4096000,4333741322,128091,1822190,233,889,233,893
8500,501.995,455.255,7.269234,7.061733,0.207501,7.160873,7.078243,0.190991,1054.4928,0.658128,0.912137,371.7974,0.116509,0.600422,0.283069,4096000,4319202577,127836,1816226,231,889,231,893
