rep,epoch,frac_bytes_a,frac_tapes_a,distinct_tapes,mean_steps,copies_per_run
0,0,0.5,0.5,2872,0.0,0.0
0,10,0.485865,0.48584,1101,8112.28,584.964
0,20,0.508736,0.508667,863,8117.76,586.175
0,30,0.523762,0.523804,804,8118.12,583.692
0,40,0.553331,0.553467,712,8125.25,581.53
0,50,0.531706,0.53186,686,8142.63,582.91
0,60,0.515629,0.515137,691,8153.07,585.262
0,70,0.492077,0.490356,722,8118.15,594.155
0,80,0.496998,0.495972,680,8089.1,595.721
0,90,0.501307,0.500793,665,8080.7,592.184
0,100,0.495579,0.495361,686,8092.03,602.374
0,110,0.486094,0.486694,673,8051.78,602.841
0,120,0.476059,0.476318,697,8038.77,599.794
0,130,0.441311,0.440918,718,8027.23,596.816
0,140,0.471214,0.470947,662,7998.06,594.432
0,150,0.497849,0.497925,714,7995.39,598.39
0,160,0.514696,0.514648,689,7956.67,590.495
0,170,0.51256,0.512817,649,7953.11,587.864
0,180,0.523941,0.52417,672,7903.39,579.733
0,190,0.51886,0.519165,675,7867.65,576.645
0,200,0.50086,0.501099,663,7795.85,571.626
0,210,0.498816,0.499146,648,7826.6,577.047
0,220,0.507565,0.507446,682,7830.1,574.141
0,230,0.538229,0.537476,660,7836.79,576.882
0,240,0.557316,0.557617,668,7857.24,579.927
0,250,0.554081,0.553955,629,7855.48,579.465
0,260,0.562256,0.562622,665,7821.39,579.919
0,270,0.601774,0.601318,646,7825.72,585.993
0,280,0.604109,0.60437,641,7777.34,591.093
0,290,0.608955,0.610352,663,7805.0,593.926
0,300,0.614305,0.617676,657,7862.14,594.893
1,0,0.5,0.5,2902,0.0,0.0
1,10,0.478634,0.478394,1080,8132.26,585.325
1,20,0.524981,0.524841,900,8136.78,577.112
1,30,0.50671,0.506226,784,8132.43,563.333
1,40,0.528158,0.526978,782,8136.85,560.124
1,50,0.546257,0.544067,720,8147.23,555.299
1,60,0.549576,0.547119,666,8150.22,552.903
1,70,0.502491,0.498779,668,8130.81,557.867
1,80,0.474421,0.470337,663,8130.44,562.95
1,90,0.491713,0.489014,681,8134.81,558.673
1,100,0.489647,0.488037,637,8152.81,549.639
1,110,0.447611,0.447266,672,8145.18,546.726
1,120,0.438974,0.439087,640,8149.98,547.447
1,130,0.442163,0.442505,658,8160.79,546.576
1,140,0.464682,0.464722,662,8167.11,546.823
1,150,0.482325,0.482544,667,8152.74,554.897
1,160,0.46147,0.461548,607,8153.63,563.46
1,170,0.468,0.467285,584,8163.53,570.701
1,180,0.459366,0.45813,607,8162.83,569.588
1,190,0.458197,0.456787,646,8145.64,564.898
1,200,0.432903,0.430908,660,8154.61,559.242
1,210,0.411625,0.411377,647,8155.17,553.094
1,220,0.401026,0.400879,639,8152.75,549.883
1,230,0.380835,0.380493,676,8152.95,550.332
1,240,0.38003,0.379578,671,8151.15,544.322
1,250,0.368359,0.36792,633,8168.23,537.449
1,260,0.326281,0.325745,652,8162.44,535.713
1,270,0.300613,0.300293,634,8160.5,532.66
1,280,0.288628,0.288269,664,8151.59,532.038
1,290,0.295324,0.294678,623,8152.22,531.081
1,300,0.313564,0.312622,604,8162.27,528.207
2,0,0.5,0.5,2952,0.0,0.0
2,10,0.486631,0.487244,1071,8145.64,578.71
2,20,0.493282,0.494019,834,8164.11,572.954
2,30,0.505648,0.505615,741,8164.05,573.643
2,40,0.514071,0.513794,726,8159.76,579.085
2,50,0.50654,0.505249,727,8157.96,576.945
2,60,0.504822,0.50293,710,8151.67,573.259
2,70,0.501989,0.499939,731,8147.71,572.187
2,80,0.509056,0.507568,701,8155.92,568.035
2,90,0.478882,0.477783,703,8150.52,562.428
2,100,0.467834,0.464478,661,8143.64,559.994
2,110,0.45936,0.458008,661,8170.07,564.69
2,120,0.450104,0.449463,687,8153.43,556.164
2,130,0.469603,0.469482,685,8160.5,546.653
2,140,0.474932,0.475098,703,8153.36,543.237
2,150,0.476166,0.476074,726,8140.73,544.273
2,160,0.491066,0.490967,665,8157.51,546.68
2,170,0.477829,0.47821,697,8151.28,547.428
2,180,0.489668,0.48999,671,8156.99,551.139
2,190,0.474636,0.475098,697,8149.37,550.649
2,200,0.469568,0.469482,675,8157.7,556.247
2,210,0.475611,0.475708,653,8160.89,559.815
2,220,0.49198,0.492188,648,8161.74,559.628
2,230,0.501574,0.501709,643,8160.64,564.507
2,240,0.494753,0.495361,644,8163.43,572.845
2,250,0.48205,0.482422,665,8156.36,575.542
2,260,0.486357,0.486572,664,8158.6,581.328
2,270,0.484951,0.485107,665,8167.73,580.452
2,280,0.491385,0.491333,686,8176.99,579.12
2,290,0.496019,0.496216,683,8158.27,581.479
2,300,0.512224,0.512695,684,8151.77,586.545
3,0,0.5,0.5,2847,0.0,0.0
3,10,0.51997,0.519836,1108,8111.87,583.329
3,20,0.522797,0.522888,889,8095.93,578.315
3,30,0.493887,0.49292,775,8122.07,576.414
3,40,0.492659,0.491211,749,8138.15,568.332
3,50,0.51182,0.511169,712,8150.79,572.015
3,60,0.53146,0.530884,720,8145.39,575.79
3,70,0.54685,0.546997,665,8127.34,572.803
3,80,0.571278,0.571167,679,8131.58,579.577
3,90,0.567051,0.566528,676,8150.66,583.809
3,100,0.587997,0.586975,671,8143.33,579.447
3,110,0.596409,0.595398,706,8141.8,580.872
3,120,0.581358,0.581543,670,8143.56,583.211
3,130,0.573208,0.573242,695,8132.92,582.941
3,140,0.598629,0.597412,689,8151.81,583.372
3,150,0.570389,0.569092,701,8154.85,581.605
3,160,0.573387,0.572632,671,8155.48,577.138
3,170,0.577831,0.576904,705,8147.35,574.465
3,180,0.546135,0.544922,692,8154.22,582.043
3,190,0.53578,0.532959,655,8161.46,580.79
3,200,0.514208,0.512085,646,8163.68,579.458
3,210,0.503948,0.502441,691,8146.09,582.794
3,220,0.503305,0.500488,698,8152.47,582.007
3,230,0.487446,0.484863,659,8156.06,583.573
3,240,0.504723,0.50354,673,8153.03,587.423
3,250,0.497614,0.493774,637,8163.2,590.199
3,260,0.470482,0.464355,640,8156.58,584.978
3,270,0.459612,0.452271,672,8153.84,588.0
3,280,0.454504,0.443848,639,8154.51,587.492
3,290,0.436764,0.422485,649,8158.53,587.618
3,300,0.467817,0.450439,646,8158.11,587.574
4,0,0.5,0.5,2899,0.0,0.0
4,10,0.480139,0.480103,1050,8147.95,586.368
4,20,0.508701,0.508911,883,8151.05,582.419
4,30,0.511806,0.511963,802,8144.45,588.765
4,40,0.516188,0.516968,778,8163.35,591.668
4,50,0.532541,0.532959,729,8156.14,581.961
4,60,0.533218,0.533569,689,8153.43,582.558
4,70,0.549248,0.549438,687,8167.41,584.96
4,80,0.490168,0.490234,648,8161.06,588.76
4,90,0.510811,0.510498,666,8152.33,590.237
4,100,0.507044,0.506653,648,8162.84,587.829
4,110,0.480534,0.47998,652,8159.61,589.253
4,120,0.486012,0.486206,677,8160.71,591.448
4,130,0.506203,0.506104,639,8162.37,594.464
4,140,0.493683,0.493286,624,8169.62,598.539
4,150,0.487289,0.48645,631,8162.96,599.575
4,160,0.522932,0.522705,671,8154.94,601.775
4,170,0.533796,0.533691,656,8163.73,602.244
4,180,0.536442,0.536255,657,8147.98,601.028
4,190,0.530178,0.529846,702,8153.33,597.824
4,200,0.539881,0.539429,687,8161.33,590.644
4,210,0.536865,0.536743,655,8168.91,590.135
4,220,0.536177,0.534973,672,8159.92,587.873
4,230,0.523224,0.523804,720,8155.29,585.198
4,240,0.526161,0.526978,694,8143.34,583.357
4,250,0.538069,0.539551,710,8150.99,590.796
4,260,0.539673,0.54126,701,8142.47,589.822
4,270,0.513458,0.514893,669,8160.48,583.242
4,280,0.509943,0.510864,698,8149.47,571.646
4,290,0.526484,0.527344,648,8148.01,569.169
4,300,0.518738,0.519226,706,8148.58,569.649
