rep,epoch,frac_bytes_a,frac_tapes_a,distinct_tapes,mean_steps,copies_per_run
0,0,0.5,0.5,2809,0.0,0.0
0,10,0.487801,0.487671,1117,7944.74,656.391
0,20,0.505287,0.505493,871,7959.01,660.641
0,30,0.526861,0.527344,790,7948.14,657.304
0,40,0.558765,0.559204,683,7944.68,653.306
0,50,0.539915,0.540283,667,7949.95,650.426
0,60,0.515837,0.516174,663,7942.73,656.147
0,70,0.482172,0.481567,687,7972.16,657.602
0,80,0.483515,0.482788,659,7938.3,649.327
0,90,0.487507,0.488037,648,7962.55,655.842
0,100,0.460365,0.460449,614,7966.87,659.377
0,110,0.461895,0.462036,625,7928.24,661.094
0,120,0.456062,0.456177,626,7898.94,665.355
0,130,0.426378,0.426758,640,7924.9,679.538
0,140,0.425617,0.425781,646,7891.56,674.415
0,150,0.430552,0.431396,663,7888.17,659.773
0,160,0.438303,0.438843,667,7937.12,662.503
0,170,0.411152,0.411621,620,7992.56,662.586
0,180,0.388195,0.388062,645,8045.61,675.571
0,190,0.35866,0.358704,626,8061.77,685.814
0,200,0.348923,0.349121,623,8024.09,686.266
0,210,0.359791,0.359863,584,8030.32,690.423
0,220,0.372353,0.372498,616,8052.68,683.498
0,230,0.39465,0.394775,602,7974.86,668.131
0,240,0.378546,0.379517,621,7976.87,670.226
0,250,0.388239,0.38916,609,8012.24,664.458
0,260,0.380354,0.381348,619,8035.24,667.663
0,270,0.407633,0.407959,578,8057.7,666.717
0,280,0.416809,0.416626,601,8097.53,666.589
0,290,0.401611,0.401611,619,8075.46,668.63
0,300,0.434874,0.43457,616,8087.61,670.78
1,0,0.5,0.5,2764,0.0,0.0
1,10,0.482489,0.482117,1103,7980.31,655.737
1,20,0.533068,0.532898,879,8032.39,660.084
1,30,0.525549,0.525146,790,8069.44,654.352
1,40,0.554005,0.552917,769,8061.23,651.939
1,50,0.577385,0.576294,729,8094.57,651.248
1,60,0.574799,0.574158,692,8108.26,640.039
1,70,0.545809,0.544067,666,8104.71,643.195
1,80,0.521418,0.519531,656,8099.4,645.261
1,90,0.538591,0.536987,713,8087.78,646.67
1,100,0.549049,0.548706,652,8087.6,642.383
1,110,0.5063,0.50647,669,8052.05,635.362
1,120,0.502611,0.502686,645,8027.13,636.253
1,130,0.494473,0.494385,638,8050.69,641.123
1,140,0.505234,0.504089,658,8097.36,657.277
1,150,0.518341,0.516113,652,8126.22,666.892
1,160,0.485083,0.483765,633,8129.85,661.117
1,170,0.499456,0.498047,589,8118.99,664.938
1,180,0.501816,0.500488,617,8118.62,667.057
1,190,0.500809,0.499023,641,8120.76,666.022
1,200,0.470728,0.467102,659,8133.49,667.312
1,210,0.449783,0.446838,622,8130.75,665.146
1,220,0.439869,0.438843,630,8136.99,663.496
1,230,0.410074,0.409546,633,8135.47,663.097
1,240,0.421383,0.420288,628,8143.04,662.757
1,250,0.420546,0.420288,609,8131.83,655.45
1,260,0.414143,0.413757,606,8153.22,652.57
1,270,0.389153,0.389282,605,8113.62,635.447
1,280,0.381634,0.383423,609,8128.64,636.508
1,290,0.39131,0.393311,599,8126.24,638.854
1,300,0.429798,0.432983,598,8140.74,643.913
2,0,0.5,0.5,2737,0.0,0.0
2,10,0.481009,0.481018,1027,7989.35,656.741
2,20,0.484974,0.485107,811,7953.97,655.905
2,30,0.502703,0.502808,743,7931.13,662.434
2,40,0.511318,0.511475,711,7942.77,651.192
2,50,0.496861,0.496826,701,7974.69,653.361
2,60,0.504547,0.504089,662,7984.28,655.529
2,70,0.494549,0.494507,701,8018.5,650.389
2,80,0.495173,0.495178,654,8034.01,647.82
2,90,0.470406,0.470459,631,8008.32,640.3
2,100,0.454763,0.454651,632,7989.22,631.695
2,110,0.439335,0.438843,614,8025.55,626.259
2,120,0.426905,0.426514,655,8018.2,619.219
2,130,0.446466,0.445923,640,8031.28,626.639
2,140,0.454567,0.454346,636,8038.83,626.813
2,150,0.468292,0.467896,639,8027.16,635.471
2,160,0.481167,0.480957,584,8065.31,643.894
2,170,0.455462,0.455322,594,8057.72,648.154
2,180,0.472399,0.472473,585,8076.89,655.957
