rep,epoch,frac_bytes_a,frac_tapes_a,distinct_tapes,mean_steps,copies_per_run
0,0,0.5,0.5,3112,0.0,0.0
0,10,0.489552,0.489868,1173,8034.67,523.917
0,20,0.509003,0.509155,949,8020.65,530.568
0,30,0.528606,0.529785,883,8000.47,530.182
0,40,0.565039,0.566162,782,8035.78,517.65
0,50,0.542362,0.542969,741,8095.01,521.146
0,60,0.532684,0.532104,725,8117.15,524.582
0,70,0.510521,0.509216,766,8077.04,517.343
0,80,0.520796,0.520386,752,8085.2,516.191
0,90,0.530827,0.53186,749,8065.88,511.88
0,100,0.525183,0.526794,721,8080.99,509.232
0,110,0.537237,0.539917,714,8103.7,511.737
0,120,0.549524,0.552002,751,8121.88,509.691
0,130,0.541502,0.544739,749,8147.91,510.659
0,140,0.548868,0.552429,727,8143.78,511.345
0,150,0.532419,0.535522,755,8162.76,515.958
0,160,0.533894,0.536621,752,8152.41,514.652
0,170,0.505062,0.508301,712,8152.73,513.797
0,180,0.490032,0.492493,728,8158.87,514.356
0,190,0.456577,0.459839,712,8158.87,511.026
0,200,0.447632,0.450012,723,8158.04,508.376
0,210,0.466883,0.470215,709,8154.91,501.338
0,220,0.448505,0.451599,735,8146.58,505.119
0,230,0.470949,0.473999,724,8146.92,497.142
0,240,0.461304,0.464905,716,8135.26,493.83
0,250,0.472145,0.476379,683,8151.76,495.092
0,260,0.48255,0.485352,728,8148.42,491.764
0,270,0.498375,0.500244,707,8139.66,494.017
0,280,0.498676,0.501282,720,8147.0,489.51
0,290,0.465923,0.466919,744,8147.19,486.379
0,300,0.490248,0.491333,721,8141.38,487.893
1,0,0.5,0.5,3088,0.0,0.0
1,10,0.483488,0.483765,1153,8061.53,532.222
1,20,0.529152,0.529297,946,8050.36,536.038
1,30,0.521502,0.521484,838,8047.87,537.552
1,40,0.554853,0.553467,826,8032.35,527.228
1,50,0.572367,0.570618,805,8039.13,523.905
1,60,0.560495,0.560059,777,7992.54,522.262
1,70,0.528059,0.525879,767,7914.52,519.937
1,80,0.497931,0.494141,735,7927.52,524.663
1,90,0.500763,0.497559,827,7909.46,531.415
1,100,0.495358,0.491699,797,7812.51,526.043
1,110,0.450314,0.447815,813,7686.26,508.976
1,120,0.438618,0.436646,788,7691.92,514.767
1,130,0.415806,0.412598,796,7721.54,518.902
1,140,0.438211,0.43396,813,7709.45,521.039
1,150,0.454882,0.452271,806,7718.35,528.196
1,160,0.435558,0.433105,770,7792.39,533.018
1,170,0.45396,0.451782,740,7780.82,534.411
1,180,0.454842,0.45105,740,7729.28,529.762
1,190,0.441566,0.435669,797,7551.6,518.346
1,200,0.4429,0.43512,838,7525.9,516.605
1,210,0.415041,0.407471,802,7478.54,508.295
1,220,0.402002,0.39563,803,7401.83,509.03
1,230,0.373472,0.366943,797,7403.69,514.644
1,240,0.368856,0.362915,771,7464.77,512.548
1,250,0.391939,0.385132,737,7446.61,500.056
1,260,0.351994,0.343323,718,7495.43,491.403
1,270,0.340864,0.33252,710,7498.3,489.318
1,280,0.335777,0.32373,751,7481.06,485.9
1,290,0.352356,0.339478,740,7430.08,486.442
1,300,0.394533,0.382935,743,7378.98,478.83
2,0,0.5,0.5,3088,0.0,0.0
2,10,0.483604,0.484009,1155,8073.28,523.929
2,20,0.488295,0.488708,903,8067.53,530.285
2,30,0.500742,0.50061,813,8095.97,528.207
2,40,0.514612,0.514648,796,8093.28,518.203
2,50,0.513411,0.513306,797,8107.46,518.284
2,60,0.520144,0.520508,762,8135.45,516.646
2,70,0.508577,0.508362,771,8138.85,516.59
2,80,0.525406,0.52533,753,8142.08,518.161
2,90,0.503382,0.503662,713,8146.7,509.993
2,100,0.491827,0.492188,713,8140.17,512.263
2,110,0.482719,0.482666,696,8138.14,512.301
2,120,0.462454,0.46167,736,8142.65,511.122
2,130,0.480244,0.479492,715,8155.89,514.192
2,140,0.481493,0.480896,729,8154.51,514.22
2,150,0.499092,0.498596,741,8148.39,511.017
2,160,0.503895,0.503906,687,8152.03,511.454
2,170,0.497194,0.497742,690,8151.19,509.461
2,180,0.523878,0.524536,703,8148.64,507.858
2,190,0.514025,0.515137,726,8140.33,510.0
2,200,0.528797,0.53064,716,8140.2,513.348
2,210,0.524502,0.526367,697,8149.65,516.715
2,220,0.537317,0.540405,719,8152.42,516.45
2,230,0.543419,0.545898,697,8140.87,516.499
2,240,0.530476,0.533936,720,8141.24,513.332
2,250,0.538343,0.541809,753,8134.94,518.775
2,260,0.537886,0.541016,715,8156.11,518.609
2,270,0.539236,0.542236,706,8154.57,516.292
2,280,0.541323,0.543701,732,8160.95,516.061
2,290,0.548279,0.552124,751,8139.88,512.272
2,300,0.575974,0.579834,728,8146.05,507.7
3,0,0.5,0.5,3156,0.0,0.0
3,10,0.513752,0.51416,1195,8077.58,526.22
3,20,0.517681,0.518555,932,8105.86,531.749
3,30,0.490778,0.490967,870,8120.41,529.483
3,40,0.485851,0.486084,781,8114.13,531.388
3,50,0.504704,0.505249,780,8137.9,532.095
3,60,0.501907,0.502075,767,8136.67,526.993
3,70,0.512129,0.511902,717,8139.74,519.264
3,80,0.520254,0.52002,684,8140.78,518.659
3,90,0.538422,0.53833,699,8149.21,519.982
3,100,0.551773,0.551575,734,8129.89,513.166
3,110,0.539194,0.539307,726,8138.04,527.705
3,120,0.525581,0.526733,706,8146.6,544.151
3,130,0.513981,0.517883,721,8152.82,549.997
3,140,0.526724,0.530518,715,8130.91,549.706
3,150,0.509506,0.515869,725,8135.1,545.34
3,160,0.532372,0.541504,694,8143.29,547.979
3,170,0.544455,0.555664,700,8133.42,550.917
3,180,0.535715,0.547668,735,8141.72,559.699
3,190,0.557678,0.569946,679,8143.61,568.386
3,200,0.508909,0.518555,684,8155.99,578.732
3,210,0.506994,0.515503,729,8152.14,581.329
3,220,0.532028,0.544434,735,8156.01,572.629
3,230,0.521904,0.536316,704,8164.55,573.815
3,240,0.523794,0.537109,718,8142.24,569.388
3,250,0.541264,0.556152,705,8154.74,570.456
3,260,0.540956,0.552124,714,8144.09,567.734
3,270,0.527079,0.540039,716,8151.66,562.529
3,280,0.528503,0.542542,703,8150.08,559.995
3,290,0.516273,0.528137,727,8146.3,561.068
3,300,0.524063,0.532349,721,8146.84,564.296
4,0,0.5,0.5,3156,0.0,0.0
4,10,0.484211,0.48468,1164,8056.19,521.253
4,20,0.520401,0.520691,960,8053.47,515.566
4,30,0.524845,0.525757,880,8015.33,509.512
4,40,0.528082,0.528931,857,7950.44,503.276
4,50,0.548132,0.549072,795,7964.32,501.892
4,60,0.563538,0.565063,772,8020.89,496.655
4,70,0.578854,0.581055,756,8037.6,504.347
4,80,0.525169,0.527466,686,8057.89,502.265
4,90,0.550947,0.553467,754,8040.46,500.695
4,100,0.536106,0.537354,707,8053.44,503.175
4,110,0.514431,0.515076,700,8071.91,511.138
4,120,0.506575,0.507568,698,8073.7,514.288
4,130,0.539764,0.541504,703,8127.28,521.272
4,140,0.520569,0.521973,696,8129.62,517.357
4,150,0.514893,0.516113,682,8117.21,518.037
4,160,0.538786,0.540527,718,8127.26,517.105
4,170,0.540981,0.542664,693,8121.43,521.154
4,180,0.513912,0.515198,693,8120.39,517.079
4,190,0.543453,0.544983,761,8088.56,511.907
4,200,0.52809,0.529358,727,8106.43,508.258
4,210,0.513388,0.514587,685,8118.0,509.38
4,220,0.514587,0.514771,708,8098.48,506.672
4,230,0.507874,0.50769,742,8061.91,509.466
4,240,0.526279,0.527039,708,8053.61,515.13
4,250,0.543205,0.544556,725,8068.45,516.669
4,260,0.528948,0.530457,755,8068.64,522.195
4,270,0.518915,0.521729,703,8096.61,530.919
4,280,0.515703,0.518921,687,8126.36,539.559
4,290,0.530273,0.533203,669,8104.97,540.277
4,300,0.537994,0.541504,720,8114.06,542.287
