rep,epoch,frac_bytes_a,frac_tapes_a,distinct_tapes,mean_steps,copies_per_run
0,0,0.5,0.5,2981,0.0,0.0
0,10,0.492376,0.491821,1140,8096.77,654.645
0,20,0.503384,0.503052,867,8128.9,664.796
0,30,0.511576,0.510986,814,8139.43,661.58
0,40,0.543659,0.543701,768,8122.47,665.715
0,50,0.521156,0.520813,752,8079.27,670.703
0,60,0.500122,0.499634,734,8094.33,684.735
0,70,0.496258,0.495361,773,8096.49,674.38
0,80,0.513958,0.513916,737,8110.76,661.489
0,90,0.517677,0.518372,721,8117.39,654.705
0,100,0.511486,0.511963,686,8144.6,653.757
0,110,0.516445,0.517212,680,8148.53,650.902
0,120,0.525711,0.526489,704,8148.09,635.9
0,130,0.50783,0.50824,706,8156.43,626.232
0,140,0.518824,0.519043,679,8159.3,619.485
0,150,0.51899,0.519897,740,8152.35,621.861
0,160,0.52252,0.52356,695,8161.72,636.49
0,170,0.518806,0.521973,673,8160.38,634.47
0,180,0.493895,0.494507,688,8148.65,631.226
0,190,0.452566,0.452881,679,8160.93,618.026
0,200,0.432577,0.432373,692,8150.94,609.548
0,210,0.444435,0.444336,674,8148.07,608.462
0,220,0.446712,0.446411,712,8145.2,605.565
0,230,0.458584,0.45813,689,8149.37,605.255
0,240,0.437059,0.436462,688,8157.48,604.206
0,250,0.444946,0.444336,674,8163.72,604.144
0,260,0.466381,0.465576,708,8156.23,596.003
0,270,0.488575,0.487549,695,8168.36,598.859
0,280,0.485867,0.485352,698,8167.8,603.33
0,290,0.478205,0.476807,710,8156.95,597.116
0,300,0.498358,0.49707,708,8156.03,606.767
1,0,0.5,0.5,2945,0.0,0.0
1,10,0.487755,0.486694,1126,8116.4,655.539
1,20,0.527323,0.525879,906,8133.44,666.922
1,30,0.523344,0.523071,775,8149.97,671.242
1,40,0.547968,0.546509,757,8149.38,679.876
1,50,0.569469,0.56781,729,8149.85,680.019
1,60,0.568405,0.567261,656,8147.32,692.604
1,70,0.546028,0.544312,652,8161.6,694.698
1,80,0.531048,0.528992,659,8168.52,695.401
1,90,0.561956,0.559814,703,8153.9,701.959
1,100,0.546789,0.544556,637,8160.78,708.12
1,110,0.519238,0.51886,680,8149.3,718.025
1,120,0.515274,0.514832,668,8142.27,708.667
1,130,0.490143,0.489746,666,8138.57,705.32
1,140,0.496992,0.496948,667,8157.87,698.306
1,150,0.505505,0.505859,684,8157.67,700.529
1,160,0.502892,0.502686,625,8154.86,710.161
1,170,0.498791,0.499329,637,8160.87,722.087
1,180,0.489914,0.490479,641,8137.41,727.482
1,190,0.486568,0.487671,651,8133.72,728.719
1,200,0.468639,0.469299,707,8147.3,739.958
1,210,0.457493,0.458374,670,8149.5,737.581
1,220,0.436682,0.437378,663,8136.63,719.061
1,230,0.411644,0.412109,682,8139.31,711.953
1,240,0.40724,0.407471,673,8131.21,713.985
1,250,0.410166,0.410889,647,8139.24,734.752
1,260,0.372753,0.373108,643,8157.25,746.619
1,270,0.367443,0.36792,674,8131.98,746.853
1,280,0.367819,0.367676,669,8130.06,734.399
1,290,0.377146,0.378052,652,8146.07,735.055
1,300,0.406548,0.407104,661,8130.87,748.888
2,0,0.5,0.5,2968,0.0,0.0
2,10,0.491219,0.490051,1158,8107.84,647.46
2,20,0.499163,0.498413,893,8130.1,637.787
2,30,0.519033,0.518799,803,8130.41,636.545
2,40,0.547268,0.547607,791,8123.45,632.213
2,50,0.53965,0.539185,817,8110.4,622.633
2,60,0.546295,0.545837,775,8133.96,631.322
2,70,0.548937,0.549072,787,8130.52,633.986
2,80,0.551908,0.551697,745,8139.28,627.865
2,90,0.51186,0.511841,726,8133.33,617.628
2,100,0.514175,0.515015,734,8120.66,616.242
2,110,0.511267,0.511353,734,8110.57,611.996
2,120,0.498032,0.498657,765,8080.78,601.588
2,130,0.516525,0.516968,749,8098.25,608.846
2,140,0.504496,0.504883,787,8101.47,603.21
2,150,0.511644,0.511597,801,8078.67,598.89
2,160,0.529556,0.529297,767,8056.18,605.534
2,170,0.518848,0.519287,814,8004.57,603.097
2,180,0.537262,0.537659,817,8009.33,606.184
2,190,0.533649,0.532837,878,7968.58,602.032
2,200,0.542179,0.541626,835,7966.69,604.583
2,210,0.556717,0.55603,872,7937.03,593.944
2,220,0.570461,0.569885,839,7919.1,594.282
2,230,0.566698,0.564941,820,7963.2,597.22
2,240,0.556616,0.555664,829,8001.59,603.916
2,250,0.54952,0.548523,823,7985.91,599.193
2,260,0.538315,0.536194,838,8006.45,600.696
2,270,0.540403,0.538452,794,8009.31,599.009
2,280,0.562662,0.562012,811,8062.91,601.912
2,290,0.576538,0.576111,820,8024.84,594.63
2,300,0.603895,0.603821,842,8012.37,591.476
3,0,0.5,0.5,2957,0.0,0.0
3,10,0.513775,0.512451,1112,8120.52,660.354
3,20,0.524097,0.522339,881,8144.36,659.982
3,30,0.491161,0.488403,830,8146.44,652.774
3,40,0.487652,0.485229,795,8150.03,654.479
3,50,0.506252,0.505188,724,8159.98,665.137
3,60,0.52393,0.521973,737,8152.54,664.327
3,70,0.533253,0.529907,718,8150.08,642.707
3,80,0.56369,0.562134,691,8155.28,636.018
3,90,0.569746,0.568359,684,8160.18,646.419
3,100,0.589499,0.587708,728,8149.39,651.395
3,110,0.579161,0.576965,719,8142.31,659.257
3,120,0.571079,0.569702,721,8149.38,653.041
3,130,0.551191,0.550537,721,8136.7,660.146
3,140,0.546925,0.545898,709,8158.45,664.77
3,150,0.512821,0.509399,751,8146.28,671.852
3,160,0.540207,0.537109,746,8142.14,676.021
3,170,0.554995,0.550903,754,8140.4,694.283
3,180,0.549463,0.546997,754,8151.16,696.651
3,190,0.545099,0.541138,738,8157.38,711.718
3,200,0.505724,0.503052,720,8165.88,695.301
3,210,0.493595,0.491699,752,8157.71,688.399
3,220,0.489466,0.486938,768,8151.71,691.881
3,230,0.475428,0.477234,723,8146.97,702.749
3,240,0.487812,0.492065,722,8141.94,693.913
3,250,0.490805,0.493774,704,8158.21,700.365
3,260,0.51219,0.511597,713,8156.03,709.052
3,270,0.481449,0.481445,709,8158.02,709.812
3,280,0.484865,0.485352,684,8155.32,711.718
3,290,0.463783,0.464355,681,8164.98,711.785
3,300,0.486742,0.488159,686,8155.23,713.937
4,0,0.5,0.5,2962,0.0,0.0
4,10,0.487341,0.486694,1188,8105.93,657.48
4,20,0.515959,0.515991,904,8123.69,659.588
4,30,0.528852,0.528809,823,8150.76,662.399
4,40,0.515532,0.515137,819,8145.45,658.068
4,50,0.524759,0.524414,761,8123.72,654.163
4,60,0.519339,0.51947,696,8143.26,656.739
4,70,0.518494,0.519592,707,8159.43,657.667
4,80,0.469982,0.471558,664,8161.36,659.327
4,90,0.506342,0.50946,698,8151.35,660.647
4,100,0.495583,0.497681,674,8153.4,655.183
4,110,0.481522,0.483398,666,8147.94,653.101
4,120,0.473169,0.474243,698,8162.76,654.143
4,130,0.468874,0.470581,665,8166.06,659.429
4,140,0.453068,0.454224,658,8158.74,651.771
4,150,0.419323,0.419922,645,8152.79,650.59
4,160,0.439953,0.440063,683,8164.27,649.333
4,170,0.463169,0.463135,659,8160.39,643.691
4,180,0.449305,0.448975,654,8153.92,642.329
4,190,0.452614,0.455261,707,8153.74,637.973
4,200,0.429104,0.432251,729,8149.38,632.793
4,210,0.406939,0.411377,653,8155.03,624.919
4,220,0.397566,0.404053,683,8159.52,633.797
4,230,0.390129,0.397461,698,8156.76,634.71
4,240,0.391476,0.403259,682,8155.83,627.243
4,250,0.370033,0.382935,709,8152.72,627.209
4,260,0.35199,0.369263,741,8149.28,619.346
4,270,0.335987,0.348999,676,8157.57,619.721
4,280,0.311052,0.321533,693,8154.62,613.064
4,290,0.335463,0.347656,660,8151.94,618.983
4,300,0.346478,0.356689,709,8155.13,628.67
