rep,epoch,frac_bytes_a,frac_tapes_a,distinct_tapes,mean_steps,copies_per_run
0,0,0.5,0.5,7596,0.0,0.0
0,10,0.480871,0.483643,4073,8173.94,343.174
0,20,0.495066,0.498169,4043,8175.58,341.482
0,30,0.484192,0.492432,3980,8170.39,341.515
0,40,0.507425,0.522461,3947,8173.1,339.924
0,50,0.491735,0.502686,3877,8166.34,337.222
0,60,0.476149,0.483765,3873,8167.13,338.725
0,70,0.457872,0.458252,3875,8172.54,343.122
0,80,0.469685,0.472717,3827,8172.8,346.07
0,90,0.458719,0.45929,3813,8163.79,343.294
0,100,0.465113,0.461792,3786,8174.24,345.123
0,110,0.474363,0.464233,3728,8173.95,344.771
0,120,0.465258,0.456665,3705,8162.52,342.577
0,130,0.44902,0.438721,3713,8175.02,342.821
0,140,0.472698,0.466309,3733,8171.19,341.278
0,150,0.479189,0.475342,3764,8166.93,340.988
0,160,0.504126,0.501221,3775,8171.13,342.679
0,170,0.486023,0.481445,3786,8172.15,342.621
0,180,0.472473,0.466797,3798,8168.51,341.308
0,190,0.457956,0.452881,3765,8171.17,340.105
0,200,0.428345,0.420532,3798,8165.14,337.474
0,210,0.435743,0.432739,3790,8167.46,337.979
0,220,0.433908,0.435791,3786,8163.14,339.899
0,230,0.453978,0.454651,3712,8174.21,341.659
0,240,0.442085,0.443115,3694,8166.86,340.766
0,250,0.424568,0.422363,3857,8135.62,338.613
0,260,0.431765,0.426514,3740,8140.34,337.009
0,270,0.443296,0.438049,3680,8175.12,337.634
0,280,0.453186,0.451294,3745,8176.12,338.968
0,290,0.443504,0.437622,3754,8168.21,337.98
0,300,0.445988,0.437378,3755,8165.44,335.767
1,0,0.5,0.5,7572,0.0,0.0
1,10,0.486073,0.484741,4090,8170.36,343.741
1,20,0.529591,0.534546,4050,8170.42,347.319
1,30,0.525505,0.526123,4030,8174.13,348.033
1,40,0.548058,0.549072,3984,8164.85,345.659
1,50,0.56315,0.570435,3972,8167.86,345.122
1,60,0.562593,0.573975,3928,8165.23,345.024
1,70,0.520678,0.527344,3925,8176.07,343.099
1,80,0.507547,0.510864,3898,8169.04,343.018
1,90,0.522106,0.528809,3869,8169.81,342.653
1,100,0.52124,0.521362,3836,8178.62,343.251
1,110,0.504307,0.491821,3813,8176.04,340.373
1,120,0.496845,0.476807,3795,8166.79,340.655
1,130,0.479748,0.455688,3805,8168.91,341.248
1,140,0.491667,0.46875,3785,8172.32,343.851
1,150,0.511452,0.500122,3764,8172.01,342.883
1,160,0.492796,0.475708,3689,8170.76,344.335
1,170,0.496939,0.47876,3711,8173.47,342.209
1,180,0.500948,0.481079,3701,8175.03,343.382
1,190,0.496807,0.469604,3714,8167.11,343.848
1,200,0.483797,0.462036,3684,8173.72,346.056
1,210,0.468431,0.442749,3669,8171.95,347.385
1,220,0.468346,0.440918,3665,8173.92,346.127
1,230,0.449848,0.412476,3676,8165.74,341.721
1,240,0.447205,0.407959,3672,8166.54,341.305
1,250,0.461103,0.419556,3678,8170.83,342.113
1,260,0.425596,0.376953,3653,8174.14,342.137
1,270,0.41802,0.371216,3647,8174.06,340.438
1,280,0.405146,0.351318,3660,8170.27,342.013
1,290,0.407688,0.356689,3656,8167.6,337.87
1,300,0.413263,0.364136,3631,8172.47,334.439
2,0,0.5,0.5,7600,0.0,0.0
2,10,0.481962,0.4823,4083,8175.05,344.363
2,20,0.485205,0.491089,4037,8176.35,344.561
2,30,0.498842,0.512695,4019,8171.57,346.883
2,40,0.501413,0.51355,3948,8175.3,348.877
2,50,0.487362,0.50769,3904,8169.79,349.729
2,60,0.487528,0.512695,3861,8172.73,351.32
2,70,0.481689,0.51123,3835,8165.04,356.41
2,80,0.484146,0.511841,3825,8161.8,356.89
2,90,0.455151,0.479858,3769,8176.32,360.322
2,100,0.449499,0.471436,3741,8161.06,360.455
2,110,0.442871,0.462036,3742,8170.46,365.228
2,120,0.434498,0.453369,3798,8163.31,368.491
2,130,0.43965,0.456665,3801,8172.93,370.089
2,140,0.439821,0.452271,3824,8174.2,369.661
2,150,0.442045,0.453857,3805,8168.24,369.521
2,160,0.457924,0.474121,3791,8168.67,372.152
2,170,0.445534,0.458313,3806,8168.93,376.092
2,180,0.447968,0.465942,3816,8177.68,372.93
2,190,0.451843,0.469238,3795,8170.03,371.229
2,200,0.474234,0.494629,3777,8172.11,368.989
2,210,0.471521,0.49054,3818,8174.16,367.174
2,220,0.463545,0.481934,3771,8173.68,362.411
2,230,0.477737,0.498901,3753,8161.05,365.456
2,240,0.474834,0.491333,3745,8172.93,369.068
2,250,0.467867,0.481079,3750,8168.08,370.355
2,260,0.456837,0.470581,3726,8165.96,371.916
2,270,0.461382,0.474976,3721,8168.42,369.291
2,280,0.456512,0.470337,3700,8174.93,371.306
2,290,0.47069,0.483398,3712,8166.7,370.106
2,300,0.472084,0.485229,3719,8162.76,369.439
3,0,0.5,0.5,7598,0.0,0.0
3,10,0.509945,0.51062,4079,8173.71,345.064
3,20,0.523384,0.515381,4059,8169.04,343.687
3,30,0.49966,0.495239,4006,8171.6,341.315
3,40,0.495594,0.485229,3961,8166.48,339.529
3,50,0.518024,0.502808,3913,8173.38,339.288
3,60,0.533138,0.523315,3886,8167.62,339.663
3,70,0.534197,0.52771,3860,8178.06,341.068
3,80,0.552895,0.551514,3820,8167.9,341.787
3,90,0.552624,0.556152,3852,8173.9,341.057
3,100,0.578022,0.586304,3852,8172.9,338.881
3,110,0.563101,0.567627,3813,8171.14,338.725
3,120,0.551596,0.55603,3770,8168.38,337.475
3,130,0.540846,0.543823,3785,8168.84,334.585
3,140,0.555628,0.562622,3779,8170.55,334.613
3,150,0.544037,0.553101,3768,8173.84,335.391
3,160,0.562031,0.576172,3743,8169.92,336.896
3,170,0.575237,0.589722,3730,8174.02,340.281
3,180,0.570997,0.579834,3733,8173.93,339.519
3,190,0.56727,0.577026,3714,8172.2,338.65
3,200,0.534103,0.536255,3706,8175.83,337.391
3,210,0.537861,0.540894,3685,8169.2,335.905
3,220,0.547323,0.549561,3640,8164.97,336.575
3,230,0.572811,0.577332,3686,8171.29,339.953
3,240,0.590174,0.596191,3687,8166.65,343.061
3,250,0.607279,0.611328,3732,8152.51,344.713
3,260,0.637161,0.644043,3732,8176.8,345.681
3,270,0.620205,0.624634,3716,8168.01,346.133
3,280,0.623697,0.636353,3692,8170.66,349.686
3,290,0.629416,0.64502,3669,8171.88,350.706
3,300,0.641884,0.661499,3633,8166.04,349.323
4,0,0.5,0.5,7594,0.0,0.0
4,10,0.484035,0.480835,4093,8168.57,345.892
4,20,0.507505,0.512146,4045,8167.59,346.324
4,30,0.51335,0.521484,4008,8164.62,346.423
4,40,0.530361,0.539917,3979,8164.88,345.509
4,50,0.542681,0.558228,3969,8170.72,345.23
4,60,0.532272,0.552612,3925,8164.83,345.166
4,70,0.544296,0.564697,3921,8169.21,348.234
4,80,0.500063,0.516357,3867,8176.16,348.384
4,90,0.519445,0.539307,3865,8168.47,350.216
4,100,0.515631,0.536987,3840,8167.65,349.307
4,110,0.490822,0.506836,3819,8166.33,349.509
4,120,0.47896,0.49231,3832,8169.13,348.762
4,130,0.484118,0.500366,3796,8177.2,344.852
4,140,0.486063,0.50354,3782,8169.61,343.566
4,150,0.476748,0.490479,3738,8173.02,342.446
4,160,0.506151,0.52063,3763,8173.44,340.715
4,170,0.508432,0.518799,3714,8169.51,340.481
4,180,0.51688,0.527832,3695,8171.93,341.077
4,190,0.51362,0.526733,3711,8159.7,339.372
4,200,0.519846,0.536377,3676,8158.91,337.078
4,210,0.530426,0.547485,3665,8169.53,335.415
4,220,0.538046,0.556885,3719,8172.01,337.194
4,230,0.549044,0.560913,3721,8167.02,335.181
4,240,0.537516,0.544373,3711,8158.92,334.79
4,250,0.52759,0.535767,3721,8162.82,335.492
4,260,0.537191,0.545288,3675,8173.53,336.767
4,270,0.538355,0.544312,3671,8171.34,338.178
4,280,0.511002,0.506897,3684,8167.25,335.939
4,290,0.49612,0.491333,3619,8155.31,335.3
4,300,0.481583,0.474365,3671,8162.64,337.461
