rep,epoch,frac_bytes_a,frac_tapes_a,distinct_tapes,mean_steps,copies_per_run
0,0,0.5,0.5,7644,0.0,0.0
0,10,0.497087,0.50293,4387,7699.63,349.271
0,20,0.536654,0.546753,4478,7610.45,349.489
0,30,0.56864,0.591553,4581,7348.48,340.524
0,40,0.619551,0.650085,4740,7045.58,325.452
0,50,0.656702,0.690552,4947,6793.26,310.718
0,60,0.703148,0.740845,5174,6246.96,290.6
0,70,0.754932,0.791382,5444,5741.5,261.904
0,80,0.802567,0.842529,5493,5415.9,242.793
0,90,0.817974,0.856689,5464,5361.0,234.155
0,100,0.827168,0.860596,5446,5352.0,233.666
0,110,0.826849,0.848389,5312,5306.67,235.739
0,120,0.819969,0.836914,5228,5342.04,236.783
0,130,0.816452,0.828979,5186,5383.08,239.499
0,140,0.814623,0.825073,5034,5403.54,243.853
0,150,0.828609,0.844971,5062,5498.78,249.362
0,160,0.828487,0.842773,4987,5459.75,248.788
0,170,0.824903,0.841553,4871,5398.12,245.24
0,180,0.830809,0.848999,4750,5283.3,237.42
0,190,0.840706,0.861816,4747,5120.29,234.047
0,200,0.829414,0.847168,4728,5007.07,229.206
0,210,0.828112,0.845947,4792,5128.61,235.346
0,220,0.850554,0.86792,4846,5150.49,234.426
0,230,0.855474,0.868408,4778,5230.71,241.871
0,240,0.843336,0.851074,4799,5398.21,249.783
0,250,0.844595,0.848633,4884,5378.22,245.631
0,260,0.850691,0.854004,4859,5335.95,243.784
0,270,0.853405,0.85791,5007,5393.68,243.771
0,280,0.870525,0.875732,5043,5416.06,249.558
0,290,0.884895,0.889893,5057,5358.34,248.222
0,300,0.905218,0.912964,4988,5428.47,250.562
1,0,0.5,0.5,7661,0.0,0.0
1,10,0.505083,0.506836,4456,7667.31,352.886
1,20,0.564781,0.577026,4536,7493.06,342.54
1,30,0.607992,0.62085,4769,7169.36,327.182
1,40,0.644882,0.661865,4878,6862.98,312.42
1,50,0.690069,0.712646,5012,6661.49,304.251
1,60,0.743881,0.773132,5167,6359.39,291.008
1,70,0.768085,0.797974,5440,5922.64,268.713
1,80,0.795462,0.825928,5589,5453.47,248.378
1,90,0.815075,0.848267,5572,5347.95,246.348
1,100,0.834,0.864746,5474,5440.15,250.579
1,110,0.843689,0.868896,5399,5540.06,257.527
1,120,0.850328,0.870483,5428,5538.74,255.77
1,130,0.864233,0.881714,5406,5385.21,249.98
1,140,0.87805,0.895752,5346,5256.74,244.452
1,150,0.895267,0.915039,5368,5187.23,241.433
1,160,0.897486,0.914673,5313,5114.14,237.957
1,170,0.896793,0.914917,5309,5040.09,240.105
1,180,0.907293,0.926392,5247,5026.14,244.053
1,190,0.89908,0.91394,5251,5010.07,240.376
1,200,0.90624,0.924316,5406,4945.66,238.834
1,210,0.903395,0.923218,5396,4820.47,235.236
1,220,0.898939,0.91687,5474,4766.92,232.451
1,230,0.880249,0.898926,5461,4658.96,225.26
1,240,0.865936,0.88147,5612,4609.86,219.339
1,250,0.864258,0.876221,5514,4710.98,227.784
1,260,0.864389,0.872559,5603,4879.45,238.705
1,270,0.867634,0.875244,5700,4632.42,226.197
