rep,epoch,frac_bytes_a,frac_tapes_a,distinct_tapes,mean_steps,copies_per_run
0,0,0.5,0.5,7639,0.0,0.0
0,10,0.496534,0.502441,4391,7690.53,338.084
0,20,0.530304,0.540771,4475,7597.87,336.253
0,30,0.555649,0.576782,4589,7360.46,327.146
0,40,0.622334,0.6521,4819,7017.06,312.586
0,50,0.682947,0.713623,5144,6551.81,294.752
0,60,0.724442,0.756348,5374,5971.52,278.266
0,70,0.758535,0.790039,5537,5509.28,255.124
0,80,0.80303,0.839722,5575,5275.62,244.63
0,90,0.813173,0.84375,5629,5123.54,233.224
0,100,0.833023,0.856201,5592,5158.48,235.927
0,110,0.826597,0.839966,5466,5301.21,242.582
0,120,0.833431,0.842407,5422,5313.64,240.826
0,130,0.841784,0.844238,5427,5250.53,239.046
0,140,0.843571,0.843262,5366,5290.62,238.193
0,150,0.864775,0.865784,5459,5199.96,233.62
0,160,0.884581,0.886475,5427,5050.02,229.667
0,170,0.89769,0.904663,5455,4931.04,226.814
0,180,0.890224,0.897827,5522,4762.29,218.803
0,190,0.883181,0.890869,5394,4693.26,221.569
0,200,0.870876,0.874023,5363,4601.01,215.732
0,210,0.878916,0.883789,5410,4809.36,224.369
0,220,0.869526,0.880005,5403,4837.07,225.801
0,230,0.843676,0.855347,5337,4913.91,230.402
0,240,0.835493,0.854248,5170,4972.06,234.376
0,250,0.835863,0.859863,5140,4888.63,230.223
0,260,0.816259,0.854126,4899,4949.52,231.403
0,270,0.800848,0.852417,4472,5014.13,235.012
0,280,0.766764,0.827271,4259,5205.24,245.11
0,290,0.751734,0.822388,3987,5234.57,247.874
0,300,0.737492,0.81543,3757,5332.75,250.567
1,0,0.5,0.5,7632,0.0,0.0
1,10,0.504015,0.505615,4429,7691.22,342.978
1,20,0.553604,0.562195,4451,7586.29,341.779
1,30,0.592747,0.601318,4638,7314.89,328.245
1,40,0.633171,0.644043,4749,7016.23,314.634
1,50,0.690834,0.714966,4913,6749.47,304.225
1,60,0.732389,0.763184,5059,6456.79,292.683
1,70,0.76222,0.793091,5469,5836.4,264.302
1,80,0.782869,0.809692,5571,5300.55,241.042
1,90,0.794037,0.813232,5535,5354.96,243.972
1,100,0.815491,0.830444,5506,5380.56,242.802
1,110,0.815519,0.824097,5553,5438.89,245.289
1,120,0.83078,0.838867,5591,5342.08,240.324
1,130,0.832146,0.83728,5591,5235.82,241.694
1,140,0.842398,0.846313,5493,5237.04,245.649
1,150,0.862602,0.868042,5430,5329.38,248.467
1,160,0.868185,0.872803,5445,5188.67,243.768
1,170,0.875086,0.881592,5331,5261.31,250.912
1,180,0.897919,0.906372,5338,5248.19,252.855
1,190,0.892748,0.897705,5278,5224.64,250.946
1,200,0.888285,0.894043,5277,5218.02,253.916
1,210,0.878952,0.882568,5245,5148.38,252.312
1,220,0.867691,0.865479,5323,5137.07,247.231
1,230,0.878559,0.878784,5396,4908.7,233.636
1,240,0.876183,0.871948,5375,4863.35,231.925
1,250,0.883556,0.882568,5339,4962.08,242.324
1,260,0.876322,0.873779,5405,4955.09,247.558
1,270,0.88554,0.883301,5542,4581.89,230.491
1,280,0.897488,0.897156,5617,4491.72,226.402
1,290,0.919161,0.921265,5661,4344.2,216.924
