rep,epoch,frac_bytes_a,frac_tapes_a,distinct_tapes,mean_steps,copies_per_run
0,0,0.5,0.5,7803,0.0,0.0
0,10,0.492952,0.497559,5088,7171.41,316.143
0,20,0.516899,0.522461,5092,7218.31,319.196
0,30,0.527168,0.536255,5111,7263.04,320.28
0,40,0.571194,0.585083,5057,7322.46,321.825
0,50,0.590782,0.601624,4986,7424.37,324.173
0,60,0.598415,0.601929,5044,7459.15,326.532
0,70,0.589201,0.587769,5023,7540.79,329.395
0,80,0.605011,0.604248,5064,7535.22,331.424
0,90,0.601173,0.600586,5065,7543.3,331.625
0,100,0.606804,0.602539,5047,7617.18,340.537
0,110,0.60865,0.603149,4988,7638.96,342.199
0,120,0.593267,0.58606,4983,7727.1,341.437
0,130,0.575354,0.564575,4924,7817.42,345.297
0,140,0.579521,0.567627,4940,7846.36,348.028
0,150,0.586815,0.575562,4959,7848.8,350.797
0,160,0.61619,0.605469,4972,7887.56,351.519
0,170,0.633615,0.627808,5037,7883.57,352.429
0,180,0.611668,0.600586,5023,7926.87,353.016
0,190,0.599846,0.587402,5032,7948.8,356.206
0,200,0.596096,0.581299,5070,7913.39,353.181
0,210,0.596504,0.583374,5115,7902.62,352.446
0,220,0.593981,0.582458,5084,7939.42,354.151
0,230,0.592575,0.582275,5130,7996.14,356.953
0,240,0.607317,0.598267,5202,7983.77,356.394
0,250,0.618948,0.607422,5208,7985.58,354.511
0,260,0.621307,0.609741,5219,7973.58,354.584
0,270,0.624304,0.612671,5201,8006.53,357.992
0,280,0.638927,0.629395,5229,8040.49,359.492
0,290,0.618385,0.606079,5298,8000.44,362.836
0,300,0.624708,0.616211,5326,8002.15,363.036
1,0,0.5,0.5,7798,0.0,0.0
1,10,0.506495,0.509766,5054,7185.45,313.129
1,20,0.565435,0.574951,5077,7193.44,315.855
1,30,0.593147,0.594482,5080,7294.62,321.791
1,40,0.627062,0.630615,4999,7390.79,324.869
1,50,0.65402,0.660156,4959,7507.73,329.391
1,60,0.658392,0.663696,4889,7626.85,334.163
1,70,0.661777,0.667358,4961,7621.27,336.986
1,80,0.644472,0.640686,4906,7636.18,338.403
1,90,0.658205,0.654785,4903,7681.59,335.968
1,100,0.650457,0.641235,4848,7745.82,335.874
1,110,0.641405,0.629272,4920,7772.66,338.466
1,120,0.640547,0.626221,4935,7834.64,343.923
1,130,0.639111,0.624146,4896,7897.12,345.172
1,140,0.673435,0.667236,4882,7907.14,342.629
1,150,0.684155,0.681152,4924,7928.93,345.365
1,160,0.660427,0.651001,4875,7941.22,342.802
1,170,0.678696,0.672974,4967,7969.93,341.982
1,180,0.680836,0.675049,5013,8027.82,343.522
1,190,0.690945,0.683594,5027,8064.93,345.174
1,200,0.695415,0.693115,5117,8077.84,348.041
1,210,0.687948,0.682922,5211,8077.43,348.52
1,220,0.715258,0.713867,5174,8105.9,351.79
1,230,0.714722,0.711975,5292,8108.6,354.205
1,240,0.708805,0.705566,5244,8097.35,354.183
1,250,0.694252,0.686401,5253,8122.59,354.901
1,260,0.682716,0.671509,5214,8122.12,354.636
1,270,0.66481,0.65271,5212,8147.53,354.855
1,280,0.63221,0.611694,5191,8147.54,354.559
1,290,0.621878,0.600342,5198,8135.09,354.98
1,300,0.644636,0.627563,5218,8153.12,359.542
2,0,0.5,0.5,7778,0.0,0.0
2,10,0.488306,0.48999,5007,7219.67,317.934
2,20,0.50773,0.515503,5041,7228.73,316.582
2,30,0.551884,0.565063,5018,7241.22,319.826
2,40,0.575796,0.583496,5086,7232.23,319.109
2,50,0.597919,0.607422,5036,7252.73,321.962
2,60,0.627222,0.640137,5024,7278.22,321.983
2,70,0.624653,0.635498,4965,7284.73,322.59
2,80,0.629877,0.637329,4954,7419.24,328.787
2,90,0.627644,0.631836,5068,7419.22,330.207
2,100,0.625851,0.626831,5071,7425.22,327.093
2,110,0.638659,0.640869,5149,7422.16,325.742
2,120,0.64089,0.642578,5151,7462.39,331.957
2,130,0.652159,0.65564,5182,7532.88,334.148
2,140,0.660698,0.665283,5210,7532.59,338.751
2,150,0.662823,0.668091,5182,7647.77,349.69
2,160,0.656477,0.660156,5082,7817.6,359.773
2,170,0.638626,0.641113,5046,7895.99,363.66
2,180,0.655138,0.660522,5029,7976.28,365.544
2,190,0.664354,0.673828,5087,8014.59,368.35
2,200,0.692873,0.706665,5061,8094.8,369.519
2,210,0.695837,0.711304,5056,8133.87,365.788
2,220,0.694632,0.708862,5012,8133.33,363.307
2,230,0.708536,0.727661,5077,8135.41,366.067
2,240,0.681726,0.692627,5015,8129.19,367.75
2,250,0.68951,0.699951,5039,8089.07,367.329
2,260,0.67646,0.682251,5059,8093.46,369.676
