epoch,wall_s,sim_s,entropy_bits,comp_bits,high_order_entropy,brotli2_bits,zlib_bits,hoe_zlib,mean_steps,frac_copy_runs,frac_steps_in_loop,ops_per_run,frac_term_budget,frac_term_off_region,frac_term_unmatched,runs,steps,mutations,distinct_windows,n_persistent,A_t,n_persistent_naive,A_t_naive
0,1.259,0.0,7.999923,8.000019,-9.6e-05,8.000019,8.002464,-0.002541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1867776,0,0,0,0
250,12.774,10.211,7.995339,7.647068,0.348271,7.724094,7.641254,0.354084,555.2221,0.505427,0.8243,71.1167,0.054314,0.617583,0.328103,4096000,2274189575,128118,1783333,0,0,0,0
500,24.154,20.23,7.981495,7.506603,0.474891,7.624043,7.498058,0.483436,555.9313,0.488798,0.83012,88.0628,0.055565,0.608563,0.335872,4096000,2277094632,128232,1767380,0,0,0,0
750,35.382,30.229,7.963442,7.44138,0.522063,7.590504,7.424511,0.538931,550.8306,0.480285,0.831875,98.0488,0.055344,0.597489,0.347167,4096000,2256202221,127631,1765727,0,0,0,0
1000,46.765,40.545,7.93784,7.404045,0.533795,7.589352,7.381611,0.556229,542.853,0.490094,0.829854,106.1357,0.054473,0.599753,0.345774,4096000,2223525743,128345,1771439,0,0,0,0
1250,58.077,50.597,7.913799,7.378746,0.535053,7.582977,7.342159,0.57164,538.3499,0.511825,0.827083,115.8249,0.053884,0.609471,0.336646,4096000,2205081085,128168,1773580,267,267,267,267
1500,69.283,60.671,7.885659,7.371494,0.514165,7.575317,7.322998,0.562661,536.0286,0.540819,0.822652,119.1572,0.053479,0.631789,0.314732,4096000,2195573108,128265,1778940,284,289,284,289
1750,80.704,70.803,7.85731,7.374962,0.482348,7.579033,7.316994,0.540316,533.7,0.577715,0.816756,124.9327,0.052932,0.660722,0.286346,4096000,2186035247,127720,1785608,282,291,282,291
2000,92.554,81.389,7.823622,7.372639,0.450983,7.56588,7.305416,0.518206,535.4062,0.612459,0.812307,136.7647,0.052852,0.689595,0.257553,4096000,2193023904,126739,1789228,285,295,285,295
2250,104.291,91.935,7.788021,7.345737,0.442284,7.533932,7.273983,0.514038,546.4292,0.64849,0.810939,151.5305,0.053836,0.719222,0.226942,4096000,2238174030,127748,1788000,288,299,288,299
