epoch,wall_s,sim_s,entropy_bits,comp_bits,high_order_entropy,brotli2_bits,zlib_bits,hoe_zlib,mean_steps,frac_copy_runs,frac_steps_in_loop,ops_per_run,frac_term_budget,frac_term_off_region,frac_term_unmatched,runs,steps,mutations,distinct_windows,n_persistent,A_t,n_persistent_naive,A_t_naive
0,1.349,0.0,7.999908,8.000019,-0.000111,8.000019,8.002464,-0.002557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1867776,0,0,0,0
250,15.738,13.212,7.986589,7.906734,0.079855,7.966713,7.880775,0.105814,834.2583,0.558963,0.882934,120.236,0.088787,0.605717,0.305496,4096000,3417122121,127733,1853076,0,0,0,0
500,30.229,26.596,7.962386,7.884171,0.078215,7.940075,7.829525,0.132861,833.4033,0.673327,0.886234,143.3576,0.089694,0.579213,0.331093,4096000,3413619956,127813,1851326,0,0,0,0
750,44.655,39.933,7.929297,7.822422,0.106875,7.897278,7.763443,0.165854,821.2486,0.751932,0.885607,161.5137,0.088309,0.57097,0.340721,4096000,3363834323,128601,1847087,0,0,0,0
1000,59.318,53.499,7.903835,7.784081,0.119754,7.869362,7.722301,0.181533,837.8175,0.790494,0.889588,183.5857,0.090435,0.552759,0.356807,4096000,3431700290,128024,1845922,0,0,0,0
1250,74.725,67.596,7.883705,7.754448,0.129257,7.845417,7.68679,0.196914,862.1613,0.798081,0.894983,204.279,0.093475,0.530186,0.376339,4096000,3531412884,128344,1843274,188,188,188,188
1500,90.198,82.117,7.867538,7.737156,0.130382,7.8326,7.66864,0.198898,883.6694,0.796539,0.89961,222.3615,0.096176,0.507177,0.396647,4096000,3619509777,128507,1842490,199,205,199,205
1750,106.384,97.352,7.858634,7.743267,0.115367,7.830021,7.674088,0.184547,908.427,0.777066,0.906448,245.399,0.09965,0.465674,0.434676,4096000,3720916880,127994,1844036,221,233,221,233
2000,123.585,112.969,7.852909,7.72826,0.124648,7.81871,7.663013,0.189895,906.0197,0.77178,0.906641,248.4363,0.099328,0.463658,0.437014,4096000,3711056885,127899,1842079,232,251,232,251
2250,143.578,131.65,7.849268,7.729599,0.119669,7.815933,7.6609,0.188368,949.414,0.766896,0.911578,256.5516,0.104659,0.451118,0.444223,4096000,3888799798,127431,1841752,249,273,249,273
2500,161.596,148.823,7.838131,7.698845,0.139286,7.797142,7.631256,0.206875,999.4807,0.752644,0.91761,272.684,0.110751,0.432687,0.456562,4096000,4093872968,128434,1838451,256,284,256,284
2750,236.973,223.125,6.53901,0.79015,5.748861,1.174011,1.83564,4.70337,5475.8191,0.906053,0.991549,988.5066,0.662532,0.166648,0.17082,4096000,22428955218,127831,97900,59,288,59,288
3000,344.52,329.643,6.48445,0.814079,5.670371,1.25198,1.548622,4.935828,8174.5715,0.999236,0.997106,1415.5651,0.997667,0.001395,0.000939,4096000,33483044833,127852,91312,29,289,29,289
3250,443.778,427.811,6.442706,0.829044,5.613662,1.289795,1.535625,4.907081,8173.0331,0.999152,0.997097,1402.7667,0.997462,0.001496,0.001042,4096000,33476743483,128006,98501,17,289,17,289
