# epoch 0  H=7.9999 C=8.0025 HO=-0.0001  A(t)=0
# epoch 1250  H=7.8837 C=7.6868 HO=0.1293  A(t)=188
       497  [[[[[[[[[[[[[[[[  5b5b5b5b5b5b5b5b5b5b5b5b5b5b5b5b
       441  ,,,,,,,,,,,,,,,,  2c2c2c2c2c2c2c2c2c2c2c2c2c2c2c2c
       420  ]]]]]]]]]]]]]]]]  5d5d5d5d5d5d5d5d5d5d5d5d5d5d5d5d
       190  ................  2e2e2e2e2e2e2e2e2e2e2e2e2e2e2e2e
       117  ZZZZZZZZZZZZZZZZ  5a5a5a5a5a5a5a5a5a5a5a5a5a5a5a5a
       114  ................  14141414141414141414141414141414
        95  ................  01010101010101010101010101010101
        76  zzzzzzzzzzzzzzzz  7a7a7a7a7a7a7a7a7a7a7a7a7a7a7a7a
        73  ................  97979797979797979797979797979797
        72  \\\\\\\\\\\\\\\\  5c5c5c5c5c5c5c5c5c5c5c5c5c5c5c5c
# epoch 1500  H=7.8675 C=7.6686 HO=0.1304  A(t)=205
       480  [[[[[[[[[[[[[[[[  5b5b5b5b5b5b5b5b5b5b5b5b5b5b5b5b
       405  ,,,,,,,,,,,,,,,,  2c2c2c2c2c2c2c2c2c2c2c2c2c2c2c2c
       259  ]]]]]]]]]]]]]]]]  5d5d5d5d5d5d5d5d5d5d5d5d5d5d5d5d
       191  ................  2e2e2e2e2e2e2e2e2e2e2e2e2e2e2e2e
       111  ................  86868686868686868686868686868686
       111  \\\\\\\\\\\\\\\\  5c5c5c5c5c5c5c5c5c5c5c5c5c5c5c5c
       108  ................  ecececececececececececececececec
        96  7777777777777777  37373737373737373737373737373737
        83  ZZZZZZZZZZZZZZZZ  5a5a5a5a5a5a5a5a5a5a5a5a5a5a5a5a
        83  FFFFFFFFFFFFFFFF  46464646464646464646464646464646
# epoch 1750  H=7.8586 C=7.6741 HO=0.1154  A(t)=233
       404  [[[[[[[[[[[[[[[[  5b5b5b5b5b5b5b5b5b5b5b5b5b5b5b5b
       398  ,,,,,,,,,,,,,,,,  2c2c2c2c2c2c2c2c2c2c2c2c2c2c2c2c
       279  ]]]]]]]]]]]]]]]]  5d5d5d5d5d5d5d5d5d5d5d5d5d5d5d5d
       188  ................  01010101010101010101010101010101
       122  ................  c2c2c2c2c2c2c2c2c2c2c2c2c2c2c2c2
       117  ................  2e2e2e2e2e2e2e2e2e2e2e2e2e2e2e2e
       112  ................  92929292929292929292929292929292
       105  MMMMMMMMMMMMMMMM  4d4d4d4d4d4d4d4d4d4d4d4d4d4d4d4d
       103  ????????????????  3f3f3f3f3f3f3f3f3f3f3f3f3f3f3f3f
       100  \\\\\\\\\\\\\\\\  5c5c5c5c5c5c5c5c5c5c5c5c5c5c5c5c
# epoch 2000  H=7.8529 C=7.6630 HO=0.1246  A(t)=251
       663  ,,,,,,,,,,,,,,,,  2c2c2c2c2c2c2c2c2c2c2c2c2c2c2c2c
       372  [[[[[[[[[[[[[[[[  5b5b5b5b5b5b5b5b5b5b5b5b5b5b5b5b
       272  ]]]]]]]]]]]]]]]]  5d5d5d5d5d5d5d5d5d5d5d5d5d5d5d5d
       234  ................  2e2e2e2e2e2e2e2e2e2e2e2e2e2e2e2e
       147  ****************  2a2a2a2a2a2a2a2a2a2a2a2a2a2a2a2a
       123  7777777777777777  37373737373737373737373737373737
        95  ................  00000000000000000000000000000000
        91  iiiiiiiiiiiiiiii  69696969696969696969696969696969
        85  ................  c2c2c2c2c2c2c2c2c2c2c2c2c2c2c2c2
        82  &&&&&&&&&&&&&&&&  26262626262626262626262626262626
# epoch 2250  H=7.8493 C=7.6609 HO=0.1197  A(t)=273
       580  ,,,,,,,,,,,,,,,,  2c2c2c2c2c2c2c2c2c2c2c2c2c2c2c2c
       432  [[[[[[[[[[[[[[[[  5b5b5b5b5b5b5b5b5b5b5b5b5b5b5b5b
       420  ]]]]]]]]]]]]]]]]  5d5d5d5d5d5d5d5d5d5d5d5d5d5d5d5d
       238  ................  01010101010101010101010101010101
       188  ^^^^^^^^^^^^^^^^  5e5e5e5e5e5e5e5e5e5e5e5e5e5e5e5e
       158  ................  2e2e2e2e2e2e2e2e2e2e2e2e2e2e2e2e
       135  \\\\\\\\\\\\\\\\  5c5c5c5c5c5c5c5c5c5c5c5c5c5c5c5c
       129  ................  05050505050505050505050505050505
        95  QQQQQQQQQQQQQQQQ  51515151515151515151515151515151
        93  BBBBBBBBBBBBBBBB  42424242424242424242424242424242
# epoch 2500  H=7.8381 C=7.6313 HO=0.1393  A(t)=284
       680  [[[[[[[[[[[[[[[[  5b5b5b5b5b5b5b5b5b5b5b5b5b5b5b5b
       486  ,,,,,,,,,,,,,,,,  2c2c2c2c2c2c2c2c2c2c2c2c2c2c2c2c
       263  ]]]]]]]]]]]]]]]]  5d5d5d5d5d5d5d5d5d5d5d5d5d5d5d5d
       208  ................  2e2e2e2e2e2e2e2e2e2e2e2e2e2e2e2e
       199  ZZZZZZZZZZZZZZZZ  5a5a5a5a5a5a5a5a5a5a5a5a5a5a5a5a
       185  \\\\\\\\\\\\\\\\  5c5c5c5c5c5c5c5c5c5c5c5c5c5c5c5c
       158  ................  01010101010101010101010101010101
       130  llllllllllllllll  6c6c6c6c6c6c6c6c6c6c6c6c6c6c6c6c
       108  ................  b5b5b5b5b5b5b5b5b5b5b5b5b5b5b5b5
       107  9999999999999999  39393939393939393939393939393939
# epoch 2750  H=6.5390 C=1.8356 HO=5.7489  A(t)=288
     14330  .[.V.YV.{m...\..  9b5b7f562e5956e67b6dfa88fe5ce5f9
     13364  [.V.YV.{m...\..m  5b7f562e5956e67b6dfa88fe5ce5f96d
     12589  V.YV.{m...\..m.Y  562e5956e67b6dfa88fe5ce5f96df959
     12374  .V.YV.{m...\..m.  7f562e5956e67b6dfa88fe5ce5f96df9
     12154  V.{m...\..m.Y.\<  56e67b6dfa88fe5ce5f96df959f95c3c
     11660  .YV.{m...\..m.Y.  2e5956e67b6dfa88fe5ce5f96df959f9
     11382  .{m...\..m.Y.\<.  e67b6dfa88fe5ce5f96df959f95c3c82
     11223  YV.{m...\..m.Y.\  5956e67b6dfa88fe5ce5f96df959f95c
     10895  {m...\..m.Y.\<.c  7b6dfa88fe5ce5f96df959f95c3c8263
     10030  ................  e5e5e5e5e5e5e5e5e5e5e5e5e5e5e5e5
# epoch 3000  H=6.4844 C=1.5486 HO=5.6704  A(t)=289
     17086  ................  e5e5e5e5e5e5e5e5e5e5e5e5e5e5e5e5
      6560  .[.V.YV.{m...\..  9b5b7f562e5956e67b6dfa88fe5ce5f9
      5640  [.V.YV.{m...\..m  5b7f562e5956e67b6dfa88fe5ce5f96d
      5275  .YV.{m...\..m.Y.  2e5956e67b6dfa88fe5ce5f96df959f9
      5032  V.YV.{m...\..m.Y  562e5956e67b6dfa88fe5ce5f96df959
      5031  ]]]]]]]]]]]]]]]]  5d5d5d5d5d5d5d5d5d5d5d5d5d5d5d5d
      4931  V.{m...\..m.Y.\<  56e67b6dfa88fe5ce5f96df959f95c3c
      4876  .{m...\..m.Y.\<.  e67b6dfa88fe5ce5f96df959f95c3c82
      4865  .V.YV.{m...\..m.  7f562e5956e67b6dfa88fe5ce5f96df9
      4448  {m...\..m.Y.\<.c  7b6dfa88fe5ce5f96df959f95c3c8263
# epoch 3250  H=6.4427 C=1.5356 HO=5.6137  A(t)=289
     13352  ................  e5e5e5e5e5e5e5e5e5e5e5e5e5e5e5e5
      4389  ................  ffffffffffffffffffffffffffffffff
      4321  .[.V.YV.{m...\..  9b5b7f562e5956e67b6dfa88fe5ce5f9
      4020  ]]]]]]]]]]]]]]]]  5d5d5d5d5d5d5d5d5d5d5d5d5d5d5d5d
      3846  ................  d3d3d3d3d3d3d3d3d3d3d3d3d3d3d3d3
      3297  [.V.YV.{m...\..m  5b7f562e5956e67b6dfa88fe5ce5f96d
      2979  [[[[[[[[[[[[[[[[  5b5b5b5b5b5b5b5b5b5b5b5b5b5b5b5b
      2804  V.YV.{m...\..m.Y  562e5956e67b6dfa88fe5ce5f96df959
      2561  .V.YV.{m...\..m.  7f562e5956e67b6dfa88fe5ce5f96df9
      2508  V.{m...\..m.Y.\<  56e67b6dfa88fe5ce5f96df959f95c3c
# epoch 3500  H=6.4666 C=1.5873 HO=5.6361  A(t)=289
     13627  ................  e5e5e5e5e5e5e5e5e5e5e5e5e5e5e5e5
      5454  ................  fbfbfbfbfbfbfbfbfbfbfbfbfbfbfbfb
      3692  [[[[[[[[[[[[[[[[  5b5b5b5b5b5b5b5b5b5b5b5b5b5b5b5b
      3558  ................  d3d3d3d3d3d3d3d3d3d3d3d3d3d3d3d3
      3082  ````````````````  60606060606060606060606060606060
      3012  ................  1f1f1f1f1f1f1f1f1f1f1f1f1f1f1f1f
      1982  ................  e2e2e2e2e2e2e2e2e2e2e2e2e2e2e2e2
      1793  .[.V.YV.{m...\..  9b5b7f562e5956e67b6dfa88fe5ce5f9
      1614  V.YV.{m...\..m.Y  562e5956e67b6dfa88fe5ce5f96df959
      1421  [.V.YV.{m...\..m  5b7f562e5956e67b6dfa88fe5ce5f96d
# epoch 3750  H=6.5354 C=1.6232 HO=5.7058  A(t)=939
      8734  ................  e5e5e5e5e5e5e5e5e5e5e5e5e5e5e5e5
      8095  ````````````````  60606060606060606060606060606060
      3413  ................  d3d3d3d3d3d3d3d3d3d3d3d3d3d3d3d3
      3404  xxxxxxxxxxxxxxxx  78787878787878787878787878787878
      3215  ................  fbfbfbfbfbfbfbfbfbfbfbfbfbfbfbfb
      2668  ................  bebebebebebebebebebebebebebebebe
      2153  LLLLLLLLLLLLLLLL  4c4c4c4c4c4c4c4c4c4c4c4c4c4c4c4c
      1737  """"""""""""""""  22222222222222222222222222222222
      1736  &&&&&&&&&&&&&&&&  26262626262626262626262626262626
      1674  ................  99999999999999999999999999999999
# epoch 4000  H=6.5509 C=1.6359 HO=5.7214  A(t)=1307
      7941  ................  e5e5e5e5e5e5e5e5e5e5e5e5e5e5e5e5
      4970  ````````````````  60606060606060606060606060606060
      4308  CCCCCCCCCCCCCCCC  43434343434343434343434343434343
      3964  ................  99999999999999999999999999999999
      3358  xxxxxxxxxxxxxxxx  78787878787878787878787878787878
      3186  ................  d3d3d3d3d3d3d3d3d3d3d3d3d3d3d3d3
      2692  ................  c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3
      2470  ''''''''''''''''  27272727272727272727272727272727
      2382  ]]]]]]]]]]]]]]]]  5d5d5d5d5d5d5d5d5d5d5d5d5d5d5d5d
      2037  }}}}}}}}}}}}}}}}  7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d
