epoch,wall_s,sim_s,entropy_bits,comp_bits,high_order_entropy,brotli2_bits,zlib_bits,hoe_zlib,mean_steps,frac_copy_runs,frac_steps_in_loop,ops_per_run,frac_term_budget,frac_term_off_region,frac_term_unmatched,runs,steps,mutations,distinct_windows,n_persistent,A_t,n_persistent_naive,A_t_naive
0,1.013,0.0,7.999917,8.000019,-0.000102,8.000019,8.002464,-0.002547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1867776,0,0,0,0
250,14.946,12.689,7.987619,7.906147,0.081472,7.962246,7.878372,0.109247,798.4079,0.566892,0.875598,118.6434,0.084244,0.626144,0.289612,4096000,3270278816,128597,1852898,0,0,0,0
500,29.407,25.968,7.962556,7.878033,0.084523,7.934292,7.823742,0.138814,827.64,0.673697,0.885292,146.8093,0.08895,0.579064,0.331986,4096000,3390013273,128163,1850957,0,0,0,0
750,43.69,39.414,7.934548,7.834427,0.100121,7.906384,7.770344,0.164204,834.7007,0.737699,0.88879,164.1515,0.09002,0.556071,0.353909,4096000,3418933932,127649,1848708,0,0,0,0
1000,58.709,53.138,7.907159,7.778515,0.128644,7.864361,7.708702,0.198457,848.2546,0.768601,0.893236,187.1307,0.091904,0.526681,0.381415,4096000,3474451024,127708,1843937,0,0,0,0
1250,74.682,67.767,7.881096,7.734718,0.146378,7.835304,7.664619,0.216477,905.7272,0.770638,0.904829,221.3944,0.099345,0.478033,0.422621,4096000,3709858770,128392,1840891,201,201,201,201
1500,90.679,82.451,7.865857,7.724041,0.141816,7.820354,7.65197,0.213887,935.0191,0.764296,0.911043,236.7092,0.103182,0.445485,0.451333,4096000,3829838426,127974,1840314,212,219,212,219
1750,107.113,97.591,7.850956,7.705547,0.145408,7.805069,7.631481,0.219475,967.9789,0.757691,0.91609,250.3045,0.107168,0.422316,0.470516,4096000,3964841668,127839,1838893,221,231,221,231
2000,123.831,113.079,7.84094,7.707275,0.133665,7.803925,7.638451,0.20249,991.3824,0.759631,0.918676,265.3889,0.110064,0.415245,0.474691,4096000,4060702366,128274,1840956,249,262,249,262
2250,141.419,129.352,7.829705,7.688313,0.141392,7.783226,7.614491,0.215214,1031.8382,0.747599,0.923343,287.0455,0.115199,0.397515,0.487285,4096000,4226409219,128250,1836556,261,277,261,277
2500,159.487,146.136,7.823575,7.686367,0.137208,7.783714,7.614063,0.209512,1075.9712,0.74134,0.926807,298.2817,0.120422,0.390737,0.488841,4096000,4407177980,128780,1838613,273,297,273,297
2750,177.894,163.256,7.820484,7.673473,0.14701,7.771473,7.602615,0.217868,1088.909,0.742292,0.926975,302.5811,0.121933,0.402043,0.476023,4096000,4460171092,127819,1836542,268,297,268,297
3000,196.192,180.386,7.815722,7.673981,0.141741,7.770676,7.607124,0.208598,1101.8922,0.740896,0.927369,310.1497,0.123488,0.408899,0.467613,4096000,4513350333,127703,1837594,271,302,271,302
3250,214.618,197.558,7.807799,7.654457,0.153341,7.759064,7.589497,0.218302,1100.6893,0.75312,0.925493,304.7551,0.12299,0.431697,0.445313,4096000,4508423316,127809,1836643,274,306,274,306
3500,233.064,214.689,7.801136,7.653801,0.147335,7.755146,7.588184,0.212952,1106.3979,0.749085,0.925923,304.5642,0.123682,0.43234,0.443978,4096000,4531805743,128284,1836539,272,307,272,307
3750,251.792,232.099,7.794129,7.649055,0.145074,7.749466,7.579041,0.215089,1106.9972,0.746421,0.926664,303.8711,0.123825,0.421688,0.454488,4096000,4534260649,127616,1837372,273,308,273,308
4000,270.255,249.258,7.787269,7.632153,0.155117,7.733402,7.566689,0.220581,1094.6954,0.738986,0.926857,308.9397,0.122567,0.411546,0.465886,4096000,4483872463,128075,1835084,274,309,274,309
4250,289.244,266.997,7.780662,7.624924,0.155738,7.730396,7.559109,0.221553,1134.4217,0.742856,0.928913,324.2604,0.127343,0.415085,0.457573,4096000,4646591080,127307,1835804,277,309,277,309
4500,308.399,285.028,7.776443,7.619652,0.156792,7.72401,7.555992,0.220451,1154.1862,0.740423,0.93044,326.6281,0.129655,0.412543,0.457802,4096000,4727546851,127473,1836561,272,310,272,310
4750,327.002,302.615,7.776484,7.624336,0.152148,7.724857,7.556835,0.219649,1127.6257,0.732169,0.930393,319.8588,0.126677,0.390187,0.483137,4096000,4618755058,128190,1835847,274,310,274,310
5000,345.853,320.158,7.777456,7.622375,0.155081,7.724823,7.558353,0.219103,1094.8726,0.731578,0.92752,311.4697,0.122607,0.401725,0.475668,4096000,4484598335,128173,1835550,272,311,272,311
5250,364.258,337.463,7.776657,7.619278,0.15738,7.720966,7.551407,0.225251,1110.1837,0.73567,0.927848,312.8054,0.124263,0.411796,0.463941,4096000,4547312404,128130,1835313,276,311,276,311
5500,383.409,355.192,7.775952,7.619041,0.156911,7.720699,7.551262,0.22469,1124.2176,0.730028,0.929123,315.8699,0.1261,0.408646,0.465254,4096000,4604795290,128079,1835744,273,311,273,311
5750,401.521,371.979,7.771452,7.616592,0.15486,7.717197,7.548965,0.222487,1076.2674,0.730049,0.925878,307.0087,0.120255,0.40893,0.470815,4096000,4408391148,128228,1835385,281,313,281,313
6000,419.418,388.809,7.772157,7.613945,0.158212,7.713455,7.547337,0.22482,1077.9272,0.732569,0.925848,311.1315,0.120426,0.409508,0.470066,4096000,4415189619,128044,1835377,277,313,277,313
6250,437.668,406.013,7.771504,7.622616,0.148888,7.72414,7.558647,0.212857,1091.0983,0.737536,0.926048,321.0802,0.122053,0.417385,0.460562,4096000,4469138830,127963,1837113,279,313,279,313
6500,456.367,423.413,7.771448,7.609512,0.161936,7.713814,7.540733,0.230715,1116.5518,0.742703,0.926671,328.7116,0.124869,0.4301,0.445031,4096000,4573396245,128176,1834544,281,313,281,313
6750,474.898,441.139,7.769739,7.594406,0.175333,7.705276,7.531303,0.238435,1144.4727,0.744352,0.927712,327.0494,0.128206,0.439975,0.431819,4096000,4687760168,127921,1833480,280,314,280,314
7000,493.439,458.792,7.765494,7.601437,0.164057,7.707829,7.535633,0.22986,1126.6541,0.747595,0.926748,322.69,0.126034,0.436648,0.437319,4096000,4614775397,128618,1835026,279,314,279,314
7250,511.962,476.247,7.763754,7.610519,0.153235,7.710762,7.541122,0.222632,1114.922,0.746269,0.926017,313.2929,0.124694,0.436037,0.439269,4096000,4566720350,127880,1836503,279,315,279,315
7500,530.065,493.271,7.759848,7.605377,0.154471,7.708038,7.544395,0.215452,1084.7305,0.744483,0.9246,304.2789,0.121084,0.426046,0.45287,4096000,4443056191,127485,1836174,278,315,278,315
7750,547.95,510.214,7.760102,7.596912,0.16319,7.701656,7.532513,0.227589,1088.7204,0.748598,0.924086,306.5352,0.121424,0.436987,0.44159,4096000,4459398737,127955,1834916,273,315,273,315
8000,565.758,526.924,7.75806,7.592068,0.165992,7.700573,7.52549,0.23257,1047.9629,0.751736,0.920754,301.3573,0.11643,0.444185,0.439385,4096000,4292456169,127982,1834617,265,315,265,315
8250,583.581,543.413,7.754709,7.582611,0.172098,7.691994,7.520401,0.234308,1048.9534,0.74233,0.923107,300.8752,0.116795,0.417413,0.465792,4096000,4296513198,127547,1833663,263,315,263,315
8500,601.835,560.397,7.751819,7.590069,0.16175,7.693829,7.524975,0.226844,1073.4568,0.739163,0.925115,302.7482,0.119816,0.41196,0.468225,4096000,4396879197,128170,1835057,269,316,269,316
8750,620.289,577.601,7.75286,7.5975,0.15536,7.700142,7.531151,0.221709,1127.6231,0.740184,0.928539,319.5194,0.126399,0.416443,0.457157,4096000,4618744139,128300,1836020,269,316,269,316
9000,638.885,594.873,7.758304,7.614151,0.144153,7.713703,7.550068,0.208236,1096.0209,0.740245,0.926274,317.4154,0.122547,0.420289,0.457164,4096000,4489301625,127733,1838608,270,316,270,316
9250,656.87,611.669,7.759225,7.608788,0.150438,7.70826,7.548847,0.210378,1072.7914,0.735114,0.925402,318.9351,0.119881,0.413084,0.467035,4096000,4394153543,127649,1836996,278,316,278,316
9500,675.024,628.718,7.754662,7.590923,0.163739,7.695786,7.527721,0.226941,1089.8608,0.748316,0.924648,319.4804,0.12167,0.435147,0.443183,4096000,4464069868,128059,1834494,277,316,277,316
9750,693.313,645.703,7.755691,7.600582,0.155108,7.704269,7.538502,0.217189,1080.4569,0.752438,0.923579,311.5226,0.120414,0.43959,0.439997,4096000,4425551511,127414,1836634,263,316,263,316
10000,711.452,662.511,7.753952,7.600452,0.1535,7.698666,7.538837,0.215115,1059.352,0.747501,0.923239,308.2007,0.11808,0.423188,0.458732,4096000,4339105854,127720,1835579,258,316,258,316
10250,748.132,698.271,5.494204,1.477154,4.01705,1.889156,1.745121,3.749083,2680.922,0.850553,0.969002,621.9443,0.306677,0.421329,0.271994,4096000,10981056380,127779,300195,42,316,42,316
10500,812.515,761.554,5.568992,0.848362,4.72063,1.229733,1.102425,4.466567,5117.8165,0.946927,0.98644,1060.569,0.595926,0.224491,0.179584,4096000,20962576439,127486,124904,20,316,20,316
10750,906.017,854.002,5.804231,0.697914,5.106317,1.091667,1.098389,4.705842,7724.6045,0.998392,0.993337,1386.7502,0.939647,0.049579,0.010774,4096000,31639980199,127189,55897,8,316,8,316
