rep,epoch,frac_bytes_a,frac_tapes_a,distinct_tapes,mean_steps,copies_per_run
0,0,0.5,0.5,3085,0.0,0.0
0,10,0.487705,0.48761,1224,8000.46,577.358
0,20,0.498575,0.498535,973,7976.4,581.95
0,30,0.512344,0.511963,921,7932.74,576.275
0,40,0.532137,0.529785,820,7909.75,582.53
0,50,0.509729,0.506653,811,7947.43,591.96
0,60,0.498713,0.49585,807,7958.82,592.863
0,70,0.467842,0.464355,797,7923.9,577.692
0,80,0.466702,0.465759,767,7970.42,578.641
0,90,0.46888,0.469421,777,7983.06,585.706
0,100,0.455956,0.455566,773,7965.93,579.051
0,110,0.438032,0.436707,804,7951.55,569.523
0,120,0.437292,0.436035,863,7918.19,565.962
0,130,0.419876,0.418091,921,7927.29,557.924
0,140,0.454193,0.451416,842,7893.29,558.202
0,150,0.464399,0.46283,856,7943.87,568.169
0,160,0.478378,0.47522,821,7955.33,569.447
0,170,0.457859,0.455444,855,7851.84,562.12
0,180,0.458225,0.455566,846,7811.87,560.703
0,190,0.446793,0.445435,825,7870.09,560.851
0,200,0.425539,0.423096,844,7815.23,541.537
0,210,0.424419,0.422424,821,7883.0,549.823
0,220,0.398384,0.39679,847,7935.89,550.819
0,230,0.437778,0.4375,784,7999.34,552.316
0,240,0.449951,0.449463,807,8014.8,557.959
0,250,0.438677,0.43811,790,8018.64,549.211
0,260,0.470379,0.469727,796,8043.85,550.476
0,270,0.494129,0.494141,753,8055.73,552.644
0,280,0.501371,0.501099,758,8061.37,552.971
0,290,0.515554,0.514648,795,8047.42,556.988
0,300,0.524113,0.523682,751,8041.66,553.392
1,0,0.5,0.5,3060,0.0,0.0
1,10,0.479122,0.47937,1154,8006.34,575.535
1,20,0.533319,0.53363,918,8000.68,584.211
1,30,0.523178,0.523193,844,7996.74,585.341
1,40,0.543249,0.54187,841,7970.02,592.424
1,50,0.559412,0.557251,832,8015.22,599.948
1,60,0.552881,0.551147,726,8062.62,609.634
1,70,0.52467,0.521667,740,8090.41,607.214
1,80,0.506506,0.503296,727,8102.14,593.625
1,90,0.520149,0.518311,816,8095.67,598.426
1,100,0.505995,0.504822,726,8105.62,591.48
1,110,0.464474,0.463623,764,8115.33,583.342
1,120,0.461666,0.461792,733,8115.36,580.547
1,130,0.450109,0.450317,722,8147.14,597.024
1,140,0.479467,0.480347,749,8152.1,597.277
1,150,0.504477,0.505249,730,8157.75,613.057
1,160,0.498518,0.499634,695,8153.35,626.215
1,170,0.51523,0.516174,670,8149.94,637.351
1,180,0.519003,0.519409,679,8139.63,645.298
1,190,0.503378,0.503235,719,8126.59,658.342
1,200,0.505547,0.504761,728,8144.32,664.021
1,210,0.466484,0.46582,719,8147.16,667.346
1,220,0.460447,0.459961,702,8156.02,669.117
1,230,0.440237,0.439819,736,8150.28,660.359
1,240,0.44364,0.443359,741,8154.85,661.455
1,250,0.459726,0.459961,704,8151.61,655.585
1,260,0.445442,0.445801,692,8167.49,663.673
1,270,0.432724,0.431152,699,8161.73,658.134
1,280,0.443281,0.442688,744,8130.99,652.393
1,290,0.42709,0.427734,721,8131.47,658.57
1,300,0.449944,0.452515,708,8141.66,660.133
2,0,0.5,0.5,3096,0.0,0.0
2,10,0.480509,0.480347,1170,8017.0,583.845
2,20,0.4874,0.48761,901,8058.89,587.593
2,30,0.504562,0.504639,820,8086.77,583.987
2,40,0.518932,0.518799,808,8086.6,585.584
2,50,0.50182,0.501282,821,8079.23,577.061
2,60,0.499811,0.498962,833,8032.11,560.132
2,70,0.483736,0.482971,798,8027.99,560.677
2,80,0.482634,0.482422,789,8029.21,563.207
2,90,0.453453,0.453125,725,8070.22,564.824
2,100,0.439297,0.438354,736,8085.15,577.064
2,110,0.442423,0.441406,707,8059.44,581.679
2,120,0.439569,0.438599,730,8061.41,577.028
2,130,0.44836,0.447266,719,8066.33,571.614
2,140,0.448233,0.44812,741,8067.59,573.808
2,150,0.447868,0.447388,765,8088.76,568.206
2,160,0.464964,0.4646,697,8095.16,570.455
2,170,0.449327,0.449219,710,8093.07,586.316
2,180,0.470682,0.47052,685,8120.9,594.015
2,190,0.473539,0.473145,723,8133.36,600.03
2,200,0.511045,0.51178,723,8139.38,616.847
2,210,0.486853,0.487549,721,8135.29,619.56
2,220,0.502716,0.503052,714,8148.47,616.054
2,230,0.509462,0.509521,712,8151.43,628.109
2,240,0.491358,0.490601,717,8154.01,642.257
2,250,0.495707,0.4953,753,8143.07,639.966
2,260,0.478754,0.478394,731,8152.81,641.867
2,270,0.475433,0.474854,726,8159.92,631.256
2,280,0.518021,0.517578,747,8156.29,626.224
2,290,0.539497,0.539429,736,8150.7,624.355
2,300,0.553946,0.553345,764,8138.76,623.367
3,0,0.5,0.5,3084,0.0,0.0
3,10,0.512173,0.511841,1176,8013.85,585.621
3,20,0.511236,0.510498,911,8015.76,590.941
3,30,0.481485,0.480713,860,8044.56,588.573
3,40,0.476826,0.476135,796,8032.12,586.52
3,50,0.50526,0.505005,743,8027.76,583.789
3,60,0.528275,0.527832,752,8046.76,588.038
3,70,0.550531,0.550415,720,8058.68,594.162
3,80,0.569637,0.569214,721,8057.39,598.25
3,90,0.554039,0.552979,733,8033.32,593.126
3,100,0.579735,0.578369,747,8013.77,599.134
3,110,0.590788,0.589111,749,7979.59,600.26
3,120,0.576357,0.574646,718,7927.56,595.219
3,130,0.559052,0.558594,723,7929.96,594.286
3,140,0.567528,0.567017,701,7939.65,590.985
3,150,0.549362,0.54834,723,7933.14,588.358
3,160,0.564459,0.563416,697,7906.77,582.973
3,170,0.572781,0.571594,728,7858.39,579.277
3,180,0.583687,0.582397,775,7865.1,578.635
3,190,0.575893,0.575317,722,7833.27,567.064
3,200,0.574217,0.57373,716,7879.05,572.704
3,210,0.586067,0.585571,788,7851.11,570.812
3,220,0.585604,0.585266,799,7814.02,576.966
3,230,0.56629,0.566345,747,7776.65,576.406
3,240,0.570021,0.570068,772,7790.25,573.698
3,250,0.58963,0.589905,738,7735.24,575.735
3,260,0.609636,0.609985,732,7714.69,568.702
3,270,0.575737,0.57666,743,7779.42,567.138
3,280,0.583616,0.584229,725,7816.5,570.192
3,290,0.610153,0.610107,703,7811.5,573.248
3,300,0.61668,0.617188,723,7786.68,569.668
4,0,0.5,0.5,3078,0.0,0.0
4,10,0.482588,0.482422,1154,8035.78,582.305
4,20,0.509426,0.508911,929,8047.13,577.943
4,30,0.519073,0.518311,855,8061.02,573.196
4,40,0.527641,0.526855,821,8099.44,585.625
4,50,0.538145,0.536316,784,8073.43,599.771
4,60,0.549965,0.54834,770,8040.76,602.11
4,70,0.572868,0.571045,752,8049.86,611.151
4,80,0.513727,0.512207,709,8031.5,610.711
4,90,0.529127,0.527771,771,8053.58,611.62
4,100,0.545015,0.544006,733,8059.54,610.149
4,110,0.529728,0.527466,721,8072.99,606.078
4,120,0.533207,0.53009,721,8098.8,604.76
4,130,0.552765,0.550537,713,8095.6,612.075
4,140,0.532812,0.531494,710,8107.53,612.437
4,150,0.524862,0.52301,694,8099.48,615.132
4,160,0.528717,0.52832,712,8099.01,616.486
4,170,0.552734,0.553467,707,8114.53,614.798
4,180,0.532309,0.532227,708,8125.95,630.15
4,190,0.515068,0.514893,770,8140.54,636.723
4,200,0.52285,0.521606,753,8142.82,631.078
4,210,0.51498,0.512817,684,8147.41,622.088
4,220,0.526972,0.525513,714,8155.49,617.214
4,230,0.509396,0.508301,759,8137.27,613.944
4,240,0.485437,0.484985,713,8145.1,612.259
4,250,0.4725,0.470825,723,8147.54,617.055
4,260,0.468201,0.466675,726,8156.0,614.289
4,270,0.451942,0.452271,702,8143.56,609.71
4,280,0.455332,0.455322,695,8141.72,600.504
4,290,0.435625,0.435059,677,8150.81,601.85
4,300,0.421938,0.421509,726,8148.03,602.185
