rep,epoch,frac_bytes_a,frac_tapes_a,distinct_tapes,mean_steps,copies_per_run
0,0,0.5,0.5,3110,0.0,0.0
0,10,0.482023,0.482361,1213,8112.07,630.177
0,20,0.493835,0.494263,937,8127.42,629.889
0,30,0.509537,0.509583,884,8112.36,632.293
0,40,0.531315,0.531616,777,8127.64,638.498
0,50,0.516556,0.51709,746,8143.3,642.304
0,60,0.507742,0.50769,733,8150.39,643.652
0,70,0.478359,0.478638,754,8130.23,646.013
0,80,0.468632,0.46936,755,8146.35,650.17
0,90,0.479023,0.479553,726,8146.96,645.282
0,100,0.459288,0.459961,722,8145.72,640.846
0,110,0.473064,0.473572,712,8146.04,629.124
0,120,0.470985,0.471558,753,8124.19,622.134
0,130,0.448553,0.450195,785,8133.19,617.243
0,140,0.48489,0.486572,734,8134.0,608.097
0,150,0.486712,0.488403,792,8136.09,612.513
0,160,0.517971,0.519043,772,8126.2,605.681
0,170,0.513708,0.515503,743,8135.37,609.687
0,180,0.514439,0.515381,748,8146.07,608.657
0,190,0.508947,0.510132,725,8157.4,611.818
0,200,0.508741,0.510498,733,8155.25,612.323
0,210,0.516581,0.517883,736,8130.47,607.431
0,220,0.521284,0.523315,755,8135.72,614.239
0,230,0.55155,0.552979,717,8137.24,613.166
0,240,0.543463,0.544739,768,8125.19,613.246
0,250,0.542072,0.543274,738,8120.14,619.701
0,260,0.531494,0.532593,770,8126.18,611.222
0,270,0.572685,0.574097,730,8129.74,608.741
0,280,0.602497,0.604065,736,8144.39,602.489
0,290,0.576609,0.577942,759,8133.1,599.555
0,300,0.59129,0.592773,740,8119.11,601.144
1,0,0.5,0.5,3053,0.0,0.0
1,10,0.481577,0.481323,1142,8145.95,624.608
1,20,0.531984,0.531738,953,8146.22,615.511
1,30,0.518209,0.517944,850,8146.96,616.467
1,40,0.545454,0.546143,843,8130.47,619.121
1,50,0.567926,0.568359,811,8118.38,610.536
1,60,0.56035,0.560547,735,8132.25,614.44
1,70,0.534868,0.536255,762,8106.27,610.564
1,80,0.497616,0.497925,792,8080.74,620.9
1,90,0.52186,0.522217,866,8057.68,622.656
1,100,0.512383,0.511597,743,8096.26,626.965
1,110,0.470043,0.470825,765,8127.99,637.582
1,120,0.470779,0.470947,768,8088.89,638.76
1,130,0.457644,0.457153,757,8078.62,642.274
1,140,0.477114,0.476074,763,8094.93,645.127
1,150,0.474072,0.470825,753,8109.28,644.142
1,160,0.440939,0.438354,696,8124.56,651.24
1,170,0.450821,0.445679,664,8129.22,656.421
1,180,0.461834,0.455811,679,8126.41,659.294
1,190,0.474955,0.467651,718,8117.9,666.881
1,200,0.466993,0.460693,727,8129.54,668.154
1,210,0.454611,0.449829,742,8136.74,658.025
1,220,0.461458,0.455322,705,8141.12,659.157
1,230,0.433607,0.428101,729,8145.1,664.164
1,240,0.431952,0.423828,733,8139.91,662.174
1,250,0.424467,0.41748,716,8145.33,662.481
1,260,0.421204,0.414429,725,8152.81,655.364
1,270,0.41024,0.404175,687,8145.68,652.75
1,280,0.388906,0.384766,718,8146.23,651.162
1,290,0.388502,0.384644,708,8146.64,634.66
1,300,0.402357,0.40033,728,8138.18,639.257
2,0,0.5,0.5,3055,0.0,0.0
2,10,0.478973,0.479431,1159,8144.5,627.17
2,20,0.485004,0.484985,906,8125.72,627.847
2,30,0.503798,0.502808,819,8133.68,628.74
2,40,0.510298,0.509399,797,8143.84,624.708
2,50,0.492048,0.491211,817,8145.2,619.732
2,60,0.50131,0.499878,791,8136.82,614.629
2,70,0.479862,0.475342,805,8125.5,610.763
2,80,0.463177,0.46051,764,8108.47,611.312
2,90,0.419485,0.411865,741,8147.66,615.679
2,100,0.405216,0.400146,741,8123.9,622.851
2,110,0.401176,0.394897,728,8133.52,632.224
2,120,0.412132,0.406189,759,8127.35,634.966
2,130,0.430973,0.427429,751,8140.07,635.842
2,140,0.419825,0.418335,761,8138.34,632.794
2,150,0.419054,0.417542,769,8140.2,633.915
2,160,0.425728,0.422729,724,8148.95,637.442
2,170,0.412895,0.406982,730,8156.59,642.589
2,180,0.420568,0.411682,725,8148.53,649.157
2,190,0.410572,0.403137,719,8140.97,655.756
2,200,0.424774,0.419373,715,8134.68,669.894
2,210,0.420513,0.415649,704,8155.91,677.03
2,220,0.430237,0.424194,735,8149.87,671.092
2,230,0.430901,0.430359,725,8141.28,674.638
2,240,0.418554,0.421509,716,8143.02,677.67
2,250,0.417263,0.418213,748,8139.0,679.82
2,260,0.410484,0.412354,727,8149.32,676.898
2,270,0.395487,0.397095,731,8153.9,681.264
2,280,0.415371,0.418945,725,8158.24,683.025
2,290,0.420937,0.424438,727,8157.25,681.135
2,300,0.447094,0.450439,722,8149.07,684.483
3,0,0.5,0.5,3116,0.0,0.0
3,10,0.516684,0.51709,1161,8147.21,629.174
3,20,0.520262,0.520508,908,8130.82,622.759
3,30,0.492783,0.493408,818,8135.67,625.256
3,40,0.48679,0.487488,788,8136.19,633.504
3,50,0.506283,0.506348,752,8148.94,641.419
3,60,0.518589,0.518066,762,8140.02,640.085
3,70,0.520157,0.519775,719,8142.74,637.126
3,80,0.549923,0.549683,691,8135.47,627.825
3,90,0.564459,0.563354,709,8143.87,635.562
3,100,0.583239,0.58197,723,8146.1,631.508
3,110,0.580923,0.577515,737,8140.73,633.337
3,120,0.569212,0.567871,704,8139.78,633.439
3,130,0.539053,0.536377,755,8138.04,636.056
3,140,0.572313,0.570679,723,8122.06,639.709
3,150,0.548191,0.545776,740,8140.57,635.354
3,160,0.560385,0.558472,724,8147.55,636.424
3,170,0.581026,0.57959,731,8139.55,633.387
3,180,0.561073,0.560425,750,8130.46,626.433
3,190,0.556114,0.55481,718,8124.59,612.431
3,200,0.522898,0.519043,692,8134.93,617.025
3,210,0.502247,0.497925,749,8143.46,627.653
3,220,0.492613,0.484619,783,8139.44,626.236
3,230,0.469034,0.456543,755,8124.03,633.438
3,240,0.48181,0.467163,748,8125.28,642.333
3,250,0.498358,0.48114,755,8124.13,638.214
3,260,0.51152,0.480957,749,8138.59,635.202
3,270,0.480967,0.454834,760,8137.23,628.409
3,280,0.481628,0.458191,741,8134.01,623.919
3,290,0.49136,0.468628,717,8137.97,617.899
3,300,0.469351,0.449463,709,8141.2,627.152
4,0,0.5,0.5,3076,0.0,0.0
4,10,0.482597,0.483032,1133,8152.75,635.391
4,20,0.515471,0.516052,927,8128.34,637.59
4,30,0.530397,0.531677,870,8120.21,629.601
4,40,0.526815,0.527832,833,8083.78,623.366
4,50,0.53908,0.540283,821,8053.4,619.982
4,60,0.533188,0.53363,780,8071.24,625.628
4,70,0.557068,0.557983,747,8070.8,629.0
4,80,0.508127,0.509399,717,8083.95,621.274
4,90,0.546453,0.548462,747,8088.22,628.713
4,100,0.527811,0.529968,743,8088.82,643.683
4,110,0.514708,0.517151,736,8101.97,645.203
4,120,0.492105,0.493042,742,8132.55,642.888
4,130,0.489206,0.490112,723,8148.45,644.044
4,140,0.483206,0.484741,704,8152.48,637.372
4,150,0.468924,0.470581,701,8156.0,638.016
4,160,0.488281,0.491089,732,8155.34,637.214
4,170,0.493517,0.497192,724,8132.42,632.783
4,180,0.488052,0.490967,744,8135.74,628.002
4,190,0.469908,0.473083,773,8135.05,621.361
4,200,0.489813,0.494568,784,8140.43,626.849
4,210,0.476538,0.482056,736,8139.35,622.448
4,220,0.493811,0.502747,781,8141.61,626.738
4,230,0.489063,0.499634,867,8111.91,617.901
4,240,0.475006,0.485718,851,8084.8,612.026
4,250,0.470871,0.480896,924,8044.07,606.057
4,260,0.468336,0.475037,879,8065.92,604.851
4,270,0.446203,0.453125,753,8081.39,608.637
4,280,0.42828,0.434692,766,8107.43,614.631
4,290,0.435253,0.440186,720,8131.6,609.995
4,300,0.422899,0.42627,798,8118.8,598.982
