rep,epoch,frac_bytes_a,frac_tapes_a,distinct_tapes,mean_steps,copies_per_run
0,0,0.5,0.5,3104,0.0,0.0
0,10,0.486065,0.486084,1159,8087.38,657.742
0,20,0.506577,0.506714,912,8081.9,654.607
0,30,0.52462,0.52478,858,8075.32,646.379
0,40,0.544552,0.544678,773,8096.47,642.933
0,50,0.530449,0.530579,737,8100.04,645.417
0,60,0.517809,0.5177,724,8134.01,649.809
0,70,0.486919,0.486572,764,8130.09,658.721
0,80,0.485981,0.485718,757,8128.91,662.741
0,90,0.489914,0.490051,726,8127.62,662.229
0,100,0.471769,0.471191,726,8148.94,672.57
0,110,0.480492,0.480347,753,8145.84,678.056
0,120,0.478312,0.478638,745,8127.79,670.206
0,130,0.465151,0.466187,797,8135.92,668.956
0,140,0.486284,0.487793,753,8119.72,665.633
0,150,0.500875,0.503418,800,8130.83,668.461
0,160,0.527166,0.528809,754,8132.75,669.707
0,170,0.51104,0.513428,738,8137.81,670.102
0,180,0.525158,0.527588,753,8134.82,671.51
0,190,0.53768,0.541382,734,8138.88,671.193
0,200,0.513882,0.518372,740,8146.52,668.131
0,210,0.512226,0.516357,711,8133.66,669.804
0,220,0.497007,0.499512,748,8150.21,673.831
0,230,0.516367,0.518921,726,8144.68,676.79
0,240,0.523359,0.525818,735,8143.55,673.665
0,250,0.520634,0.523071,731,8137.88,674.598
0,260,0.51659,0.519287,736,8147.1,677.39
0,270,0.543737,0.546631,715,8133.41,673.906
0,280,0.577744,0.580566,717,8141.78,672.426
0,290,0.565012,0.566772,761,8137.88,670.563
0,300,0.561771,0.562439,731,8136.51,674.4
1,0,0.5,0.5,3065,0.0,0.0
1,10,0.480337,0.479919,1133,8114.02,657.319
1,20,0.528893,0.52887,949,8107.83,647.901
1,30,0.517525,0.518066,842,8081.77,639.065
1,40,0.543856,0.544006,821,8037.85,635.865
1,50,0.566769,0.566956,805,8076.47,632.82
1,60,0.550838,0.550415,716,8109.25,634.219
1,70,0.523378,0.523071,738,8095.89,628.182
1,80,0.491751,0.490479,741,8105.59,635.933
1,90,0.496981,0.495605,798,8099.38,644.579
1,100,0.492712,0.490479,725,8133.85,644.712
1,110,0.465824,0.464478,750,8130.75,648.401
1,120,0.461596,0.460205,751,8137.44,649.623
1,130,0.460339,0.458862,757,8136.96,646.355
1,140,0.485922,0.484619,760,8142.3,650.927
1,150,0.507574,0.505493,729,8152.18,652.522
1,160,0.484009,0.482178,692,8142.25,659.177
1,170,0.486866,0.485718,672,8153.45,658.246
1,180,0.487043,0.485474,687,8137.76,665.934
1,190,0.464321,0.461304,748,8131.9,668.104
1,200,0.440928,0.436279,752,8143.78,673.557
1,210,0.443584,0.442505,738,8139.11,675.672
1,220,0.426279,0.422546,714,8145.57,667.541
1,230,0.412012,0.408325,734,8145.74,673.78
1,240,0.409554,0.406494,727,8148.31,670.98
1,250,0.412815,0.410889,770,8129.25,667.494
1,260,0.377394,0.375732,749,8120.82,670.815
1,270,0.335802,0.333618,717,8120.3,685.485
1,280,0.345657,0.34375,751,8119.87,679.687
1,290,0.361929,0.357605,762,8132.01,659.329
1,300,0.382948,0.380005,741,8128.2,648.863
2,0,0.5,0.5,3042,0.0,0.0
2,10,0.472849,0.472961,1139,8052.7,653.743
2,20,0.484497,0.484314,897,8040.25,653.353
2,30,0.502825,0.501526,810,8040.9,640.064
2,40,0.516178,0.514648,793,8067.29,642.552
2,50,0.493734,0.491821,795,8032.06,638.583
2,60,0.507748,0.505798,789,8000.89,628.214
2,70,0.501894,0.497437,796,8005.95,630.66
2,80,0.495853,0.492065,755,8015.41,626.363
2,90,0.465979,0.460083,741,8049.56,630.617
2,100,0.456537,0.450928,728,8086.4,635.487
2,110,0.463346,0.45874,731,8106.14,636.907
2,120,0.479244,0.47522,778,8095.37,636.606
2,130,0.48937,0.487061,752,8113.13,640.693
2,140,0.481859,0.481445,749,8125.8,643.638
2,150,0.474401,0.473877,748,8142.93,640.812
2,160,0.477848,0.476929,695,8157.31,637.276
2,170,0.448807,0.447876,721,8147.08,645.983
2,180,0.485495,0.48584,719,8152.9,652.549
2,190,0.496342,0.497681,725,8141.65,651.404
2,200,0.497623,0.498352,705,8146.31,662.68
2,210,0.487906,0.487183,707,8154.25,670.836
2,220,0.494976,0.495117,734,8149.55,672.092
2,230,0.498526,0.498901,708,8134.54,666.703
2,240,0.486784,0.486572,723,8140.41,668.201
2,250,0.508224,0.508301,746,8133.17,658.651
2,260,0.486917,0.488647,737,8144.27,656.754
2,270,0.483807,0.486572,742,8141.73,662.474
2,280,0.478807,0.479614,728,8166.77,666.145
2,290,0.470097,0.469727,746,8151.25,662.15
2,300,0.471153,0.470947,748,8134.84,658.102
3,0,0.5,0.5,3100,0.0,0.0
3,10,0.513969,0.51416,1164,8087.43,657.143
3,20,0.523075,0.523682,904,8055.33,651.433
3,30,0.488688,0.489014,835,8039.7,654.429
3,40,0.485859,0.485413,796,8013.88,657.926
3,50,0.505587,0.506104,770,8007.92,663.105
3,60,0.522167,0.521729,796,7961.8,663.325
