rep,epoch,frac_bytes_a,frac_tapes_a,distinct_tapes,mean_steps,copies_per_run
0,0,0.5,0.5,3079,0.0,0.0
0,10,0.485886,0.485718,1191,8132.62,633.756
0,20,0.499998,0.500183,951,8128.45,624.483
0,30,0.508492,0.508667,874,8117.09,615.77
0,40,0.544067,0.543884,763,8121.45,613.938
0,50,0.526514,0.526855,749,8126.88,620.939
0,60,0.507332,0.507263,732,8148.17,621.89
0,70,0.471258,0.470459,775,8124.0,635.648
0,80,0.465557,0.465698,756,8122.37,649.067
0,90,0.471392,0.470947,741,8126.66,642.172
0,100,0.452715,0.452393,732,8137.16,656.729
0,110,0.45356,0.45343,741,8140.06,657.271
0,120,0.452217,0.450317,782,8109.37,657.06
0,130,0.432812,0.429321,807,8110.28,659.242
0,140,0.440134,0.437073,758,8098.15,651.144
0,150,0.453058,0.452148,819,8095.71,647.476
0,160,0.471842,0.471436,792,8091.74,645.494
0,170,0.472519,0.472656,760,8103.78,649.245
0,180,0.469212,0.469666,756,8123.99,649.858
0,190,0.463474,0.464111,749,8135.59,648.961
0,200,0.448578,0.450439,761,8133.54,651.659
0,210,0.464169,0.465088,728,8127.42,653.01
0,220,0.487326,0.489014,771,8121.99,650.099
0,230,0.505192,0.506409,712,8141.03,649.386
0,240,0.51338,0.515686,737,8140.25,647.995
0,250,0.515722,0.518005,740,8119.32,647.917
0,260,0.496319,0.497864,745,8127.81,651.224
0,270,0.540274,0.543091,724,8134.15,653.093
0,280,0.558668,0.562012,768,8123.04,650.262
0,290,0.5257,0.527283,805,8102.35,649.468
0,300,0.548185,0.549194,756,8114.94,654.423
1,0,0.5,0.5,3037,0.0,0.0
1,10,0.478979,0.478882,1141,8130.66,639.934
1,20,0.526005,0.525757,954,8141.82,636.741
1,30,0.514734,0.514465,844,8146.93,638.092
1,40,0.54715,0.547485,822,8134.97,632.937
1,50,0.575563,0.575256,779,8146.5,631.858
1,60,0.572145,0.571777,716,8151.72,630.075
1,70,0.547802,0.547241,729,8153.99,629.575
1,80,0.518696,0.517761,725,8154.56,635.629
1,90,0.534655,0.53363,779,8133.29,640.763
1,100,0.532925,0.53064,719,8139.98,641.449
1,110,0.491238,0.490112,742,8152.25,637.668
1,120,0.497274,0.496216,738,8137.35,636.872
1,130,0.489328,0.488953,749,8128.18,636.967
1,140,0.530182,0.530029,741,8143.72,644.088
1,150,0.552732,0.552979,732,8146.65,640.273
1,160,0.530724,0.530457,689,8139.26,650.194
1,170,0.532608,0.53186,658,8149.01,656.28
1,180,0.53607,0.53479,673,8146.74,665.216
1,190,0.521738,0.517578,725,8143.91,671.054
1,200,0.506727,0.498901,735,8150.25,667.241
1,210,0.48245,0.477417,727,8152.76,657.3
1,220,0.483351,0.471558,703,8151.99,651.549
1,230,0.453463,0.442993,736,8140.67,652.893
1,240,0.46314,0.453247,736,8142.5,656.309
1,250,0.478802,0.473022,715,8146.98,658.775
1,260,0.447186,0.440674,721,8151.16,660.114
1,270,0.428606,0.424316,714,8151.96,664.742
1,280,0.44784,0.445374,734,8138.85,657.296
1,290,0.455759,0.452515,716,8140.47,644.88
1,300,0.476931,0.472656,707,8148.76,643.522
2,0,0.5,0.5,3055,0.0,0.0
2,10,0.48016,0.480408,1133,8143.0,635.142
2,20,0.487778,0.48761,889,8154.29,636.421
2,30,0.497667,0.496582,799,8157.77,635.254
2,40,0.510637,0.509521,784,8157.39,630.503
2,50,0.475712,0.474121,809,8159.87,627.004
2,60,0.464703,0.462524,789,8147.2,618.838
2,70,0.442877,0.438599,796,8138.71,622.445
2,80,0.430136,0.427307,768,8127.11,618.1
2,90,0.390158,0.385742,740,8142.74,620.681
2,100,0.381176,0.377319,738,8137.63,628.227
2,110,0.388245,0.382935,719,8147.18,632.947
2,120,0.40242,0.396484,758,8139.69,632.024
2,130,0.404959,0.400757,747,8141.72,627.687
2,140,0.372705,0.370789,763,8143.57,623.624
2,150,0.36681,0.365479,784,8135.05,622.972
2,160,0.358759,0.356995,717,8141.5,614.425
2,170,0.350878,0.348999,759,8143.76,616.967
2,180,0.374548,0.372742,743,8139.6,629.625
2,190,0.371538,0.369751,727,8139.98,637.358
2,200,0.39525,0.393555,711,8141.73,637.524
2,210,0.394903,0.392822,710,8149.03,635.791
2,220,0.396444,0.394531,720,8148.83,632.882
2,230,0.395758,0.393921,711,8139.45,634.643
2,240,0.371197,0.369995,724,8150.65,639.343
2,250,0.374861,0.373718,739,8134.54,642.54
2,260,0.392775,0.392578,727,8151.67,649.587
2,270,0.378157,0.377441,720,8145.34,661.276
2,280,0.396544,0.395264,723,8165.69,662.651
2,290,0.386213,0.384155,729,8160.99,657.024
2,300,0.402143,0.401245,748,8143.89,653.499
3,0,0.5,0.5,3084,0.0,0.0
3,10,0.512669,0.512817,1163,8126.95,635.306
3,20,0.515741,0.516113,916,8123.9,630.939
3,30,0.481375,0.481934,839,8131.51,635.541
3,40,0.483532,0.483582,793,8135.45,640.591
3,50,0.509146,0.509644,766,8144.95,648.309
3,60,0.532745,0.532715,772,8141.34,654.474
3,70,0.543165,0.543457,723,8136.12,653.7
3,80,0.565948,0.565979,700,8140.98,644.328
3,90,0.588387,0.588074,719,8146.13,649.093
3,100,0.604664,0.60321,706,8152.72,646.577
3,110,0.600157,0.597351,738,8148.2,641.316
3,120,0.597082,0.594849,728,8141.08,641.359
3,130,0.57715,0.573853,738,8137.2,644.25
3,140,0.59844,0.595215,722,8133.93,645.094
3,150,0.569441,0.566284,734,8149.97,642.907
3,160,0.577684,0.574951,713,8155.42,647.353
3,170,0.56435,0.561157,731,8145.74,648.736
3,180,0.532108,0.528381,741,8145.61,644.827
3,190,0.503387,0.499878,724,8142.29,636.529
3,200,0.495171,0.488525,713,8134.17,644.768
3,210,0.493799,0.486328,763,8132.42,650.622
3,220,0.493464,0.484375,776,8141.56,650.583
3,230,0.476538,0.464111,741,8132.52,662.145
3,240,0.48811,0.473877,750,8128.08,663.822
3,250,0.495096,0.478271,722,8138.78,661.184
3,260,0.509693,0.487427,740,8142.29,655.665
3,270,0.499292,0.480713,756,8135.64,649.954
3,280,0.518095,0.50415,719,8138.33,644.964
3,290,0.525642,0.51123,729,8130.75,637.506
3,300,0.514971,0.504028,730,8122.35,640.023
4,0,0.5,0.5,3083,0.0,0.0
4,10,0.481768,0.482056,1123,8150.99,639.657
4,20,0.515673,0.515869,941,8141.77,643.683
4,30,0.529612,0.530212,859,8152.4,646.041
4,40,0.52784,0.52832,823,8146.02,646.378
4,50,0.55015,0.550171,790,8144.14,643.856
4,60,0.548983,0.547974,765,8128.24,640.232
4,70,0.567816,0.566284,749,8132.24,641.705
4,80,0.512384,0.510498,698,8151.42,650.202
4,90,0.538685,0.53656,753,8140.69,657.353
4,100,0.540642,0.537354,724,8148.33,658.251
4,110,0.527477,0.524475,711,8139.21,658.045
4,120,0.504717,0.501221,720,8138.79,665.374
4,130,0.510387,0.507568,704,8159.81,668.966
4,140,0.507788,0.503906,699,8151.24,668.893
4,150,0.490732,0.48584,693,8150.06,662.727
4,160,0.516651,0.510742,734,8149.93,655.706
4,170,0.513233,0.508667,710,8137.84,652.973
4,180,0.526955,0.522705,712,8138.0,655.379
4,190,0.521322,0.516785,757,8147.58,648.514
4,200,0.529081,0.524963,769,8144.98,646.649
4,210,0.536427,0.533203,712,8147.57,634.469
4,220,0.537571,0.534851,708,8152.58,631.209
4,230,0.543749,0.542358,779,8130.45,618.418
4,240,0.530811,0.530029,758,8126.02,615.855
4,250,0.527313,0.526001,743,8129.63,621.118
4,260,0.531502,0.530518,740,8143.53,623.992
4,270,0.504208,0.502991,699,8135.64,625.806
4,280,0.492611,0.491577,728,8126.54,625.118
4,290,0.493174,0.490967,717,8122.02,623.037
4,300,0.486155,0.483032,747,8127.82,622.172
