rep,epoch,frac_bytes_a,frac_tapes_a,distinct_tapes,mean_steps,copies_per_run
0,0,0.5,0.5,3102,0.0,0.0
0,10,0.480049,0.479858,1194,8134.71,604.272
0,20,0.498217,0.498047,925,8131.09,599.795
0,30,0.51502,0.514587,849,8123.13,601.402
0,40,0.533968,0.533508,785,8126.87,598.605
0,50,0.507202,0.506714,738,8130.47,607.445
0,60,0.495052,0.494141,717,8154.55,612.37
0,70,0.473629,0.473267,757,8153.28,626.715
0,80,0.46097,0.460205,730,8153.82,642.872
0,90,0.455814,0.45575,735,8143.83,648.486
0,100,0.449533,0.449585,723,8146.71,660.863
0,110,0.443556,0.444092,723,8149.01,663.414
0,120,0.439981,0.440552,753,8130.87,663.585
0,130,0.431055,0.431763,749,8154.83,661.587
0,140,0.457253,0.458984,740,8140.52,656.025
0,150,0.467243,0.468506,779,8144.68,665.996
0,160,0.49872,0.499634,748,8141.44,665.18
0,170,0.4725,0.473755,723,8142.1,668.354
0,180,0.487162,0.488159,732,8139.88,668.708
0,190,0.478439,0.480225,722,8137.06,661.663
0,200,0.467051,0.468262,741,8135.58,655.915
0,210,0.476168,0.477783,742,8133.79,652.771
0,220,0.474604,0.477051,773,8128.32,652.13
0,230,0.497797,0.500122,725,8135.75,653.721
0,240,0.496571,0.498901,739,8139.47,654.422
0,250,0.503557,0.504639,739,8132.87,655.289
0,260,0.501196,0.502075,749,8150.84,661.165
0,270,0.510954,0.512817,738,8134.14,659.653
0,280,0.519342,0.520508,748,8133.46,655.878
0,290,0.499161,0.5,797,8126.01,652.283
0,300,0.515701,0.516846,767,8132.36,656.591
1,0,0.5,0.5,3040,0.0,0.0
1,10,0.479055,0.47876,1149,8137.94,605.16
1,20,0.524736,0.524841,967,8127.54,595.534
1,30,0.519413,0.519653,838,8146.3,595.422
1,40,0.540073,0.539917,831,8131.0,600.94
1,50,0.564697,0.564514,809,8123.82,593.771
1,60,0.548288,0.548096,735,8133.87,598.709
1,70,0.525524,0.525513,740,8143.35,610.365
1,80,0.492432,0.491699,756,8142.81,626.348
1,90,0.51519,0.514893,790,8123.99,626.538
1,100,0.51771,0.516479,720,8145.75,626.07
1,110,0.47419,0.473022,732,8152.25,629.759
1,120,0.468584,0.467651,739,8145.08,629.176
1,130,0.454613,0.453491,741,8141.84,627.521
1,140,0.456696,0.456665,746,8140.64,636.825
1,150,0.46455,0.464233,728,8142.28,632.05
1,160,0.465246,0.463379,689,8149.51,639.521
1,170,0.459429,0.457275,664,8153.19,642.783
1,180,0.470953,0.468628,687,8141.59,647.532
1,190,0.447996,0.443604,713,8145.29,657.023
1,200,0.433594,0.429688,728,8153.94,663.671
1,210,0.427099,0.423157,736,8147.04,663.498
1,220,0.395334,0.390137,703,8142.63,663.385
1,230,0.371056,0.363892,753,8140.21,671.872
1,240,0.359657,0.353516,737,8133.26,675.258
1,250,0.386604,0.382874,719,8147.72,677.543
1,260,0.355042,0.351379,723,8149.94,674.846
1,270,0.374783,0.372192,697,8150.06,681.811
1,280,0.362366,0.360596,721,8140.99,674.999
1,290,0.361431,0.359985,710,8137.41,662.139
1,300,0.381609,0.379639,738,8151.82,656.912
2,0,0.5,0.5,3091,0.0,0.0
2,10,0.482698,0.482727,1127,8143.6,607.963
2,20,0.490856,0.490906,897,8144.74,605.219
2,30,0.513506,0.513062,824,8137.88,605.671
2,40,0.521971,0.52124,782,8148.2,606.627
2,50,0.502542,0.501343,809,8152.07,602.907
2,60,0.516947,0.515137,775,8138.3,596.232
2,70,0.504488,0.501221,772,8145.59,597.411
2,80,0.499205,0.496216,739,8144.48,595.972
2,90,0.465382,0.460693,728,8147.05,593.638
2,100,0.450144,0.443054,731,8135.94,593.096
2,110,0.452528,0.447632,715,8149.94,594.68
2,120,0.467756,0.463379,747,8141.66,587.712
2,130,0.489479,0.488403,746,8145.5,582.451
2,140,0.474325,0.473877,758,8130.82,580.397
2,150,0.477062,0.475098,746,8133.09,584.182
2,160,0.493538,0.490723,693,8152.46,584.722
2,170,0.487467,0.483643,724,8153.5,589.538
2,180,0.494246,0.489929,728,8147.15,591.863
2,190,0.488708,0.485229,729,8139.82,589.938
2,200,0.512625,0.510132,711,8143.66,601.827
2,210,0.504282,0.502441,688,8155.51,608.448
2,220,0.50629,0.504883,726,8144.91,608.868
2,230,0.495949,0.495117,690,8144.41,612.727
2,240,0.491238,0.490479,700,8152.03,617.991
2,250,0.505671,0.50293,731,8143.29,616.376
2,260,0.502199,0.500854,745,8147.92,615.764
2,270,0.492397,0.489014,720,8153.21,625.127
2,280,0.502792,0.501343,754,8170.74,635.973
2,290,0.508415,0.507202,753,8156.93,639.374
2,300,0.523222,0.523804,750,8153.76,643.815
3,0,0.5,0.5,3061,0.0,0.0
3,10,0.51302,0.513184,1154,8123.16,603.209
3,20,0.526684,0.526855,906,8110.03,602.9
3,30,0.506636,0.506897,840,8123.57,610.248
3,40,0.500444,0.500793,786,8132.07,607.648
3,50,0.519091,0.519897,763,8153.14,615.216
3,60,0.540453,0.540894,763,8139.87,615.903
3,70,0.541767,0.542236,723,8139.98,621.817
3,80,0.578064,0.578857,688,8138.58,614.647
3,90,0.574545,0.575806,723,8137.98,617.39
3,100,0.589193,0.590149,709,8150.72,620.173
3,110,0.598387,0.599426,732,8149.77,611.675
3,120,0.588219,0.589478,743,8124.31,612.644
3,130,0.592779,0.593628,729,8132.0,617.013
3,140,0.61202,0.613098,705,8129.86,616.215
3,150,0.582729,0.584229,744,8133.09,619.653
3,160,0.607624,0.609741,732,8132.69,625.18
3,170,0.619528,0.621094,719,8125.87,621.306
3,180,0.605476,0.606689,735,8135.91,620.639
3,190,0.583376,0.583252,697,8154.85,613.729
3,200,0.544125,0.543579,697,8140.31,619.265
3,210,0.533606,0.532227,751,8133.91,615.18
3,220,0.537512,0.536011,772,8136.45,610.091
3,230,0.524097,0.522461,750,8135.88,618.778
3,240,0.537634,0.535278,743,8135.84,613.135
3,250,0.538931,0.536621,703,8159.19,615.035
3,260,0.584482,0.582397,736,8148.96,599.538
3,270,0.578238,0.576782,732,8144.03,583.842
3,280,0.580328,0.578979,713,8137.02,577.6
3,290,0.574957,0.572754,717,8136.53,584.997
3,300,0.569963,0.567505,730,8128.74,581.991
4,0,0.5,0.5,3068,0.0,0.0
4,10,0.484394,0.484619,1140,8147.42,611.684
4,20,0.512648,0.513245,971,8141.91,613.854
4,30,0.530203,0.530762,874,8142.57,615.615
4,40,0.529682,0.529663,839,8134.34,611.954
4,50,0.54738,0.547241,790,8126.83,606.376
4,60,0.556356,0.555908,767,8117.17,605.09
4,70,0.576136,0.576294,748,8123.78,602.406
4,80,0.523705,0.523438,706,8119.66,602.375
4,90,0.547514,0.547119,773,8121.3,606.086
4,100,0.541491,0.541321,756,8126.75,615.896
4,110,0.526176,0.525635,718,8121.07,611.857
4,120,0.50857,0.506836,739,8132.26,611.287
4,130,0.507057,0.505188,712,8148.43,615.212
4,140,0.51326,0.510925,687,8148.7,612.446
4,150,0.498524,0.496826,696,8142.47,616.539
4,160,0.531525,0.53064,736,8142.21,613.198
4,170,0.536011,0.535034,707,8132.31,612.997
4,180,0.527983,0.526245,703,8141.46,608.091
4,190,0.497559,0.495483,765,8137.9,599.995
4,200,0.50149,0.497742,758,8142.96,599.117
4,210,0.521894,0.519043,716,8151.79,602.501
4,220,0.505186,0.502686,721,8144.18,619.048
4,230,0.496397,0.494385,763,8137.34,629.261
4,240,0.475174,0.473816,751,8133.73,638.944
4,250,0.474947,0.47345,751,8131.04,630.18
4,260,0.481579,0.478638,760,8135.36,630.231
4,270,0.467342,0.463135,725,8112.43,634.327
4,280,0.476057,0.473877,746,8124.88,633.29
4,290,0.47724,0.475342,707,8122.39,631.655
4,300,0.46718,0.465454,746,8131.54,627.573
