rep,epoch,frac_bytes_a,frac_tapes_a,distinct_tapes,mean_steps,copies_per_run
0,0,0.5,0.5,3065,0.0,0.0
0,10,0.486794,0.486938,1171,8135.27,650.67
0,20,0.503044,0.503418,937,8124.76,650.237
0,30,0.513298,0.514771,897,8126.74,650.171
0,40,0.536047,0.536865,781,8129.86,646.97
0,50,0.522972,0.52417,744,8121.16,649.134
0,60,0.513315,0.514526,740,8148.85,644.568
0,70,0.471521,0.473694,796,8113.32,656.229
0,80,0.478914,0.480591,738,8136.64,663.351
0,90,0.473797,0.474243,748,8136.48,656.093
0,100,0.446627,0.447388,732,8136.68,658.731
0,110,0.44278,0.443359,734,8151.63,652.87
0,120,0.439295,0.440002,757,8123.88,648.773
0,130,0.423126,0.423584,776,8129.53,645.813
0,140,0.44169,0.441772,732,8129.47,642.164
0,150,0.455675,0.456299,786,8134.8,641.726
0,160,0.476959,0.477417,756,8124.66,640.18
0,170,0.474295,0.475708,722,8134.87,644.025
0,180,0.467535,0.468872,741,8143.39,645.771
0,190,0.450182,0.452026,747,8142.58,642.771
0,200,0.453075,0.455322,759,8118.59,638.206
0,210,0.475348,0.477051,730,8117.66,637.459
0,220,0.500839,0.503906,757,8118.39,634.702
0,230,0.519148,0.522461,712,8139.22,632.709
0,240,0.518831,0.522278,752,8136.6,633.945
0,250,0.510191,0.513367,772,8119.76,630.454
0,260,0.501202,0.503845,750,8128.51,629.744
0,270,0.540262,0.54364,733,8128.85,629.239
0,280,0.555355,0.558105,745,8126.5,624.949
0,290,0.540213,0.542603,757,8120.68,622.738
0,300,0.580351,0.583008,728,8139.82,627.9
1,0,0.5,0.5,3057,0.0,0.0
1,10,0.478521,0.478149,1165,8127.92,656.319
1,20,0.529568,0.529846,955,8138.77,649.4
1,30,0.519657,0.520142,842,8150.03,641.912
1,40,0.541731,0.54187,829,8134.53,638.889
1,50,0.562923,0.562988,830,8133.13,634.329
1,60,0.578726,0.578979,714,8147.84,639.503
1,70,0.556498,0.557129,752,8145.45,644.501
1,80,0.54047,0.54187,711,8150.62,653.815
1,90,0.55065,0.552185,776,8136.56,660.758
1,100,0.542902,0.544434,717,8144.27,667.431
1,110,0.502214,0.505005,756,8152.54,672.049
1,120,0.502588,0.505371,723,8151.0,675.032
1,130,0.502501,0.504639,735,8139.03,676.01
1,140,0.521957,0.523804,742,8146.25,678.496
1,150,0.533331,0.535278,710,8138.55,677.041
1,160,0.52187,0.524536,696,8137.67,689.517
1,170,0.527555,0.530029,653,8151.85,696.558
1,180,0.521925,0.52356,692,8135.58,710.979
1,190,0.51771,0.518311,723,8125.71,715.558
1,200,0.513691,0.514526,734,8150.09,713.109
1,210,0.503923,0.506836,741,8139.11,707.503
1,220,0.485712,0.48584,699,8136.94,708.086
1,230,0.459175,0.459595,760,8126.39,709.318
1,240,0.450029,0.449951,730,8131.52,712.964
1,250,0.472879,0.473572,708,8141.14,714.244
1,260,0.43729,0.438293,712,8134.66,714.455
1,270,0.410044,0.410889,686,8133.47,723.273
1,280,0.429247,0.43042,734,8106.11,716.511
1,290,0.440456,0.44281,707,8118.99,707.103
1,300,0.46031,0.46228,712,8129.48,711.167
2,0,0.5,0.5,3055,0.0,0.0
2,10,0.481369,0.481567,1109,8146.32,654.397
2,20,0.493311,0.493469,914,8140.48,649.938
2,30,0.516071,0.515381,814,8133.76,641.814
2,40,0.528406,0.527588,785,8136.21,643.305
2,50,0.515173,0.513306,810,8144.15,643.671
2,60,0.516438,0.514771,791,8132.9,645.58
2,70,0.513229,0.509766,771,8143.11,651.495
2,80,0.510412,0.507812,747,8145.32,659.603
2,90,0.475018,0.470947,718,8156.29,660.303
2,100,0.475639,0.471741,732,8136.16,661.577
2,110,0.462667,0.458374,731,8155.49,656.442
2,120,0.46137,0.457275,745,8143.71,657.207
2,130,0.473946,0.470581,732,8151.14,662.165
2,140,0.460846,0.459961,741,8141.4,662.884
2,150,0.468111,0.467163,760,8145.29,671.468
2,160,0.462046,0.461609,689,8157.67,668.053
2,170,0.441566,0.441528,709,8153.42,670.629
2,180,0.474298,0.47467,716,8161.48,672.788
2,190,0.461864,0.461426,717,8148.75,675.018
2,200,0.490517,0.490051,714,8146.96,679.866
2,210,0.469099,0.468628,711,8143.07,681.362
2,220,0.489218,0.488647,727,8149.31,683.757
2,230,0.491587,0.491577,717,8150.55,685.41
2,240,0.468958,0.469482,701,8138.54,688.615
2,250,0.475626,0.476318,723,8130.62,690.302
2,260,0.458584,0.459351,724,8118.97,688.177
2,270,0.431595,0.432129,733,8130.6,694.477
2,280,0.437353,0.43811,727,8160.12,691.051
2,290,0.435102,0.435791,730,8148.69,689.6
2,300,0.465399,0.466064,750,8140.37,689.148
3,0,0.5,0.5,3068,0.0,0.0
3,10,0.513309,0.513245,1162,8135.71,659.292
3,20,0.518272,0.518616,895,8125.39,655.443
3,30,0.484274,0.484619,824,8129.91,656.304
3,40,0.478275,0.478333,792,8140.35,667.968
3,50,0.499628,0.500061,759,8138.72,669.17
3,60,0.515331,0.515503,772,8133.39,666.353
3,70,0.515615,0.515442,711,8136.75,666.654
3,80,0.546293,0.546387,697,8138.06,664.133
3,90,0.545076,0.5448,714,8140.05,669.314
3,100,0.568356,0.568054,718,8135.91,664.182
3,110,0.572342,0.571594,736,8129.85,663.537
3,120,0.564377,0.564636,728,8128.12,662.336
3,130,0.538618,0.538208,743,8121.7,663.011
3,140,0.576469,0.577393,712,8125.79,668.575
3,150,0.547705,0.547852,740,8133.83,678.799
3,160,0.551315,0.551147,711,8138.73,679.303
3,170,0.573048,0.572632,733,8137.02,676.034
3,180,0.557138,0.55603,744,8142.98,682.423
3,190,0.533707,0.532288,705,8144.78,684.537
3,200,0.504505,0.50354,693,8143.69,689.12
3,210,0.490627,0.489136,742,8137.59,691.438
3,220,0.49185,0.490234,749,8137.3,687.082
3,230,0.469643,0.466919,726,8135.84,695.074
3,240,0.466137,0.462036,736,8123.09,691.934
3,250,0.48254,0.479736,706,8130.17,691.53
3,260,0.502178,0.498291,741,8121.26,688.119
3,270,0.469439,0.466309,760,8107.27,680.584
3,280,0.478558,0.475098,727,8122.2,667.621
3,290,0.481724,0.479187,747,8086.02,667.657
3,300,0.473219,0.471069,731,8071.98,677.149
4,0,0.5,0.5,3042,0.0,0.0
4,10,0.485165,0.485352,1123,8153.65,649.31
4,20,0.515049,0.515503,944,8138.23,647.145
4,30,0.526014,0.526672,874,8140.31,646.145
4,40,0.522409,0.522339,844,8129.38,654.177
4,50,0.535389,0.535156,795,8128.4,652.462
4,60,0.544491,0.544189,758,8115.22,648.808
4,70,0.562963,0.563843,733,8137.03,652.715
4,80,0.514526,0.515503,681,8137.48,651.839
4,90,0.536034,0.53833,744,8128.02,657.843
4,100,0.521503,0.523071,728,8145.25,670.659
4,110,0.509228,0.509399,713,8127.12,667.445
4,120,0.482698,0.482178,723,8133.24,666.723
4,130,0.48987,0.489441,715,8151.85,670.323
4,140,0.475386,0.473022,730,8127.83,672.726
4,150,0.467411,0.464478,692,8141.77,671.836
4,160,0.478661,0.477844,728,8133.4,671.158
4,170,0.498949,0.499146,699,8129.63,665.469
4,180,0.507727,0.507507,722,8118.6,667.459
4,190,0.507927,0.51001,769,8115.65,650.654
4,200,0.509436,0.509644,761,8104.23,642.647
4,210,0.49032,0.489319,684,8117.32,637.233
4,220,0.490509,0.489014,731,8119.11,633.227
4,230,0.50882,0.507446,769,8108.9,625.657
4,240,0.496344,0.500488,751,8096.28,624.869
4,250,0.503311,0.507568,756,8110.62,620.743
4,260,0.493088,0.500183,786,8102.14,611.424
4,270,0.477747,0.480103,717,8105.86,610.904
4,280,0.466311,0.46582,740,8120.42,614.832
4,290,0.467348,0.463623,727,8117.23,607.91
4,300,0.473198,0.468872,776,8121.78,598.358
