rep,epoch,frac_bytes_a,frac_tapes_a,distinct_tapes,mean_steps,copies_per_run
0,0,0.5,0.5,3078,0.0,0.0
0,10,0.479727,0.479858,1188,8117.52,609.937
0,20,0.493071,0.493286,920,8111.4,604.75
0,30,0.494129,0.494568,843,8108.78,601.978
0,40,0.52153,0.521118,775,8115.4,596.364
0,50,0.506998,0.507202,735,8120.94,600.631
0,60,0.489054,0.488464,740,8135.09,605.803
0,70,0.464123,0.462769,757,8138.9,615.297
0,80,0.469366,0.468872,742,8138.25,627.802
0,90,0.4718,0.470764,736,8132.01,630.408
0,100,0.46039,0.459595,717,8142.35,632.953
0,110,0.469038,0.468872,706,8152.69,636.286
0,120,0.469471,0.469299,755,8136.02,632.514
0,130,0.461754,0.46228,765,8136.41,630.862
0,140,0.48143,0.482544,732,8127.14,628.801
0,150,0.484789,0.485718,794,8135.28,629.182
0,160,0.499315,0.500244,751,8144.5,633.399
0,170,0.481871,0.482544,737,8141.31,638.846
0,180,0.47599,0.474731,731,8141.06,642.216
0,190,0.460083,0.457764,722,8139.71,644.049
0,200,0.436729,0.435181,735,8142.87,647.737
0,210,0.437687,0.437195,720,8133.99,645.027
0,220,0.458708,0.46051,752,8146.26,649.161
0,230,0.512297,0.514221,714,8145.92,644.271
0,240,0.504862,0.506958,751,8149.79,641.948
0,250,0.510118,0.512329,727,8138.39,641.727
0,260,0.53969,0.542114,758,8148.9,637.968
0,270,0.538376,0.539795,736,8138.23,634.341
0,280,0.564362,0.566589,730,8157.46,631.464
0,290,0.56456,0.566895,765,8146.31,632.503
0,300,0.556293,0.557678,747,8151.63,637.224
1,0,0.5,0.5,3051,0.0,0.0
1,10,0.480497,0.479858,1151,8133.89,613.937
1,20,0.532402,0.531799,947,8141.89,603.648
1,30,0.524538,0.524292,834,8154.2,607.021
1,40,0.550699,0.550659,819,8135.14,608.997
1,50,0.575109,0.575195,786,8141.08,604.513
1,60,0.557783,0.557556,702,8158.45,611.83
1,70,0.52582,0.525879,727,8143.72,613.903
1,80,0.507957,0.508301,712,8153.94,620.719
1,90,0.526222,0.526001,782,8136.84,617.548
1,100,0.544405,0.544434,708,8143.89,611.356
1,110,0.492998,0.492676,721,8162.91,611.706
1,120,0.495537,0.495605,705,8155.73,612.34
1,130,0.484901,0.484375,741,8148.89,597.365
1,140,0.509789,0.510376,753,8145.91,600.106
1,150,0.513968,0.514465,736,8133.35,595.573
1,160,0.507919,0.507568,695,8147.6,602.031
1,170,0.511408,0.511292,674,8159.64,603.778
1,180,0.513512,0.513306,664,8145.76,610.062
1,190,0.501093,0.499756,726,8141.18,620.522
1,200,0.513065,0.512207,748,8144.8,627.483
1,210,0.496447,0.496704,739,8145.03,630.691
1,220,0.491707,0.488892,711,8151.44,635.329
1,230,0.454235,0.450684,750,8140.58,640.578
1,240,0.463982,0.460083,744,8143.03,648.118
1,250,0.475185,0.472961,726,8141.39,654.002
1,260,0.427462,0.424072,727,8144.78,666.218
1,270,0.415499,0.412354,715,8133.52,671.343
1,280,0.4065,0.403809,731,8132.13,673.051
1,290,0.412636,0.410156,711,8138.54,659.325
1,300,0.427589,0.424744,696,8138.91,658.437
2,0,0.5,0.5,3048,0.0,0.0
2,10,0.479536,0.479614,1114,8115.58,606.495
2,20,0.486593,0.486633,888,8131.76,603.556
2,30,0.504065,0.503052,803,8138.47,602.5
2,40,0.518105,0.516968,774,8145.92,603.307
2,50,0.492254,0.490601,814,8146.17,610.978
2,60,0.490114,0.487915,778,8137.49,611.886
2,70,0.480103,0.476501,800,8135.08,617.319
